Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query013/query013_0.sql...
0.000, 17.977, 123.170, 1.891, 46.296, 1.107, 36.916, 941.622, 0.048
0.068, 0.044, 0.515, 0.000, 0.577, 0.070, 2.391, 5.300, 0.024
0.054, 0.013, 0.521, 0.000, 0.575, 0.069, 2.396, 4.771, 0.024
0.055, 0.013, 0.511, 0.000, 0.586, 0.058, 2.433, 4.232, 0.011
0.083, 0.029, 0.519, 0.000, 0.574, 0.070, 2.370, 4.540, 0.025
0.058, 0.014, 0.508, 0.000, 0.649, 0.058, 2.454, 4.359, 0.013
0.104, 0.014, 0.686, 0.001, 0.843, 0.103, 3.667, 7.272, 0.018
0.060, 0.029, 0.517, 0.000, 0.583, 0.059, 2.402, 4.543, 0.024
0.058, 0.013, 0.508, 0.000, 0.582, 0.058, 2.425, 4.270, 0.012
0.065, 0.013, 0.742, 0.000, 0.551, 0.058, 2.379, 4.579, 0.011
0.059, 0.013, 0.571, 0.001, 0.583, 0.058, 2.380, 4.591, 0.011
0.061, 0.013, 0.518, 0.000, 0.583, 0.058, 2.364, 4.303, 0.024
0.068, 0.013, 0.526, 0.000, 0.591, 0.059, 2.425, 4.591, 0.014
0.097, 0.017, 0.657, 0.001, 0.576, 0.060, 2.413, 5.962, 0.012
0.076, 0.028, 0.524, 0.000, 0.591, 0.071, 2.397, 4.551, 0.026
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query013_spj/query013_spj_0.sql...
0.147, 0.000, 0.000, 0.000, 0.000, 0.303, 13.871, 19.651, 0.026
0.024, 0.000, 0.000, 0.000, 0.000, 0.074, 2.472, 5.062, 0.012
0.025, 0.000, 0.000, 0.000, 0.000, 0.070, 2.458, 5.040, 0.011
0.027, 0.000, 0.000, 0.000, 0.000, 0.073, 2.566, 4.779, 0.013
0.026, 0.000, 0.000, 0.000, 0.000, 0.086, 2.408, 5.188, 0.011
0.024, 0.000, 0.000, 0.000, 0.000, 0.072, 2.463, 4.562, 0.012
0.072, 0.000, 0.000, 0.000, 0.000, 0.136, 3.139, 4.664, 0.011
0.044, 0.000, 0.000, 0.000, 0.000, 0.092, 2.501, 4.627, 0.011
0.026, 0.000, 0.000, 0.000, 0.000, 0.074, 2.506, 4.569, 0.012
0.028, 0.000, 0.000, 0.000, 0.000, 0.072, 2.455, 5.137, 0.012
0.024, 0.000, 0.000, 0.000, 0.000, 0.086, 2.419, 5.403, 0.012
0.026, 0.000, 0.000, 0.000, 0.000, 0.083, 2.409, 5.102, 0.016
0.028, 0.000, 0.000, 0.000, 0.000, 0.086, 2.597, 5.204, 0.011
0.028, 0.000, 0.000, 0.000, 0.000, 0.075, 2.557, 4.611, 0.012
0.025, 0.000, 0.000, 0.000, 0.000, 0.084, 2.492, 4.771, 0.016
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
494.956, 0.000, 0.000, 0.000, 0.000, 0.000, 72.646, 23.327, 0.070, 0.044, 0.408, 0.066, 67.738, 63.841, 0.013
26.947, 0.000, 0.000, 0.000, 0.000, 0.000, 0.007, 4.298, 0.049, 0.021, 0.310, 0.048, 1.573, 3.973, 0.025
26.542, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 4.222, 0.047, 0.021, 0.327, 0.049, 1.618, 4.463, 0.010
26.843, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 4.335, 0.036, 0.025, 0.426, 0.071, 2.782, 4.045, 0.011
26.646, 0.000, 0.000, 0.000, 0.000, 0.000, 0.020, 4.253, 0.050, 0.022, 0.300, 0.052, 1.522, 3.992, 0.025
27.055, 0.000, 0.000, 0.000, 0.000, 0.000, 0.007, 4.479, 0.035, 0.022, 0.299, 0.050, 1.543, 4.009, 0.011
26.887, 0.000, 0.000, 0.000, 0.000, 0.000, 0.007, 5.050, 0.038, 0.023, 0.380, 0.051, 1.601, 4.091, 0.025
26.868, 0.000, 0.000, 0.000, 0.000, 0.000, 0.007, 4.375, 0.062, 0.021, 0.346, 0.050, 1.610, 4.233, 0.025
27.177, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 4.220, 0.034, 0.023, 0.334, 0.050, 1.528, 3.833, 0.012
26.962, 0.000, 0.000, 0.000, 0.000, 0.000, 0.007, 4.636, 0.050, 0.021, 0.305, 0.063, 1.530, 3.847, 0.010
26.836, 0.000, 0.000, 0.000, 0.000, 0.000, 0.020, 4.320, 0.049, 0.022, 0.314, 0.064, 1.552, 3.995, 0.010
28.828, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 4.306, 0.034, 0.021, 0.298, 0.050, 1.496, 3.868, 0.011
27.236, 0.000, 0.000, 0.000, 0.000, 0.000, 0.019, 4.159, 0.034, 0.021, 0.322, 0.050, 1.506, 4.024, 0.010
