Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query013/query013_0.sql...
0.000, 0.023, 450.388, 0.017
0.000, 23.247, 623.712, 0.016
0.000, 19.197, 1016.359, 0.017
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query100_spj/query100_spj_0.sql...
0.001, 0.030, 415.807, 0.012
0.000, 0.013, 404.297, 0.010
0.001, 0.038, 407.233, 0.010
0.001, 0.033, 415.445, 0.011
0.001, 0.035, 409.252, 0.025
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query101/query101_0.sql...
0.000, 0.013, Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query101_spj/query101_spj_0.sql...
0.002, 0.054, Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query102/query102_0.sql...
0.000, 0.015, 867725.773, 0.010
0.000, 0.012, Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query101_spj/query101_spj_0.sql...
0.000, 0.013, 240964.251, 0.025
0.000, 0.026, Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query101_spj/query101_spj_0.sql...
0.000, 0.029, Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query102/query102_0.sql...
0.001, 0.030, 990641.583, 0.010
0.000, 0.027, Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query101_spj/query101_spj_0.sql...
0.002, 0.104, Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query102/query102_0.sql...
0.001, 34.631, 133708.260, 0.010
0.000, 0.037, Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query101_spj/query101_spj_0.sql...
0.002, 0.105, Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query102/query102_0.sql...
0.000, 0.026, 942082.182, 0.025
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query102_spj/query102_spj_0.sql...
0.000, 21.347, 89688.707, 0.013
0.000, 0.029, 89804.532, 0.011
0.001, 0.022, 90630.481, 0.011
0.000, 0.022, 89525.650, 0.012
0.001, 0.028, 90134.532, 0.026
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query102/query102_0.sql...
0.000, 0.013, 105246.699, 0.010
