Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
0.000, 0.118, 2.891, 0.043, 0.969, 0.031, 20.220, 51.584, 0.059, 0.041, 0.592, 0.049, 0.540, 0.457, 0.027, 0.022, 0.374, 0.042, 2.324, 133.780, 0.018
0.030, 0.012, 0.475, 0.000, 0.348, 0.023, 0.373, 0.403, 0.015, 0.012, 0.281, 0.021, 0.199, 0.127, 0.025, 0.010, 0.181, 0.020, 0.929, 5.196, 0.010
0.039, 0.012, 0.434, 0.001, 0.354, 0.024, 0.377, 0.279, 0.014, 0.012, 0.245, 0.022, 0.238, 0.093, 0.015, 0.011, 0.188, 0.020, 0.952, 4.628, 0.010
0.030, 0.012, 0.437, 0.000, 0.353, 0.053, 0.393, 0.281, 0.014, 0.012, 0.245, 0.022, 0.202, 0.079, 0.015, 0.011, 0.187, 0.021, 0.954, 4.552, 0.010
0.030, 0.012, 0.436, 0.001, 0.404, 0.024, 0.380, 0.315, 0.015, 0.012, 0.244, 0.022, 0.203, 0.081, 0.016, 0.011, 0.187, 0.021, 0.954, 4.279, 0.009
0.030, 0.013, 0.445, 0.000, 0.358, 0.024, 0.385, 0.284, 0.015, 0.012, 0.248, 0.022, 0.206, 0.082, 0.015, 0.011, 0.189, 0.020, 1.006, 4.432, 0.010
0.030, 0.012, 0.430, 0.000, 0.354, 0.024, 0.378, 0.333, 0.015, 0.012, 0.283, 0.021, 0.203, 0.080, 0.015, 0.011, 0.187, 0.020, 0.954, 4.635, 0.010
0.032, 0.012, 0.437, 0.000, 0.357, 0.024, 0.381, 0.288, 0.015, 0.012, 0.245, 0.021, 0.203, 0.070, 0.013, 0.011, 0.226, 0.020, 0.951, 4.497, 0.009
0.029, 0.013, 0.429, 0.001, 0.354, 0.024, 0.379, 0.260, 0.014, 0.012, 0.244, 0.021, 0.202, 0.096, 0.013, 0.011, 0.189, 0.021, 1.002, 4.543, 0.009
0.032, 0.011, 0.440, 0.000, 0.404, 0.024, 0.382, 0.293, 0.015, 0.013, 0.246, 0.022, 0.204, 0.083, 0.013, 0.011, 0.187, 0.021, 0.948, 4.643, 0.009
0.031, 0.012, 0.444, 0.000, 0.412, 0.024, 0.382, 0.293, 0.015, 0.012, 0.245, 0.022, 0.205, 0.081, 0.016, 0.011, 0.188, 0.021, 0.950, 4.503, 0.009
0.030, 0.012, 0.434, 0.000, 0.399, 0.024, 0.379, 0.269, 0.015, 0.012, 0.245, 0.022, 0.202, 0.071, 0.013, 0.011, 0.187, 0.020, 0.946, 4.577, 0.009
0.041, 0.013, 0.431, 0.000, 0.401, 0.024, 0.377, 0.269, 0.015, 0.012, 0.245, 0.021, 0.202, 0.071, 0.013, 0.011, 0.186, 0.020, 0.946, 4.647, 0.009
0.040, 0.012, 0.438, 0.001, 0.355, 0.024, 0.377, 0.263, 0.014, 0.012, 0.273, 0.023, 0.203, 0.098, 0.016, 0.011, 0.188, 0.022, 0.949, 4.571, 0.010
0.028, 0.012, 0.434, 0.000, 0.353, 0.023, 0.378, 0.319, 0.014, 0.012, 0.245, 0.022, 0.203, 0.071, 0.013, 0.011, 0.210, 0.020, 0.954, 4.538, 0.009
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018_spj/query018_spj_0.sql...
0.081, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.726, 0.027, 0.026, 0.533, 0.041, 1.872, 81.112, 0.012
0.032, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.370, 0.014, 0.014, 0.322, 0.020, 0.913, 5.870, 0.028
0.030, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.278, 0.016, 0.014, 0.265, 0.020, 0.907, 5.240, 0.011
0.030, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.278, 0.013, 0.014, 0.306, 0.020, 0.912, 5.066, 0.012
0.031, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.266, 0.014, 0.015, 0.268, 0.021, 0.954, 4.966, 0.009
0.033, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.286, 0.014, 0.015, 0.272, 0.021, 0.932, 4.915, 0.010
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.291, 0.014, 0.014, 0.267, 0.020, 0.957, 4.924, 0.010
0.031, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.272, 0.014, 0.015, 0.271, 0.021, 0.915, 5.054, 0.011
0.031, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.279, 0.016, 0.015, 0.269, 0.020, 0.908, 5.097, 0.010
0.028, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.290, 0.014, 0.029, 0.268, 0.020, 0.906, 4.793, 0.009
0.029, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.301, 0.014, 0.015, 0.266, 0.020, 0.917, 4.827, 0.009
0.029, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.324, 0.014, 0.015, 0.269, 0.020, 0.914, 5.004, 0.010
0.038, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.327, 0.014, 0.015, 0.269, 0.020, 0.914, 4.762, 0.009
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.267, 0.014, 0.014, 0.268, 0.020, 0.953, 5.020, 0.009
0.032, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.251, 0.014, 0.014, 0.267, 0.020, 0.912, 4.967, 0.009
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019/query019_0.sql...
0.050, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 61.658, 0.050, 0.024, 0.386, 0.038, 0.678, 165.090, 0.041, 0.017, 0.219, 0.026, 0.336, 2.213, 0.015, 0.022, 0.012, 0.349, 0.404, 0.009
0.059, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 6.891, 0.047, 0.014, 0.237, 0.025, 0.429, 2.939, 0.019, 0.010, 0.149, 0.022, 0.316, 2.207, 0.014, 0.019, 0.012, 0.324, 0.368, 0.010
0.046, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 6.015, 0.030, 0.013, 0.227, 0.025, 0.468, 4.022, 0.018, 0.010, 0.152, 0.022, 0.318, 2.125, 0.014, 0.020, 0.011, 0.333, 0.326, 0.009
0.046, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 6.321, 0.032, 0.012, 0.228, 0.025, 0.418, 2.755, 0.018, 0.010, 0.151, 0.022, 0.319, 2.224, 0.014, 0.020, 0.012, 0.333, 0.385, 0.009
