Running benchmark for /home/pei/Project/benchmarks/DSB4AQP/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
0.000, 0.020, 0.569, 0.137, 0.781, 0.770, 0.436, 0.203, 0.398, 0.163, 0.317, 0.156, 0.318, 0.155, 0.321, 0.000, 0.756, 0.000, 0.504, 0.000, 0.713, 0.000, 0.635, 0.012, 0.046, 0.586, 0.651, 0.016, 0.024, 0.068, 0.941, 9.303, 0.011
0.007, 0.014, 0.874, 0.217, 1.029, 0.197, 0.193, 0.162, 0.221, 0.151, 0.186, 0.151, 0.170, 0.163, 0.163, 0.000, 0.633, 0.000, 0.620, 0.000, 0.813, 0.000, 0.644, 0.011, 0.041, 0.646, 0.530, 0.027, 0.026, 0.072, 1.670, 7.694, 0.048
0.049, 0.012, 0.511, 0.199, 0.664, 0.170, 0.158, 0.160, 0.184, 0.154, 0.205, 0.155, 0.163, 0.154, 0.168, 0.000, 0.516, 0.000, 0.466, 0.000, 0.559, 0.000, 0.606, 0.012, 0.042, 0.663, 0.443, 0.017, 0.022, 0.047, 0.837, 5.413, 0.009
0.048, 0.013, 0.492, 0.144, 0.663, 0.165, 0.185, 0.159, 0.204, 0.154, 0.147, 0.155, 0.210, 0.154, 0.185, 0.000, 0.617, 0.000, 0.504, 0.000, 0.658, 0.000, 0.570, 0.010, 0.032, 0.376, 0.314, 0.028, 0.021, 0.047, 0.829, 5.581, 0.010
0.033, 0.011, 0.563, 0.146, 0.663, 0.176, 0.162, 0.159, 0.157, 0.154, 0.144, 0.152, 0.171, 0.153, 0.191, 0.000, 0.566, 0.000, 0.614, 0.000, 0.534, 0.000, 0.545, 0.010, 0.032, 0.379, 0.354, 0.027, 0.023, 0.047, 0.831, 5.930, 0.008
0.047, 0.012, 0.875, 0.217, 0.806, 0.193, 0.157, 0.164, 0.157, 0.173, 0.206, 0.159, 0.207, 0.158, 0.218, 0.000, 0.562, 0.000, 0.653, 0.000, 0.608, 0.000, 0.609, 0.012, 0.041, 0.652, 0.333, 0.028, 0.021, 0.046, 0.822, 5.897, 0.009
0.048, 0.013, 0.937, 0.217, 0.996, 0.218, 0.137, 0.156, 0.160, 0.150, 0.160, 0.150, 0.219, 0.148, 0.198, 0.000, 0.611, 0.000, 0.492, 0.000, 0.489, 0.000, 0.553, 0.012, 0.042, 0.654, 0.438, 0.015, 0.026, 0.074, 1.266, 5.586, 0.009
0.045, 0.012, 0.887, 0.140, 0.636, 0.195, 0.152, 0.181, 0.188, 0.148, 0.231, 0.147, 0.195, 0.161, 0.195, 0.000, 0.618, 0.000, 0.654, 0.000, 0.605, 0.000, 0.478, 0.010, 0.030, 0.366, 0.400, 0.014, 0.021, 0.046, 0.808, 5.720, 0.009
0.032, 0.013, 0.494, 0.141, 0.691, 0.169, 0.160, 0.180, 0.221, 0.149, 0.228, 0.148, 0.212, 0.146, 0.235, 0.000, 0.520, 0.000, 0.562, 0.000, 0.540, 0.000, 0.586, 0.010, 0.031, 0.363, 0.387, 0.027, 0.021, 0.046, 0.805, 5.520, 0.009
0.042, 0.013, 0.920, 0.219, 0.997, 0.213, 0.192, 0.155, 0.185, 0.163, 0.189, 0.150, 0.184, 0.148, 0.171, 0.000, 0.502, 0.000, 0.439, 0.000, 0.456, 0.000, 0.489, 0.010, 0.030, 0.372, 0.326, 0.027, 0.021, 0.047, 0.839, 5.550, 0.008
0.043, 0.013, 0.873, 0.217, 1.024, 0.224, 0.183, 0.180, 0.168, 0.146, 0.137, 0.146, 0.197, 0.160, 0.164, 0.000, 0.525, 0.000, 0.528, 0.000, 0.554, 0.000, 0.583, 0.022, 0.031, 0.365, 0.415, 0.027, 0.021, 0.046, 0.803, 5.730, 0.009
0.031, 0.025, 0.491, 0.141, 0.699, 0.171, 0.150, 0.182, 0.163, 0.161, 0.157, 0.159, 0.164, 0.147, 0.159, 0.000, 0.527, 0.000, 0.514, 0.000, 0.563, 0.000, 0.580, 0.010, 0.030, 0.392, 0.386, 0.027, 0.021, 0.046, 0.807, 5.739, 0.010
0.043, 0.013, 0.493, 0.195, 0.657, 0.159, 0.140, 0.161, 0.157, 0.153, 0.193, 0.154, 0.167, 0.154, 0.166, 0.000, 0.491, 0.000, 0.474, 0.000, 0.496, 0.000, 0.480, 0.010, 0.032, 0.377, 0.363, 0.015, 0.021, 0.046, 0.831, 5.508, 0.009
0.042, 0.013, 0.882, 0.144, 0.651, 0.172, 0.158, 0.157, 0.176, 0.151, 0.196, 0.152, 0.147, 0.152, 0.203, 0.000, 0.591, 0.000, 0.509, 0.000, 0.528, 0.000, 0.521, 0.010, 0.031, 0.376, 0.392, 0.027, 0.022, 0.046, 0.817, 5.812, 0.008
0.042, 0.013, 0.820, 0.145, 0.660, 0.159, 0.132, 0.157, 0.176, 0.155, 0.193, 0.153, 0.162, 0.154, 0.174, 0.000, 0.459, 0.000, 0.494, 0.000, 0.634, 0.000, 0.508, 0.010, 0.031, 0.394, 0.272, 0.015, 0.022, 0.047, 0.832, 5.681, 0.009
Running benchmark for /home/pei/Project/benchmarks/DSB4AQP/code/tools/1_instance_out_aqp/1/query018_spj/query018_spj_0.sql...
0.014, 0.000, 0.000, 0.000, 0.000, 0.153, 0.172, 0.160, 0.209, 0.152, 0.215, 0.151, 0.205, 0.151, 0.177, 0.000, 0.490, 0.000, 0.471, 0.000, 0.432, 0.000, 0.455, 0.009, 0.030, 0.380, 0.336, 0.028, 0.023, 0.037, 0.796, 5.494, 0.011
0.010, 0.015, 0.397, 0.129, 0.644, 0.192, 0.175, 0.172, 0.216, 0.150, 0.220, 0.150, 0.179, 0.162, 0.171, 0.000, 0.688, 0.000, 0.614, 0.000, 0.703, 0.000, 0.768, 0.010, 0.040, 0.637, 0.562, 0.015, 0.025, 0.077, 0.801, 5.492, 0.009
0.010, 0.016, 0.375, 0.130, 0.657, 0.157, 0.203, 0.159, 0.161, 0.211, 0.217, 0.211, 0.191, 0.205, 0.157, 0.000, 0.499, 0.000, 0.460, 0.000, 0.573, 0.000, 0.658, 0.011, 0.042, 0.652, 0.309, 0.015, 0.020, 0.037, 0.862, 5.338, 0.009
0.010, 0.015, 0.363, 0.132, 0.657, 0.158, 0.183, 0.159, 0.181, 0.153, 0.189, 0.154, 0.195, 0.153, 0.165, 0.000, 0.497, 0.000, 0.527, 0.000, 0.592, 0.000, 0.653, 0.011, 0.041, 0.553, 0.331, 0.015, 0.020, 0.037, 0.804, 5.340, 0.009
0.023, 0.023, 0.368, 0.133, 0.661, 0.170, 0.189, 0.157, 0.145, 0.153, 0.188, 0.154, 0.184, 0.152, 0.187, 0.000, 0.491, 0.000, 0.554, 0.000, 0.534, 0.000, 0.551, 0.009, 0.031, 0.369, 0.372, 0.015, 0.042, 0.050, 0.802, 5.667, 0.009
0.009, 0.015, 0.384, 0.128, 0.631, 0.188, 0.153, 0.178, 0.169, 0.160, 0.194, 0.186, 0.216, 0.159, 0.163, 0.000, 0.570, 0.000, 0.632, 0.000, 0.746, 0.000, 0.622, 0.011, 0.040, 0.594, 0.353, 0.027, 0.020, 0.037, 0.793, 5.384, 0.009
0.009, 0.014, 0.363, 0.131, 0.647, 0.153, 0.192, 0.153, 0.173, 0.150, 0.155, 0.151, 0.169, 0.149, 0.187, 0.000, 0.511, 0.000, 0.519, 0.000, 0.472, 0.000, 0.580, 0.011, 0.041, 0.698, 0.326, 0.014, 0.020, 0.037, 0.792, 5.369, 0.009
0.010, 0.014, 0.387, 0.128, 0.633, 0.189, 0.163, 0.177, 0.202, 0.147, 0.208, 0.201, 0.166, 0.172, 0.196, 0.000, 0.603, 0.000, 0.577, 0.000, 0.702, 0.000, 0.764, 0.010, 0.029, 0.403, 0.350, 0.027, 0.019, 0.036, 0.778, 5.380, 0.009
0.008, 0.011, 0.399, 0.127, 0.635, 0.162, 0.162, 0.178, 0.161, 0.147, 0.205, 0.146, 0.168, 0.159, 0.203, 0.000, 0.514, 0.000, 0.493, 0.000, 0.524, 0.000, 0.564, 0.009, 0.030, 0.364, 0.337, 0.014, 0.020, 0.038, 0.863, 5.422, 0.009
0.008, 0.011, 0.363, 0.129, 0.644, 0.152, 0.136, 0.156, 0.118, 0.152, 0.152, 0.190, 0.108, 0.152, 0.139, 0.000, 0.427, 0.000, 0.427, 0.000, 0.425, 0.000, 0.411, 0.010, 0.030, 0.371, 0.268, 0.015, 0.020, 0.037, 0.842, 5.285, 0.009
0.008, 0.011, 0.402, 0.128, 0.634, 0.165, 0.223, 0.151, 0.139, 0.147, 0.204, 0.146, 0.196, 0.145, 0.182, 0.000, 0.578, 0.000, 0.553, 0.000, 0.539, 0.000, 0.566, 0.009, 0.030, 0.359, 0.414, 0.028, 0.020, 0.037, 0.834, 5.500, 0.009
