Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
0.000, 0.023, 3.601, 0.235, 3.053, 0.216, 5199.407, 0.042, 0.046, 0.394, 0.028, 137.325, 0.035, 0.033, 0.332, 0.028, 261.916, 0.065, 0.048, 0.498, 0.056, 501.793, 0.137, 0.304, 0.107, 97.146, 0.027
4.203, 0.014, 0.466, 0.001, 0.449, 0.028, 530.641, 0.034, 0.033, 0.393, 0.025, 37.014, 0.032, 0.038, 0.475, 0.030, 10.106, 0.029, 0.033, 0.382, 0.029, 2.158, 0.017, 0.044, 0.019, 0.377, 0.013
4.297, 0.014, 0.460, 0.001, 0.386, 0.027, 531.158, 0.034, 0.033, 0.391, 0.025, 36.808, 0.031, 0.033, 0.337, 0.025, 10.189, 0.033, 0.031, 0.290, 0.025, 2.148, 0.016, 0.043, 0.018, 0.361, 0.012
4.194, 0.014, 0.481, 0.001, 0.406, 0.029, 530.499, 0.034, 0.033, 0.391, 0.025, 37.888, 0.032, 0.034, 0.340, 0.026, 10.112, 0.033, 0.031, 0.289, 0.025, 2.176, 0.016, 0.045, 0.019, 0.362, 0.030
4.073, 0.014, 0.475, 0.001, 0.388, 0.027, 530.518, 0.035, 0.033, 0.392, 0.025, 36.732, 0.033, 0.035, 0.340, 0.026, 10.316, 0.032, 0.031, 0.292, 0.026, 2.218, 0.016, 0.045, 0.018, 0.364, 0.027
4.260, 0.015, 0.462, 0.001, 0.386, 0.028, 530.458, 0.035, 0.033, 0.393, 0.025, 36.194, 0.032, 0.034, 0.340, 0.025, 10.140, 0.032, 0.030, 0.295, 0.026, 2.179, 0.017, 0.045, 0.019, 0.361, 0.027
4.075, 0.015, 0.465, 0.001, 0.390, 0.027, 530.247, 0.048, 0.034, 0.392, 0.024, 37.090, 0.032, 0.039, 0.471, 0.029, 10.019, 0.031, 0.034, 0.383, 0.029, 2.156, 0.013, 0.060, 0.025, 0.325, 0.013
4.207, 0.014, 0.455, 0.001, 0.382, 0.027, 530.585, 0.037, 0.033, 0.396, 0.026, 37.781, 0.032, 0.033, 0.339, 0.026, 10.155, 0.035, 0.031, 0.291, 0.025, 2.188, 0.016, 0.047, 0.019, 0.393, 0.012
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018_spj/query018_spj_0.sql...
38.896, 0.116, 0.379, 0.001, 0.392, 0.028, 590.947, 0.035, 0.033, 0.379, 0.026, 37.891, 0.035, 0.034, 0.319, 0.027, 11.099, 0.036, 0.032, 0.290, 0.027, 2.703, 0.019, 0.047, 0.015, 1.732, 0.025
3.829, 0.015, 0.435, 0.001, 0.390, 0.028, 530.856, 0.038, 0.033, 0.446, 0.027, 36.497, 0.047, 0.038, 0.468, 0.031, 9.106, 0.045, 0.032, 0.376, 0.030, 2.147, 0.028, 0.060, 0.020, 0.332, 0.026
3.759, 0.015, 0.375, 0.001, 0.391, 0.028, 527.024, 0.049, 0.033, 0.392, 0.025, 37.732, 0.032, 0.033, 0.336, 0.025, 9.290, 0.030, 0.030, 0.282, 0.025, 2.067, 0.016, 0.044, 0.014, 0.322, 0.012
3.830, 0.014, 0.369, 0.001, 0.390, 0.028, 531.323, 0.036, 0.032, 0.398, 0.025, 38.163, 0.032, 0.035, 0.335, 0.025, 9.227, 0.029, 0.029, 0.280, 0.026, 2.121, 0.017, 0.043, 0.013, 0.323, 0.012
3.912, 0.014, 0.372, 0.001, 0.387, 0.028, 529.045, 0.035, 0.033, 0.393, 0.026, 36.756, 0.032, 0.034, 0.338, 0.025, 9.214, 0.032, 0.030, 0.325, 0.026, 2.046, 0.029, 0.044, 0.014, 0.361, 0.012
