Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
0.000, 0.124, 3.432, 0.349, 3.862, 0.048, 0.161, 123.947, 0.111, 0.037, 0.034, 121.167, 0.015
0.026, 0.012, 0.471, 0.048, 0.635, 0.008, 0.019, 9.643, 0.043, 0.024, 0.024, 5.856, 0.025
0.023, 0.012, 0.429, 0.047, 0.584, 0.009, 0.019, 9.330, 0.022, 0.022, 0.024, 5.493, 0.016
0.023, 0.012, 0.430, 0.049, 0.586, 0.008, 0.019, 9.670, 0.022, 0.022, 0.024, 5.585, 0.011
0.026, 0.012, 0.439, 0.048, 0.585, 0.008, 0.019, 9.629, 0.025, 0.022, 0.025, 5.751, 0.011
0.025, 0.012, 0.434, 0.047, 0.641, 0.009, 0.019, 9.625, 0.023, 0.022, 0.023, 5.661, 0.011
0.040, 0.011, 0.471, 0.048, 0.578, 0.009, 0.019, 9.723, 0.023, 0.021, 0.024, 5.696, 0.011
0.024, 0.024, 0.452, 0.046, 0.573, 0.008, 0.019, 9.077, 0.035, 0.022, 0.024, 5.815, 0.011
0.025, 0.025, 0.428, 0.048, 0.571, 0.008, 0.019, 9.490, 0.021, 0.022, 0.024, 5.824, 0.011
0.022, 0.011, 0.425, 0.047, 0.575, 0.009, 0.019, 9.565, 0.022, 0.022, 0.024, 5.761, 0.012
0.024, 0.012, 0.440, 0.048, 0.582, 0.009, 0.019, 9.195, 0.024, 0.022, 0.024, 5.527, 0.011
0.024, 0.013, 0.464, 0.048, 0.598, 0.009, 0.020, 9.429, 0.022, 0.022, 0.024, 5.676, 0.011
0.022, 0.011, 0.440, 0.046, 0.581, 0.009, 0.019, 9.483, 0.022, 0.022, 0.023, 5.788, 0.024
0.022, 0.025, 0.441, 0.046, 0.583, 0.008, 0.020, 9.420, 0.036, 0.022, 0.024, 5.588, 0.011
0.035, 0.011, 0.441, 0.048, 0.631, 0.009, 0.019, 9.432, 0.021, 0.022, 0.024, 5.849, 0.026
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018_spj/query018_spj_0.sql...
0.033, 0.038, 0.584, 0.073, 0.950, 0.013, 0.031, 13.159, 0.046, 0.028, 0.023, 5.909, 0.012
0.019, 0.012, 0.362, 0.045, 0.572, 0.008, 0.018, 9.671, 0.029, 0.024, 0.020, 5.506, 0.025
0.018, 0.012, 0.338, 0.045, 0.586, 0.008, 0.019, 9.385, 0.022, 0.022, 0.030, 5.368, 0.014
0.018, 0.011, 0.338, 0.045, 0.587, 0.009, 0.019, 9.198, 0.022, 0.021, 0.019, 5.916, 0.010
0.019, 0.012, 0.347, 0.047, 0.585, 0.009, 0.045, 9.438, 0.024, 0.021, 0.019, 5.486, 0.010
0.023, 0.038, 0.339, 0.046, 0.586, 0.008, 0.019, 9.243, 0.023, 0.021, 0.019, 5.363, 0.011
0.017, 0.011, 0.354, 0.044, 0.626, 0.009, 0.018, 8.812, 0.021, 0.021, 0.019, 5.715, 0.010
0.018, 0.012, 0.357, 0.045, 0.611, 0.008, 0.018, 8.697, 0.048, 0.022, 0.019, 5.791, 0.011
0.018, 0.012, 0.328, 0.045, 0.569, 0.008, 0.018, 9.876, 0.039, 0.023, 0.019, 5.755, 0.011
0.019, 0.011, 0.343, 0.052, 0.596, 0.008, 0.019, 12.731, 0.020, 0.022, 0.019, 5.474, 0.010
0.018, 0.012, 0.334, 0.045, 0.577, 0.008, 0.019, 9.398, 0.023, 0.021, 0.019, 5.513, 0.010
0.019, 0.012, 0.356, 0.045, 0.657, 0.008, 0.019, 12.898, 0.022, 0.022, 0.019, 5.303, 0.011
0.019, 0.012, 0.349, 0.045, 0.646, 0.008, 0.019, 12.246, 0.022, 0.021, 0.020, 5.617, 0.010
0.018, 0.012, 0.377, 0.044, 0.583, 0.008, 0.019, 9.500, 0.035, 0.021, 0.019, 5.375, 0.011
0.024, 0.016, 0.346, 0.047, 0.587, 0.008, 0.019, 9.255, 0.024, 0.021, 0.019, 5.279, 0.011
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019/query019_0.sql...
0.021, 0.034, 0.345, 0.048, 0.563, 0.007, 0.018, 4.602, 0.036, 0.023, 0.020, 158.662, 0.010
0.017, 0.013, 0.338, 0.043, 0.529, 0.007, 0.016, 3.592, 0.017, 0.016, 0.016, 8.765, 0.022
0.028, 0.012, 0.314, 0.042, 0.547, 0.006, 0.060, 3.576, 0.016, 0.018, 0.017, 7.362, 0.009
0.018, 0.011, 0.322, 0.044, 0.607, 0.007, 0.017, 4.406, 0.016, 0.018, 0.018, 8.635, 0.009
0.018, 0.012, 0.320, 0.044, 0.542, 0.007, 0.017, 4.356, 0.016, 0.017, 0.017, 8.913, 0.009
0.017, 0.011, 0.319, 0.043, 0.541, 0.007, 0.017, 3.284, 0.015, 0.017, 0.016, 8.660, 0.008
0.017, 0.013, 0.328, 0.043, 0.528, 0.006, 0.017, 3.505, 0.017, 0.017, 0.017, 7.123, 0.022
0.016, 0.012, 0.380, 0.042, 0.530, 0.006, 0.016, 2.982, 0.017, 0.020, 0.044, 8.840, 0.009
0.017, 0.012, 0.407, 0.043, 0.530, 0.006, 0.016, 3.783, 0.016, 0.030, 0.017, 8.793, 0.008
0.018, 0.012, 0.321, 0.051, 0.576, 0.007, 0.017, 3.719, 0.016, 0.017, 0.018, 7.028, 0.009
0.016, 0.012, 0.322, 0.044, 0.538, 0.006, 0.017, 3.864, 0.016, 0.017, 0.017, 7.373, 0.009
0.017, 0.011, 0.337, 0.044, 0.614, 0.006, 0.017, 4.391, 0.017, 0.018, 0.018, 8.748, 0.009
0.017, 0.012, 0.346, 0.043, 0.607, 0.007, 0.017, 3.471, 0.029, 0.017, 0.016, 7.008, 0.008
0.017, 0.011, 0.361, 0.043, 0.541, 0.006, 0.017, 3.766, 0.017, 0.018, 0.016, 7.398, 0.009
0.022, 0.015, 0.320, 0.044, 0.546, 0.006, 0.017, 3.787, 0.016, 0.017, 0.016, 6.982, 0.009
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019_spj/query019_spj_0.sql...
0.024, 0.027, 0.329, 0.044, 0.536, 0.006, 0.018, 3.447, 0.025, 0.019, 0.014, 8.108, 0.012
0.017, 0.013, 0.379, 0.041, 0.522, 0.006, 0.017, 3.355, 0.017, 0.017, 0.012, 8.520, 0.023
0.017, 0.011, 0.287, 0.051, 0.570, 0.006, 0.018, 2.786, 0.017, 0.018, 0.013, 6.608, 0.009
