Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
0.000, 0.132, 3.169, 0.001, 0.657, 0.026, 55.724, 4.586, 0.132, 0.083, 1.620, 0.109, 1.187, 1.067, 0.032, 0.012, 0.230, 0.026, 43.915, 159.876, 0.037
0.035, 0.012, 0.509, 0.000, 0.351, 0.023, 2.356, 0.171, 0.014, 0.015, 0.273, 0.018, 0.222, 0.122, 0.038, 0.011, 0.192, 0.021, 1.449, 5.697, 0.012
0.042, 0.028, 0.437, 0.000, 0.346, 0.023, 2.338, 0.105, 0.026, 0.016, 0.281, 0.018, 0.219, 0.133, 0.013, 0.011, 0.196, 0.020, 1.388, 5.899, 0.010
0.030, 0.013, 0.481, 0.000, 0.351, 0.024, 2.290, 0.248, 0.017, 0.015, 0.282, 0.017, 0.218, 0.134, 0.013, 0.011, 0.189, 0.019, 1.420, 5.916, 0.011
0.030, 0.013, 0.478, 0.000, 0.351, 0.024, 2.303, 0.211, 0.014, 0.016, 0.281, 0.019, 0.221, 0.123, 0.027, 0.011, 0.191, 0.020, 1.475, 5.452, 0.011
0.028, 0.012, 0.512, 0.000, 0.357, 0.024, 2.261, 0.136, 0.013, 0.016, 0.279, 0.019, 0.219, 0.104, 0.014, 0.014, 0.245, 0.020, 1.406, 5.001, 0.010
0.028, 0.013, 0.446, 0.000, 0.354, 0.024, 2.315, 0.110, 0.028, 0.015, 0.282, 0.018, 0.221, 0.100, 0.015, 0.012, 0.195, 0.020, 1.383, 4.888, 0.011
0.027, 0.012, 0.512, 0.000, 0.373, 0.026, 2.269, 0.102, 0.026, 0.016, 0.280, 0.019, 0.219, 0.109, 0.014, 0.011, 0.247, 0.020, 1.413, 4.866, 0.010
0.043, 0.027, 0.470, 0.014, 0.351, 0.024, 2.252, 0.112, 0.027, 0.015, 0.276, 0.018, 0.217, 0.118, 0.014, 0.014, 0.192, 0.020, 1.447, 5.226, 0.011
0.031, 0.013, 0.444, 0.000, 0.354, 0.023, 2.319, 0.108, 0.026, 0.015, 0.282, 0.018, 0.219, 0.103, 0.014, 0.011, 0.195, 0.020, 1.752, 5.204, 0.011
0.039, 0.012, 0.453, 0.000, 0.357, 0.024, 2.337, 0.112, 0.028, 0.016, 0.285, 0.019, 0.225, 0.098, 0.014, 0.012, 0.200, 0.022, 1.418, 5.243, 0.010
0.054, 0.027, 0.483, 0.000, 0.348, 0.023, 2.287, 0.109, 0.027, 0.016, 0.277, 0.018, 0.219, 0.135, 0.013, 0.011, 0.205, 0.020, 1.470, 5.217, 0.010
0.029, 0.012, 0.441, 0.000, 0.355, 0.023, 2.323, 0.103, 0.027, 0.015, 0.284, 0.018, 0.221, 0.101, 0.015, 0.011, 0.196, 0.020, 1.397, 5.838, 0.010
0.032, 0.012, 0.460, 0.000, 0.365, 0.024, 2.308, 0.173, 0.015, 0.016, 0.292, 0.019, 0.229, 0.119, 0.014, 0.014, 0.199, 0.020, 1.432, 5.195, 0.010
0.056, 0.114, 0.463, 0.000, 0.370, 0.024, 2.333, 0.495, 0.014, 0.016, 0.293, 0.019, 0.231, 0.109, 0.014, 0.011, 0.194, 0.020, 1.399, 5.279, 0.010
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018_spj/query018_spj_0.sql...
0.129, 0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 2.738, 0.093, 0.054, 1.074, 0.075, 88.023, 0.488, 0.012
0.058, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.103, 0.025, 0.021, 0.312, 0.022, 5.821, 0.363, 0.010
0.038, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.092, 0.012, 0.018, 0.289, 0.020, 4.893, 0.338, 0.010
0.044, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.085, 0.013, 0.018, 0.315, 0.020, 4.883, 0.312, 0.010
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.094, 0.025, 0.018, 0.306, 0.021, 5.021, 0.354, 0.010
0.040, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.111, 0.025, 0.017, 0.290, 0.021, 4.992, 0.344, 0.010
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.115, 0.025, 0.018, 0.289, 0.020, 4.889, 0.328, 0.010
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.101, 0.026, 0.018, 0.301, 0.021, 4.991, 0.526, 0.010
0.070, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.194, 0.012, 0.031, 0.284, 0.020, 4.905, 0.393, 0.010
0.040, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.124, 0.012, 0.018, 0.289, 0.020, 4.904, 0.358, 0.015
0.053, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.093, 0.025, 0.018, 0.308, 0.021, 4.998, 0.336, 0.010
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.102, 0.026, 0.019, 0.302, 0.021, 4.934, 0.348, 0.014
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.097, 0.012, 0.019, 0.289, 0.022, 4.917, 0.219, 0.011
0.045, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.088, 0.012, 0.019, 0.299, 0.022, 5.010, 0.306, 0.010
0.045, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.098, 0.025, 0.018, 0.293, 0.021, 4.961, 0.357, 0.010
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019/query019_0.sql...
0.042, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.490, 0.029, 0.011, 0.298, 0.021, 4.071, 194.306, 0.011
0.043, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.092, 0.025, 0.015, 0.295, 0.019, 1.657, 5.181, 0.009
0.035, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.094, 0.025, 0.014, 0.301, 0.019, 1.722, 4.567, 0.008
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.079, 0.012, 0.027, 0.290, 0.019, 1.642, 3.989, 0.009
0.036, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.106, 0.012, 0.015, 0.318, 0.019, 1.694, 3.918, 0.009
0.035, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.080, 0.012, 0.015, 0.297, 0.019, 1.695, 3.965, 0.009
0.035, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.089, 0.025, 0.014, 0.305, 0.020, 1.721, 4.983, 0.009
0.038, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.084, 0.025, 0.015, 0.304, 0.020, 1.688, 4.106, 0.009
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.217, 0.018, 0.016, 0.302, 0.019, 1.665, 3.894, 0.009
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.115, 0.012, 0.019, 0.527, 0.026, 1.799, 4.001, 0.011
0.047, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.104, 0.012, 0.015, 0.309, 0.035, 1.706, 4.038, 0.009
0.049, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.098, 0.013, 0.019, 0.533, 0.025, 3.349, 4.038, 0.010
0.038, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.080, 0.012, 0.014, 0.296, 0.019, 1.675, 4.294, 0.009
0.038, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.071, 0.012, 0.015, 0.303, 0.020, 1.721, 4.698, 0.009
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.138, 0.013, 0.015, 0.327, 0.020, 1.702, 3.984, 0.008
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019_spj/query019_spj_0.sql...
0.032, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.495, 0.024, 0.021, 0.441, 0.016, 1.209, 4.681, 0.011
0.030, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.095, 0.025, 0.014, 0.271, 0.016, 0.764, 5.807, 0.010
0.023, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.219, 0.013, 0.015, 0.268, 0.016, 0.768, 3.799, 0.009
0.022, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.074, 0.012, 0.034, 0.265, 0.015, 0.758, 3.929, 0.010
0.025, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.130, 0.013, 0.014, 0.285, 0.017, 0.820, 3.832, 0.010
0.024, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.083, 0.012, 0.014, 0.311, 0.016, 0.785, 3.783, 0.010
0.027, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.174, 0.013, 0.015, 0.276, 0.016, 0.776, 3.827, 0.010
0.025, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.085, 0.012, 0.015, 0.312, 0.016, 0.777, 3.849, 0.010
0.024, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.149, 0.014, 0.019, 0.320, 0.016, 0.777, 3.838, 0.010
0.026, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.127, 0.011, 0.014, 0.268, 0.016, 0.770, 3.791, 0.010
0.031, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.083, 0.025, 0.018, 0.266, 0.016, 0.763, 4.009, 0.010
0.028, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.189, 0.012, 0.015, 0.273, 0.016, 0.773, 3.879, 0.011
0.026, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.093, 0.026, 0.014, 0.270, 0.015, 0.811, 3.899, 0.010
0.028, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.096, 0.012, 0.016, 0.284, 0.016, 0.781, 5.245, 0.010
0.025, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.099, 0.025, 0.014, 0.274, 0.016, 0.774, 3.726, 0.009
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query025/query025_0.sql...
0.030, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.363, 0.014, 0.012, 0.608, 0.025, 4.962, 428.247, 0.016
0.024, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.007, 0.018, 0.584, 0.021, 2.652, 2.127, 0.010
0.019, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.008, 0.024, 0.642, 0.021, 2.613, 1.781, 0.009
0.022, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.007, 0.017, 0.581, 0.021, 2.630, 1.988, 0.010
0.020, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.016, 0.008, 0.017, 0.611, 0.021, 2.687, 1.969, 0.010
0.019, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.008, 0.016, 0.599, 0.021, 2.721, 2.274, 0.010
0.020, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.008, 0.017, 0.589, 0.021, 2.657, 1.775, 0.010
0.022, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.009, 0.017, 0.599, 0.022, 2.676, 1.893, 0.009
0.024, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.008, 0.017, 0.596, 0.021, 2.698, 1.757, 0.009
0.019, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.008, 0.018, 0.600, 0.050, 2.632, 1.856, 0.010
0.167, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.016, 0.009, 0.043, 0.602, 0.021, 2.593, 2.073, 0.009
0.020, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.007, 0.018, 0.606, 0.022, 2.702, 1.837, 0.010
