Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
0.000, 0.131, 3.269, 0.003, 0.803, 0.032, 57.615, 1.544, 0.066, 0.044, 0.785, 0.051, 0.556, 1.231, 0.042, 0.043, 0.641, 0.023, 62.406, 183.547, 0.013
0.031, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000, 0.241, 0.000, 0.000, 0.000, 0.000, 0.000, 0.377, 0.000, 0.000, 0.000, 1.457, 5.932, 0.012
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.224, 0.000, 0.000, 0.000, 0.000, 0.000, 0.388, 0.000, 0.000, 0.000, 1.368, 5.418, 0.010
0.004, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.296, 0.000, 0.000, 0.000, 0.000, 0.000, 0.338, 0.000, 0.000, 0.000, 1.367, 5.027, 0.010
0.005, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.227, 0.000, 0.000, 0.000, 0.000, 0.000, 0.314, 0.000, 0.000, 0.000, 1.431, 5.044, 0.010
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.223, 0.000, 0.000, 0.000, 0.000, 0.000, 0.300, 0.000, 0.000, 0.000, 1.436, 5.730, 0.011
0.005, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.263, 0.000, 0.000, 0.000, 0.000, 0.000, 0.320, 0.000, 0.000, 0.000, 1.398, 5.340, 0.010
0.004, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.217, 0.000, 0.000, 0.000, 0.000, 0.000, 0.384, 0.000, 0.000, 0.000, 1.371, 5.731, 0.010
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.236, 0.000, 0.000, 0.000, 0.000, 0.000, 0.301, 0.000, 0.000, 0.000, 1.398, 5.699, 0.010
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.342, 0.000, 0.000, 0.000, 0.000, 0.000, 0.335, 0.000, 0.000, 0.000, 1.440, 5.321, 0.011
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 1.286, 0.000, 0.000, 0.000, 0.000, 0.000, 0.318, 0.000, 0.000, 0.000, 1.517, 4.995, 0.011
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 1.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.333, 0.000, 0.000, 0.000, 1.381, 5.352, 0.010
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.245, 0.000, 0.000, 0.000, 0.000, 0.000, 0.302, 0.000, 0.000, 0.000, 1.406, 5.155, 0.010
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.245, 0.000, 0.000, 0.000, 0.000, 0.000, 0.305, 0.000, 0.000, 0.000, 1.346, 4.999, 0.012
0.005, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000, 0.287, 0.000, 0.000, 0.000, 0.000, 0.000, 0.325, 0.000, 0.000, 0.000, 1.464, 5.824, 0.010
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018_spj/query018_spj_0.sql...
0.044, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.622, 0.021, 0.015, 0.361, 0.022, 55.023, 0.431, 0.012
0.027, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.406, 0.000, 0.000, 0.000, 0.000, 0.400, 0.009
0.022, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.256, 0.000, 0.000, 0.000, 0.000, 0.255, 0.007
0.025, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.213, 0.000, 0.000, 0.000, 0.000, 0.340, 0.008
0.022, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.219, 0.000, 0.000, 0.000, 0.000, 0.453, 0.020
0.021, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.209, 0.000, 0.000, 0.000, 0.000, 0.436, 0.006
0.023, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.320, 0.000, 0.000, 0.000, 0.000, 0.472, 0.008
0.022, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.244, 0.000, 0.000, 0.000, 0.000, 0.447, 0.009
0.026, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.287, 0.000, 0.000, 0.000, 0.000, 0.486, 0.012
0.026, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.294, 0.000, 0.000, 0.000, 0.000, 0.414, 0.007
0.027, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.219, 0.000, 0.000, 0.000, 0.000, 0.430, 0.007
0.025, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.244, 0.000, 0.000, 0.000, 0.000, 0.458, 0.006
0.023, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.666, 0.000, 0.000, 0.000, 0.000, 0.427, 0.007
0.059, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.237, 0.000, 0.000, 0.000, 0.000, 0.438, 0.007
0.024, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.247, 0.000, 0.000, 0.000, 0.000, 0.262, 0.010
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019/query019_0.sql...
0.038, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.386, 0.030, 0.012, 0.317, 0.020, 2.712, 184.772, 0.011
0.019, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.204, 0.000, 0.000, 0.000, 3.529, 4.207, 0.008
0.020, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.153, 0.000, 0.000, 0.000, 1.752, 4.264, 0.009
0.018, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.163, 0.000, 0.000, 0.000, 1.736, 4.191, 0.007
0.017, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.181, 0.000, 0.000, 0.000, 1.707, 4.052, 0.008
0.016, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.164, 0.000, 0.000, 0.000, 1.763, 4.088, 0.008
0.017, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.282, 0.000, 0.000, 0.000, 1.742, 3.792, 0.008
0.021, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.164, 0.000, 0.000, 0.000, 1.755, 4.033, 0.008
0.022, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.181, 0.000, 0.000, 0.000, 2.400, 3.934, 0.010
