Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
0.000, 0.130, 3.127, 0.004, 0.663, 0.029, 71.894, 0.699, 0.036, 0.042, 0.460, 0.032, 0.377, 0.339, 0.018, 0.015, 0.264, 0.026, 34.659, 161.190, 0.050
0.046, 0.027, 0.480, 0.000, 0.350, 0.023, 18.998, 0.130, 0.047, 0.025, 0.356, 0.023, 0.273, 0.114, 0.027, 0.011, 0.187, 0.019, 1.427, 5.724, 0.012
0.036, 0.012, 0.452, 0.000, 0.356, 0.024, 19.191, 0.149, 0.015, 0.023, 0.365, 0.024, 0.276, 0.115, 0.016, 0.012, 0.193, 0.020, 1.401, 5.096, 0.012
0.031, 0.012, 0.493, 0.000, 0.359, 0.025, 19.141, 0.224, 0.014, 0.024, 0.362, 0.025, 0.276, 0.111, 0.014, 0.011, 0.194, 0.021, 1.428, 5.332, 0.012
0.029, 0.013, 0.426, 0.000, 0.354, 0.023, 19.108, 0.434, 0.021, 0.024, 0.368, 0.024, 0.281, 0.094, 0.013, 0.011, 0.196, 0.020, 1.419, 5.314, 0.012
0.028, 0.012, 0.455, 0.000, 0.350, 0.023, 18.782, 0.132, 0.042, 0.024, 0.361, 0.024, 0.274, 0.123, 0.026, 0.011, 0.193, 0.020, 1.437, 5.266, 0.011
0.031, 0.013, 0.446, 0.000, 0.365, 0.024, 19.326, 0.150, 0.015, 0.027, 0.365, 0.024, 0.283, 0.092, 0.013, 0.012, 0.197, 0.021, 1.434, 5.054, 0.012
0.032, 0.013, 0.462, 0.000, 0.358, 0.025, 19.248, 0.234, 0.014, 0.023, 0.360, 0.024, 0.276, 0.115, 0.016, 0.011, 0.196, 0.020, 1.455, 5.936, 0.012
0.029, 0.012, 0.448, 0.000, 0.356, 0.024, 19.313, 0.157, 0.013, 0.023, 0.359, 0.025, 0.277, 0.152, 0.014, 0.011, 0.197, 0.020, 1.410, 5.813, 0.012
0.036, 0.013, 0.828, 0.000, 0.355, 0.023, 19.065, 0.141, 0.013, 0.029, 0.436, 0.025, 0.276, 0.156, 0.013, 0.012, 0.196, 0.020, 1.400, 5.321, 0.013
0.030, 0.012, 0.456, 0.000, 0.352, 0.023, 18.869, 0.152, 0.027, 0.023, 0.354, 0.024, 0.271, 0.115, 0.015, 0.011, 0.190, 0.020, 1.382, 5.029, 0.027
0.028, 0.013, 0.451, 0.000, 0.359, 0.024, 19.323, 0.134, 0.027, 0.023, 0.359, 0.024, 0.275, 0.109, 0.013, 0.012, 0.192, 0.020, 1.451, 5.315, 0.011
0.027, 0.013, 0.426, 0.000, 0.356, 0.024, 20.502, 0.184, 0.029, 0.023, 0.357, 0.024, 0.279, 0.110, 0.014, 0.017, 0.359, 0.044, 1.408, 6.260, 0.013
0.028, 0.013, 0.453, 0.000, 0.354, 0.023, 19.313, 0.255, 0.016, 0.022, 0.358, 0.024, 0.274, 0.112, 0.013, 0.011, 0.194, 0.020, 1.445, 5.280, 0.011
0.041, 0.012, 0.472, 0.000, 0.346, 0.023, 19.182, 1.030, 0.015, 0.025, 0.369, 0.024, 0.279, 0.110, 0.013, 0.012, 0.195, 0.020, 1.446, 5.340, 0.012
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018_spj/query018_spj_0.sql...
0.191, 0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.272, 0.071, 0.081, 1.505, 0.105, 127.253, 0.458, 0.026
0.058, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.206, 0.016, 0.021, 0.300, 0.022, 41.439, 0.380, 0.012
0.051, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.094, 0.011, 0.018, 0.278, 0.020, 41.990, 0.408, 0.010
0.043, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.096, 0.026, 0.017, 0.299, 0.020, 42.120, 0.368, 0.012
0.042, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.203, 0.013, 0.018, 0.289, 0.021, 42.291, 0.398, 0.012
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.101, 0.040, 0.018, 0.278, 0.019, 41.640, 0.333, 0.011
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.101, 0.012, 0.019, 0.281, 0.021, 42.357, 0.384, 0.011
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.118, 0.012, 0.018, 0.285, 0.020, 41.881, 0.377, 0.011
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.117, 0.012, 0.019, 0.290, 0.021, 41.990, 0.364, 0.011
0.070, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.093, 0.025, 0.019, 0.283, 0.021, 41.671, 0.371, 0.011
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.146, 0.011, 0.018, 0.275, 0.019, 41.480, 0.374, 0.011
0.042, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.139, 0.011, 0.020, 0.283, 0.020, 41.806, 0.366, 0.011
0.072, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.093, 0.012, 0.018, 0.287, 0.021, 41.947, 0.370, 0.011
0.042, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.168, 0.012, 0.018, 0.280, 0.020, 41.769, 0.303, 0.011
0.043, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.092, 0.012, 0.019, 0.285, 0.020, 41.719, 0.355, 0.012
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019/query019_0.sql...
0.044, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.230, 0.012, 0.020, 0.341, 0.021, 1.814, 183.639, 0.013
0.056, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.167, 0.013, 0.020, 0.337, 0.021, 1.734, 4.471, 0.010
0.055, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.096, 0.012, 0.022, 0.340, 0.021, 1.736, 4.545, 0.009
0.046, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.096, 0.025, 0.020, 0.357, 0.022, 1.738, 4.124, 0.009
0.052, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.105, 0.012, 0.020, 0.342, 0.021, 1.718, 4.700, 0.009
0.043, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.195, 0.013, 0.020, 0.337, 0.021, 1.705, 3.906, 0.009
