Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
0.000, 0.131, 3.226, 0.007, 0.669, 0.026, 71.670, 1.655, 0.106, 0.118, 1.453, 0.113, 1.190, 0.431, 0.066, 0.058, 0.996, 0.102, 53.145, 265.727, 0.019
0.028, 0.013, 0.469, 0.000, 0.349, 0.023, 2.335, 0.214, 0.014, 0.015, 0.259, 0.021, 0.213, 0.129, 0.013, 0.011, 0.187, 0.019, 1.350, 5.616, 0.012
0.035, 0.012, 0.452, 0.000, 0.348, 0.023, 2.281, 0.132, 0.029, 0.015, 0.259, 0.022, 0.210, 0.148, 0.015, 0.011, 0.196, 0.019, 1.327, 5.467, 0.012
0.027, 0.012, 0.443, 0.000, 0.352, 0.024, 2.333, 0.106, 0.031, 0.018, 0.268, 0.022, 0.212, 0.100, 0.013, 0.011, 0.193, 0.020, 1.363, 5.858, 0.011
0.026, 0.012, 0.490, 0.000, 0.356, 0.024, 2.280, 0.128, 0.013, 0.015, 0.266, 0.022, 0.215, 0.093, 0.013, 0.029, 0.194, 0.020, 1.380, 5.113, 0.012
0.027, 0.012, 0.482, 0.000, 0.373, 0.023, 2.250, 0.149, 0.013, 0.016, 0.262, 0.022, 0.211, 0.139, 0.014, 0.017, 0.269, 0.021, 1.375, 5.763, 0.011
0.027, 0.013, 0.477, 0.000, 0.346, 0.023, 2.320, 0.109, 0.031, 0.016, 0.267, 0.022, 0.211, 0.147, 0.013, 0.011, 0.190, 0.020, 1.424, 5.061, 0.023
0.027, 0.012, 0.439, 0.000, 0.351, 0.024, 2.296, 0.104, 0.025, 0.016, 0.263, 0.022, 0.214, 0.097, 0.015, 0.011, 0.193, 0.020, 1.373, 5.509, 0.012
0.029, 0.013, 0.473, 0.000, 0.348, 0.023, 2.241, 0.216, 0.041, 0.016, 0.267, 0.022, 0.216, 0.132, 0.013, 0.011, 0.190, 0.020, 1.414, 5.740, 0.011
0.026, 0.012, 0.447, 0.000, 0.383, 0.025, 2.271, 0.099, 0.013, 0.015, 0.258, 0.022, 0.209, 0.104, 0.013, 0.011, 0.191, 0.019, 1.412, 5.070, 0.011
0.027, 0.012, 0.433, 0.000, 0.347, 0.024, 2.341, 0.106, 0.026, 0.015, 0.264, 0.023, 0.212, 0.113, 0.026, 0.011, 0.193, 0.019, 1.354, 5.258, 0.011
0.053, 0.025, 0.459, 0.000, 0.344, 0.023, 2.280, 0.099, 0.026, 0.016, 0.257, 0.022, 0.206, 0.125, 0.013, 0.011, 0.201, 0.019, 1.421, 4.819, 0.011
0.031, 0.012, 0.451, 0.000, 0.357, 0.024, 2.365, 0.208, 0.017, 0.015, 0.271, 0.023, 0.219, 0.097, 0.013, 0.011, 0.191, 0.020, 1.389, 5.036, 0.011
0.028, 0.026, 0.469, 0.000, 0.346, 0.023, 2.287, 0.103, 0.039, 0.015, 0.260, 0.022, 0.211, 0.117, 0.035, 0.011, 0.203, 0.019, 1.336, 5.906, 0.011
0.031, 0.012, 0.450, 0.000, 0.355, 0.024, 2.357, 0.104, 0.026, 0.016, 0.264, 0.022, 0.211, 0.099, 0.013, 0.012, 0.192, 0.020, 1.369, 5.187, 0.011
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018_spj/query018_spj_0.sql...
0.077, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.388, 0.033, 0.036, 0.562, 0.039, 66.298, 0.397, 0.027
0.042, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.096, 0.012, 0.019, 0.292, 0.020, 4.868, 0.380, 0.011
0.062, 0.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.156, 0.011, 0.017, 0.279, 0.021, 4.795, 0.380, 0.009
0.040, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.095, 0.025, 0.019, 0.285, 0.020, 4.894, 0.329, 0.009
0.040, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.110, 0.011, 0.018, 0.298, 0.020, 4.981, 0.356, 0.009
0.038, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.093, 0.012, 0.018, 0.305, 0.020, 4.926, 0.333, 0.009
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.099, 0.025, 0.019, 0.281, 0.020, 4.796, 0.273, 0.009
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.095, 0.025, 0.018, 0.283, 0.021, 4.910, 0.316, 0.009
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.089, 0.026, 0.019, 0.284, 0.020, 4.878, 0.340, 0.009
0.037, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.142, 0.012, 0.018, 0.281, 0.020, 4.976, 0.319, 0.009
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.090, 0.012, 0.018, 0.281, 0.020, 4.815, 0.331, 0.011
0.037, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.133, 0.011, 0.018, 0.279, 0.020, 4.877, 0.336, 0.009
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.115, 0.011, 0.018, 0.286, 0.020, 4.929, 0.328, 0.010
0.038, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.093, 0.025, 0.019, 0.292, 0.020, 4.892, 0.326, 0.023
0.038, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.434, 0.013, 0.018, 0.281, 0.020, 4.805, 0.367, 0.010
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019/query019_0.sql...
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.257, 0.011, 0.022, 0.334, 0.020, 1.730, 261.300, 0.036
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.067, 0.011, 0.015, 0.332, 0.019, 1.642, 4.147, 0.009
0.046, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.051, 0.012, 0.021, 0.331, 0.019, 1.639, 4.369, 0.024
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.083, 0.012, 0.016, 0.287, 0.019, 1.697, 3.983, 0.008
0.035, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.084, 0.025, 0.014, 0.306, 0.019, 1.678, 4.346, 0.009
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.098, 0.012, 0.014, 0.286, 0.019, 1.670, 3.988, 0.008
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.035, 0.012, 0.019, 0.318, 0.019, 1.646, 4.587, 0.024
0.036, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.056, 0.012, 0.015, 0.313, 0.019, 1.671, 3.979, 0.008
0.033, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.097, 0.012, 0.014, 0.290, 0.019, 1.711, 4.732, 0.008
0.035, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.091, 0.011, 0.014, 0.284, 0.020, 1.662, 4.074, 0.008
0.040, 0.000, 0.000, 0.000, 0.000, 0.000, 0.017, 0.083, 0.024, 0.013, 0.289, 0.019, 1.703, 4.917, 0.010
0.035, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.067, 0.012, 0.020, 0.320, 0.020, 1.673, 4.411, 0.009
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.090, 0.025, 0.015, 0.293, 0.019, 1.732, 3.971, 0.008
0.035, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.109, 0.028, 0.015, 0.290, 0.019, 1.686, 4.744, 0.021
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.090, 0.011, 0.014, 0.295, 0.019, 1.703, 4.962, 0.008
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019_spj/query019_spj_0.sql...
0.091, 0.000, 0.000, 0.000, 0.000, 0.000, 0.013, 0.796, 0.062, 0.068, 1.363, 0.073, 2.283, 4.140, 0.011
0.026, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.091, 0.024, 0.016, 0.276, 0.016, 0.768, 3.947, 0.010
0.047, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.088, 0.025, 0.014, 0.262, 0.015, 0.814, 4.821, 0.022
0.023, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.088, 0.012, 0.014, 0.262, 0.016, 0.760, 3.713, 0.009
0.033, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.158, 0.013, 0.015, 0.287, 0.016, 0.769, 3.851, 0.009
0.025, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.109, 0.011, 0.015, 0.267, 0.015, 0.769, 3.822, 0.010
0.026, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.085, 0.024, 0.015, 0.263, 0.015, 0.813, 3.911, 0.009
0.024, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.101, 0.025, 0.014, 0.261, 0.015, 0.764, 4.436, 0.009
0.025, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.084, 0.026, 0.014, 0.265, 0.016, 0.763, 3.644, 0.010
0.022, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.098, 0.024, 0.014, 0.267, 0.016, 0.805, 3.783, 0.009
0.025, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.092, 0.024, 0.015, 0.268, 0.016, 0.757, 3.797, 0.009
0.026, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.223, 0.012, 0.015, 0.268, 0.016, 0.808, 4.013, 0.010
0.024, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.099, 0.025, 0.015, 0.268, 0.015, 0.776, 4.774, 0.010
0.024, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.096, 0.025, 0.014, 0.277, 0.016, 0.839, 3.745, 0.010
0.026, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.091, 0.011, 0.015, 0.268, 0.015, 0.762, 3.869, 0.010
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query025/query025_0.sql...
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.034, 0.007, 0.017, 0.627, 0.021, 2.555, 525.544, 0.011
0.020, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.007, 0.017, 0.627, 0.021, 2.563, 2.062, 0.009
0.040, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.026, 0.007, 0.017, 0.570, 0.021, 2.645, 1.672, 0.009
0.020, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.007, 0.017, 0.578, 0.022, 2.632, 1.785, 0.009
0.021, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.008, 0.018, 0.598, 0.021, 2.662, 1.711, 0.008
0.019, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.013, 0.007, 0.017, 0.580, 0.022, 2.657, 1.828, 0.008
0.021, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.007, 0.017, 0.580, 0.021, 2.607, 2.066, 0.009
0.021, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.007, 0.017, 0.581, 0.021, 2.611, 2.630, 0.009
0.021, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.007, 0.018, 0.628, 0.021, 2.568, 2.436, 0.009
0.020, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.007, 0.017, 0.582, 0.022, 2.594, 2.068, 0.009
0.020, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.013, 0.007, 0.017, 0.626, 0.021, 2.563, 2.238, 0.009
0.020, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.007, 0.017, 0.583, 0.021, 2.599, 2.159, 0.010
0.022, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.008, 0.018, 0.631, 0.021, 2.616, 1.785, 0.009
0.020, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.007, 0.017, 0.599, 0.022, 2.832, 2.019, 0.009
0.021, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.007, 0.017, 0.579, 0.021, 2.597, 1.967, 0.009
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query025_spj/query025_spj_0.sql...
0.045, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.018, 0.009, 0.027, 0.719, 0.024, 32.918, 0.607, 0.009
0.027, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.014, 0.007, 0.018, 0.567, 0.020, 6.064, 0.662, 0.023
0.034, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.015, 0.008, 0.019, 0.576, 0.018, 6.119, 0.585, 0.013
0.028, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.014, 0.007, 0.019, 0.572, 0.020, 6.014, 0.416, 0.012
0.029, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.014, 0.007, 0.018, 0.591, 0.018, 6.106, 0.522, 0.009
0.027, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.015, 0.008, 0.019, 0.575, 0.019, 6.089, 0.551, 0.008
0.028, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.015, 0.007, 0.018, 0.573, 0.020, 6.097, 0.527, 0.009
