Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
0.000, 0.124, 3.221, 0.001, 0.700, 0.029, 55.621, 3.814, 0.123, 0.080, 1.598, 0.104, 1.135, 1.069, 0.016, 0.011, 0.265, 0.058, 44.582, 161.089, 0.050
0.032, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.223, 0.000, 0.000, 0.000, 0.000, 0.000, 0.367, 0.000, 0.000, 0.000, 1.425, 5.437, 0.011
0.003, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.227, 0.000, 0.000, 0.000, 0.000, 0.000, 0.314, 0.000, 0.000, 0.000, 1.389, 5.298, 0.011
0.005, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000, 0.239, 0.000, 0.000, 0.000, 0.000, 0.000, 0.449, 0.000, 0.000, 0.000, 1.434, 5.691, 0.010
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.256, 0.000, 0.000, 0.000, 0.000, 0.000, 0.319, 0.000, 0.000, 0.000, 1.465, 5.179, 0.010
0.003, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.256, 0.000, 0.000, 0.000, 0.000, 0.000, 0.299, 0.000, 0.000, 0.000, 1.409, 5.831, 0.009
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.242, 0.000, 0.000, 0.000, 0.000, 0.000, 0.310, 0.000, 0.000, 0.000, 1.414, 5.141, 0.010
0.004, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.294, 0.000, 0.000, 0.000, 0.000, 0.000, 0.301, 0.000, 0.000, 0.000, 1.391, 5.899, 0.010
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.224, 0.000, 0.000, 0.000, 0.000, 0.000, 0.307, 0.000, 0.000, 0.000, 1.441, 5.667, 0.010
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.330, 0.000, 0.000, 0.000, 0.000, 0.000, 0.306, 0.000, 0.000, 0.000, 1.358, 6.069, 0.010
0.004, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000, 0.340, 0.000, 0.000, 0.000, 0.000, 0.000, 0.320, 0.000, 0.000, 0.000, 2.818, 6.025, 0.009
0.004, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.240, 0.000, 0.000, 0.000, 0.000, 0.000, 0.332, 0.000, 0.000, 0.000, 1.401, 5.000, 0.009
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.239, 0.000, 0.000, 0.000, 0.000, 0.000, 0.394, 0.000, 0.000, 0.000, 1.389, 5.338, 0.009
0.005, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.271, 0.000, 0.000, 0.000, 0.000, 0.000, 0.307, 0.000, 0.000, 0.000, 1.444, 5.165, 0.009
0.004, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.310, 0.000, 0.000, 0.000, 0.000, 0.000, 0.310, 0.000, 0.000, 0.000, 1.442, 5.177, 0.015
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018_spj/query018_spj_0.sql...
0.169, 0.000, 0.000, 0.000, 0.000, 0.000, 0.013, 3.445, 0.104, 0.067, 1.494, 0.085, 63.638, 0.452, 0.011
0.026, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.222, 0.000, 0.000, 0.000, 0.000, 0.536, 0.007
0.023, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.219, 0.000, 0.000, 0.000, 0.000, 0.469, 0.020
0.027, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.209, 0.000, 0.000, 0.000, 0.000, 0.289, 0.011
0.022, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.211, 0.000, 0.000, 0.000, 0.000, 0.425, 0.007
0.022, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.262, 0.000, 0.000, 0.000, 0.000, 0.450, 0.007
0.023, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.214, 0.000, 0.000, 0.000, 0.000, 0.432, 0.007
0.023, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.288, 0.000, 0.000, 0.000, 0.000, 0.415, 0.007
0.025, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.207, 0.000, 0.000, 0.000, 0.000, 0.386, 0.007
0.025, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.263, 0.000, 0.000, 0.000, 0.000, 0.452, 0.021
0.040, 0.015, 0.000, 0.000, 0.000, 0.000, 0.000, 0.335, 0.000, 0.000, 0.000, 0.000, 0.415, 0.007
0.023, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.220, 0.000, 0.000, 0.000, 0.000, 0.450, 0.006
0.024, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.243, 0.000, 0.000, 0.000, 0.000, 0.252, 0.009
0.028, 0.015, 0.000, 0.000, 0.000, 0.000, 0.000, 0.282, 0.000, 0.000, 0.000, 0.000, 0.457, 0.006
0.025, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 0.216, 0.000, 0.000, 0.000, 0.000, 0.371, 0.007
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019/query019_0.sql...
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.447, 0.028, 0.011, 0.368, 0.022, 4.080, 173.854, 0.011
0.020, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.171, 0.000, 0.000, 0.000, 1.821, 4.200, 0.008
0.021, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.235, 0.000, 0.000, 0.000, 1.795, 3.970, 0.008
0.030, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.163, 0.000, 0.000, 0.000, 1.788, 4.107, 0.007
0.020, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.161, 0.000, 0.000, 0.000, 1.780, 3.900, 0.007
0.022, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.152, 0.000, 0.000, 0.000, 1.814, 3.869, 0.007
0.020, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.173, 0.000, 0.000, 0.000, 1.801, 4.131, 0.008
0.021, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.179, 0.000, 0.000, 0.000, 1.825, 3.899, 0.007
0.021, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.130, 0.000, 0.000, 0.000, 1.793, 4.018, 0.007
