Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018/query018_0.sql...
0.000, 0.133, 3.159, 0.008, 0.644, 0.028, 48.867, 0.779, 0.052, 0.055, 0.662, 0.051, 0.564, 0.540, 0.030, 0.025, 0.432, 0.047, 39.696, 158.772, 0.018
0.045, 0.027, 0.439, 0.000, 0.349, 0.023, 0.963, 0.103, 0.039, 0.014, 0.247, 0.023, 0.223, 0.132, 0.013, 0.011, 0.185, 0.020, 1.334, 6.156, 0.011
0.075, 0.027, 0.481, 0.000, 0.345, 0.023, 0.923, 0.189, 0.014, 0.013, 0.246, 0.024, 0.204, 0.102, 0.026, 0.011, 0.181, 0.019, 1.372, 5.314, 0.011
0.029, 0.013, 0.485, 0.000, 0.344, 0.023, 0.933, 0.223, 0.014, 0.014, 0.250, 0.021, 0.199, 0.125, 0.014, 0.017, 0.242, 0.020, 1.344, 5.267, 0.010
0.027, 0.013, 0.465, 0.000, 0.355, 0.024, 1.006, 0.137, 0.013, 0.014, 0.255, 0.022, 0.201, 0.093, 0.015, 0.011, 0.190, 0.020, 1.370, 5.843, 0.010
0.030, 0.012, 0.442, 0.000, 0.352, 0.024, 0.932, 0.209, 0.013, 0.013, 0.287, 0.021, 0.198, 0.096, 0.013, 0.011, 0.187, 0.020, 1.358, 5.130, 0.010
0.041, 0.013, 0.480, 0.000, 0.347, 0.023, 0.933, 0.102, 0.025, 0.014, 0.248, 0.021, 0.200, 0.098, 0.026, 0.011, 0.184, 0.019, 1.397, 6.080, 0.011
0.029, 0.012, 0.472, 0.000, 0.345, 0.023, 0.988, 0.107, 0.026, 0.013, 0.245, 0.021, 0.198, 0.075, 0.031, 0.024, 0.185, 0.020, 1.337, 5.333, 0.011
0.030, 0.028, 0.454, 0.000, 0.351, 0.023, 0.947, 0.116, 0.012, 0.014, 0.250, 0.022, 0.200, 0.105, 0.014, 0.011, 0.189, 0.020, 1.414, 5.140, 0.010
0.033, 0.025, 0.468, 0.000, 0.364, 0.025, 0.922, 0.100, 0.013, 0.027, 0.241, 0.021, 0.190, 0.108, 0.026, 0.011, 0.185, 0.020, 1.368, 5.784, 0.010
0.031, 0.012, 0.469, 0.000, 0.346, 0.023, 0.925, 0.103, 0.026, 0.014, 0.245, 0.023, 0.206, 0.144, 0.014, 0.011, 0.181, 0.020, 1.378, 5.501, 0.011
0.043, 0.012, 0.474, 0.000, 0.344, 0.023, 0.909, 0.101, 0.025, 0.013, 0.243, 0.021, 0.258, 0.089, 0.014, 0.011, 0.184, 0.019, 1.331, 5.328, 0.011
0.031, 0.013, 0.444, 0.001, 0.355, 0.024, 0.941, 0.104, 0.026, 0.014, 0.295, 0.022, 0.202, 0.102, 0.014, 0.011, 0.190, 0.019, 1.374, 5.579, 0.012
0.030, 0.013, 0.430, 0.000, 0.345, 0.023, 0.989, 0.107, 0.013, 0.013, 0.258, 0.022, 0.203, 0.085, 0.015, 0.012, 0.188, 0.020, 1.358, 5.858, 0.011
0.042, 0.028, 0.429, 0.000, 0.402, 0.023, 0.931, 0.101, 0.026, 0.014, 0.247, 0.022, 0.207, 0.129, 0.013, 0.011, 0.184, 0.019, 1.324, 5.476, 0.010
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query018_spj/query018_spj_0.sql...
0.115, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.311, 0.024, 0.031, 0.519, 0.035, 71.990, 0.505, 0.016
0.043, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.160, 0.011, 0.020, 0.302, 0.021, 2.425, 0.390, 0.008
0.036, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.200, 0.012, 0.017, 0.275, 0.020, 2.374, 0.422, 0.009
0.038, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.098, 0.045, 0.022, 0.398, 0.027, 3.368, 0.457, 0.024
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.103, 0.026, 0.018, 0.291, 0.020, 2.434, 0.350, 0.009
0.049, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.100, 0.025, 0.018, 0.283, 0.047, 2.367, 0.345, 0.008
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.118, 0.025, 0.017, 0.282, 0.020, 2.395, 0.339, 0.023
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.163, 0.012, 0.018, 0.285, 0.019, 2.348, 0.230, 0.010
0.040, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.161, 0.012, 0.017, 0.282, 0.021, 2.409, 0.338, 0.008
0.048, 0.000, 0.000, 0.000, 0.000, 0.000, 0.009, 0.232, 0.013, 0.017, 0.284, 0.020, 2.359, 0.351, 0.012
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.111, 0.025, 0.018, 0.282, 0.020, 2.396, 0.310, 0.021
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.174, 0.012, 0.017, 0.327, 0.020, 2.309, 0.356, 0.009
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.178, 0.013, 0.018, 0.286, 0.020, 2.417, 0.339, 0.009
0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.137, 0.012, 0.018, 0.281, 0.020, 2.413, 0.352, 0.009
0.037, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.099, 0.026, 0.018, 0.295, 0.020, 2.414, 0.363, 0.021
Running benchmark for /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_aqp/1/query019/query019_0.sql...
0.045, 0.000, 0.000, 0.000, 0.000, 0.000, 0.003, 0.293, 0.013, 0.020, 0.336, 0.022, 1.834, 160.220, 0.011
0.031, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.072, 0.011, 0.026, 0.263, 0.018, 1.616, 4.931, 0.009
0.065, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.095, 0.026, 0.014, 0.271, 0.018, 1.697, 4.282, 0.008
0.043, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.089, 0.041, 0.014, 0.383, 0.024, 2.084, 5.340, 0.008
0.033, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.081, 0.012, 0.013, 0.279, 0.019, 1.682, 3.862, 0.008
0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.083, 0.011, 0.012, 0.266, 0.018, 1.687, 3.928, 0.007
