Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.035, 0.287, 0.074, 0.681, 0.007, 0.019, 15.797, 3.922, 0.043, 0.027, 0.339, 0.033, 206.485, 12.695, 0.033, 0.026, 0.440, 0.017, 10.833, 0.729, 0.033, 0.022, 0.461, 0.017, 29.829, 1.005, 0.044, 0.019, 0.398, 0.017, 33.675, 1.395, 0.034, 0.017, 0.009, 7.667, 0.234, 0.010
0.483, 0.011, 0.220, 0.031, 0.574, 0.007, 0.016, 10.781, 1.962, 0.019, 0.026, 0.326, 0.018, 14.592, 12.968, 0.040, 0.027, 0.411, 0.018, 11.296, 0.594, 0.016, 0.021, 0.427, 0.018, 11.871, 0.982, 0.034, 0.019, 0.388, 0.017, 11.114, 1.399, 0.018, 0.016, 0.008, 7.592, 0.231, 0.010
0.655, 0.012, 0.227, 0.033, 0.591, 0.007, 0.016, 10.901, 1.934, 0.024, 0.026, 0.335, 0.019, 15.004, 12.687, 0.042, 0.028, 0.412, 0.019, 12.375, 0.671, 0.016, 0.020, 0.444, 0.018, 11.905, 1.014, 0.020, 0.019, 0.386, 0.017, 11.151, 1.375, 0.018, 0.015, 0.007, 7.695, 0.201, 0.010
0.567, 0.012, 0.222, 0.031, 0.593, 0.007, 0.016, 10.813, 1.974, 0.024, 0.025, 0.329, 0.019, 14.522, 13.007, 0.041, 0.028, 0.420, 0.019, 11.407, 0.527, 0.017, 0.020, 0.435, 0.019, 11.901, 0.983, 0.046, 0.019, 0.387, 0.018, 12.383, 1.310, 0.017, 0.016, 0.008, 7.732, 0.234, 0.010
0.749, 0.012, 0.227, 0.033, 0.596, 0.008, 0.017, 10.987, 1.897, 0.022, 0.027, 0.400, 0.020, 14.703, 13.957, 0.039, 0.028, 0.410, 0.019, 11.429, 0.662, 0.016, 0.020, 0.437, 0.018, 11.962, 0.992, 0.035, 0.021, 0.457, 0.020, 12.358, 1.343, 0.019, 0.015, 0.008, 7.722, 0.194, 0.010
0.198, 0.011, 0.232, 0.033, 0.596, 0.007, 0.016, 11.611, 2.004, 0.024, 0.030, 0.361, 0.020, 14.522, 13.982, 0.040, 0.028, 0.414, 0.019, 11.316, 0.747, 0.016, 0.020, 0.444, 0.019, 12.049, 0.985, 0.032, 0.019, 0.388, 0.018, 11.251, 1.367, 0.020, 0.016, 0.008, 7.799, 0.207, 0.010
0.290, 0.012, 0.230, 0.031, 0.583, 0.007, 0.016, 11.519, 1.999, 0.020, 0.026, 0.344, 0.020, 14.823, 12.647, 0.038, 0.027, 0.454, 0.018, 11.125, 0.735, 0.018, 0.019, 0.441, 0.018, 11.835, 1.061, 0.023, 0.019, 0.388, 0.017, 11.140, 1.421, 0.020, 0.016, 0.008, 7.676, 0.200, 0.010
0.757, 0.013, 0.224, 0.031, 0.592, 0.007, 0.016, 11.094, 1.956, 0.021, 0.026, 0.368, 0.020, 15.040, 12.660, 0.039, 0.030, 0.462, 0.018, 11.131, 0.761, 0.016, 0.022, 0.445, 0.018, 11.919, 0.968, 0.033, 0.020, 0.393, 0.017, 12.311, 1.357, 0.023, 0.017, 0.008, 7.740, 0.270, 0.010
0.316, 0.012, 0.232, 0.032, 0.582, 0.007, 0.016, 11.496, 2.032, 0.021, 0.026, 0.328, 0.019, 14.557, 13.000, 0.039, 0.029, 0.417, 0.018, 11.315, 0.611, 0.020, 0.020, 0.450, 0.018, 13.185, 0.951, 0.022, 0.020, 0.412, 0.018, 11.520, 1.411, 0.020, 0.016, 0.009, 7.768, 0.276, 0.010
0.761, 0.012, 0.234, 0.033, 0.596, 0.007, 0.017, 11.041, 1.912, 0.024, 0.025, 0.354, 0.019, 15.238, 12.689, 0.042, 0.029, 0.425, 0.018, 11.263, 0.724, 0.016, 0.020, 0.438, 0.018, 13.008, 0.940, 0.030, 0.019, 0.392, 0.017, 11.062, 1.328, 0.018, 0.016, 0.008, 7.667, 0.171, 0.010
