Running benchmark for /home/bita/Project/benchmarks/JOB4AQP/queries/10a.sql...
0.000, 0.011, 0.505, 0.006, 0.976, 0.049, 0.000, 0.014, 60.117, 0.043, 0.621, 0.035, 0.000, 0.010, 43.278, 0.035, 0.466, 0.040, 0.000, 0.013, 1223.872, 0.027, 0.348, 0.034, 0.000, 0.010, 6.374, 0.010, 0.176, 0.030, 0.000, 0.009, 2.694, 0.069, 0.013, 0.000, 0.661, 0.010
4.540, 0.014, 0.281, 0.002, 0.828, 0.036, 0.000, 0.010, 71.779, 0.042, 1.006, 0.069, 0.000, 0.011, 35.402, 0.034, 0.463, 0.040, 0.000, 0.010, 1216.688, 0.027, 0.344, 0.034, 0.000, 0.010, 6.222, 0.009, 0.170, 0.033, 0.000, 0.009, 2.667, 0.068, 0.013, 0.000, 0.696, 0.025
4.549, 0.011, 0.278, 0.001, 0.768, 0.037, 0.000, 0.010, 69.045, 0.038, 0.595, 0.034, 0.000, 0.011, 35.214, 0.036, 0.476, 0.041, 0.000, 0.009, 1223.760, 0.027, 0.333, 0.036, 0.000, 0.010, 6.341, 0.012, 0.212, 0.031, 0.000, 0.010, 2.608, 0.081, 0.038, 0.000, 0.739, 0.012
4.511, 0.014, 0.270, 0.001, 0.767, 0.041, 0.000, 0.010, 73.303, 0.041, 1.035, 0.042, 0.000, 0.009, 35.743, 0.035, 0.471, 0.041, 0.000, 0.010, 1212.897, 0.027, 0.348, 0.036, 0.000, 0.010, 6.263, 0.009, 0.174, 0.030, 0.000, 0.010, 2.748, 0.068, 0.013, 0.000, 0.702, 0.009
4.624, 0.011, 0.331, 0.001, 0.765, 0.037, 0.000, 0.010, 70.546, 0.035, 0.599, 0.034, 0.000, 0.010, 35.260, 0.034, 0.469, 0.041, 0.000, 0.010, 1211.923, 0.027, 0.341, 0.036, 0.000, 0.011, 6.229, 0.009, 0.177, 0.030, 0.000, 0.010, 2.689, 0.070, 0.014, 0.000, 0.699, 0.024
4.401, 0.018, 0.281, 0.001, 0.762, 0.037, 0.000, 0.010, 72.560, 0.036, 0.586, 0.034, 0.000, 0.008, 36.087, 0.035, 0.470, 0.041, 0.000, 0.010, 1213.430, 0.027, 0.344, 0.037, 0.000, 0.009, 6.304, 0.009, 0.172, 0.030, 0.000, 0.009, 2.730, 0.068, 0.014, 0.000, 0.697, 0.009
4.538, 0.011, 0.279, 0.001, 0.757, 0.037, 0.000, 0.010, 76.308, 0.036, 0.598, 0.033, 0.000, 0.009, 35.855, 0.036, 0.461, 0.042, 0.000, 0.010, 1214.206, 0.027, 0.388, 0.037, 0.000, 0.009, 6.205, 0.010, 0.178, 0.030, 0.000, 0.008, 2.675, 0.070, 0.014, 0.000, 0.671, 0.010
0.506, 0.014, 0.284, 0.001, 0.780, 0.090, 0.000, 0.010, 71.888, 0.036, 0.588, 0.034, 0.000, 0.008, 36.216, 0.037, 0.473, 0.041, 0.000, 0.010, 1369.862, 0.026, 0.343, 0.035, 0.000, 0.010, 6.312, 0.009, 0.174, 0.029, 0.000, 0.009, 2.761, 0.059, 0.028, 0.000, 0.702, 0.009
4.385, 0.011, 0.275, 0.001, 0.772, 0.039, 0.000, 0.010, 76.745, 0.041, 1.024, 0.043, 0.000, 0.009, 35.506, 0.035, 0.468, 0.041, 0.000, 0.010, 1212.610, 0.026, 0.343, 0.035, 0.000, 0.010, 6.255, 0.009, 0.173, 0.029, 0.000, 0.009, 2.703, 0.068, 0.013, 0.000, 0.691, 0.024
4.390, 0.029, 0.288, 0.001, 0.778, 0.037, 0.000, 0.011, 72.598, 0.036, 0.598, 0.061, 0.000, 0.009, 36.114, 0.038, 0.473, 0.040, 0.000, 0.010, 1218.362, 0.026, 0.343, 0.035, 0.000, 0.010, 6.355, 0.009, 0.176, 0.029, 0.000, 0.009, 2.760, 0.060, 0.013, 0.000, 0.689, 0.022
