Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
11.773, 0.013, 11.123, 72.665, 0.014
0.026, 0.009, 8.473, 48.489, 0.012
0.027, 0.009, 8.532, 46.674, 0.011
0.030, 0.009, 8.488, 47.418, 0.011
0.031, 0.009, 8.581, 46.192, 0.011
0.030, 0.009, 8.446, 46.147, 0.013
0.031, 0.009, 8.523, 47.024, 0.012
0.029, 0.009, 8.469, 47.076, 0.012
0.031, 0.009, 8.521, 46.722, 0.012
0.031, 0.009, 8.520, 46.993, 0.011
0.032, 0.010, 8.569, 47.622, 0.011
0.027, 0.010, 8.550, 46.374, 0.012
0.031, 0.009, 8.558, 46.758, 0.011
0.032, 0.009, 8.526, 46.580, 0.012
0.033, 0.010, 8.540, 46.614, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
11.778, 0.013, 11.006, 65.263, 0.015
0.028, 0.010, 8.499, 41.976, 0.011
0.027, 0.009, 8.503, 41.971, 0.011
0.029, 0.009, 8.567, 41.515, 0.011
0.028, 0.009, 8.445, 42.188, 0.011
0.027, 0.009, 8.413, 41.184, 0.011
0.030, 0.009, 8.459, 40.799, 0.011
0.032, 0.009, 8.450, 41.724, 0.012
0.028, 0.009, 8.569, 40.706, 0.011
0.027, 0.010, 8.547, 40.894, 0.011
0.029, 0.009, 8.585, 41.031, 0.010
0.030, 0.009, 8.451, 42.269, 0.012
0.029, 0.009, 8.501, 41.545, 0.011
0.029, 0.009, 8.496, 41.933, 0.011
0.031, 0.009, 8.514, 41.142, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
11.766, 0.013, 2.001, 214.872, 0.014
0.010, 0.009, 1.327, 176.543, 0.012
0.013, 0.010, 1.396, 174.029, 0.012
0.012, 0.009, 1.389, 172.814, 0.012
0.014, 0.010, 1.393, 172.485, 0.012
0.014, 0.010, 1.408, 175.037, 0.011
0.014, 0.010, 1.417, 176.221, 0.016
0.013, 0.009, 1.371, 173.372, 0.012
0.012, 0.009, 1.381, 175.168, 0.012
0.013, 0.009, 1.342, 175.053, 0.012
0.014, 0.009, 1.370, 173.686, 0.012
0.014, 0.009, 1.371, 174.421, 0.012
0.015, 0.009, 1.374, 175.190, 0.012
0.014, 0.009, 1.372, 174.618, 0.012
