Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.013, 7.285, 71.320, 0.029
0.051, 0.011, 5.119, 44.593, 0.012
0.036, 0.016, 5.032, 43.547, 0.011
0.034, 0.017, 4.972, 44.459, 0.012
0.034, 0.016, 4.983, 44.224, 0.012
0.032, 0.015, 5.040, 44.294, 0.011
0.036, 0.016, 5.001, 44.396, 0.011
0.031, 0.015, 5.054, 43.358, 0.012
0.032, 0.016, 5.043, 43.114, 0.012
0.035, 0.015, 5.030, 43.500, 0.012
0.039, 0.016, 4.977, 44.209, 0.012
0.034, 0.015, 5.008, 44.016, 0.012
0.033, 0.015, 5.066, 43.881, 0.012
0.050, 0.017, 5.108, 44.834, 0.012
0.034, 0.017, 5.096, 44.360, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.047, 0.017, 5.062, 40.559, 0.013
0.033, 0.017, 5.057, 40.266, 0.012
0.034, 0.016, 5.058, 40.261, 0.012
0.033, 0.016, 5.103, 40.662, 0.012
0.035, 0.016, 5.061, 39.763, 0.012
0.034, 0.019, 5.044, 40.142, 0.012
0.035, 0.017, 5.068, 40.761, 0.012
0.033, 0.016, 5.126, 41.028, 0.011
0.035, 0.015, 5.079, 39.777, 0.012
0.034, 0.017, 5.107, 39.512, 0.012
0.035, 0.017, 5.156, 39.961, 0.012
0.034, 0.029, 5.180, 39.845, 0.012
0.033, 0.016, 5.146, 39.567, 0.012
0.035, 0.016, 5.134, 41.004, 0.012
0.032, 0.016, 5.099, 39.904, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.036, 0.016, 1.207, 175.598, 0.012
0.014, 0.016, 1.264, 162.924, 0.012
0.012, 0.015, 1.220, 155.040, 0.012
0.012, 0.015, 1.210, 159.322, 0.012
0.012, 0.015, 1.185, 161.185, 0.012
0.012, 0.015, 1.187, 156.930, 0.011
0.012, 0.015, 1.162, 160.932, 0.012
0.014, 0.015, 1.184, 157.569, 0.013
0.013, 0.016, 1.265, 158.361, 0.012
0.012, 0.014, 1.211, 158.026, 0.012
0.013, 0.015, 1.227, 157.910, 0.013
0.013, 0.016, 1.214, 158.939, 0.012
0.013, 0.016, 1.224, 159.734, 0.012
0.013, 0.015, 1.211, 155.706, 0.012
0.013, 0.016, 1.203, 155.749, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.014, 0.014, 13.344, 12.021, 0.027
0.062, 0.013, 12.622, 9.985, 0.012
0.067, 0.014, 12.617, 9.941, 0.026
0.058, 0.011, 12.494, 9.834, 0.025
0.098, 0.012, 12.519, 9.688, 0.012
0.044, 0.016, 12.811, 9.544, 0.011
0.053, 0.016, 12.795, 9.263, 0.011
0.054, 0.016, 12.867, 9.156, 0.011
0.045, 0.015, 12.744, 9.122, 0.011
0.043, 0.016, 12.817, 9.653, 0.012
0.043, 0.015, 12.755, 9.168, 0.011
0.043, 0.016, 12.761, 9.339, 0.012
0.042, 0.015, 12.781, 9.511, 0.011
0.042, 0.016, 12.760, 9.073, 0.012
0.042, 0.016, 12.774, 8.734, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.044, 0.016, 12.811, 8.023, 0.012
0.046, 0.016, 12.860, 8.209, 0.012
0.047, 0.016, 12.908, 8.031, 0.013
0.049, 0.018, 12.858, 7.886, 0.012
0.047, 0.016, 12.961, 7.980, 0.012
0.049, 0.016, 12.892, 8.377, 0.012
0.049, 0.016, 12.845, 8.072, 0.012
0.047, 0.016, 12.884, 7.896, 0.012
0.048, 0.016, 12.870, 7.940, 0.013
0.049, 0.017, 12.904, 8.476, 0.012
0.047, 0.017, 12.838, 8.233, 0.012
0.049, 0.016, 12.881, 7.853, 0.012
0.050, 0.016, 12.912, 8.058, 0.012
0.049, 0.017, 12.870, 8.157, 0.012
0.049, 0.017, 12.883, 7.879, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
0.050, 0.016, 13.276, 87.244, 0.012
0.052, 0.016, 13.402, 84.542, 0.011
0.057, 0.017, 13.137, 89.050, 0.026
0.058, 0.012, 13.091, 82.174, 0.012
0.059, 0.016, 13.149, 97.033, 0.012
0.056, 0.017, 13.141, 89.458, 0.012
0.055, 0.017, 13.157, 81.033, 0.012
0.055, 0.016, 13.180, 94.289, 0.012
0.057, 0.016, 13.178, 84.173, 0.012
0.058, 0.017, 13.191, 93.223, 0.027
0.063, 0.012, 13.063, 89.385, 0.012
0.051, 0.012, 13.108, 104.408, 0.012
0.050, 0.012, 13.071, 88.993, 0.026
0.051, 0.012, 12.968, 88.603, 0.012
0.049, 0.012, 13.111, 85.351, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
0.050, 0.011, 11.372, 273.893, 0.026
0.045, 0.012, 11.345, 251.798, 0.027
0.042, 0.011, 11.238, 238.715, 0.027
0.045, 0.011, 11.228, 252.642, 0.026
0.044, 0.012, 11.389, 252.880, 0.027
0.045, 0.012, 11.167, 257.238, 0.026
0.074, 0.024, 11.271, 269.386, 0.026
0.045, 0.012, 11.347, 259.263, 0.026
0.266, 0.012, 11.185, 271.282, 0.027
0.046, 0.012, 11.344, 258.275, 0.026
0.046, 0.013, 11.213, 267.082, 0.034
0.046, 0.012, 11.291, 250.021, 0.026
0.047, 0.011, 11.228, 253.997, 0.027
0.045, 0.011, 11.238, 266.939, 0.026
0.043, 0.011, 11.195, 245.718, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12a.sql...
0.045, 0.024, 17.386, 23.299, 0.013
0.081, 0.012, 17.642, 20.784, 0.012
0.047, 0.012, 17.753, 19.373, 0.012
0.051, 0.012, 18.151, 19.397, 0.012
0.048, 0.012, 17.701, 19.021, 0.012
0.049, 0.011, 17.439, 20.233, 0.011
0.047, 0.012, 17.355, 19.722, 0.012
0.047, 0.011, 17.653, 19.889, 0.011
0.047, 0.011, 17.730, 20.493, 0.012
0.048, 0.012, 17.775, 20.466, 0.012
0.049, 0.012, 17.754, 20.338, 0.012
0.048, 0.012, 17.790, 19.614, 0.012
0.049, 0.012, 17.756, 19.026, 0.011
0.046, 0.011, 17.865, 21.449, 0.011
0.049, 0.012, 17.735, 20.539, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12b.sql...
0.046, 0.012, 11.587, 34.676, 0.011
0.042, 0.011, 11.631, 34.196, 0.012
0.039, 0.012, 11.610, 34.621, 0.012
0.039, 0.012, 11.605, 34.800, 0.012
0.039, 0.013, 11.585, 34.753, 0.011
0.038, 0.012, 11.388, 34.689, 0.012
0.038, 0.012, 11.381, 34.818, 0.012
0.039, 0.012, 11.572, 35.364, 0.011
0.038, 0.011, 11.616, 35.214, 0.012
0.038, 0.011, 11.422, 34.628, 0.011
0.038, 0.012, 11.358, 34.323, 0.011
0.038, 0.012, 11.599, 34.101, 0.012
0.038, 0.011, 11.550, 34.911, 0.012
0.039, 0.012, 11.365, 33.996, 0.012
0.038, 0.012, 11.398, 35.098, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12c.sql...
0.089, 0.011, 18.627, 29.245, 0.012
0.046, 0.012, 18.572, 27.608, 0.011
0.049, 0.011, 18.354, 27.890, 0.012
0.047, 0.011, 18.189, 28.116, 0.012
0.047, 0.011, 18.229, 28.223, 0.012
0.047, 0.011, 18.231, 28.322, 0.012
0.047, 0.012, 18.200, 28.440, 0.012
0.047, 0.011, 18.241, 28.495, 0.012
0.048, 0.011, 18.247, 29.426, 0.012
0.049, 0.012, 18.289, 27.965, 0.012
0.050, 0.011, 18.212, 28.444, 0.011
0.049, 0.012, 18.268, 27.818, 0.012
0.045, 0.011, 18.257, 28.252, 0.012
0.050, 0.011, 18.157, 28.004, 0.012
0.048, 0.011, 18.203, 28.127, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13a.sql...
0.048, 0.011, 12.641, 24.570, 0.012
0.040, 0.011, 12.612, 22.847, 0.012
0.043, 0.012, 12.561, 21.861, 0.012
0.041, 0.011, 12.842, 23.056, 0.012
0.040, 0.011, 12.801, 22.572, 0.012
0.043, 0.011, 12.806, 21.785, 0.012
0.039, 0.011, 12.836, 21.935, 0.012
0.046, 0.011, 12.792, 22.179, 0.012
0.041, 0.012, 12.855, 21.597, 0.012
0.040, 0.011, 12.819, 22.554, 0.012
0.040, 0.012, 12.810, 22.980, 0.012
0.039, 0.012, 12.781, 24.129, 0.012
0.039, 0.011, 12.745, 21.673, 0.012
0.039, 0.011, 12.857, 22.582, 0.012
0.039, 0.012, 12.783, 22.209, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13b.sql...
0.042, 0.011, 17.400, 45.547, 0.012
0.044, 0.012, 17.172, 46.801, 0.012
0.045, 0.011, 17.217, 48.117, 0.012
0.044, 0.012, 17.083, 44.152, 0.011
0.046, 0.012, 17.045, 43.939, 0.012
0.046, 0.012, 17.120, 43.888, 0.012
0.046, 0.012, 17.119, 45.775, 0.012
0.048, 0.012, 17.062, 43.382, 0.012
0.045, 0.012, 17.128, 46.942, 0.012
0.046, 0.012, 17.098, 44.274, 0.012
0.044, 0.012, 17.137, 46.831, 0.011
0.047, 0.011, 17.172, 46.521, 0.011
0.046, 0.011, 17.090, 48.252, 0.012
0.059, 0.016, 17.164, 46.991, 0.011
0.055, 0.017, 17.168, 44.453, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13c.sql...
0.060, 0.016, 16.294, 44.653, 0.012
0.052, 0.015, 16.054, 44.289, 0.011
0.054, 0.017, 16.106, 41.712, 0.012
0.053, 0.016, 16.104, 42.894, 0.012
0.053, 0.016, 16.146, 43.641, 0.011
0.052, 0.016, 16.147, 45.513, 0.011
