Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.018, 5.134, 70.925, 0.012
0.048, 0.033, 2.962, 45.797, 0.027
0.060, 0.012, 3.024, 46.500, 0.027
0.048, 0.011, 3.054, 44.125, 0.027
0.060, 0.011, 3.061, 44.538, 0.011
0.059, 0.011, 3.013, 45.559, 0.027
0.049, 0.012, 2.986, 44.223, 0.012
0.059, 0.011, 2.982, 44.775, 0.027
0.061, 0.012, 3.020, 46.120, 0.027
0.060, 0.011, 3.069, 44.774, 0.028
0.050, 0.012, 2.975, 45.561, 0.013
0.060, 0.011, 3.025, 45.809, 0.027
0.049, 0.011, 3.008, 45.763, 0.011
0.047, 0.026, 3.031, 46.474, 0.026
0.047, 0.011, 2.996, 45.405, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.049, 0.014, 2.975, 40.201, 0.011
0.036, 0.011, 3.069, 39.784, 0.036
0.035, 0.012, 3.058, 40.316, 0.012
0.035, 0.012, 3.077, 39.856, 0.012
0.036, 0.011, 3.083, 40.678, 0.012
0.033, 0.012, 3.032, 42.318, 0.012
0.064, 0.012, 2.954, 39.902, 0.012
0.035, 0.011, 2.979, 40.189, 0.012
0.037, 0.012, 3.065, 39.609, 0.012
0.034, 0.012, 3.038, 40.552, 0.012
0.035, 0.011, 2.989, 39.648, 0.012
0.034, 0.012, 3.025, 39.634, 0.011
0.036, 0.012, 3.039, 39.468, 0.012
0.054, 0.016, 3.029, 40.509, 0.012
0.036, 0.011, 3.041, 41.400, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.036, 0.014, 1.107, 172.037, 0.026
0.034, 0.011, 1.183, 162.801, 0.012
0.032, 0.012, 1.134, 160.991, 0.011
0.035, 0.011, 1.171, 158.795, 0.012
0.034, 0.011, 1.185, 157.606, 0.011
0.032, 0.011, 1.135, 157.212, 0.012
0.033, 0.011, 1.175, 158.621, 0.011
0.033, 0.011, 1.227, 155.519, 0.012
0.033, 0.011, 1.137, 162.645, 0.012
0.032, 0.012, 1.149, 158.134, 0.011
0.034, 0.011, 1.137, 159.317, 0.012
0.031, 0.011, 1.129, 159.148, 0.011
0.037, 0.011, 1.127, 159.898, 0.012
0.039, 0.015, 1.133, 160.564, 0.027
0.032, 0.012, 1.134, 159.941, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.028, 0.014, 10.160, 12.849, 0.028
0.016, 0.011, 9.722, 10.338, 0.027
0.015, 0.011, 9.834, 9.745, 0.012
0.015, 0.012, 9.940, 10.629, 0.027
0.014, 0.011, 9.924, 10.393, 0.027
0.015, 0.012, 9.808, 12.172, 0.012
0.015, 0.012, 9.740, 10.303, 0.027
0.015, 0.012, 9.884, 10.213, 0.026
0.015, 0.012, 9.795, 11.155, 0.027
0.014, 0.011, 9.775, 10.540, 0.012
0.014, 0.011, 9.878, 10.266, 0.027
0.017, 0.015, 9.759, 11.671, 0.027
0.016, 0.012, 9.710, 10.429, 0.027
0.033, 0.015, 9.767, 10.861, 0.017
0.052, 0.011, 9.700, 10.095, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.066, 0.012, 9.660, 8.901, 0.027
0.042, 0.011, 9.672, 8.810, 0.028
0.040, 0.011, 9.724, 8.596, 0.013
0.043, 0.012, 9.736, 8.861, 0.027
0.043, 0.012, 9.716, 8.829, 0.027
0.042, 0.012, 9.818, 8.581, 0.012
0.041, 0.012, 9.694, 9.122, 0.027
0.041, 0.011, 9.702, 8.767, 0.027
0.041, 0.012, 9.804, 8.824, 0.027
0.042, 0.011, 9.785, 9.394, 0.013
0.043, 0.012, 9.672, 9.480, 0.028
0.063, 0.012, 9.672, 8.948, 0.011
0.041, 0.011, 9.646, 9.399, 0.027
0.051, 0.011, 9.678, 8.339, 0.012
0.083, 0.012, 9.607, 9.612, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
0.081, 0.011, 11.941, 89.985, 0.013
0.046, 0.011, 12.152, 99.560, 0.013
0.043, 0.011, 12.079, 96.686, 0.013
0.044, 0.012, 12.036, 98.704, 0.012
0.044, 0.012, 12.036, 103.567, 0.013
0.044, 0.013, 12.115, 106.343, 0.013
0.043, 0.012, 12.090, 102.731, 0.013
0.043, 0.012, 11.979, 104.124, 0.013
0.044, 0.012, 12.007, 110.635, 0.012
0.043, 0.011, 12.030, 109.684, 0.013
0.045, 0.012, 12.019, 106.706, 0.013
0.081, 0.012, 11.984, 112.003, 0.013
0.043, 0.012, 11.982, 104.086, 0.012
0.055, 0.015, 12.043, 113.725, 0.012
0.043, 0.012, 12.051, 105.582, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
0.069, 0.015, 10.556, 255.673, 0.028
0.051, 0.011, 10.353, 264.401, 0.028
0.052, 0.011, 10.359, 251.526, 0.027
0.053, 0.013, 10.363, 302.315, 0.027
0.052, 0.012, 10.398, 246.968, 0.027
0.051, 0.012, 10.362, 311.417, 0.027
0.053, 0.011, 10.339, 307.370, 0.028
0.052, 0.012, 10.289, 263.638, 0.027
0.053, 0.012, 10.352, 321.142, 0.012
0.052, 0.013, 10.422, 260.290, 0.027
0.054, 0.012, 10.371, 270.605, 0.027
0.065, 0.014, 10.331, 305.937, 0.028
0.052, 0.011, 10.322, 295.892, 0.013
0.063, 0.015, 10.256, 315.346, 0.027
0.048, 0.012, 10.350, 285.780, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12a.sql...
0.074, 0.011, 9.843, 26.312, 0.012
0.055, 0.011, 9.972, 20.842, 0.027
0.050, 0.012, 10.795, 21.109, 0.027
0.053, 0.011, 9.939, 21.874, 0.027
0.052, 0.012, 9.954, 21.334, 0.027
0.053, 0.012, 9.968, 21.536, 0.027
1.371, 0.012, 9.849, 22.316, 0.013
0.053, 0.012, 9.901, 22.134, 0.027
0.053, 0.012, 9.920, 23.106, 0.012
0.052, 0.011, 9.983, 21.904, 0.013
0.053, 0.011, 9.884, 21.701, 0.028
0.054, 0.011, 9.990, 19.644, 0.012
0.053, 0.012, 9.968, 21.841, 0.012
0.079, 0.012, 9.964, 21.179, 0.012
0.051, 0.012, 9.947, 21.690, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12b.sql...
0.075, 0.011, 7.490, 35.596, 0.012
0.062, 0.011, 7.532, 34.480, 0.027
0.060, 0.011, 7.607, 35.744, 0.028
0.056, 0.011, 7.583, 34.894, 0.012
0.058, 0.011, 7.555, 35.110, 0.027
0.056, 0.011, 7.613, 34.451, 0.012
0.055, 0.012, 7.553, 36.807, 0.012
0.058, 0.011, 7.627, 37.985, 0.027
0.057, 0.011, 7.559, 36.242, 0.027
0.058, 0.012, 7.646, 36.296, 0.028
0.059, 0.012, 8.202, 35.728, 0.013
0.056, 0.012, 7.577, 34.965, 0.012
0.057, 0.011, 7.582, 35.570, 0.039
0.066, 0.023, 7.614, 35.515, 0.012
0.056, 0.011, 7.634, 38.374, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12c.sql...
0.058, 0.016, 10.909, 29.592, 0.012
0.044, 0.024, 10.669, 28.986, 0.027
0.047, 0.024, 10.715, 29.714, 0.012
0.044, 0.012, 10.739, 28.502, 0.012
0.046, 0.012, 10.748, 30.633, 0.012
0.043, 0.012, 10.769, 31.292, 0.012
0.046, 0.012, 10.795, 30.137, 0.012
0.043, 0.012, 10.864, 31.445, 0.012
0.045, 0.012, 10.798, 30.796, 0.027
0.045, 0.013, 10.719, 30.857, 0.012
0.045, 0.011, 10.777, 29.535, 0.012
0.044, 0.012, 10.620, 29.032, 0.013
0.045, 0.011, 10.731, 30.400, 0.013
0.052, 0.014, 10.830, 29.347, 0.012
0.043, 0.012, 10.833, 29.540, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13a.sql...
0.072, 0.012, 6.970, 23.847, 0.013
0.060, 0.012, 7.086, 21.682, 0.012
0.061, 0.011, 7.000, 22.730, 0.012
0.056, 0.011, 6.941, 22.318, 0.012
0.057, 0.013, 6.947, 23.673, 0.013
0.057, 0.012, 6.961, 22.038, 0.012
0.055, 0.012, 7.093, 22.943, 0.012
0.056, 0.012, 6.968, 23.258, 0.012
0.057, 0.011, 7.126, 21.881, 0.013
0.056, 0.012, 6.942, 25.188, 0.012
0.059, 0.012, 6.919, 23.023, 0.013
0.058, 0.011, 6.869, 22.853, 0.013
0.057, 0.012, 7.046, 21.654, 0.012
0.072, 0.013, 7.007, 21.784, 0.013
0.057, 0.012, 7.049, 22.053, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13b.sql...
0.057, 0.015, 11.545, 44.801, 0.012
0.049, 0.012, 11.729, 46.369, 0.013
0.048, 0.012, 11.767, 48.356, 0.013
0.044, 0.012, 11.754, 45.702, 0.012
0.048, 0.011, 11.481, 50.047, 0.012
0.044, 0.012, 11.762, 45.825, 0.012
0.046, 0.012, 11.713, 48.747, 0.012
0.045, 0.012, 11.517, 47.129, 0.013
0.044, 0.012, 11.683, 45.896, 0.013
0.044, 0.012, 11.626, 45.438, 0.012
0.047, 0.012, 11.747, 46.775, 0.012
0.045, 0.011, 11.670, 45.854, 0.012
0.046, 0.012, 11.711, 46.024, 0.012
0.053, 0.016, 11.680, 47.384, 0.012
0.045, 0.012, 11.731, 44.473, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13c.sql...
0.062, 0.014, 10.356, 43.882, 0.012
0.053, 0.011, 10.648, 44.400, 0.012
0.057, 0.012, 10.472, 43.623, 0.013
0.056, 0.012, 10.552, 42.949, 0.012
0.054, 0.012, 10.485, 43.525, 0.012
0.052, 0.012, 10.585, 47.126, 0.012
0.052, 0.012, 10.551, 43.875, 0.012
0.050, 0.012, 10.370, 43.638, 0.013
0.051, 0.011, 10.561, 43.285, 0.012
0.050, 0.012, 10.622, 45.487, 0.012
0.054, 0.012, 10.535, 43.053, 0.012
0.051, 0.012, 10.499, 44.024, 0.012
0.053, 0.012, 10.553, 46.374, 0.012
0.063, 0.015, 10.600, 43.126, 0.012
0.051, 0.012, 10.598, 45.156, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13d.sql...
0.061, 0.015, 6.895, 63.856, 0.012
0.053, 0.011, 6.968, 58.311, 0.013
0.051, 0.011, 6.963, 60.465, 0.012
0.054, 0.011, 6.948, 59.411, 0.012
0.054, 0.012, 6.942, 57.745, 0.012
0.050, 0.011, 6.924, 59.088, 0.013
0.051, 0.012, 6.985, 66.401, 0.012
0.052, 0.012, 6.941, 61.207, 0.012
