Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.009, 0.017
0.005, 0.015, 0.013
0.000, 0.014, 0.013
0.000, 0.014, 0.028
0.000, 0.026, 0.013
0.000, 0.014, 0.012
0.000, 0.013, 0.027
0.000, 0.014, 0.012
0.000, 0.014, 0.013
0.000, 0.015, 0.013
0.000, 0.014, 0.026
0.000, 0.027, 0.013
0.000, 0.014, 0.013
0.000, 0.014, 0.013
0.000, 0.014, 0.028
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.000, 0.016, 0.025
0.000, 0.027, 0.013
0.000, 0.014, 0.025
0.000, 0.027, 0.013
0.000, 0.014, 0.013
0.000, 0.014, 0.012
0.000, 0.014, 0.013
0.000, 0.013, 0.010
0.000, 0.011, 0.013
0.000, 0.014, 0.013
0.000, 0.019, 0.013
0.000, 0.015, 0.010
0.000, 0.010, 0.013
0.000, 0.015, 0.012
0.000, 0.014, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.000, 0.015, 0.013
0.000, 0.015, 0.011
0.000, 0.016, 0.010
0.000, 0.012, 0.013
0.000, 0.013, 0.014
0.000, 0.015, 0.013
0.000, 0.015, 0.026
0.000, 0.014, 0.011
0.000, 0.015, 0.013
0.000, 0.017, 0.013
0.000, 0.017, 0.013
0.000, 0.016, 0.014
0.000, 0.016, 0.014
0.000, 0.022, 0.012
0.000, 0.017, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.000, 0.016, 0.011
0.000, 0.016, 0.025
0.000, 0.015, 0.014
0.000, 0.016, 0.013
0.000, 0.017, 0.013
0.000, 0.016, 0.014
0.000, 0.017, 0.013
0.000, 0.016, 0.013
0.000, 0.017, 0.014
0.000, 0.015, 0.013
0.000, 0.017, 0.014
0.000, 0.016, 0.013
0.000, 0.017, 0.026
0.000, 0.015, 0.014
0.000, 0.017, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.000, 0.017, 0.013
0.000, 0.015, 0.013
0.000, 0.016, 0.011
0.000, 0.016, 0.014
0.000, 0.017, 0.014
0.000, 0.017, 0.010
0.000, 0.016, 0.012
0.000, 0.015, 0.011
0.000, 0.015, 0.011
0.000, 0.015, 0.013
0.000, 0.015, 0.026
0.000, 0.014, 0.015
0.000, 0.016, 0.014
0.000, 0.016, 0.013
0.000, 0.017, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
0.000, 0.015, 0.011
0.000, 0.013, 0.014
0.000, 0.023, 0.011
0.000, 0.016, 0.011
0.000, 0.016, 0.011
0.000, 0.016, 0.010
0.000, 0.016, 0.013
0.000, 0.016, 0.011
0.000, 0.016, 0.011
0.000, 0.016, 0.011
0.000, 0.016, 0.011
0.000, 0.016, 0.010
0.000, 0.017, 0.011
0.000, 0.016, 0.011
0.000, 0.015, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
0.000, 0.015, 0.011
0.000, 0.017, 0.011
0.000, 0.014, 0.011
0.000, 0.016, 0.011
0.000, 0.016, 0.011
0.000, 0.016, 0.011
0.000, 0.015, 0.011
0.000, 0.016, 0.013
0.000, 0.016, 0.011
0.000, 0.016, 0.013
0.000, 0.022, 0.012
0.000, 0.014, 0.011
0.000, 0.016, 0.011
0.000, 0.016, 0.011
0.000, 0.012, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12a.sql...
0.000, 0.011, 0.027
0.000, 0.016, 0.012
0.000, 0.014, 0.011
0.000, 0.022, 0.015
0.000, 0.016, 0.028
0.000, 0.017, 0.011
0.000, 0.014, 0.011
0.000, 0.015, 0.011
0.000, 0.015, 0.011
0.000, 0.011, 0.011
0.000, 0.016, 0.010
0.000, 0.016, 0.010
0.000, 0.015, 0.012
0.000, 0.015, 0.012
0.000, 0.016, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12b.sql...
0.000, 0.015, 0.010
0.000, 0.016, 0.010
0.000, 0.012, 0.010
0.000, 0.015, 0.010
0.000, 0.016, 0.012
0.000, 0.015, 0.014
0.000, 0.017, 0.012
0.000, 0.015, 0.010
0.000, 0.016, 0.013
0.000, 0.016, 0.014
0.000, 0.017, 0.010
0.000, 0.016, 0.011
0.000, 0.015, 0.010
0.000, 0.015, 0.010
0.000, 0.016, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12c.sql...
0.000, 0.014, 0.010
0.000, 0.011, 0.010
0.000, 0.011, 0.012
0.000, 0.013, 0.011
0.000, 0.011, 0.011
0.000, 0.011, 0.011
0.000, 0.011, 0.011
0.000, 0.011, 0.011
0.000, 0.011, 0.011
0.000, 0.011, 0.011
0.000, 0.011, 0.011
0.000, 0.016, 0.011
0.000, 0.011, 0.011
0.000, 0.013, 0.011
0.000, 0.011, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13a.sql...
0.000, 0.011, 0.010
0.000, 0.011, 0.025
0.000, 0.011, 0.026
0.000, 0.011, 0.026
0.000, 0.011, 0.026
0.000, 0.011, 0.026
0.000, 0.011, 0.025
0.000, 0.011, 0.025
0.000, 0.011, 0.025
0.000, 0.011, 0.026
0.000, 0.011, 0.025
0.000, 0.011, 0.026
0.000, 0.011, 0.011
0.000, 0.025, 0.025
0.000, 0.011, 0.025
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13b.sql...
0.000, 0.011, 0.013
0.000, 0.015, 0.012
0.000, 0.015, 0.026
0.000, 0.015, 0.010
0.000, 0.028, 0.011
0.000, 0.012, 0.010
0.000, 0.013, 0.013
0.000, 0.015, 0.012
0.000, 0.015, 0.027
0.000, 0.015, 0.012
0.000, 0.014, 0.010
0.000, 0.013, 0.013
0.013, 0.014, 0.011
0.000, 0.014, 0.010
0.000, 0.012, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13c.sql...
0.000, 0.011, 0.012
0.000, 0.012, 0.013
0.000, 0.012, 0.012
0.000, 0.013, 0.013
