Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.011, 0.429, 0.184, 0.739, 2.327, 0.033, 0.024, 0.010, 0.047
0.004, 0.011, 0.207, 0.146, 0.337, 2.289, 0.028, 0.024, 0.009, 0.014
0.000, 0.011, 0.166, 0.100, 0.344, 2.333, 0.029, 0.025, 0.009, 0.011
0.000, 0.011, 0.163, 0.118, 0.346, 2.352, 0.030, 0.024, 0.009, 0.012
0.000, 0.028, 0.239, 0.187, 1.177, 2.377, 0.030, 0.028, 0.010, 0.011
0.000, 0.012, 0.232, 0.204, 1.177, 2.548, 0.029, 0.024, 0.009, 0.012
0.000, 0.011, 0.155, 0.115, 0.353, 2.414, 0.030, 0.025, 0.009, 0.012
0.000, 0.013, 0.267, 0.112, 0.351, 2.253, 0.029, 0.024, 0.009, 0.012
0.000, 0.026, 0.178, 0.111, 0.346, 2.267, 0.029, 0.026, 0.009, 0.012
0.000, 0.012, 0.273, 0.187, 1.234, 3.298, 0.029, 0.024, 0.009, 0.011
0.000, 0.011, 0.195, 0.112, 0.344, 2.372, 0.029, 0.024, 0.009, 0.011
0.000, 0.010, 0.196, 0.114, 0.346, 2.373, 0.028, 0.026, 0.010, 0.012
0.000, 0.011, 0.198, 0.125, 0.345, 2.338, 0.030, 0.029, 0.011, 0.011
0.000, 0.012, 0.239, 0.191, 1.201, 3.428, 0.033, 0.028, 0.011, 0.011
0.000, 0.012, 0.274, 0.188, 0.925, 2.245, 0.029, 0.029, 0.011, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.000, 0.012, 0.264, 0.174, 0.402, 2.229, 0.029, 0.030, 0.010, 0.013
0.000, 0.012, 0.227, 0.177, 0.536, 2.224, 0.028, 0.029, 0.009, 0.011
0.000, 0.027, 0.218, 0.107, 0.344, 2.236, 0.029, 0.030, 0.010, 0.012
0.000, 0.012, 0.233, 0.186, 0.474, 2.262, 0.029, 0.031, 0.010, 0.011
0.000, 0.011, 0.194, 0.113, 0.348, 2.232, 0.029, 0.030, 0.010, 0.012
0.000, 0.010, 0.196, 0.112, 0.350, 2.263, 0.029, 0.029, 0.010, 0.012
0.000, 0.029, 0.166, 0.104, 0.346, 2.193, 0.029, 0.030, 0.009, 0.011
0.000, 0.011, 0.154, 0.107, 0.396, 2.260, 0.029, 0.030, 0.010, 0.011
0.000, 0.011, 0.192, 0.109, 0.348, 2.282, 0.029, 0.030, 0.010, 0.011
0.000, 0.010, 0.196, 0.113, 0.346, 2.262, 0.028, 0.029, 0.009, 0.011
0.000, 0.011, 0.196, 0.111, 0.407, 2.209, 0.028, 0.030, 0.010, 0.011
0.000, 0.048, 0.233, 0.185, 1.200, 3.400, 0.032, 0.029, 0.010, 0.012
0.000, 0.011, 0.194, 0.144, 0.346, 2.304, 0.029, 0.029, 0.010, 0.026
0.000, 0.012, 0.284, 0.236, 1.176, 2.953, 0.029, 0.030, 0.010, 0.011
0.000, 0.011, 0.195, 0.143, 0.347, 2.293, 0.028, 0.029, 0.010, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.000, 0.012, 0.223, 0.215, 1.159, 2.340, 0.028, 0.026, 0.010, 0.013
0.000, 0.012, 0.172, 0.128, 0.370, 2.249, 0.029, 0.028, 0.009, 0.012
0.000, 0.010, 0.195, 0.136, 0.347, 2.349, 0.028, 0.065, 0.009, 0.039
0.000, 0.010, 0.231, 0.121, 0.355, 2.213, 0.028, 0.027, 0.010, 0.011
0.000, 0.011, 0.184, 0.109, 0.347, 2.248, 0.028, 0.026, 0.009, 0.040
0.000, 0.010, 0.225, 0.108, 0.371, 2.303, 0.029, 0.031, 0.011, 0.011
0.000, 0.012, 0.195, 0.109, 0.348, 2.313, 0.029, 0.026, 0.010, 0.012
0.000, 0.011, 0.192, 0.109, 0.345, 2.279, 0.028, 0.030, 0.011, 0.027
0.000, 0.011, 0.230, 0.112, 0.368, 2.292, 0.028, 0.028, 0.010, 0.012
0.000, 0.011, 0.193, 0.137, 0.345, 2.366, 0.028, 0.032, 0.019, 0.027
0.000, 0.011, 0.233, 0.141, 0.369, 2.343, 0.029, 0.026, 0.009, 0.012
0.000, 0.011, 0.193, 0.105, 0.347, 2.319, 0.028, 0.026, 0.009, 0.012
0.000, 0.011, 0.229, 0.107, 0.370, 2.295, 0.028, 0.028, 0.009, 0.027
0.000, 0.011, 0.195, 0.110, 0.368, 2.308, 0.028, 0.027, 0.009, 0.012
0.000, 0.011, 0.186, 0.108, 0.418, 2.269, 0.028, 0.028, 0.010, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.000, 0.020, 0.205, 0.211, 0.341, 2.830, 0.031, 0.032, 2.107, 0.026, 0.022, 0.009, 0.012
0.000, 0.010, 0.248, 0.181, 0.349, 2.941, 0.031, 0.032, 2.019, 0.026, 0.025, 0.011, 0.012
0.000, 0.011, 0.237, 0.183, 0.349, 2.865, 0.031, 0.031, 2.022, 0.026, 0.022, 0.008, 0.012
0.000, 0.013, 0.360, 0.271, 1.178, 2.930, 0.031, 0.030, 2.021, 0.026, 0.022, 0.009, 0.011
0.000, 0.011, 0.251, 0.168, 0.347, 2.878, 0.031, 0.031, 2.048, 0.027, 0.023, 0.009, 0.011
0.000, 0.011, 0.250, 0.169, 0.348, 2.852, 0.030, 0.031, 2.017, 0.027, 0.022, 0.008, 0.012
0.000, 0.010, 0.251, 0.173, 0.347, 2.967, 0.030, 0.032, 2.027, 0.027, 0.022, 0.009, 0.011
0.000, 0.011, 0.250, 0.173, 0.350, 2.852, 0.032, 0.031, 2.003, 0.027, 0.022, 0.009, 0.011
0.000, 0.011, 0.240, 0.173, 0.345, 2.821, 0.031, 0.033, 2.011, 0.027, 0.023, 0.009, 0.011
0.000, 0.010, 0.247, 0.179, 0.390, 2.788, 0.032, 0.033, 2.157, 0.029, 0.023, 0.009, 0.011
0.000, 0.011, 0.235, 0.229, 0.346, 2.814, 0.032, 0.030, 2.009, 0.027, 0.022, 0.009, 0.012
0.000, 0.011, 0.253, 0.178, 0.349, 2.884, 0.032, 0.033, 2.018, 0.027, 0.022, 0.009, 0.013
0.000, 0.013, 0.356, 0.282, 1.177, 3.482, 0.031, 0.033, 2.014, 0.028, 0.022, 0.009, 0.053
0.000, 0.011, 0.202, 0.215, 0.346, 2.918, 0.030, 0.032, 2.081, 0.026, 0.023, 0.009, 0.011
0.000, 0.011, 0.243, 0.213, 0.348, 2.877, 0.032, 0.032, 2.070, 0.034, 0.025, 0.009, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.000, 0.011, 0.248, 0.181, 0.348, 2.836, 0.031, 0.035, 2.070, 0.028, 0.025, 0.009, 0.011
0.000, 0.011, 0.254, 0.181, 0.349, 2.849, 0.031, 0.069, 2.079, 0.027, 0.028, 0.011, 0.012
0.000, 0.010, 0.251, 0.180, 0.347, 2.990, 0.034, 0.067, 2.080, 0.028, 0.025, 0.008, 0.011
0.000, 0.011, 0.245, 0.173, 0.347, 3.027, 0.034, 0.129, 2.242, 0.030, 0.027, 0.010, 0.012
0.000, 0.011, 0.263, 0.226, 0.348, 3.113, 40.329, 0.062, 2.232, 0.031, 0.025, 0.009, 0.012
0.000, 0.011, 0.259, 0.218, 0.349, 3.122, 0.033, 0.083, 2.309, 0.031, 0.026, 0.010, 0.012
0.000, 0.012, 0.256, 0.207, 0.348, 3.038, 0.033, 0.056, 2.248, 0.030, 0.026, 0.009, 0.012
0.000, 0.011, 0.264, 0.222, 0.350, 3.094, 0.034, 0.070, 2.229, 0.031, 0.026, 0.009, 0.012
0.000, 0.028, 0.228, 0.178, 0.347, 2.822, 0.031, 0.066, 2.244, 0.031, 0.024, 0.009, 0.012
0.000, 0.011, 0.261, 0.345, 0.347, 2.972, 0.033, 0.056, 2.244, 0.031, 0.025, 0.009, 0.011
0.000, 0.011, 0.252, 0.260, 0.347, 2.964, 0.033, 0.034, 2.203, 0.030, 0.026, 0.010, 0.012
0.000, 0.014, 0.285, 0.189, 0.353, 3.054, 0.034, 0.033, 2.243, 0.038, 0.027, 0.011, 0.012
0.000, 0.011, 0.255, 0.191, 0.347, 3.060, 0.033, 0.033, 2.220, 0.031, 0.024, 0.009, 0.012
0.000, 0.011, 0.253, 0.199, 0.347, 3.067, 0.034, 0.034, 2.226, 0.032, 0.028, 0.010, 0.011
0.000, 0.014, 0.366, 0.289, 0.624, 2.998, 0.033, 0.033, 2.209, 0.030, 0.025, 0.009, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
0.000, 0.011, 0.253, 0.230, 0.346, 3.008, 0.034, 0.033, 2.230, 0.030, 0.023, 0.007, 0.012
0.000, 0.011, 0.220, 0.182, 0.357, 3.085, 0.035, 0.031, 2.053, 0.028, 0.025, 0.008, 0.012
0.000, 0.012, 0.356, 0.288, 0.431, 2.855, 0.032, 0.032, 2.056, 0.029, 0.024, 0.011, 0.012
0.000, 0.011, 0.249, 0.186, 0.347, 2.838, 0.032, 0.031, 2.061, 0.028, 0.026, 0.008, 0.012
0.000, 0.011, 0.261, 0.279, 0.347, 2.908, 0.031, 0.030, 2.118, 0.027, 0.022, 0.007, 0.012
