Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.023, 67.225, 0.011
0.000, 0.011, 62.193, 0.010
0.000, 0.011, 61.630, 0.031
0.000, 0.012, 62.548, 0.026
0.000, 0.023, 64.086, 0.011
0.000, 0.011, 64.238, 0.011
0.000, 0.011, 62.374, 0.013
0.000, 0.011, 62.666, 0.012
0.000, 0.010, 63.216, 0.013
0.000, 0.011, 61.272, 0.026
0.000, 0.011, 66.373, 0.012
0.000, 0.011, 65.119, 0.011
0.000, 0.011, 66.464, 0.010
0.000, 0.011, 65.627, 0.026
0.000, 0.011, 64.146, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.000, 0.011, 55.835, 0.010
0.000, 0.010, 61.192, 0.013
0.000, 0.025, 59.744, 0.010
0.000, 0.027, 56.622, 0.013
0.000, 0.011, 61.360, 0.011
0.000, 0.028, 59.647, 0.011
0.000, 0.011, 61.199, 0.010
0.000, 0.012, 70.153, 0.010
0.000, 0.011, 59.861, 0.014
0.000, 0.011, 57.509, 0.012
0.000, 0.012, 58.164, 0.012
0.000, 0.042, 58.980, 0.013
0.000, 0.011, 60.563, 0.027
0.000, 0.011, 60.228, 0.027
0.000, 0.026, 58.439, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.000, 0.026, 58.300, 0.026
0.000, 0.012, 60.236, 0.014
0.000, 0.011, 60.384, 0.014
0.000, 0.012, 60.666, 0.013
0.000, 0.011, 60.627, 0.013
0.000, 0.027, 60.169, 0.010
0.000, 0.010, 64.214, 0.012
0.000, 0.011, 58.405, 0.011
0.000, 0.011, 56.842, 0.015
0.000, 0.011, 60.781, 0.012
0.000, 0.011, 61.045, 0.027
0.000, 0.012, 59.303, 0.012
0.000, 0.027, 60.211, 0.027
0.000, 0.012, 59.343, 0.012
0.000, 0.011, 60.797, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.000, 0.011, 52.064, 0.025
0.000, 0.010, 52.301, 0.014
0.000, 0.010, 52.911, 0.014
0.000, 0.011, 52.403, 0.011
0.000, 0.012, 52.335, 0.012
0.000, 0.026, 55.504, 0.013
0.000, 0.012, 53.660, 0.012
0.000, 0.011, 53.301, 0.030
0.000, 0.012, 55.868, 0.013
0.000, 0.011, 51.906, 0.012
0.000, 0.026, 54.398, 0.013
0.000, 0.011, 53.456, 0.012
0.000, 0.012, 54.877, 0.013
0.000, 0.012, 53.453, 0.013
0.000, 0.024, 51.446, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.000, 0.011, 53.135, 0.011
0.000, 0.012, 53.824, 0.014
0.000, 0.011, 51.874, 0.029
0.000, 0.025, 52.532, 0.013
0.000, 0.011, 56.678, 0.013
0.000, 0.011, 54.014, 0.011
0.000, 0.012, 53.372, 0.013
0.000, 0.012, 52.622, 0.014
0.000, 0.011, 51.594, 0.029
0.000, 0.012, 51.702, 0.011
0.000, 0.013, 51.328, 0.011
0.000, 0.012, 56.201, 0.013
0.000, 0.012, 52.050, 0.012
0.000, 0.013, 53.190, 0.014
0.000, 0.011, 57.636, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
0.000, 0.012, 83.910, 0.011
0.000, 0.011, 84.717, 0.010
0.000, 0.026, 80.531, 0.011
0.000, 0.012, 80.043, 0.012
0.000, 0.012, 78.805, 0.011
0.000, 0.011, 81.611, 0.010
0.000, 0.011, 92.449, 0.011
0.000, 0.012, 87.960, 0.011
0.000, 0.011, 90.890, 0.010
0.000, 0.010, 86.268, 0.012
0.000, 0.011, 95.280, 0.011
0.000, 0.013, 89.263, 0.011
0.000, 0.012, 89.675, 0.011
0.000, 0.011, 92.790, 0.014
0.000, 0.012, 92.721, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
0.000, 0.011, 53.423, 0.012
0.000, 0.011, 53.122, 0.011
0.000, 0.011, 53.833, 0.011
0.000, 0.012, 54.640, 0.010
0.000, 0.011, 53.087, 0.011
0.000, 0.011, 55.057, 0.011
0.000, 0.010, 54.115, 0.011
0.000, 0.011, 54.266, 0.011
0.000, 0.011, 53.499, 0.012
0.000, 0.010, 54.678, 0.011
0.000, 0.011, 54.861, 0.011
0.000, 0.012, 54.282, 0.011
