1.553, 0.012, 0.161, 0.135, 0.208, 3.122, 0.023, 1435.356, 0.036, 0.030, 1.848, 0.012, 5837.781, 0.012
1.723, 0.012, 0.125, 0.160, 0.202, 3.270, 0.023, 1441.383, 0.073, 0.031, 1.815, 0.012, 5863.627, 0.012
1.584, 0.012, 0.151, 0.179, 0.202, 3.096, 0.023, 1440.472, 0.035, 0.033, 1.841, 0.013, 5855.082, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17c.sql...
2.652, 0.011, 0.126, 0.132, 0.201, 3.178, 0.022, 1452.949, 0.035, 0.030, 1.842, 0.013, 5827.749, 0.026
2.006, 0.012, 0.173, 0.133, 0.204, 3.076, 0.023, 1473.763, 0.036, 0.030, 1.819, 0.014, 5802.910, 0.011
2.061, 0.012, 0.152, 0.133, 0.251, 3.159, 0.024, 1469.090, 0.036, 0.030, 1.828, 0.014, 5813.369, 0.011
2.071, 0.012, 0.153, 0.133, 0.206, 3.046, 0.023, 1467.852, 0.036, 0.030, 1.694, 0.013, 5827.549, 0.012
2.067, 0.012, 0.149, 0.134, 0.207, 3.066, 0.024, 1463.763, 0.037, 0.030, 1.894, 0.013, 5835.219, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17d.sql...
2.091, 0.012, 0.145, 0.127, 0.205, 3.146, 0.022, 1427.902, 0.036, 0.030, 1.806, 0.012, 5866.277, 0.014
2.077, 0.013, 0.145, 0.127, 0.208, 3.129, 0.023, 1439.240, 0.035, 0.031, 1.853, 0.012, 5861.601, 0.012
1.974, 0.012, 0.149, 0.127, 0.242, 3.079, 0.022, 1438.194, 0.037, 0.031, 1.827, 0.014, 5866.983, 0.012
2.084, 0.012, 0.149, 0.129, 0.208, 3.080, 0.023, 1435.523, 0.035, 0.029, 1.857, 0.013, 5873.080, 0.012
1.986, 0.012, 0.148, 0.127, 0.207, 3.107, 0.023, 1433.163, 0.036, 0.031, 1.829, 0.012, 5894.445, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17e.sql...
2.055, 0.012, 0.135, 0.184, 0.206, 3.070, 0.025, 946.330, 0.036, 0.030, 1.835, 0.011, 7092.670, 0.013
2.098, 0.012, 0.142, 0.129, 0.206, 3.112, 0.026, 943.611, 0.036, 0.030, 1.863, 0.011, 7108.244, 0.012
2.043, 0.012, 0.142, 0.128, 0.206, 3.122, 0.025, 945.530, 0.036, 0.031, 1.839, 0.035, 7079.939, 0.011
2.025, 0.012, 0.144, 0.126, 0.205, 3.083, 0.024, 954.077, 0.036, 0.030, 1.826, 0.011, 7091.220, 0.025
2.016, 0.012, 0.143, 0.129, 0.206, 3.085, 0.026, 954.442, 0.038, 0.030, 1.805, 0.011, 7148.521, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17f.sql...
1.679, 0.012, 0.121, 0.107, 0.203, 3.221, 0.023, 1445.614, 0.036, 0.031, 1.829, 0.012, 6028.391, 0.026
1.741, 0.012, 0.149, 0.110, 0.207, 3.125, 0.023, 1444.684, 0.037, 0.030, 1.813, 0.012, 6017.092, 0.026
1.654, 0.011, 0.145, 0.106, 0.207, 3.157, 0.023, 1431.446, 0.035, 0.031, 1.838, 0.013, 6025.472, 0.027
1.699, 0.012, 0.147, 0.111, 0.205, 3.092, 0.023, 1437.151, 0.035, 0.030, 1.801, 0.013, 6037.380, 0.011
2.200, 0.012, 0.127, 0.115, 0.207, 3.093, 0.023, 1433.425, 0.035, 0.030, 1.800, 0.012, 6043.520, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18a.sql...
2.181, 0.011, 0.151, 0.170, 0.201, 3.123, 0.024, 427.394, 0.034, 0.054, 2.120, 0.014, 251.731, 0.012
2.182, 0.012, 0.150, 0.171, 0.203, 3.078, 0.025, 429.932, 0.032, 0.033, 2.107, 0.013, 253.861, 0.012
2.117, 0.012, 0.145, 0.160, 0.207, 3.129, 0.025, 434.890, 0.036, 0.033, 2.148, 0.018, 237.623, 0.011
2.542, 0.012, 0.154, 0.179, 0.207, 2.989, 0.025, 432.104, 0.035, 0.032, 2.235, 0.014, 244.841, 0.013
2.105, 0.013, 0.173, 0.179, 0.209, 3.045, 0.026, 436.013, 0.034, 0.032, 2.089, 0.015, 245.521, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18b.sql...
3.015, 0.015, 0.164, 0.212, 0.210, 3.084, 0.028, 97.232, 0.036, 0.038, 1.911, 0.029, 146.860, 0.034, 0.028, 0.013, 33.104, 0.012
3.034, 0.013, 0.166, 0.218, 0.210, 3.098, 0.029, 96.450, 0.037, 0.035, 1.871, 0.028, 147.089, 0.033, 0.030, 0.014, 33.694, 0.015
3.101, 0.013, 0.163, 0.211, 0.212, 3.148, 0.029, 97.277, 0.037, 0.039, 1.942, 0.030, 148.080, 0.038, 0.028, 0.013, 32.942, 0.012
3.135, 0.013, 0.165, 0.211, 0.213, 3.131, 0.028, 97.548, 0.038, 0.034, 1.833, 0.028, 146.709, 0.053, 0.029, 0.014, 32.910, 0.012
3.134, 0.014, 0.162, 0.214, 0.211, 3.159, 0.029, 97.879, 0.037, 0.037, 1.867, 0.029, 146.190, 0.039, 0.029, 0.013, 32.639, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18c.sql...
4.931, 0.014, 0.138, 0.170, 0.206, 3.045, 0.025, 411.998, 0.032, 0.034, 2.085, 0.032, 6112.388, 0.027
5.033, 0.013, 0.154, 0.168, 0.202, 3.002, 0.025, 414.223, 0.033, 0.035, 2.155, 0.018, 6120.656, 0.026
4.941, 0.014, 0.153, 0.170, 0.206, 3.024, 0.025, 415.998, 0.031, 0.033, 2.124, 0.035, 6106.648, 0.025
5.007, 0.014, 0.172, 0.169, 0.210, 3.008, 0.025, 412.047, 0.033, 0.034, 2.075, 0.018, 6128.125, 0.027
4.908, 0.014, 0.179, 0.170, 0.207, 3.017, 0.025, 414.370, 0.034, 0.035, 2.114, 0.016, 6126.104, 0.025
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19a.sql...
3.233, 0.013, 0.248, 0.296, 0.205, 4.682, 0.025, 143.004, 0.033, 0.048, 2.200, 0.033, 762.711, 0.037, 0.066, 0.646, 0.028, 1.567, 0.015, 0.016, 0.008, 1.715, 0.027
3.398, 0.013, 0.222, 0.251, 0.205, 4.695, 0.026, 158.030, 0.033, 0.040, 2.141, 0.029, 761.890, 0.039, 0.065, 0.649, 0.028, 1.562, 0.016, 0.016, 0.008, 1.669, 0.040
3.700, 0.013, 0.250, 0.302, 0.207, 4.695, 0.025, 151.996, 0.035, 0.041, 2.184, 0.031, 766.356, 0.038, 0.060, 0.655, 0.027, 1.604, 0.028, 0.015, 0.008, 1.693, 0.027
3.375, 0.013, 0.232, 0.251, 0.205, 4.713, 0.024, 140.044, 0.037, 0.041, 2.174, 0.030, 764.766, 0.038, 0.065, 0.649, 0.027, 1.543, 0.015, 0.015, 0.008, 1.683, 0.012
3.270, 0.014, 0.217, 0.255, 0.206, 4.753, 0.025, 141.016, 0.035, 0.039, 2.202, 0.029, 767.807, 0.039, 0.065, 0.632, 0.027, 1.551, 0.028, 0.016, 0.008, 1.685, 0.020
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19b.sql...
7.063, 0.014, 0.249, 0.230, 0.210, 4.569, 0.026, 167.261, 0.032, 0.042, 2.150, 0.030, 68.006, 0.036, 0.091, 0.638, 0.028, 0.874, 0.011, 0.017, 0.009, 0.425, 0.011
7.206, 0.014, 0.255, 0.233, 0.205, 4.571, 0.025, 137.774, 0.036, 0.039, 2.121, 0.030, 68.409, 0.032, 0.063, 0.597, 0.025, 0.957, 0.015, 0.017, 0.008, 0.454, 0.011
7.039, 0.013, 0.205, 0.241, 0.206, 4.541, 0.024, 153.969, 0.031, 0.045, 2.171, 0.030, 70.985, 0.036, 0.058, 0.587, 0.025, 0.860, 0.010, 0.014, 0.007, 0.449, 0.014
7.087, 0.014, 0.221, 0.229, 0.206, 4.576, 0.024, 136.604, 0.036, 0.042, 2.195, 0.029, 70.120, 0.031, 0.067, 0.608, 0.025, 0.916, 0.015, 0.016, 0.008, 0.457, 0.011
7.004, 0.014, 0.251, 0.234, 0.206, 4.888, 0.025, 137.728, 0.035, 0.041, 2.202, 0.030, 69.807, 0.032, 0.065, 0.600, 0.028, 0.938, 0.015, 0.016, 0.008, 0.459, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19c.sql...
6.956, 0.015, 0.316, 0.402, 0.705, 5.403, 0.024, 173.385, 0.036, 0.041, 2.007, 0.028, 845.585, 0.042, 0.041, 2.492, 0.037, 847.127, 0.037, 0.033, 0.012, 15.431, 0.027
6.909, 0.014, 0.204, 0.219, 0.216, 4.442, 0.026, 178.838, 0.036, 0.042, 2.016, 0.027, 846.071, 0.038, 0.038, 2.435, 0.030, 845.000, 0.037, 0.033, 0.012, 15.371, 0.027
6.949, 0.014, 0.198, 0.240, 0.214, 4.595, 0.025, 170.331, 0.038, 0.041, 2.071, 0.028, 843.933, 0.042, 0.040, 2.555, 0.029, 847.853, 0.042, 0.033, 0.011, 15.366, 0.012
7.002, 0.014, 0.203, 0.221, 0.215, 4.602, 0.025, 174.857, 0.037, 0.048, 2.037, 0.034, 840.220, 0.037, 0.040, 2.534, 0.029, 846.170, 0.036, 0.033, 0.012, 15.436, 0.011
6.972, 0.013, 0.201, 0.218, 0.214, 4.606, 0.025, 169.334, 0.036, 0.041, 2.086, 0.035, 851.302, 0.036, 0.040, 2.579, 0.029, 851.273, 0.036, 0.032, 0.012, 15.670, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19d.sql...
7.740, 0.012, 0.162, 0.206, 0.206, 4.431, 0.025, 297.403, 0.037, 0.039, 1.956, 0.027, 854.900, 0.037, 0.037, 2.503, 0.031, 2597.927, 0.027
7.578, 0.013, 0.157, 0.252, 0.205, 5.201, 0.024, 317.110, 0.036, 0.039, 1.903, 0.027, 847.984, 0.037, 0.037, 2.393, 0.015, 2612.396, 0.027
7.553, 0.014, 0.165, 0.188, 0.272, 4.502, 0.024, 307.720, 0.036, 0.039, 2.002, 0.027, 840.680, 0.037, 0.037, 2.465, 0.017, 2605.520, 0.012
7.609, 0.012, 0.156, 0.242, 0.207, 4.504, 0.024, 303.660, 0.037, 0.039, 1.991, 0.026, 842.552, 0.038, 0.037, 2.480, 0.030, 2608.640, 0.012
7.627, 0.013, 0.169, 0.192, 0.207, 4.561, 0.027, 306.586, 0.035, 0.039, 2.018, 0.028, 846.392, 0.033, 0.037, 2.410, 0.015, 2610.293, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1a.sql...
5.405, 0.013, 0.124, 0.130, 0.201, 2.109, 0.024, 35.678, 0.032, 0.030, 0.015, 5.799, 0.013
5.494, 0.013, 0.124, 0.130, 0.201, 2.140, 0.025, 39.540, 0.030, 0.029, 0.013, 5.746, 0.011
5.411, 0.013, 0.124, 0.129, 0.201, 2.910, 0.025, 36.273, 0.032, 0.032, 0.015, 5.734, 0.012
5.419, 0.014, 0.124, 0.130, 0.199, 2.166, 0.025, 39.377, 0.033, 0.032, 0.015, 5.682, 0.012
5.369, 0.013, 0.125, 0.132, 0.201, 2.138, 0.026, 38.715, 0.030, 0.028, 0.012, 5.675, 0.030
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1b.sql...
2.605, 0.014, 0.152, 0.137, 0.203, 2.068, 0.027, 33.450, 0.054, 0.028, 0.012, 0.426, 0.025
2.691, 0.013, 0.111, 0.129, 0.211, 2.069, 0.028, 34.003, 0.030, 0.028, 0.012, 0.439, 0.011
2.655, 0.013, 0.110, 0.127, 0.209, 2.104, 0.028, 33.686, 0.030, 0.029, 0.012, 0.445, 0.014
2.644, 0.015, 0.163, 0.212, 0.667, 2.217, 0.027, 34.137, 0.030, 0.028, 0.011, 0.433, 0.025
2.727, 0.014, 0.111, 0.126, 0.261, 2.116, 0.028, 34.084, 0.028, 0.027, 0.012, 0.444, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1c.sql...
2.638, 0.014, 0.114, 0.131, 0.269, 2.052, 0.026, 33.689, 0.065, 0.028, 0.012, 0.543, 0.011
2.611, 0.013, 0.113, 0.135, 0.211, 2.074, 0.027, 34.466, 0.029, 0.028, 0.012, 0.541, 0.011
2.639, 0.013, 0.115, 0.131, 0.209, 2.082, 0.028, 34.038, 0.030, 0.028, 0.013, 0.545, 0.011
2.629, 0.013, 0.124, 0.127, 0.200, 2.191, 0.026, 34.297, 0.030, 0.029, 0.012, 0.551, 0.011
2.556, 0.013, 0.117, 0.219, 0.204, 2.109, 0.028, 34.429, 0.030, 0.029, 0.012, 0.540, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1d.sql...
2.580, 0.014, 0.107, 0.126, 0.253, 2.093, 0.027, 34.187, 0.029, 0.028, 0.011, 0.437, 0.011
2.620, 0.013, 0.107, 0.124, 0.210, 2.064, 0.077, 33.431, 0.030, 0.028, 0.012, 0.433, 0.011
2.624, 0.013, 0.111, 0.125, 0.208, 2.083, 0.027, 33.640, 0.029, 0.028, 0.011, 0.431, 0.011
2.601, 0.014, 0.108, 0.127, 0.215, 2.176, 0.028, 34.414, 0.030, 0.033, 0.013, 0.439, 0.011
2.628, 0.013, 0.107, 0.123, 0.205, 2.116, 0.027, 33.431, 0.030, 0.029, 0.011, 0.432, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/20a.sql...
2.569, 0.013, 0.252, 0.228, 0.214, 3.375, 0.069, 290.099, 0.033, 0.061, 2.682, 0.025, 57.196, 0.035, 0.030, 2.245, 0.027, 69.646, 0.037, 0.030, 0.012, 190.151, 0.012
2.602, 0.014, 0.176, 0.224, 0.211, 3.171, 0.028, 285.866, 0.032, 0.063, 2.750, 0.025, 57.036, 0.020, 0.028, 2.169, 0.026, 69.710, 0.037, 0.030, 0.013, 187.906, 0.012
2.635, 0.013, 0.177, 0.219, 0.209, 3.163, 0.028, 290.174, 0.032, 0.063, 2.603, 0.024, 58.529, 0.022, 0.028, 2.183, 0.027, 70.222, 0.037, 0.031, 0.012, 187.541, 0.014
2.595, 0.014, 0.184, 0.233, 0.226, 4.060, 0.033, 285.592, 0.032, 0.064, 2.605, 0.024, 57.698, 0.021, 0.028, 2.169, 0.027, 73.224, 0.033, 0.028, 0.012, 193.398, 0.012
2.562, 0.046, 0.178, 0.215, 0.209, 3.165, 0.028, 288.440, 0.033, 0.063, 2.664, 0.025, 58.012, 0.021, 0.030, 2.217, 0.027, 70.834, 0.038, 0.030, 0.012, 196.414, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/20b.sql...
7.226, 0.024, 0.176, 0.208, 0.214, 3.063, 0.028, 186.870, 0.038, 0.063, 2.521, 0.024, 8.580, 0.028, 0.021, 1.370, 0.023, 33.480, 0.023, 0.025, 0.011, 522.794, 0.011
7.126, 0.014, 0.178, 0.207, 0.216, 2.993, 0.028, 183.324, 0.036, 0.064, 2.425, 0.025, 8.422, 0.028, 0.021, 1.357, 0.024, 33.190, 0.025, 0.026, 0.011, 512.771, 0.013
7.273, 0.014, 0.178, 0.207, 0.215, 3.037, 0.027, 185.991, 0.036, 0.064, 2.455, 0.023, 8.585, 0.028, 0.021, 1.364, 0.023, 33.537, 0.022, 0.025, 0.011, 521.421, 0.044
7.146, 0.015, 0.182, 0.216, 0.219, 3.119, 0.029, 185.637, 0.031, 0.062, 2.468, 0.024, 8.489, 0.015, 0.021, 1.368, 0.023, 33.461, 0.026, 0.026, 0.011, 512.548, 0.014
7.251, 0.014, 0.182, 0.212, 0.220, 3.139, 0.030, 191.532, 0.031, 0.063, 3.348, 0.024, 8.621, 0.016, 0.022, 1.369, 0.025, 34.050, 0.026, 0.027, 0.011, 523.537, 0.024
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/20c.sql...
7.215, 0.014, 0.177, 0.219, 0.205, 3.243, 0.027, 252.857, 0.039, 0.042, 2.462, 0.024, 8.650, 0.028, 0.020, 1.386, 0.025, 50.695, 0.037, 0.035, 0.015, 497.658, 0.012
7.454, 0.013, 0.187, 0.261, 0.206, 3.166, 0.028, 249.645, 0.037, 0.043, 2.462, 0.024, 8.534, 0.015, 0.022, 1.346, 0.025, 56.069, 0.035, 0.031, 0.012, 491.110, 0.028
7.456, 0.014, 0.187, 0.203, 0.206, 3.213, 0.027, 252.731, 0.040, 0.041, 2.488, 0.024, 8.662, 0.015, 0.021, 1.325, 0.024, 52.313, 0.034, 0.031, 0.013, 486.142, 0.012
7.447, 0.013, 0.187, 0.210, 0.206, 3.170, 0.027, 250.374, 0.038, 0.042, 2.447, 0.023, 8.594, 0.015, 0.021, 1.387, 0.024, 54.611, 0.034, 0.030, 0.013, 488.379, 0.015
7.396, 0.014, 0.191, 0.206, 0.204, 3.193, 0.027, 253.935, 0.032, 0.043, 2.507, 0.024, 8.518, 0.015, 0.021, 1.391, 0.024, 52.953, 0.038, 0.030, 0.012, 499.574, 0.024
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/21a.sql...
7.304, 0.014, 0.242, 0.237, 0.209, 3.394, 0.027, 7.991, 0.022, 0.035, 0.784, 0.027, 18.994, 0.023, 0.057, 0.468, 0.025, 7.271, 0.023, 0.026, 0.014, 0.741, 0.012
7.421, 0.013, 0.218, 0.235, 0.205, 3.428, 0.027, 8.264, 0.022, 0.037, 0.779, 0.027, 18.993, 0.023, 0.059, 0.482, 0.025, 7.425, 0.022, 0.025, 0.011, 0.803, 0.027
7.242, 0.014, 0.245, 0.236, 0.210, 3.321, 0.027, 7.887, 0.023, 0.035, 0.784, 0.028, 19.137, 0.025, 0.057, 0.468, 0.025, 7.387, 0.024, 0.026, 0.014, 0.750, 0.027
7.253, 0.014, 0.243, 0.237, 0.211, 3.442, 0.026, 8.195, 0.022, 0.039, 0.775, 0.028, 22.138, 0.025, 0.058, 0.491, 0.026, 7.583, 0.023, 0.024, 0.011, 0.776, 0.012
7.333, 0.013, 0.300, 0.230, 0.205, 3.269, 0.027, 8.324, 0.022, 0.037, 0.792, 0.029, 19.044, 0.025, 0.059, 0.491, 0.024, 7.636, 0.024, 0.023, 0.011, 0.751, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/21b.sql...
6.940, 0.014, 0.354, 0.401, 0.687, 3.185, 0.026, 4.849, 0.012, 0.031, 0.800, 0.025, 4.375, 0.012, 0.053, 0.440, 0.021, 5.959, 0.030, 0.013, 0.006, 0.295, 0.025
6.941, 0.014, 0.240, 0.220, 0.211, 3.211, 0.026, 4.802, 0.015, 0.028, 0.725, 0.026, 4.318, 0.016, 0.050, 0.410, 0.024, 6.012, 0.015, 0.013, 0.006, 0.289, 0.039
6.967, 0.015, 0.354, 0.402, 0.687, 3.205, 0.028, 4.849, 0.013, 0.032, 0.792, 0.026, 4.366, 0.013, 0.051, 0.468, 0.021, 5.987, 0.015, 0.014, 0.007, 0.293, 0.010
6.926, 0.013, 0.239, 0.218, 0.210, 3.042, 0.031, 4.811, 0.015, 0.027, 0.756, 0.025, 4.349, 0.016, 0.049, 0.408, 0.023, 5.865, 0.015, 0.013, 0.006, 0.297, 0.037
7.047, 0.014, 0.238, 0.217, 0.209, 3.144, 0.028, 4.876, 0.016, 0.028, 0.740, 0.026, 4.474, 0.016, 0.050, 0.412, 0.023, 6.046, 0.016, 0.014, 0.007, 0.294, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/21c.sql...
7.054, 0.014, 0.220, 0.230, 0.205, 3.236, 0.027, 6.436, 0.028, 0.028, 0.758, 0.024, 21.501, 0.016, 0.046, 0.440, 0.023, 16.378, 0.038, 0.027, 0.012, 0.767, 0.012
6.950, 0.014, 0.208, 0.232, 0.210, 3.242, 0.027, 6.540, 0.015, 0.028, 0.759, 0.026, 21.756, 0.016, 0.046, 0.452, 0.023, 17.115, 0.038, 0.027, 0.013, 0.789, 0.012
7.007, 0.014, 0.245, 0.233, 0.209, 3.183, 0.027, 6.526, 0.015, 0.028, 0.750, 0.025, 21.809, 0.020, 0.042, 0.475, 0.023, 17.098, 0.039, 0.027, 0.013, 0.783, 0.028
6.986, 0.028, 0.219, 0.232, 0.205, 3.041, 0.027, 6.335, 0.015, 0.028, 0.745, 0.024, 21.533, 0.016, 0.043, 0.462, 0.023, 17.547, 0.037, 0.029, 0.015, 0.754, 0.013
6.925, 0.013, 0.204, 0.235, 0.210, 3.185, 0.028, 6.457, 0.016, 0.029, 0.777, 0.025, 21.800, 0.017, 0.048, 0.467, 0.024, 17.481, 0.037, 0.028, 0.012, 0.801, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/22a.sql...
7.050, 0.014, 0.251, 0.251, 0.209, 4.263, 0.027, 362.727, 0.036, 0.044, 2.335, 0.026, 69.727, 0.028, 0.038, 2.145, 0.027, 154.111, 0.035, 0.037, 1.309, 0.026, 62.897, 0.036, 0.031, 0.013, 18.924, 0.012
7.029, 0.014, 0.259, 0.262, 0.211, 4.242, 0.028, 353.874, 0.032, 0.046, 2.518, 0.027, 70.232, 0.027, 0.036, 2.117, 0.027, 152.555, 0.037, 0.039, 1.321, 0.029, 64.042, 0.039, 0.030, 0.013, 18.775, 0.012
7.030, 0.013, 0.230, 0.254, 0.211, 4.286, 0.028, 351.206, 0.037, 0.045, 2.313, 0.026, 69.839, 0.027, 0.036, 2.140, 0.027, 153.523, 0.032, 0.038, 1.316, 0.028, 63.814, 0.038, 0.030, 0.013, 18.944, 0.012
6.914, 0.013, 0.250, 0.256, 0.211, 4.234, 0.027, 358.813, 0.036, 0.045, 2.322, 0.026, 70.332, 0.025, 0.035, 2.063, 0.026, 152.460, 0.034, 0.043, 1.352, 0.029, 64.765, 0.038, 0.030, 0.013, 18.931, 0.012
7.055, 0.013, 0.258, 0.256, 0.214, 4.321, 0.028, 357.341, 0.035, 0.045, 2.433, 0.027, 70.356, 0.029, 0.038, 2.058, 0.028, 149.448, 0.036, 0.043, 1.310, 0.029, 63.081, 0.038, 0.032, 0.015, 18.861, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/22b.sql...
9.386, 0.015, 0.253, 0.262, 0.211, 4.196, 0.028, 316.547, 0.032, 0.046, 2.330, 0.025, 67.451, 0.030, 0.039, 2.196, 0.028, 140.821, 0.036, 0.039, 0.655, 0.028, 13.901, 0.030, 0.031, 0.013, 1.311, 0.012
9.232, 0.015, 0.228, 0.272, 0.214, 4.206, 0.028, 310.824, 0.038, 0.045, 2.318, 0.026, 66.231, 0.025, 0.035, 2.123, 0.028, 137.854, 0.036, 0.039, 0.639, 0.028, 13.867, 0.029, 0.030, 0.013, 1.299, 0.012
9.416, 0.014, 0.255, 0.259, 0.211, 4.206, 0.027, 311.876, 0.037, 0.047, 2.293, 0.027, 65.368, 0.025, 0.036, 2.083, 0.027, 138.210, 0.036, 0.039, 0.647, 0.028, 13.862, 0.029, 0.031, 0.013, 1.309, 0.011
9.296, 0.014, 0.220, 0.267, 0.214, 4.251, 0.027, 314.186, 0.037, 0.044, 2.271, 0.025, 65.195, 0.027, 0.035, 2.042, 0.028, 138.693, 0.035, 0.043, 0.684, 0.029, 13.941, 0.031, 0.031, 0.013, 1.295, 0.012
9.284, 0.014, 0.229, 0.272, 0.215, 4.205, 0.029, 318.415, 0.035, 0.048, 2.294, 0.026, 64.642, 0.027, 0.034, 2.033, 0.029, 133.375, 0.033, 0.037, 0.628, 0.026, 13.828, 0.030, 0.029, 0.013, 1.249, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/22c.sql...
9.347, 0.014, 0.235, 0.293, 0.215, 4.283, 0.028, 356.390, 0.051, 0.045, 2.325, 0.025, 91.832, 0.036, 0.042, 2.225, 0.028, 226.084, 0.037, 0.074, 1.357, 0.028, 108.682, 0.035, 0.032, 0.014, 102.962, 0.026
9.365, 0.014, 0.268, 0.292, 0.216, 4.216, 0.028, 358.228, 0.037, 0.047, 2.314, 0.025, 90.953, 0.034, 0.041, 2.169, 0.028, 233.985, 0.039, 0.105, 1.320, 0.029, 110.616, 0.034, 0.034, 0.019, 103.370, 0.013
9.348, 0.014, 0.256, 0.277, 0.273, 4.215, 0.027, 359.243, 0.037, 0.046, 2.350, 0.025, 91.754, 0.032, 0.040, 2.187, 0.029, 226.144, 0.035, 0.069, 1.320, 0.028, 110.503, 0.034, 0.032, 0.015, 102.068, 0.015
9.258, 0.014, 0.222, 0.285, 0.216, 4.266, 0.028, 363.539, 0.065, 0.049, 2.255, 0.025, 91.171, 0.030, 0.040, 2.165, 0.029, 230.584, 0.031, 0.067, 1.319, 0.028, 112.107, 0.034, 0.033, 0.015, 103.621, 0.012
9.270, 0.015, 0.230, 0.289, 0.215, 4.211, 0.029, 358.310, 0.052, 0.046, 2.262, 0.025, 91.801, 0.034, 0.042, 2.192, 0.029, 226.713, 0.038, 0.075, 1.312, 0.028, 107.725, 0.034, 0.033, 0.016, 101.412, 0.016
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/22d.sql...
11.109, 0.014, 0.286, 0.252, 0.205, 4.232, 0.027, 378.374, 0.037, 0.047, 2.328, 0.026, 94.371, 0.036, 0.041, 2.188, 0.027, 523.697, 0.036, 0.039, 1.758, 0.029, 149.481, 0.036, 0.031, 0.015, 166.685, 0.013
9.588, 0.014, 0.229, 0.265, 0.210, 4.281, 0.029, 381.038, 0.036, 0.043, 2.273, 0.026, 91.203, 0.034, 0.038, 2.178, 0.027, 526.543, 0.036, 0.039, 1.746, 0.029, 147.113, 0.037, 0.032, 0.014, 163.774, 0.012
9.673, 0.014, 0.253, 0.261, 0.209, 4.211, 0.026, 380.201, 0.038, 0.048, 2.318, 0.026, 91.471, 0.031, 0.040, 2.193, 0.028, 522.913, 0.036, 0.039, 1.755, 0.028, 149.600, 0.035, 0.032, 0.014, 164.402, 0.027
9.650, 0.013, 0.248, 0.263, 0.210, 4.183, 0.027, 378.894, 0.038, 0.047, 2.304, 0.025, 92.666, 0.034, 0.039, 2.141, 0.026, 521.152, 0.037, 0.040, 1.714, 0.028, 148.896, 0.033, 0.030, 0.014, 164.775, 0.027
9.627, 0.014, 0.252, 0.260, 0.211, 4.134, 0.027, 383.334, 0.034, 0.046, 2.275, 0.026, 92.564, 0.031, 0.040, 2.137, 0.029, 522.650, 0.038, 0.038, 1.705, 0.029, 147.973, 0.037, 0.032, 0.015, 164.127, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/23a.sql...
9.807, 0.013, 0.216, 0.229, 0.212, 3.649, 0.027, 109.352, 0.038, 0.041, 1.633, 0.025, 2.069, 0.015, 0.048, 1.301, 0.023, 56.161, 0.037, 0.036, 0.645, 0.025, 267.317, 0.035, 0.029, 0.013, 162.435, 0.027
9.782, 0.014, 0.225, 0.233, 0.211, 3.619, 0.027, 110.504, 0.037, 0.042, 1.669, 0.026, 2.020, 0.016, 0.049, 1.297, 0.023, 55.554, 0.037, 0.036, 0.643, 0.025, 265.785, 0.036, 0.028, 0.012, 162.317, 0.027
9.909, 0.015, 0.237, 0.227, 0.211, 3.624, 0.028, 114.235, 0.034, 0.043, 1.629, 0.026, 2.026, 0.016, 0.045, 1.361, 0.023, 54.899, 0.032, 0.037, 0.640, 0.024, 263.617, 0.037, 0.029, 0.013, 157.530, 0.012
