Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.150, , 0.173, 0.980, 0.414, 0.221, 2.625, 0.631, 1.646, 10.495, , , , 0.204, 17.539
0.152, , 0.143, 0.638, 0.295, 0.189, 2.177, 0.512, 1.225, 7.959, , , , 0.266, 13.556
0.157, , 0.222, 1.357, 0.435, 0.346, 2.463, 0.482, 1.192, 7.742, , , , 22.256, 36.652
0.304, 1.018, 0.188, 1.062, 0.744, 0.284, 2.213, 0.547, 1.314, 10.258, , , , 1.365, 19.297
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.165, , 0.298, 0.702, 0.380, 0.199, 2.428, 0.543, 1.404, 9.093, , , , 13.587, 28.799
0.146, , 0.159, 0.628, 0.266, 0.142, 1.806, 0.425, 0.937, 6.552, , , , 2.672, 13.733
0.178, , 0.174, 0.673, 0.355, 0.235, 2.134, 0.504, 1.271, 7.910, , , , 11.819, 25.253
0.173, , 0.189, 1.058, 0.441, 0.219, 2.710, 0.674, 1.655, 10.831, , , , 45.118, 63.068
0.154, , 0.174, 0.701, 0.407, 0.225, 2.716, 0.629, 1.646, 10.344, , , , 0.232, 17.228
0.154, , 0.141, 0.640, 0.293, 0.189, 2.172, 0.489, 1.202, 7.762, , , , 0.249, 13.291
0.152, , 0.172, 0.988, 0.291, 0.180, 2.096, 0.484, 1.120, 7.731, , , , 22.756, 35.970
0.369, 0.765, 0.150, 0.735, 0.429, 0.170, 2.251, 0.539, 1.249, 10.386, , , , 1.535, 18.578
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/15c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.464, , 0.204, 0.959, 0.475, 0.298, 3.475, 0.865, 1.215, 7.086, , , , 31.705, 46.746
0.184, , 0.279, 0.685, 0.381, 0.179, 2.226, 0.555, 1.357, 9.244, , , , 62.682, 77.772
0.155, , 0.194, 0.675, 0.343, 0.180, 2.188, 0.490, 1.224, 8.320, , , , 35.286, 49.055
0.175, , 0.141, 0.591, 0.280, 0.168, 2.007, 0.470, 1.118, 7.578, , , , 2.522, 15.050
0.142, , 0.194, 0.930, 0.435, 0.226, 2.780, 0.636, 1.786, 10.293, , , , 70.860, 88.282
0.171, , 0.180, 0.879, 0.284, 0.176, 2.054, 0.499, 1.147, 7.739, , , , 29.413, 42.542
0.201, 0.858, 0.153, 0.745, 0.450, 0.179, 2.276, 0.563, 1.299, 10.200, , , , 2.714, 19.638
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.154, , 0.169, 0.637, 0.278, 0.229, 1.893, 0.452, 0.967, 6.856, , , , 40.731, 52.366
0.177, , 0.261, 0.732, 0.387, 0.182, 2.265, 0.555, 1.332, 9.295, , , , 63.059, 78.245
0.167, , 0.171, 0.892, 0.354, 0.180, 2.180, 0.492, 1.199, 8.316, , , , 28.646, 42.597
0.162, , 0.156, 0.708, 0.297, 0.180, 2.058, 0.481, 1.182, 7.627, , , , 4.207, 17.058
0.160, , 0.198, 0.842, 0.424, 0.225, 2.720, 0.621, 1.769, 10.314, , , , 84.404, 101.677
0.160, , 0.183, 1.002, 0.489, 0.333, 2.454, 0.491, 1.136, 7.674, , , , 22.792, 36.714
0.249, 0.769, 0.190, 0.725, 0.437, 0.169, 2.166, 0.561, 1.247, 10.047, , , , 1.839, 18.399
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.196, , 0.210, 0.931, 0.432, 0.288, 2.052, 0.460, 0.989, 7.055, , , , 31.125, 43.738
0.158, , 0.189, 0.677, 0.384, 0.180, 2.302, 0.547, 1.341, 9.265, , , , 63.153, 78.196
0.404, , 0.216, 0.849, 0.348, 0.192, 2.122, 0.572, 1.229, 8.447, , , , 29.071, 43.450
0.157, , 0.156, 0.711, 0.295, 0.176, 2.098, 0.473, 1.132, 7.631, , , , 3.936, 16.765
0.157, , 0.196, 0.933, 0.429, 0.266, 2.720, 0.646, 1.822, 10.253, , , , 70.970, 88.392
0.149, , 0.151, 0.684, 0.293, 0.176, 2.153, 0.506, 1.144, 7.613, , , , 23.151, 36.020
0.312, 1.024, 0.213, 1.023, 0.736, 0.277, 2.317, 0.534, 1.267, 9.938, , , , 0.484, 18.125
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.186, , 0.209, 1.026, 0.478, 0.311, 3.408, 0.853, 1.313, 6.979, , , , 36.104, 50.867
0.247, , 0.295, 1.031, 0.594, 0.299, 2.674, 0.561, 1.340, 9.193, , , , 63.016, 79.250
0.155, , 0.174, 0.685, 0.347, 0.179, 2.168, 0.495, 1.255, 8.244, , , , 28.524, 42.226
0.213, , 0.182, 0.874, 0.424, 0.281, 2.240, 0.471, 1.114, 7.456, , , , 2.537, 15.792
0.176, , 0.189, 0.862, 0.428, 0.224, 2.799, 0.635, 1.821, 10.187, , , , 73.860, 91.181
0.363, , 0.176, 0.670, 0.291, 0.179, 2.186, 0.498, 1.139, 7.906, , , , 22.723, 36.131
0.200, 0.801, 0.152, 0.757, 0.449, 0.181, 2.362, 0.569, 1.335, 10.343, , , , 1.414, 18.563
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.160, , 0.176, 1.119, 0.340, 0.162, 1.868, 0.456, 0.985, 6.963, , , , 42.793, 55.022
0.156, , 0.185, 0.718, 0.384, 0.182, 2.320, 0.558, 1.357, 9.457, , , , 63.345, 78.662
0.160, , 0.190, 0.687, 0.348, 0.182, 2.139, 0.543, 1.234, 8.305, , , , 28.703, 42.491
0.181, , 0.144, 0.628, 0.322, 0.171, 1.995, 0.474, 1.205, 7.514, , , , 2.159, 14.793
0.178, , 0.249, 1.647, 0.649, 0.371, 2.864, 0.641, 1.827, 10.495, , , , 81.228, 100.149
0.144, , 0.152, 0.660, 0.296, 0.185, 2.116, 0.491, 1.135, 7.980, , , , 23.033, 36.192
0.199, 0.815, 0.151, 0.755, 0.450, 0.179, 2.293, 0.562, 1.326, 10.629, , , , 1.344, 18.703
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.155, , 0.168, 0.684, 0.289, 0.153, 2.004, 0.467, 1.010, 7.058, , , , 42.750, 54.738
0.178, , 0.238, 1.019, 0.582, 0.300, 2.332, 0.560, 1.353, 9.276, , , , 63.028, 78.866
0.148, , 0.178, 1.892, 0.360, 0.182, 2.160, 0.493, 1.236, 8.261, , , , 29.050, 43.960
0.152, , 0.159, 0.726, 0.288, 0.174, 2.033, 0.477, 1.194, 7.585, , , , 3.560, 16.348
0.197, , 0.233, 1.267, 0.652, 0.369, 2.781, 0.627, 1.792, 10.202, , , , 72.278, 90.398
0.138, , 0.153, 0.691, 0.299, 0.180, 2.187, 0.508, 1.218, 7.748, , , , 22.888, 36.010
0.242, 1.295, 0.494, 0.708, 0.421, 0.168, 2.212, 0.539, 1.237, 10.195, , , , 1.455, 18.966
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.172, , 0.223, 1.037, 0.436, 0.253, 2.096, 0.459, 1.073, 6.845, , , , 42.243, 54.837
0.153, , 0.185, 0.823, 0.379, 0.179, 2.318, 0.553, 1.358, 9.169, , , , 64.156, 79.273
0.159, , 0.167, 0.727, 0.349, 0.179, 2.188, 0.493, 1.224, 8.267, , , , 28.513, 42.266
0.154, , 0.209, 1.370, 0.447, 0.284, 2.125, 0.469, 1.173, 7.496, , , , 2.749, 16.476
0.128, , 0.195, 1.524, 0.434, 0.228, 2.789, 0.693, 1.799, 10.422, , , , 83.565, 101.777
0.141, , 0.156, 0.682, 0.350, 0.179, 2.133, 0.495, 1.161, 7.774, , , , 22.823, 35.894
0.320, 1.074, 0.194, 1.091, 0.682, 0.188, 2.308, 0.571, 1.325, 10.430, , , , 0.448, 18.631
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.180, , 0.222, 0.880, 0.417, 0.252, 2.284, 0.470, 0.997, 6.986, , , , 40.521, 53.209
0.142, , 0.239, 0.759, 0.378, 0.182, 2.275, 0.560, 1.362, 9.256, , , , 63.024, 78.177
0.160, , 0.173, 0.657, 0.351, 0.182, 2.241, 0.506, 1.259, 8.398, , , , 28.663, 42.590
0.175, , 0.205, 1.005, 0.442, 0.283, 2.291, 0.556, 1.136, 7.479, , , , 3.090, 16.662
0.804, , 0.185, 0.980, 0.427, 0.227, 2.786, 0.633, 1.812, 10.365, , , , 79.406, 97.625
0.146, , 0.154, 0.777, 0.298, 0.181, 2.151, 0.511, 1.168, 7.847, , , , 22.813, 36.046
0.359, 0.777, 0.148, 0.791, 0.439, 0.174, 2.255, 0.547, 1.279, 10.308, , , , 1.595, 18.672
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.178, , 0.221, 0.991, 0.427, 0.253, 2.065, 0.514, 1.001, 6.925, , , , 42.685, 55.260
0.129, , 0.184, 0.780, 0.386, 0.180, 2.222, 0.544, 1.346, 9.219, , , , 63.095, 78.085
0.155, , 0.204, 1.111, 0.355, 0.184, 2.175, 0.508, 1.262, 8.571, , , , 28.575, 43.100
0.150, , 0.608, 0.670, 0.283, 0.168, 2.030, 0.473, 1.151, 7.433, , , , 3.240, 16.206
0.157, , 0.200, 0.933, 0.485, 0.230, 2.810, 0.660, 1.856, 10.438, , , , 83.191, 100.960
0.491, , 0.147, 0.672, 0.299, 0.179, 2.157, 0.505, 1.149, 7.779, , , , 23.155, 36.533
0.251, 0.784, 0.148, 0.729, 0.438, 0.229, 2.204, 0.544, 1.273, 10.156, , , , 1.307, 18.063
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.171, , 0.253, 1.043, 0.432, 0.254, 2.135, 0.471, 1.021, 7.019, , , , 35.373, 48.172
0.151, , 0.203, 0.944, 0.375, 0.179, 2.320, 0.540, 1.333, 9.417, , , , 64.056, 79.518
0.158, , 0.172, 1.178, 0.356, 0.196, 2.160, 0.487, 1.202, 8.220, , , , 34.462, 48.591
0.145, , 0.158, 0.664, 0.294, 0.176, 2.098, 0.480, 1.148, 7.584, , , , 2.273, 15.020
0.132, , 0.197, 0.927, 0.423, 0.225, 2.776, 0.685, 1.805, 10.509, , , , 78.319, 95.998
0.147, , 0.187, 0.661, 0.303, 0.193, 2.183, 0.494, 1.140, 7.727, , , , 23.928, 36.963
0.198, 0.797, 0.152, 0.746, 0.452, 0.198, 2.267, 0.553, 1.321, 10.565, , , , 1.554, 18.803
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.243, , 0.165, 0.703, 0.283, 0.158, 1.900, 0.468, 1.074, 6.906, , , , 40.270, 52.170
0.189, , 0.245, 1.314, 0.586, 0.298, 2.404, 0.543, 1.309, 9.204, , , , 63.218, 79.310
0.152, , 0.184, 1.049, 0.356, 0.183, 2.120, 0.495, 1.261, 8.256, , , , 34.096, 48.152
0.165, , 0.158, 0.729, 0.332, 0.177, 2.116, 0.495, 1.218, 7.674, , , , 3.869, 16.933
0.161, , 0.247, 0.947, 0.420, 0.225, 2.817, 0.703, 1.800, 10.249, , , , 80.743, 98.312
0.140, , 0.172, 0.672, 0.302, 0.188, 2.128, 0.533, 1.117, 7.665, , , , 23.266, 36.183
0.321, 0.820, 0.150, 0.755, 0.449, 0.181, 2.301, 0.577, 1.307, 10.845, , , , 1.196, 18.902
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.183, , 0.219, 1.051, 0.418, 0.245, 2.046, 0.457, 0.990, 6.935, , , , 37.771, 50.315
0.160, , 0.183, 0.967, 0.378, 0.184, 2.206, 0.548, 1.322, 9.271, , , , 63.593, 78.812
0.161, , 0.172, 0.721, 0.348, 0.183, 2.235, 0.506, 1.241, 8.480, , , , 28.872, 42.919
0.165, , 0.208, 0.664, 0.292, 0.176, 2.043, 0.473, 1.147, 7.645, , , , 4.060, 16.873
0.196, , 0.232, 1.236, 0.665, 0.369, 2.726, 0.624, 1.804, 10.205, , , , 85.401, 103.458
0.170, , 0.208, 0.994, 0.438, 0.286, 2.546, 0.491, 1.114, 7.619, , , , 22.750, 36.616
0.278, 0.789, 0.141, 0.716, 0.435, 0.169, 2.252, 0.533, 1.251, 10.344, , , , 1.448, 18.356
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.144, , 0.181, 0.727, 0.282, 0.154, 1.915, 0.462, 1.047, 6.836, , , , 43.565, 55.313
0.182, , 0.240, 0.997, 0.566, 0.294, 2.401, 0.562, 1.328, 9.236, , , , 63.205, 79.011
0.179, , 0.219, 0.778, 0.354, 0.184, 2.201, 0.534, 1.224, 8.199, , , , 28.596, 42.468
0.244, , 0.186, 0.868, 0.497, 0.273, 2.221, 0.471, 1.169, 7.379, , , , 2.340, 15.648
0.181, , 0.281, 1.331, 0.671, 0.342, 2.817, 0.642, 1.862, 10.363, , , , 76.582, 95.072
0.149, , 0.155, 0.700, 0.309, 0.183, 2.088, 0.500, 1.146, 7.725, , , , 22.996, 35.951
0.217, 1.065, 0.140, 0.743, 0.459, 0.179, 2.324, 0.566, 1.313, 10.356, , , , 1.319, 18.681
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.157, , 0.204, 0.877, 0.287, 0.157, 1.983, 0.468, 1.073, 6.956, , , , 42.356, 54.518
0.172, , 0.201, 0.708, 0.386, 0.179, 2.321, 0.555, 1.357, 9.147, , , , 63.156, 78.182
0.198, , 0.180, 1.249, 0.351, 0.196, 2.187, 0.506, 1.232, 8.368, , , , 39.406, 53.873
0.157, , 0.155, 0.692, 0.292, 0.173, 2.085, 0.490, 1.159, 7.742, , , , 3.982, 16.927
0.186, , 0.235, 1.285, 0.586, 0.369, 2.766, 0.671, 1.760, 10.130, , , , 79.776, 97.764
0.138, , 0.151, 0.741, 0.300, 0.183, 2.093, 0.491, 1.143, 7.759, , , , 22.365, 35.364
0.232, 1.067, 0.144, 0.744, 0.470, 0.176, 2.241, 0.565, 1.317, 10.285, , , , 1.450, 18.691
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.192, , 0.216, 0.927, 0.420, 0.262, 2.132, 0.457, 0.994, 7.045, , , , 42.422, 55.067
0.155, , 0.194, 1.004, 0.373, 0.176, 2.327, 0.544, 1.342, 9.159, , , , 63.132, 78.406
0.159, , 0.169, 0.723, 0.355, 0.184, 2.180, 0.504, 1.246, 8.171, , , , 28.612, 42.303
0.560, , 0.167, 0.666, 0.286, 0.169, 2.040, 0.486, 1.127, 7.571, , , , 2.193, 15.265
0.143, , 0.202, 0.960, 0.429, 0.223, 2.717, 0.690, 1.786, 10.252, , , , 71.345, 88.747
0.667, , 0.159, 0.711, 0.297, 0.183, 2.117, 0.497, 1.146, 8.007, , , , 23.008, 36.792
0.202, 0.796, 0.150, 0.763, 0.449, 0.181, 2.340, 0.581, 1.314, 10.246, , , , 1.538, 18.560
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/15d.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.154, , 0.168, 0.691, 0.282, 0.155, 1.980, 0.459, 1.009, 7.080, , , , 38.761, 50.739
0.147, , 0.180, 0.652, 0.300, 0.155, 1.991, 0.485, 1.108, 7.698, , , , 11.482, 24.198
0.144, , 0.168, 0.657, 0.331, 0.158, 1.936, 0.454, 1.044, 7.455, , , , 29.198, 41.545
0.198, , 0.198, 1.173, 0.531, 0.260, 2.398, 0.475, 1.110, 7.633, , , , 3.998, 17.974
0.129, , 0.187, 0.918, 0.429, 0.242, 2.752, 0.681, 1.785, 10.264, , , , 75.522, 92.909
0.381, 1.027, 0.221, 1.349, 0.583, 0.203, 2.600, 0.634, 1.564, 12.020, , , , 1.982, 22.564
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.166, , 0.242, 0.910, 0.280, 0.159, 1.854, 0.452, 0.993, 6.850, , , , 31.753, 43.659
0.152, , 0.202, 0.683, 0.305, 0.161, 1.947, 0.480, 1.098, 7.677, , , , 11.836, 24.541
0.151, , 0.167, 0.746, 0.337, 0.158, 1.884, 0.455, 1.096, 7.288, , , , 29.100, 41.382
0.144, , 0.144, 0.624, 0.304, 0.164, 1.958, 0.479, 1.072, 7.661, , , , 3.465, 16.015
0.147, , 0.177, 0.844, 0.423, 0.219, 2.774, 0.641, 1.800, 10.304, , , , 77.316, 94.645
0.278, 0.729, 0.157, 0.888, 0.493, 0.196, 2.583, 0.631, 1.512, 11.850, , , , 2.259, 21.576
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.141, , 0.309, 0.689, 0.283, 0.153, 1.976, 0.465, 0.995, 6.986, , , , 31.938, 43.935
0.158, , 0.196, 0.666, 0.302, 0.154, 1.896, 0.489, 1.116, 7.850, , , , 11.782, 24.609
0.149, , 0.174, 0.789, 0.345, 0.161, 1.870, 0.451, 1.061, 7.337, , , , 29.792, 42.129
0.166, , 0.188, 0.899, 0.461, 0.271, 2.191, 0.484, 1.081, 7.636, , , , 3.355, 16.732
0.145, , 0.174, 0.836, 0.503, 0.226, 2.729, 0.643, 1.807, 10.213, , , , 74.591, 91.867
0.287, 0.710, 0.157, 0.968, 0.494, 0.195, 2.532, 0.669, 1.536, 11.914, , , , 2.068, 21.530
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.173, , 0.224, 1.510, 0.429, 0.261, 1.971, 0.474, 1.065, 7.085, , , , 36.455, 49.647
0.145, , 0.181, 0.937, 0.310, 0.158, 1.978, 0.485, 1.110, 7.759, , , , 11.890, 24.953
0.174, , 0.221, 0.959, 0.511, 0.259, 2.299, 0.457, 1.030, 7.423, , , , 29.260, 42.593
0.177, , 0.197, 0.929, 0.466, 0.269, 2.241, 0.484, 1.102, 7.663, , , , 3.188, 16.716
0.146, , 0.179, 0.851, 0.425, 0.224, 2.792, 0.650, 1.823, 10.366, , , , 85.025, 102.481
0.338, 0.948, 0.220, 1.290, 0.487, 0.198, 2.635, 0.647, 1.565, 11.968, , , , 1.917, 22.213
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.130, , 0.169, 0.716, 0.286, 0.155, 2.023, 0.455, 0.976, 6.894, , , , 32.444, 44.248
0.168, , 0.240, 2.029, 0.470, 0.205, 1.943, 0.493, 1.106, 7.937, , , , 12.781, 27.372
0.159, , 0.184, 0.674, 0.331, 0.159, 1.960, 0.461, 1.058, 7.500, , , , 39.463, 51.949
0.162, , 0.157, 0.669, 0.316, 0.168, 2.065, 0.481, 1.071, 7.783, , , , 4.820, 17.692
0.146, , 0.186, 0.955, 0.436, 0.515, 2.861, 0.642, 1.834, 10.364, , , , 79.103, 97.042
0.277, 0.862, 0.178, 0.942, 0.535, 0.202, 2.644, 0.660, 1.594, 12.349, , , , 3.223, 23.466
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.134, , 0.170, 0.718, 0.294, 0.155, 2.045, 0.464, 1.045, 7.293, , , , 31.612, 43.930
0.573, , 0.175, 0.729, 0.306, 0.155, 1.930, 0.482, 1.105, 7.853, , , , 11.947, 25.255
0.149, , 0.167, 0.894, 0.339, 0.161, 1.897, 0.459, 1.053, 7.442, , , , 29.052, 41.613
0.142, , 0.148, 0.655, 0.305, 0.165, 1.986, 0.486, 1.075, 7.726, , , , 3.393, 16.081
0.169, , 0.232, 1.410, 0.811, 0.539, 3.170, 0.700, 1.811, 10.286, , , , 84.279, 103.407
0.278, 1.916, 0.189, 0.941, 0.500, 0.207, 2.668, 0.659, 1.606, 12.113, , , , 1.969, 23.046
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.203, , 0.200, 0.970, 0.509, 0.305, 2.639, 0.462, 0.987, 6.923, , , , 30.503, 43.701
0.143, , 0.176, 0.709, 0.309, 0.158, 1.940, 0.496, 1.107, 7.751, , , , 11.872, 24.661
0.428, , 0.675, 0.975, 0.525, 0.263, 1.977, 0.458, 1.051, 7.485, , , , 29.471, 43.308
0.146, , 0.156, 1.235, 0.317, 0.171, 2.014, 0.484, 1.161, 7.747, , , , 4.806, 18.237
0.150, , 0.178, 0.846, 0.417, 0.227, 2.800, 0.649, 1.875, 10.370, , , , 74.768, 92.280
0.353, 1.265, 0.233, 1.379, 0.683, 0.195, 2.582, 0.632, 1.625, 12.092, , , , 3.505, 24.544
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.177, , 0.252, 1.018, 0.484, 0.302, 2.787, 0.464, 1.008, 7.116, , , , 31.571, 45.179
0.121, , 0.178, 1.054, 0.311, 0.157, 1.971, 0.484, 1.114, 7.720, , , , 11.842, 24.952
0.150, , 0.169, 0.659, 0.340, 0.189, 1.934, 0.468, 1.059, 7.419, , , , 28.830, 41.217
0.231, , 0.167, 0.711, 0.314, 0.165, 2.048, 0.493, 1.125, 7.972, , , , 4.948, 18.174
0.152, , 0.196, 0.912, 0.442, 0.229, 2.856, 0.649, 1.861, 10.389, , , , 83.349, 101.035
0.326, 1.008, 0.224, 1.431, 0.497, 0.208, 2.671, 0.656, 1.574, 12.193, , , , 2.232, 23.020
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.012, , 0.176, 0.743, 0.286, 0.156, 1.905, 0.464, 1.067, 7.013, , , , 31.482, 44.304
0.145, , 0.332, 0.729, 0.305, 0.156, 1.952, 0.480, 1.134, 7.645, , , , 11.912, 24.790
0.147, , 0.169, 0.697, 0.336, 0.161, 1.913, 0.470, 1.051, 7.480, , , , 29.103, 41.527
0.143, , 0.148, 0.631, 0.307, 0.165, 2.032, 0.488, 1.104, 7.731, , , , 3.504, 16.253
0.174, , 0.241, 1.266, 0.670, 0.430, 2.776, 0.646, 1.826, 10.297, , , , 76.055, 94.381
0.320, 1.041, 0.247, 1.363, 0.507, 0.197, 2.609, 0.654, 1.564, 12.175, , , , 2.276, 22.953
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.178, , 0.214, 0.659, 0.279, 0.158, 1.829, 0.459, 1.054, 6.876, , , , 31.147, 42.853
0.182, , 0.174, 1.081, 0.311, 0.156, 1.952, 0.474, 1.129, 7.778, , , , 11.726, 24.963
0.175, , 0.175, 0.635, 0.332, 0.161, 1.916, 0.466, 1.051, 7.416, , , , 37.539, 49.866
0.166, , 0.190, 1.188, 0.469, 0.268, 2.462, 0.486, 1.083, 7.742, , , , 3.078, 17.132
0.162, , 0.267, 0.929, 0.431, 0.239, 2.848, 0.658, 1.814, 10.342, , , , 69.433, 87.123
0.328, 0.959, 0.225, 1.347, 0.493, 0.202, 2.625, 0.678, 1.565, 13.413, , , , 1.893, 23.728
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.145, , 0.167, 1.557, 0.286, 0.166, 2.010, 0.466, 1.001, 7.024, , , , 31.525, 44.347
0.321, , 0.190, 0.699, 0.304, 0.155, 2.030, 0.482, 1.097, 7.722, , , , 11.971, 24.971
0.149, , 0.613, 0.666, 0.333, 0.158, 1.978, 0.455, 1.049, 7.408, , , , 28.678, 41.487
0.166, , 0.205, 0.941, 0.463, 0.265, 2.153, 0.490, 1.086, 7.718, , , , 4.219, 17.706
0.173, , 0.235, 1.277, 0.679, 0.449, 2.717, 0.636, 1.812, 10.255, , , , 84.948, 103.181
0.328, 0.977, 0.226, 1.308, 0.487, 0.204, 2.615, 0.636, 1.552, 12.019, , , , 2.239, 22.591
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.221, , 0.233, 0.896, 0.415, 0.310, 2.067, 0.460, 0.977, 6.860, , , , 31.486, 43.925
0.138, , 0.178, 1.328, 0.321, 0.155, 1.907, 0.488, 1.096, 7.687, , , , 12.204, 25.502
