Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.096, 0.000, 283047.398, 0.024
0.056, 0.011, 0.000, 245.883, 0.010
0.048, 0.011, 0.000, 244.188, 0.009
0.050, 0.011, 0.000, 245.647, 0.010
0.060, 0.012, 0.000, 246.003, 0.011
0.045, 0.011, 0.000, 243.596, 0.011
0.048, 0.011, 0.000, 244.316, 0.010
0.051, 0.011, 0.000, 243.482, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.020, 0.027, 0.000, 105.623, 0.010
0.024, 0.012, 0.000, 112.049, 0.010
0.024, 0.011, 0.000, 113.339, 0.011
0.026, 0.011, 0.000, 108.096, 0.010
0.027, 0.011, 0.000, 110.857, 0.011
0.027, 0.011, 0.000, 112.589, 0.010
0.026, 0.011, 0.000, 116.478, 0.010
0.027, 0.011, 0.000, 109.484, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.019, 0.031, 0.000, 13494.832, 0.019
0.027, 0.012, 0.000, 1268.250, 0.025
0.024, 0.011, 0.000, 1317.495, 0.011
0.029, 0.012, 0.000, 1274.053, 0.025
0.025, 0.011, 0.000, 1264.235, 0.010
0.027, 0.011, 0.000, 1287.012, 0.026
0.022, 0.012, 0.000, 1302.160, 0.025
0.025, 0.011, 0.000, 1272.490, 0.025
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.032, 0.051, 0.000, 388.106, 0.018
0.027, 0.012, 0.000, 44.392, 0.012
0.062, 0.011, 0.000, 44.724, 0.027
0.025, 0.012, 0.000, 44.795, 0.012
0.025, 0.011, 0.000, 44.186, 0.011
0.025, 0.012, 0.000, 50.901, 0.011
0.038, 0.011, 0.000, 44.123, 0.013
0.023, 0.012, 0.000, 48.069, 0.025
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.090, 0.038, 0.000, 21.342, 0.007
0.075, 0.012, 0.000, 17.665, 0.008
0.109, 0.011, 0.000, 17.855, 0.008
0.079, 0.011, 0.000, 17.802, 0.008
0.071, 0.011, 0.000, 17.760, 0.008
0.088, 0.011, 0.000, 17.822, 0.007
0.062, 0.011, 0.000, 17.819, 0.010
0.062, 0.011, 0.000, 17.868, 0.023
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
0.043, 0.024, 0.000, 904.817, 0.013
0.055, 0.009, 0.000, 790.029, 0.025
0.039, 0.010, 0.000, 787.642, 0.009
0.065, 0.009, 0.000, 804.941, 0.025
0.052, 0.009, 0.000, 793.012, 0.024
0.036, 0.009, 0.000, 789.561, 0.025
