0.652, 0.013, 0.150, 0.164, 0.218, 1.995, 0.025, 1.007, 1.436, 0.035, 0.996, 0.011, 2.106, 0.012
0.535, 0.011, 0.147, 0.172, 0.218, 1.736, 0.024, 0.937, 1.242, 0.030, 1.006, 0.012, 2.141, 0.013
0.628, 0.012, 0.149, 0.169, 0.216, 1.881, 0.024, 0.977, 1.421, 0.033, 1.037, 0.014, 2.278, 0.012
0.545, 0.015, 0.251, 0.318, 0.735, 1.919, 0.024, 1.052, 1.428, 0.031, 1.033, 0.011, 2.271, 0.012
0.701, 0.035, 0.184, 0.160, 0.205, 1.777, 0.024, 1.035, 1.293, 0.030, 1.098, 0.012, 2.257, 0.012
0.628, 0.012, 0.150, 0.170, 0.217, 1.860, 0.024, 1.043, 1.396, 0.030, 0.918, 0.012, 2.236, 0.013
0.649, 0.011, 0.152, 0.172, 0.217, 1.852, 0.024, 0.917, 1.345, 0.029, 0.908, 0.012, 2.249, 0.014
0.620, 0.012, 0.151, 0.170, 0.226, 1.832, 0.025, 1.027, 1.342, 0.031, 0.904, 0.011, 2.301, 0.012
0.653, 0.013, 0.150, 0.187, 0.218, 1.913, 0.024, 0.991, 1.334, 0.032, 0.887, 0.014, 2.284, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
0.728, 0.013, 0.140, 0.153, 0.210, 1.892, 0.028, 0.964, 1.291, 0.031, 1.017, 0.012, 3.921, 0.015
0.580, 0.012, 0.163, 0.157, 0.215, 1.895, 0.025, 0.948, 1.286, 0.030, 0.976, 0.012, 3.859, 0.012
0.629, 0.011, 0.142, 0.158, 0.215, 1.791, 0.026, 1.010, 1.445, 0.028, 1.097, 0.011, 3.912, 0.012
0.548, 0.014, 0.144, 0.160, 0.220, 1.893, 0.026, 0.952, 1.469, 0.028, 1.148, 0.014, 3.936, 0.014
0.660, 0.013, 0.149, 0.162, 0.219, 1.807, 0.026, 1.023, 1.416, 0.030, 1.198, 0.012, 4.063, 0.011
0.517, 0.011, 0.156, 0.160, 0.220, 1.780, 0.026, 1.033, 1.307, 0.030, 1.048, 0.012, 3.980, 0.012
0.656, 0.012, 0.142, 0.162, 0.220, 1.896, 0.026, 0.989, 1.351, 0.029, 1.126, 0.012, 4.035, 0.012
0.655, 0.014, 0.145, 0.162, 0.219, 1.789, 0.023, 0.959, 1.345, 0.030, 1.008, 0.014, 3.937, 0.012
0.560, 0.012, 0.147, 0.160, 0.218, 1.718, 0.026, 0.959, 1.468, 0.029, 1.212, 0.012, 4.011, 0.013
0.533, 0.017, 0.238, 0.297, 0.738, 1.933, 0.027, 0.954, 1.327, 0.030, 1.188, 0.014, 3.934, 0.012
0.681, 0.012, 0.144, 0.163, 0.228, 1.899, 0.026, 0.993, 1.366, 0.030, 1.164, 0.014, 3.928, 0.021
0.702, 0.013, 0.144, 0.162, 0.219, 1.941, 0.025, 1.061, 1.512, 0.029, 1.099, 0.012, 4.092, 0.012
0.711, 0.012, 0.144, 0.161, 0.220, 1.900, 0.026, 1.045, 1.375, 0.030, 1.185, 0.011, 3.926, 0.012
0.643, 0.013, 0.144, 0.163, 0.223, 1.724, 0.026, 0.886, 1.344, 0.031, 1.057, 0.012, 4.035, 0.012
0.567, 0.012, 0.145, 0.160, 0.220, 1.733, 0.025, 1.096, 1.418, 0.029, 1.074, 0.014, 4.042, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12a.sql...
0.609, 0.016, 0.153, 0.181, 0.213, 1.893, 0.030, 0.982, 1.271, 0.029, 0.965, 0.012, 1.828, 0.012
0.607, 0.012, 0.254, 0.329, 0.586, 1.888, 0.028, 0.934, 1.266, 0.028, 0.826, 0.009, 1.916, 0.011
0.584, 0.015, 0.153, 0.183, 0.213, 1.965, 0.029, 1.000, 1.337, 0.030, 0.903, 0.010, 1.889, 0.012
0.647, 0.014, 0.154, 0.186, 0.220, 1.916, 0.028, 1.034, 1.367, 0.029, 0.841, 0.012, 2.157, 0.012
0.655, 0.012, 0.159, 0.187, 0.224, 1.989, 0.029, 0.964, 1.431, 0.026, 0.878, 0.010, 2.163, 0.013
0.678, 0.012, 0.153, 0.186, 0.220, 1.960, 0.029, 0.970, 1.390, 0.027, 0.937, 0.010, 1.940, 0.012
0.668, 0.013, 0.160, 0.188, 0.222, 1.880, 0.030, 0.902, 1.335, 0.027, 0.818, 0.010, 1.918, 0.012
0.723, 0.012, 0.151, 0.188, 0.218, 1.986, 0.030, 0.985, 1.349, 0.028, 0.809, 0.012, 2.186, 0.012
0.674, 0.011, 0.157, 0.187, 0.222, 1.872, 0.030, 1.078, 1.272, 0.029, 0.842, 0.010, 1.920, 0.012
0.710, 0.014, 0.159, 0.186, 0.232, 2.027, 0.029, 0.927, 1.355, 0.031, 0.850, 0.011, 1.866, 0.017
0.705, 0.013, 0.148, 0.189, 0.218, 1.888, 0.029, 0.917, 1.360, 0.029, 0.937, 0.012, 2.139, 0.016
0.727, 0.012, 0.152, 0.197, 0.220, 1.932, 0.029, 0.962, 1.518, 0.026, 0.920, 0.010, 1.881, 0.012
0.737, 0.016, 0.156, 0.186, 0.219, 2.039, 0.028, 1.074, 1.363, 0.028, 1.010, 0.010, 2.243, 0.015
0.640, 0.017, 0.158, 0.184, 0.227, 1.939, 0.028, 0.956, 1.328, 0.031, 0.853, 0.010, 2.009, 0.012
0.758, 0.013, 0.230, 0.187, 0.220, 2.026, 0.029, 0.900, 1.455, 0.028, 0.957, 0.009, 2.133, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12b.sql...
0.487, 0.016, 0.147, 0.168, 0.213, 1.861, 0.029, 0.808, 1.768, 0.029, 3.789, 0.054, 70.012, 0.046
0.558, 0.012, 0.151, 0.171, 0.222, 1.704, 0.027, 0.852, 1.698, 0.026, 0.725, 0.011, 1.269, 0.011
0.554, 0.011, 0.150, 0.170, 0.214, 1.767, 0.026, 0.851, 1.713, 0.025, 0.827, 0.010, 1.270, 0.011
0.421, 0.011, 0.149, 0.171, 0.218, 1.833, 0.028, 0.899, 1.686, 0.027, 0.761, 0.012, 1.281, 0.011
0.551, 0.011, 0.149, 0.174, 0.219, 1.843, 0.028, 0.918, 1.729, 0.027, 0.781, 0.010, 1.368, 0.011
0.502, 0.012, 0.253, 0.324, 0.545, 1.795, 0.027, 0.888, 1.755, 0.028, 0.713, 0.011, 1.226, 0.011
0.638, 0.011, 0.151, 0.172, 0.222, 1.834, 0.028, 0.922, 1.768, 0.026, 0.712, 0.010, 1.271, 0.013
0.541, 0.012, 0.150, 0.172, 0.218, 1.887, 0.028, 0.877, 1.863, 0.029, 0.820, 0.013, 1.301, 0.012
0.612, 0.012, 0.256, 0.172, 0.219, 1.908, 0.027, 0.896, 1.783, 0.027, 0.745, 0.011, 1.289, 0.011
0.501, 0.012, 0.150, 0.171, 0.220, 1.846, 0.027, 0.881, 1.942, 0.026, 0.709, 0.011, 1.298, 0.013
0.607, 0.016, 0.250, 0.328, 0.735, 1.912, 0.027, 0.990, 1.816, 0.026, 0.835, 0.011, 1.295, 0.012
0.704, 0.012, 0.150, 0.175, 0.220, 1.827, 0.028, 0.943, 1.720, 0.026, 0.799, 0.013, 1.284, 0.011
0.481, 0.012, 0.205, 0.172, 0.218, 1.817, 0.027, 0.833, 1.642, 0.026, 0.802, 0.011, 1.292, 0.011
0.540, 0.010, 0.148, 0.171, 0.219, 1.769, 0.028, 0.890, 1.725, 0.026, 0.838, 0.010, 1.304, 0.011
0.659, 0.012, 0.152, 0.176, 0.218, 1.805, 0.027, 0.969, 1.902, 0.029, 0.793, 0.010, 1.273, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12c.sql...
2.259, 0.064, 0.683, 0.904, 1.167, 9.237, 0.142, 1.096, 1.387, 0.032, 0.903, 0.016, 2.641, 0.012
0.474, 0.012, 0.240, 0.169, 0.212, 1.759, 0.027, 1.053, 1.375, 0.028, 1.015, 0.012, 2.656, 0.013
0.522, 0.015, 0.243, 0.169, 0.211, 1.772, 0.026, 0.991, 1.435, 0.027, 1.037, 0.013, 2.666, 0.012
0.599, 0.012, 0.145, 0.171, 0.218, 1.818, 0.027, 0.955, 1.442, 0.034, 1.098, 0.013, 2.634, 0.013
0.578, 0.011, 0.149, 0.171, 0.218, 1.829, 0.028, 1.036, 1.396, 0.030, 1.013, 0.012, 2.724, 0.012
0.631, 0.012, 0.150, 0.173, 0.219, 1.830, 0.027, 1.069, 1.401, 0.029, 1.120, 0.013, 2.670, 0.011
0.515, 0.012, 0.147, 0.173, 0.218, 1.737, 0.028, 1.077, 1.453, 0.029, 1.048, 0.013, 2.656, 0.013
0.544, 0.012, 0.148, 0.170, 0.217, 1.827, 0.027, 1.080, 1.428, 0.029, 1.107, 0.013, 2.566, 0.011
0.596, 0.012, 0.147, 0.172, 0.219, 1.815, 0.027, 1.097, 1.352, 0.030, 1.033, 0.014, 2.594, 0.012
0.637, 0.012, 0.147, 0.172, 0.220, 1.825, 0.027, 1.119, 1.369, 0.028, 1.060, 0.013, 2.618, 0.015
0.478, 0.012, 0.249, 0.327, 0.733, 1.772, 0.030, 1.096, 1.427, 0.029, 1.067, 0.012, 2.610, 0.012
0.516, 0.012, 0.148, 0.173, 0.217, 1.831, 0.027, 1.266, 1.440, 0.028, 1.072, 0.012, 2.607, 0.015
0.653, 0.011, 0.148, 0.173, 0.218, 1.848, 0.027, 1.103, 1.446, 0.028, 1.122, 0.013, 2.656, 0.012
0.618, 0.014, 0.148, 0.170, 0.216, 1.965, 0.029, 1.196, 1.462, 0.028, 1.142, 0.013, 2.572, 0.012
0.609, 0.012, 0.149, 0.173, 0.217, 1.946, 0.027, 1.219, 1.370, 0.031, 1.190, 0.013, 2.739, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13a.sql...
0.655, 0.012, 0.135, 0.161, 0.215, 2.232, 0.029, 1.509, 1.843, 0.027, 1.226, 1.363, 0.030, 0.827, 0.011, 2.584, 0.012
0.524, 0.012, 0.137, 0.157, 0.214, 2.423, 0.030, 1.522, 1.846, 0.025, 1.078, 1.343, 0.029, 0.886, 0.010, 2.576, 0.012
0.601, 0.013, 0.136, 0.160, 0.216, 2.362, 0.026, 1.393, 1.759, 0.025, 1.432, 1.429, 0.028, 0.910, 0.010, 2.641, 0.012
0.554, 0.015, 0.147, 0.162, 0.219, 2.358, 0.028, 1.368, 1.993, 0.025, 1.374, 1.427, 0.029, 0.919, 0.017, 2.641, 0.014
0.678, 0.011, 0.137, 0.164, 0.221, 2.243, 0.028, 1.460, 1.648, 0.049, 1.090, 1.403, 0.029, 1.058, 0.011, 2.707, 0.012
0.507, 0.011, 0.137, 0.162, 0.218, 2.434, 0.027, 1.360, 1.872, 0.024, 1.160, 1.268, 0.041, 0.920, 0.010, 2.662, 0.012
0.686, 0.012, 0.140, 0.169, 0.219, 2.368, 0.027, 1.627, 1.841, 0.025, 1.319, 1.386, 0.027, 0.916, 0.011, 2.587, 0.012
0.574, 0.012, 0.140, 0.163, 0.221, 2.290, 0.029, 1.368, 1.966, 0.025, 1.378, 1.382, 0.029, 1.110, 0.011, 2.760, 0.012
0.711, 0.012, 0.143, 0.163, 0.222, 2.298, 0.027, 1.485, 1.683, 0.026, 1.137, 1.366, 0.029, 1.170, 0.011, 2.671, 0.011
0.624, 0.012, 0.140, 0.162, 0.219, 2.361, 0.027, 1.507, 1.768, 0.024, 1.205, 1.355, 0.030, 0.987, 0.013, 2.718, 0.012
0.553, 0.011, 0.137, 0.161, 0.221, 2.339, 0.027, 1.441, 1.837, 0.026, 1.284, 1.469, 0.028, 0.963, 0.011, 2.623, 0.012
0.726, 0.012, 0.140, 0.164, 0.220, 2.391, 0.028, 1.579, 1.823, 0.038, 1.362, 1.407, 0.029, 1.082, 0.010, 2.602, 0.011
0.730, 0.012, 0.138, 0.165, 0.221, 2.316, 0.027, 1.491, 1.817, 0.025, 1.559, 1.354, 0.028, 0.972, 0.012, 2.802, 0.011
0.732, 0.012, 0.151, 0.160, 0.218, 2.586, 0.028, 1.605, 1.872, 0.038, 1.336, 1.356, 0.029, 1.008, 0.012, 2.584, 0.012
0.629, 0.011, 0.141, 0.161, 0.220, 2.229, 0.027, 1.362, 1.827, 0.026, 1.265, 1.478, 0.027, 1.093, 0.011, 2.662, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13b.sql...
0.523, 0.013, 0.165, 0.199, 0.218, 2.228, 0.032, 0.859, 1.594, 0.028, 0.782, 1.326, 0.027, 3.760, 0.042, 182.602, 0.049
0.504, 0.012, 0.172, 0.191, 0.216, 2.290, 0.029, 0.822, 1.775, 0.025, 0.819, 1.287, 0.025, 0.698, 0.009, 1.132, 0.014
0.598, 0.012, 0.160, 0.196, 0.216, 2.225, 0.029, 0.813, 1.601, 0.025, 0.660, 1.146, 0.025, 0.662, 0.007, 1.127, 0.011
0.593, 0.017, 0.157, 0.200, 0.223, 2.348, 0.029, 0.924, 1.700, 0.027, 0.767, 1.175, 0.026, 0.783, 0.007, 1.121, 0.016
0.570, 0.012, 0.165, 0.198, 0.232, 2.341, 0.030, 0.854, 1.756, 0.026, 0.708, 1.249, 0.026, 0.713, 0.009, 1.168, 0.011
0.672, 0.012, 0.167, 0.196, 0.221, 2.212, 0.030, 0.939, 1.665, 0.025, 0.739, 1.201, 0.026, 0.793, 0.007, 1.131, 0.012
0.683, 0.012, 0.163, 0.196, 0.217, 2.356, 0.029, 0.877, 1.973, 0.027, 0.775, 1.503, 0.030, 0.698, 0.008, 1.156, 0.012
0.576, 0.012, 0.164, 0.199, 0.220, 2.294, 0.030, 0.971, 1.750, 0.026, 0.702, 1.328, 0.029, 0.670, 0.007, 1.153, 0.012
0.653, 0.012, 0.168, 0.199, 0.221, 2.301, 0.029, 0.942, 1.782, 0.026, 0.772, 1.251, 0.025, 0.771, 0.007, 1.114, 0.011
0.700, 0.014, 0.252, 0.200, 0.220, 2.463, 0.032, 0.908, 1.768, 0.025, 0.725, 1.223, 0.026, 0.760, 0.008, 1.132, 0.014
0.609, 0.019, 0.158, 0.203, 0.221, 2.225, 0.030, 0.911, 1.667, 0.026, 0.745, 1.251, 0.026, 0.786, 0.016, 1.170, 0.012
0.692, 0.014, 0.160, 0.204, 0.220, 2.487, 0.029, 0.985, 1.692, 0.026, 0.852, 1.291, 0.025, 0.725, 0.008, 1.088, 0.014
0.662, 0.012, 0.165, 0.196, 0.220, 2.287, 0.029, 0.926, 1.644, 0.026, 0.780, 1.230, 0.025, 0.843, 0.007, 1.169, 0.012
0.766, 0.012, 0.163, 0.197, 0.228, 2.404, 0.029, 0.900, 1.665, 0.026, 0.867, 1.304, 0.026, 0.844, 0.008, 1.129, 0.011
0.635, 0.011, 0.165, 0.196, 0.221, 2.461, 0.030, 0.995, 1.792, 0.027, 0.750, 1.169, 0.025, 0.814, 0.009, 1.088, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13c.sql...
2.276, 0.050, 0.710, 0.917, 1.174, 11.469, 0.155, 3.999, 8.491, 0.135, 3.529, 5.981, 0.131, 3.321, 0.034, 4.402, 0.046
0.496, 0.013, 0.153, 0.175, 0.214, 2.252, 0.027, 0.845, 1.575, 0.026, 0.630, 1.167, 0.025, 0.639, 0.009, 0.924, 0.015
0.534, 0.011, 0.154, 0.175, 0.215, 2.177, 0.026, 0.802, 1.704, 0.025, 0.642, 1.314, 0.024, 0.685, 0.009, 0.930, 0.011
0.472, 0.014, 0.158, 0.188, 0.218, 2.111, 0.029, 0.921, 1.817, 0.029, 0.780, 1.319, 0.026, 0.715, 0.009, 0.930, 0.011
0.538, 0.012, 0.155, 0.178, 0.219, 2.374, 0.027, 0.874, 1.696, 0.026, 0.692, 1.274, 0.026, 0.666, 0.009, 0.910, 0.012
0.594, 0.011, 0.155, 0.175, 0.219, 2.196, 0.027, 0.833, 1.691, 0.026, 0.729, 1.253, 0.026, 0.649, 0.007, 1.009, 0.015
0.592, 0.012, 0.163, 0.178, 0.219, 2.173, 0.027, 0.879, 1.736, 0.026, 0.723, 1.255, 0.026, 0.740, 0.007, 0.945, 0.012
0.549, 0.011, 0.155, 0.177, 0.219, 2.100, 0.027, 1.032, 1.664, 0.026, 0.866, 1.187, 0.026, 0.772, 0.007, 0.917, 0.011
0.633, 0.011, 0.153, 0.178, 0.219, 2.190, 0.027, 0.946, 1.674, 0.025, 0.770, 1.284, 0.026, 0.694, 0.008, 0.934, 0.012
0.553, 0.016, 0.264, 0.336, 0.517, 2.376, 0.029, 0.877, 1.858, 0.025, 0.706, 1.378, 0.024, 0.708, 0.009, 0.960, 0.015
0.590, 0.011, 0.153, 0.175, 0.217, 2.239, 0.026, 0.927, 1.681, 0.026, 0.816, 1.289, 0.026, 0.764, 0.009, 0.916, 0.017
0.544, 0.012, 0.156, 0.179, 0.219, 2.401, 0.027, 0.893, 1.790, 0.027, 0.715, 1.263, 0.029, 0.689, 0.007, 0.919, 0.012
0.646, 0.011, 0.157, 0.179, 0.218, 2.380, 0.027, 0.823, 1.725, 0.026, 0.752, 1.231, 0.025, 0.735, 0.007, 1.093, 0.012
0.635, 0.011, 0.153, 0.180, 0.219, 2.281, 0.027, 0.947, 1.698, 0.025, 0.702, 1.291, 0.025, 0.761, 0.008, 0.932, 0.012
