Running benchmark for /home/bita/Project/benchmarks/JOB4AQP/queries/10a.sql...
0.000, 0.010, 0.493, 0.003, 0.925, 0.032, 19.185, 1.905, 9.611, 0.044, 0.614, 0.024, 30.299, 18.701, 9.124, 0.033, 0.428, 0.038, 208.129, 26.734, 17.145, 0.025, 0.302, 0.033, 10.451, 0.342, 7.984, 0.021, 0.221, 0.027, 10.622, 0.527, 0.971, 0.058, 0.008, 0.000, 0.999, 0.013
1.722, 0.017, 0.262, 0.001, 0.713, 0.030, 11.324, 1.477, 5.874, 0.030, 0.559, 0.026, 12.677, 12.686, 8.545, 0.032, 0.718, 0.041, 16.316, 26.111, 16.122, 0.024, 0.297, 0.032, 10.553, 0.358, 8.067, 0.021, 0.223, 0.028, 10.763, 0.497, 0.966, 0.054, 0.008, 0.000, 0.534, 0.014
1.882, 0.017, 0.262, 0.001, 0.714, 0.030, 11.234, 1.528, 5.578, 0.029, 0.533, 0.025, 12.417, 13.290, 8.557, 0.032, 0.473, 0.038, 15.841, 26.026, 16.014, 0.024, 0.298, 0.034, 10.532, 0.352, 7.862, 0.021, 0.224, 0.028, 10.783, 0.544, 0.962, 0.072, 0.011, 0.000, 0.478, 0.015
1.889, 0.027, 0.265, 0.001, 0.716, 0.030, 11.197, 1.467, 6.030, 0.029, 0.561, 0.026, 12.514, 12.567, 8.446, 0.035, 0.420, 0.040, 15.807, 26.402, 15.919, 0.023, 0.296, 0.035, 10.584, 0.441, 7.784, 0.021, 0.223, 0.028, 10.840, 0.475, 0.950, 0.057, 0.008, 0.000, 0.520, 0.013
1.756, 0.050, 0.265, 0.001, 0.727, 0.031, 11.392, 1.506, 5.722, 0.029, 0.533, 0.024, 12.274, 12.762, 8.739, 0.033, 0.434, 0.037, 16.031, 26.404, 16.114, 0.025, 0.299, 0.037, 10.680, 0.441, 7.932, 0.022, 0.227, 0.029, 10.968, 0.555, 0.975, 0.056, 0.008, 0.000, 0.483, 0.014
1.801, 0.012, 0.259, 0.001, 0.783, 0.030, 11.184, 1.518, 5.971, 0.030, 0.574, 0.025, 13.007, 13.134, 8.603, 0.033, 0.432, 0.039, 15.726, 26.935, 16.117, 0.026, 0.305, 0.037, 10.791, 0.357, 7.999, 0.022, 0.227, 0.029, 10.976, 0.450, 1.059, 0.057, 0.009, 0.000, 0.619, 0.018
1.850, 0.023, 0.266, 0.001, 0.724, 0.031, 11.401, 1.522, 5.619, 0.029, 0.540, 0.025, 12.288, 12.702, 8.578, 0.034, 0.431, 0.038, 15.961, 26.861, 17.704, 0.024, 0.301, 0.035, 10.547, 0.382, 7.874, 0.021, 0.224, 0.030, 10.855, 0.529, 1.087, 0.056, 0.008, 0.000, 0.483, 0.013
1.922, 0.063, 0.260, 0.001, 0.785, 0.030, 11.200, 1.583, 5.649, 0.028, 0.540, 0.024, 12.383, 12.582, 8.652, 0.033, 0.432, 0.036, 16.019, 26.529, 15.993, 0.025, 0.304, 0.033, 10.629, 0.439, 7.813, 0.023, 0.258, 0.028, 10.912, 0.570, 0.994, 0.057, 0.009, 0.000, 0.481, 0.014
1.863, 0.011, 0.258, 0.001, 0.791, 0.030, 11.305, 1.569, 5.680, 0.029, 0.543, 0.025, 12.370, 12.705, 8.618, 0.033, 0.434, 0.037, 20.853, 26.449, 16.048, 0.026, 0.301, 0.030, 10.625, 0.360, 7.898, 0.020, 0.222, 0.027, 10.752, 0.446, 1.086, 0.057, 0.009, 0.000, 0.617, 0.013
1.870, 0.011, 0.263, 0.001, 0.729, 0.030, 11.249, 1.540, 5.882, 0.030, 0.570, 0.026, 12.945, 12.660, 8.727, 0.034, 0.438, 0.037, 16.068, 26.573, 15.982, 0.025, 0.299, 0.031, 10.677, 0.372, 7.875, 0.022, 0.224, 0.028, 10.880, 0.506, 1.128, 0.055, 0.009, 0.000, 0.478, 0.013
