Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.011, 0.182, 0.234, 2.018, 6.920, 0.086, 156.069, 0.031, 0.033, 0.034, 807.922, 0.011
191.847, 0.050, 0.487, 1.213, 1.083, 15.995, 0.187, 175.749, 0.034, 0.031, 0.032, 857.428, 0.011
346.330, 0.013, 0.150, 0.245, 0.217, 5.151, 0.043, 155.701, 0.033, 0.030, 0.031, 859.445, 0.011
541.283, 0.014, 0.151, 0.240, 0.212, 5.171, 0.042, 153.367, 0.033, 0.031, 0.031, 852.083, 0.016
577.643, 0.014, 0.119, 0.252, 0.226, 5.364, 0.047, 160.472, 0.032, 0.031, 0.031, 865.361, 0.026
30.591, 0.038, 0.362, 0.946, 0.794, 12.554, 0.109, 155.739, 0.032, 0.033, 0.037, 856.025, 0.011
1215.738, 0.013, 0.129, 0.239, 0.239, 5.069, 0.040, 173.177, 0.047, 0.047, 0.047, 864.680, 0.011
388.851, 0.049, 0.521, 0.961, 1.058, 16.161, 0.171, 167.666, 0.031, 0.031, 0.031, 865.450, 0.011
20.309, 0.013, 0.151, 0.239, 0.211, 5.252, 0.042, 149.501, 0.033, 0.033, 0.038, 851.501, 0.011
20.136, 0.013, 0.114, 0.243, 0.215, 5.172, 0.042, 148.955, 0.031, 0.031, 0.031, 858.561, 0.011
1592.139, 0.014, 0.158, 0.239, 0.215, 5.613, 0.070, 151.138, 0.033, 0.030, 0.034, 853.175, 0.014
20.940, 0.013, 0.120, 0.251, 0.221, 5.132, 0.043, 149.109, 0.032, 0.031, 0.031, 853.747, 0.026
117.588, 0.013, 0.143, 0.240, 0.211, 5.214, 0.043, 144.695, 0.032, 0.030, 0.032, 854.196, 0.011
98.297, 0.019, 0.190, 0.353, 0.356, 6.544, 0.052, 157.961, 0.031, 0.034, 0.039, 849.981, 0.040
20.125, 0.013, 0.149, 0.239, 0.211, 5.165, 0.042, 142.991, 0.033, 0.031, 0.031, 857.943, 0.025
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
3.497, 0.011, 0.104, 0.196, 0.208, 5.363, 0.041, 130.376, 0.031, 0.029, 0.031, 720.924, 0.016
5.055, 0.011, 0.151, 0.200, 0.209, 5.247, 0.042, 127.156, 0.031, 0.031, 0.029, 755.675, 0.011
2.858, 0.012, 0.153, 0.196, 0.211, 5.128, 0.043, 126.304, 0.031, 0.031, 0.030, 748.345, 0.012
4.315, 0.012, 0.142, 0.209, 0.210, 4.969, 0.041, 131.383, 0.031, 0.032, 0.030, 761.249, 0.025
5.711, 0.011, 0.148, 0.199, 0.210, 5.181, 0.041, 126.413, 0.032, 0.030, 0.030, 754.253, 0.011
270.122, 0.048, 0.445, 1.156, 1.058, 16.391, 0.242, 137.033, 0.047, 0.057, 0.029, 748.106, 0.010
5.967, 0.011, 0.148, 0.213, 0.211, 5.246, 0.045, 124.593, 0.033, 0.030, 0.030, 764.127, 0.011
8.467, 0.012, 0.147, 0.208, 0.210, 5.239, 0.041, 126.630, 0.032, 0.031, 0.030, 759.058, 0.011
4.223, 0.013, 0.207, 0.346, 0.746, 5.253, 0.043, 126.795, 0.034, 0.030, 0.030, 755.039, 0.013
143.129, 0.043, 0.467, 1.009, 0.908, 14.005, 0.207, 144.209, 0.031, 0.030, 0.030, 752.196, 0.012
3.852, 0.011, 0.154, 0.213, 0.212, 5.583, 0.144, 140.317, 0.032, 0.030, 0.030, 749.999, 0.010
3.325, 0.012, 0.146, 0.202, 0.213, 5.132, 0.041, 126.225, 0.031, 0.031, 0.030, 748.104, 0.010
5.193, 0.011, 0.148, 0.208, 0.211, 5.174, 0.041, 125.951, 0.032, 0.031, 0.044, 757.862, 0.015
5.129, 0.012, 0.146, 0.208, 0.211, 5.173, 0.042, 127.056, 0.032, 0.032, 0.031, 759.827, 0.010
5.369, 0.038, 0.356, 0.659, 0.601, 6.654, 0.042, 125.492, 0.031, 0.031, 0.033, 749.684, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
3.931, 0.012, 0.142, 0.205, 0.209, 5.131, 0.041, 1774.174, 0.038, 0.029, 0.029, 1221.666, 0.014
3.349, 0.012, 0.111, 0.265, 0.210, 5.239, 0.041, 1648.983, 0.036, 0.032, 0.035, 1330.738, 0.024
5.124, 0.038, 0.347, 0.696, 0.622, 6.484, 0.041, 1671.959, 0.037, 0.030, 0.029, 1321.561, 0.027
5.551, 0.012, 0.143, 0.209, 0.211, 5.032, 0.041, 1527.359, 0.071, 0.031, 0.028, 1310.220, 0.013
3.797, 0.012, 0.145, 0.207, 0.211, 5.186, 0.042, 1815.455, 0.038, 0.031, 0.029, 1374.722, 0.013
4.638, 0.011, 0.145, 0.185, 0.213, 5.368, 0.043, 1648.146, 0.036, 0.033, 0.035, 1243.956, 0.012
6.742, 0.012, 0.144, 0.208, 0.213, 5.082, 0.043, 2151.063, 0.052, 0.031, 0.029, 1283.742, 0.027
7.559, 0.012, 0.144, 0.210, 0.211, 5.165, 0.042, 2841.436, 0.036, 0.029, 0.029, 1280.739, 0.013
3.952, 0.012, 0.109, 0.259, 0.209, 5.190, 0.043, 1730.000, 0.038, 0.030, 0.029, 1260.541, 0.012
164.716, 0.050, 0.438, 0.869, 1.090, 6.119, 0.043, 2965.417, 0.037, 0.030, 0.029, 1217.595, 0.010
4.014, 0.012, 0.147, 0.207, 0.211, 5.251, 0.042, 1637.938, 0.039, 0.029, 0.028, 1273.279, 0.013
5.853, 0.012, 0.147, 0.209, 0.210, 5.202, 0.041, 1618.685, 0.038, 0.029, 0.029, 1250.031, 0.011
5.375, 0.012, 0.144, 0.213, 0.211, 5.201, 0.044, 2022.379, 0.034, 0.029, 0.028, 1207.287, 0.011
3.606, 0.011, 0.147, 0.208, 0.210, 5.813, 0.096, 1743.541, 0.080, 0.030, 0.030, 1341.405, 0.027
4.762, 0.012, 0.128, 0.210, 0.211, 5.216, 0.081, 2080.079, 0.040, 0.032, 0.030, 1229.486, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
164.624, 0.014, 0.165, 0.332, 0.206, 7.728, 0.067, 88.907, 0.033, 0.036, 7.230, 0.052, 168.436, 0.035, 0.032, 0.035, 89.201, 0.026
512.729, 0.014, 0.151, 0.320, 0.234, 7.254, 0.080, 89.786, 0.033, 0.039, 8.263, 0.052, 170.316, 0.034, 0.029, 0.029, 89.564, 0.011
286.787, 0.044, 0.569, 1.320, 0.881, 15.321, 0.169, 98.575, 0.034, 0.037, 7.030, 0.051, 171.015, 0.035, 0.031, 0.033, 88.283, 0.012
13.156, 0.012, 0.149, 0.317, 0.215, 6.508, 0.043, 89.233, 0.036, 0.036, 7.413, 0.050, 169.230, 0.034, 0.031, 0.028, 88.105, 0.016
2478.703, 0.013, 0.195, 0.318, 0.212, 6.824, 0.077, 89.209, 0.034, 0.037, 7.356, 0.052, 171.519, 0.036, 0.030, 0.029, 88.331, 0.011
468.452, 0.013, 0.168, 0.314, 0.211, 6.491, 0.056, 102.609, 0.036, 0.037, 7.257, 0.082, 169.502, 0.034, 0.030, 0.028, 90.156, 0.024
1173.530, 0.014, 0.163, 0.317, 0.211, 6.241, 0.049, 90.319, 0.046, 0.038, 7.259, 0.050, 170.433, 0.035, 0.032, 0.034, 89.588, 0.011
263.729, 0.016, 0.370, 0.754, 0.911, 7.924, 0.075, 90.401, 0.034, 0.039, 7.080, 0.051, 171.395, 0.033, 0.029, 0.029, 88.566, 0.011
150.714, 0.045, 0.643, 1.388, 0.961, 16.174, 0.188, 98.816, 0.034, 0.036, 7.576, 0.051, 171.341, 0.033, 0.029, 0.029, 88.621, 0.015
1913.078, 0.052, 0.664, 1.526, 1.063, 11.457, 0.047, 90.076, 0.035, 0.035, 7.094, 0.052, 172.284, 0.036, 0.031, 0.029, 88.147, 0.012
458.308, 0.013, 0.172, 0.315, 0.208, 6.457, 0.044, 89.930, 0.035, 0.039, 7.201, 0.052, 169.136, 0.035, 0.030, 0.029, 87.771, 0.011
143.491, 0.060, 0.600, 1.386, 0.964, 16.306, 0.175, 128.798, 0.033, 0.036, 7.127, 0.051, 168.828, 0.034, 0.030, 0.028, 88.349, 0.016
162.673, 0.046, 0.610, 1.622, 0.964, 16.612, 0.180, 96.599, 0.047, 0.036, 7.064, 0.050, 170.811, 0.035, 0.032, 0.033, 88.630, 0.012
161.204, 0.013, 0.227, 0.315, 0.206, 6.350, 0.043, 88.357, 0.033, 0.037, 7.671, 0.051, 168.806, 0.034, 0.032, 0.033, 88.667, 0.029
10.517, 0.012, 0.151, 0.314, 0.212, 6.737, 0.046, 90.411, 0.033, 0.040, 8.727, 0.050, 173.240, 0.034, 0.030, 0.029, 88.849, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
6.260, 0.015, 0.282, 0.440, 0.398, 6.746, 0.043, 62.123, 0.034, 0.040, 1.556, 0.050, 28.077, 0.032, 0.029, 0.028, 61.875, 0.011
27.580, 0.013, 0.161, 0.317, 0.211, 6.545, 0.043, 62.437, 0.031, 0.036, 1.583, 0.051, 27.411, 0.063, 0.043, 0.028, 61.547, 0.011
7.043, 0.012, 0.190, 0.322, 0.212, 6.582, 0.045, 61.981, 0.032, 0.039, 1.564, 0.058, 27.545, 0.033, 0.030, 0.028, 60.867, 0.011
8.167, 0.012, 0.191, 0.306, 0.211, 6.697, 0.043, 62.345, 0.033, 0.036, 1.512, 0.055, 28.727, 0.095, 0.085, 0.080, 96.813, 0.010
158.524, 0.025, 0.308, 0.671, 0.463, 11.653, 0.165, 72.316, 0.033, 0.035, 1.548, 0.051, 28.547, 0.097, 0.084, 0.080, 97.272, 0.011
783.541, 0.048, 0.659, 1.536, 1.063, 11.749, 0.080, 63.129, 0.033, 0.036, 1.523, 0.050, 27.654, 0.035, 0.030, 0.028, 62.051, 0.014
2328.284, 0.013, 0.193, 0.315, 0.210, 6.766, 0.048, 63.733, 0.032, 0.034, 1.513, 0.050, 28.024, 0.033, 0.031, 0.028, 62.556, 0.011
5.539, 0.013, 0.261, 0.537, 0.686, 6.609, 0.044, 61.974, 0.032, 0.036, 1.523, 0.049, 27.581, 0.032, 0.047, 0.048, 62.122, 0.010
6.294, 0.012, 0.192, 0.289, 0.212, 7.515, 0.042, 62.175, 0.033, 0.035, 1.577, 0.050, 27.900, 0.032, 0.031, 0.028, 62.566, 0.011
489.650, 0.014, 0.162, 0.322, 0.218, 6.441, 0.047, 63.508, 0.033, 0.049, 1.603, 0.051, 28.021, 0.035, 0.031, 0.029, 62.623, 0.011
6.646, 0.012, 0.192, 0.307, 0.239, 6.929, 0.156, 93.177, 0.033, 0.035, 1.525, 0.051, 27.842, 0.033, 0.030, 0.028, 62.677, 0.011
6.152, 0.012, 0.190, 0.283, 0.210, 6.666, 0.044, 62.173, 0.032, 0.034, 1.512, 0.050, 27.996, 0.042, 0.031, 0.028, 61.526, 0.011
7.381, 0.013, 0.166, 0.289, 0.211, 6.649, 0.042, 63.529, 0.032, 0.035, 1.533, 0.051, 27.748, 0.033, 0.031, 0.043, 62.212, 0.011
340.441, 0.049, 0.653, 1.536, 1.096, 7.906, 0.078, 65.074, 0.097, 0.102, 4.833, 0.130, 35.892, 0.034, 0.030, 0.029, 62.122, 0.011
7.241, 0.013, 0.194, 0.301, 0.213, 6.556, 0.043, 63.556, 0.033, 0.036, 1.515, 0.052, 27.732, 0.035, 0.030, 0.028, 60.917, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
6.630, 0.014, 0.239, 0.436, 0.404, 6.708, 0.039, 1045.062, 0.064, 0.037, 9.674, 0.052, 107.885, 0.036, 0.030, 0.031, 270.974, 0.010
5.245, 0.013, 0.188, 0.300, 0.210, 6.569, 0.040, 1018.229, 0.038, 0.036, 9.835, 0.052, 108.337, 0.034, 0.033, 0.037, 271.887, 0.011
5.999, 0.012, 0.187, 0.295, 0.213, 6.488, 0.040, 926.140, 0.081, 0.050, 9.645, 0.053, 108.585, 0.036, 0.031, 0.031, 270.422, 0.025
