Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.017, 37.279, 71.977, 0.012
0.047, 0.011, 1.366, 45.619, 0.011
0.047, 0.011, 1.370, 45.008, 0.011
0.049, 0.011, 1.359, 43.723, 0.012
0.058, 0.026, 1.416, 45.379, 0.026
0.058, 0.011, 1.455, 44.498, 0.026
0.048, 0.011, 1.431, 46.087, 0.027
0.047, 0.012, 1.372, 44.628, 0.011
0.048, 0.011, 1.364, 45.481, 0.011
0.047, 0.026, 1.490, 45.644, 0.026
0.058, 0.011, 1.371, 45.375, 0.026
0.059, 0.012, 1.382, 46.048, 0.027
0.059, 0.011, 1.484, 44.254, 0.026
0.060, 0.012, 1.435, 44.650, 0.027
0.059, 0.011, 1.384, 44.111, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.045, 0.011, 1.318, 41.001, 0.011
0.035, 0.012, 1.388, 39.202, 0.012
0.033, 0.011, 1.383, 39.568, 0.011
0.034, 0.011, 1.418, 39.565, 0.011
0.034, 0.011, 1.463, 40.436, 0.011
0.034, 0.012, 1.352, 39.482, 0.011
0.035, 0.011, 1.383, 40.202, 0.011
0.032, 0.011, 1.327, 39.438, 0.010
0.037, 0.011, 1.352, 39.929, 0.026
0.052, 0.015, 1.369, 40.506, 0.012
0.035, 0.011, 1.345, 40.648, 0.026
0.037, 0.011, 1.393, 40.548, 0.011
0.032, 0.011, 1.385, 39.638, 0.011
0.033, 0.011, 1.389, 40.293, 0.011
0.034, 0.011, 1.404, 40.231, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.058, 0.024, 1.083, 168.443, 0.026
0.031, 0.012, 1.118, 158.852, 0.011
0.031, 0.011, 1.111, 159.002, 0.011
0.031, 0.011, 1.113, 160.092, 0.011
0.031, 0.011, 1.124, 161.586, 0.012
0.033, 0.011, 1.178, 160.404, 0.012
0.032, 0.011, 1.179, 159.517, 0.011
0.031, 0.011, 1.117, 160.407, 0.019
0.032, 0.011, 1.139, 159.176, 0.011
