Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.124, 2.316, 0.223, 3.856, 0.180, 21.220, 6.647, 396.752, 0.042, 0.473, 0.035, 21.186, 2.655, 45.846, 0.037, 0.453, 0.034, 209.680, 16.353, 38.674, 0.023, 0.240, 0.020, 0.618, 0.492, 8.122, 0.014, 0.148, 0.018, 0.580, 0.776, 1.158, 0.049, 0.007, 0.000, 435.240, 0.048
1.968, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 8.379, 0.000, 0.000, 0.000, 0.000, 0.000, 11.348, 0.000, 0.000, 0.000, 0.000, 0.000, 32.370, 0.000, 0.000, 0.000, 0.000, 0.000, 8.049, 0.000, 0.000, 0.000, 0.000, 0.000, 1.395, 0.000, 0.000, 0.000, 0.000, 0.571, 0.009
2.044, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000, 7.795, 0.000, 0.000, 0.000, 0.000, 0.000, 11.005, 0.000, 0.000, 0.000, 0.000, 0.000, 32.072, 0.000, 0.000, 0.000, 0.000, 0.000, 8.412, 0.000, 0.000, 0.000, 0.000, 0.000, 1.491, 0.000, 0.000, 0.000, 0.000, 0.579, 0.024
2.085, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000, 7.862, 0.000, 0.000, 0.000, 0.000, 0.000, 11.050, 0.000, 0.000, 0.000, 0.000, 0.000, 31.945, 0.000, 0.000, 0.000, 0.000, 0.000, 8.167, 0.000, 0.000, 0.000, 0.000, 0.000, 1.712, 0.000, 0.000, 0.000, 0.000, 0.530, 0.010
1.981, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 8.027, 0.000, 0.000, 0.000, 0.000, 0.000, 11.168, 0.000, 0.000, 0.000, 0.000, 0.000, 32.219, 0.000, 0.000, 0.000, 0.000, 0.000, 8.222, 0.000, 0.000, 0.000, 0.000, 0.000, 1.707, 0.000, 0.000, 0.000, 0.000, 0.570, 0.024
2.102, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000, 7.776, 0.000, 0.000, 0.000, 0.000, 0.000, 11.145, 0.000, 0.000, 0.000, 0.000, 0.000, 32.001, 0.000, 0.000, 0.000, 0.000, 0.000, 8.297, 0.000, 0.000, 0.000, 0.000, 0.000, 1.365, 0.000, 0.000, 0.000, 0.000, 0.554, 0.009
2.031, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000, 8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 11.524, 0.000, 0.000, 0.000, 0.000, 0.000, 32.490, 0.000, 0.000, 0.000, 0.000, 0.000, 8.028, 0.000, 0.000, 0.000, 0.000, 0.000, 1.423, 0.000, 0.000, 0.000, 0.000, 0.569, 0.009
2.093, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000, 7.903, 0.000, 0.000, 0.000, 0.000, 0.000, 11.080, 0.000, 0.000, 0.000, 0.000, 0.000, 32.176, 0.000, 0.000, 0.000, 0.000, 0.000, 8.181, 0.000, 0.000, 0.000, 0.000, 0.000, 1.500, 0.000, 0.000, 0.000, 0.000, 0.540, 0.009
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
71.272, 0.095, 0.280, 0.001, 0.538, 0.023, 0.177, 2.179, 5.568, 0.020, 0.359, 0.022, 0.718, 2.054, 3.762, 0.032, 0.325, 0.023, 0.769, 15.214, 0.899, 0.018, 0.226, 0.019, 0.000, 1.270, 0.012, 0.023, 0.006, 0.000, 24.979, 0.013
8.674, 0.014, 0.000, 0.000, 0.000, 0.000, 0.000, 7.968, 0.000, 0.000, 0.000, 0.000, 0.000, 5.195, 0.000, 0.000, 0.000, 0.000, 0.000, 15.970, 0.000, 0.000, 0.000, 0.000, 0.000, 0.877, 0.000, 0.000, 0.000, 0.000, 0.446, 0.008
8.819, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 8.021, 0.000, 0.000, 0.000, 0.000, 0.000, 5.498, 0.000, 0.000, 0.000, 0.000, 0.000, 16.093, 0.000, 0.000, 0.000, 0.000, 0.000, 0.776, 0.000, 0.000, 0.000, 0.000, 0.337, 0.009
8.686, 0.014, 0.000, 0.000, 0.000, 0.000, 0.000, 8.028, 0.000, 0.000, 0.000, 0.000, 0.000, 5.348, 0.000, 0.000, 0.000, 0.000, 0.000, 15.900, 0.000, 0.000, 0.000, 0.000, 0.000, 0.823, 0.000, 0.000, 0.000, 0.000, 0.300, 0.009
8.703, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 8.157, 0.000, 0.000, 0.000, 0.000, 0.000, 5.174, 0.000, 0.000, 0.000, 0.000, 0.000, 16.205, 0.000, 0.000, 0.000, 0.000, 0.000, 0.849, 0.000, 0.000, 0.000, 0.000, 0.333, 0.009
8.730, 0.014, 0.000, 0.000, 0.000, 0.000, 0.000, 7.835, 0.000, 0.000, 0.000, 0.000, 0.000, 5.404, 0.000, 0.000, 0.000, 0.000, 0.000, 15.941, 0.000, 0.000, 0.000, 0.000, 0.000, 0.717, 0.000, 0.000, 0.000, 0.000, 0.301, 0.013
8.880, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 8.238, 0.000, 0.000, 0.000, 0.000, 0.000, 5.529, 0.000, 0.000, 0.000, 0.000, 0.000, 15.986, 0.000, 0.000, 0.000, 0.000, 0.000, 0.828, 0.000, 0.000, 0.000, 0.000, 0.351, 0.009
8.707, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 7.746, 0.000, 0.000, 0.000, 0.000, 0.000, 5.377, 0.000, 0.000, 0.000, 0.000, 0.000, 15.860, 0.000, 0.000, 0.000, 0.000, 0.000, 0.708, 0.000, 0.000, 0.000, 0.000, 0.300, 0.008
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
6.273, 0.031, 0.237, 0.000, 0.592, 0.024, 0.664, 9.681, 292.794, 0.031, 0.414, 0.032, 0.000, 15649.207, 0.014
6.531, 0.014, 0.000, 0.000, 0.000, 0.000, 0.000, 304.586, 0.000, 0.000, 0.000, 0.000, 1291.567, 0.012
6.499, 0.014, 0.000, 0.000, 0.000, 0.000, 0.000, 303.334, 0.000, 0.000, 0.000, 0.000, 1252.239, 0.013
