Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.011, 0.000, 262.438, 0.011
0.046, 0.011, 0.000, 256.181, 0.010
0.055, 0.011, 0.000, 257.276, 0.011
0.057, 0.012, 0.000, 259.879, 0.011
0.045, 0.011, 0.000, 257.511, 0.010
0.046, 0.011, 0.000, 261.525, 0.014
0.050, 0.011, 0.000, 261.140, 0.014
0.043, 0.011, 0.000, 260.770, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.023, 0.012, 0.000, 107.472, 0.010
0.027, 0.012, 0.000, 116.831, 0.010
0.028, 0.012, 0.000, 114.216, 0.011
0.027, 0.012, 0.000, 116.210, 0.011
0.027, 0.012, 0.000, 115.061, 0.011
0.024, 0.012, 0.000, 121.405, 0.014
0.025, 0.012, 0.000, 120.385, 0.011
0.024, 0.011, 0.000, 120.450, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.019, 0.012, 0.000, 1311.851, 0.012
0.027, 0.011, 0.000, 1260.397, 0.011
0.026, 0.012, 0.000, 1273.713, 0.024
0.023, 0.011, 0.000, 1340.484, 0.011
0.026, 0.012, 0.000, 1281.459, 0.010
0.023, 0.012, 0.000, 1315.660, 0.011
0.028, 0.011, 0.000, 1297.784, 0.010
0.024, 0.012, 0.000, 1319.176, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.045, 0.012, 0.000, 47.922, 0.027
0.025, 0.012, 0.000, 43.033, 0.026
0.043, 0.026, 0.000, 49.728, 0.011
0.028, 0.013, 0.000, 47.793, 0.010
0.026, 0.011, 0.000, 44.364, 0.012
0.026, 0.012, 0.000, 43.706, 0.011
0.022, 0.012, 0.000, 44.420, 0.011
0.025, 0.012, 0.000, 44.752, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.081, 0.010, 0.000, 17.682, 0.022
