Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.017, 2.770, 71.892, 0.012
0.060, 0.011, 1.378, 44.524, 0.026
0.061, 0.011, 1.442, 46.342, 0.027
0.049, 0.011, 1.431, 45.808, 0.026
0.048, 0.011, 1.373, 44.348, 0.026
0.053, 0.011, 1.321, 45.158, 0.011
0.046, 0.011, 1.317, 45.095, 0.011
0.048, 0.011, 1.453, 46.256, 0.026
0.060, 0.011, 1.365, 45.763, 0.026
0.059, 0.011, 1.349, 44.463, 0.026
0.047, 0.011, 1.365, 44.911, 0.012
0.061, 0.011, 1.367, 44.780, 0.026
0.048, 0.011, 1.352, 44.265, 0.027
0.050, 0.011, 1.436, 45.173, 0.026
0.048, 0.011, 1.373, 47.026, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.046, 0.010, 1.255, 40.097, 0.011
0.037, 0.011, 1.320, 40.465, 0.011
0.038, 0.012, 1.369, 40.725, 0.026
0.039, 0.023, 1.310, 39.949, 0.026
0.037, 0.031, 1.339, 40.790, 0.011
0.032, 0.011, 1.267, 40.476, 0.011
0.039, 0.012, 1.355, 40.823, 0.011
0.036, 0.013, 1.368, 41.157, 0.011
0.035, 0.011, 1.312, 40.935, 0.012
0.035, 0.011, 1.397, 40.787, 0.012
0.038, 0.012, 1.295, 40.779, 0.012
0.036, 0.012, 1.309, 40.625, 0.012
0.035, 0.011, 1.324, 41.517, 0.026
0.036, 0.011, 1.313, 40.040, 0.011
0.036, 0.011, 1.307, 39.969, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.029, 0.010, 1.099, 173.790, 0.026
0.032, 0.011, 1.140, 162.528, 0.012
0.033, 0.011, 1.186, 159.051, 0.012
0.035, 0.024, 1.216, 159.314, 0.012
0.034, 0.011, 1.141, 158.374, 0.012
0.033, 0.011, 1.204, 158.813, 0.012
0.033, 0.011, 1.144, 158.280, 0.012
0.034, 0.011, 1.166, 159.948, 0.012
0.033, 0.011, 1.264, 159.930, 0.013
0.036, 0.011, 1.164, 162.133, 0.012
0.034, 0.011, 1.197, 156.903, 0.012
0.033, 0.011, 1.166, 163.481, 0.011
0.034, 0.011, 1.204, 161.639, 0.012
0.034, 0.010, 1.227, 161.797, 0.012
0.035, 0.028, 1.159, 159.759, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.013, 0.011, 2.519, 10.836, 0.026
