Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
19.834, 0.013, 0.262, 0.282, 0.521, 2.978, 0.039, 0.012, 273.049, 0.031, 0.010, 1535.065, 0.036
9.447, 0.009, 0.208, 0.207, 0.379, 2.343, 0.030, 0.009, 264.600, 0.031, 0.010, 1486.937, 0.036
9.387, 0.010, 0.209, 0.217, 0.435, 2.428, 0.034, 0.009, 261.350, 0.032, 0.011, 1490.234, 0.037
9.494, 0.009, 0.210, 0.215, 0.376, 2.480, 0.035, 0.009, 261.858, 0.031, 0.011, 1482.358, 0.037
9.422, 0.009, 0.211, 0.214, 0.489, 2.427, 0.035, 0.009, 261.213, 0.039, 0.024, 1490.863, 0.038
9.417, 0.009, 0.204, 0.212, 0.377, 2.544, 0.035, 0.009, 264.465, 0.031, 0.010, 1493.478, 0.037
9.490, 0.009, 0.202, 0.205, 0.376, 2.509, 0.032, 0.009, 262.912, 0.031, 0.042, 1493.861, 0.035
9.492, 0.009, 0.207, 0.215, 0.376, 2.482, 0.035, 0.009, 262.631, 0.031, 0.010, 1488.212, 0.036
9.461, 0.009, 0.205, 0.210, 0.376, 2.537, 0.031, 0.009, 264.074, 0.033, 0.010, 1485.180, 0.036
9.498, 0.009, 0.210, 0.214, 0.382, 2.503, 0.035, 0.010, 262.294, 0.032, 0.011, 1484.464, 0.040
9.493, 0.009, 0.213, 0.208, 0.380, 2.547, 0.035, 0.009, 267.524, 0.032, 0.010, 1493.789, 0.019
10.870, 0.010, 0.203, 0.210, 0.377, 2.340, 0.037, 0.009, 262.782, 0.031, 0.010, 1484.480, 0.038
9.483, 0.010, 0.208, 0.207, 0.377, 2.488, 0.032, 0.009, 267.957, 0.032, 0.011, 1491.839, 0.037
9.516, 0.009, 0.206, 0.210, 0.378, 2.457, 0.031, 0.008, 263.258, 0.032, 0.011, 1492.452, 0.034
9.458, 0.010, 0.209, 0.216, 0.380, 2.519, 0.036, 0.009, 262.608, 0.031, 0.011, 1488.619, 0.036
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
9.510, 0.010, 0.201, 0.195, 0.378, 2.489, 0.032, 0.009, 261.057, 0.032, 0.011, 1476.693, 0.036
9.456, 0.014, 0.225, 0.202, 0.378, 2.471, 0.031, 0.009, 259.180, 0.031, 0.009, 1467.329, 0.037
9.490, 0.010, 0.204, 0.202, 0.380, 2.540, 0.031, 0.009, 256.574, 0.032, 0.010, 1461.897, 0.038
9.521, 0.009, 0.204, 0.203, 0.378, 2.565, 0.037, 0.009, 259.216, 0.032, 0.010, 1469.373, 0.035
9.496, 0.009, 0.205, 0.203, 0.382, 2.505, 0.037, 0.009, 256.123, 0.031, 0.009, 1472.533, 0.036
9.442, 0.008, 0.199, 0.254, 0.378, 2.490, 0.029, 0.009, 258.358, 0.032, 0.010, 1469.376, 0.035
9.487, 0.009, 0.210, 0.195, 0.378, 2.532, 0.035, 0.009, 257.963, 0.031, 0.010, 1466.107, 0.035
9.423, 0.010, 0.214, 0.201, 0.376, 2.495, 0.030, 0.009, 262.889, 0.031, 0.009, 1471.391, 0.036
9.352, 0.029, 0.217, 0.189, 0.377, 2.513, 0.034, 0.009, 262.201, 0.031, 0.009, 1471.258, 0.023
9.371, 0.008, 0.197, 0.197, 0.375, 75.389, 0.042, 0.013, 273.681, 0.044, 0.009, 1473.386, 0.034
9.494, 0.009, 0.210, 0.195, 0.376, 2.454, 0.033, 0.009, 258.164, 0.033, 0.009, 1468.365, 0.035
9.541, 0.009, 0.201, 0.195, 0.377, 2.588, 0.030, 0.009, 260.674, 0.032, 0.010, 1462.813, 0.034
9.421, 0.008, 0.202, 0.201, 0.377, 2.639, 0.035, 0.009, 260.056, 0.032, 0.009, 1466.640, 0.041
9.446, 0.009, 0.201, 0.192, 0.439, 2.536, 0.030, 0.009, 261.004, 0.031, 0.009, 1465.532, 0.036
9.458, 0.008, 0.235, 0.216, 0.377, 2.543, 0.029, 0.008, 258.093, 0.032, 0.010, 1463.312, 0.037
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
9.482, 0.009, 0.199, 0.190, 0.378, 2.547, 0.033, 0.009, 1342.569, 0.031, 0.009, 3572.432, 0.034
9.359, 0.010, 0.199, 0.190, 0.382, 2.153, 0.033, 0.009, 1346.765, 0.032, 0.010, 3588.779, 0.036
9.379, 0.009, 0.203, 0.220, 0.379, 2.154, 0.029, 0.009, 1330.904, 0.032, 0.010, 3558.636, 0.034
9.345, 0.010, 0.199, 0.188, 0.380, 2.135, 0.033, 0.010, 1326.071, 0.031, 0.009, 3543.392, 0.034
9.219, 0.010, 0.200, 0.186, 0.382, 2.078, 0.029, 0.009, 1338.288, 0.032, 0.009, 3556.282, 0.038
9.268, 0.009, 0.251, 0.180, 0.379, 2.100, 0.032, 0.009, 1353.137, 0.031, 0.010, 3555.525, 0.035
10.702, 0.009, 0.196, 0.192, 0.380, 2.011, 0.033, 0.009, 1334.373, 0.031, 0.010, 3598.017, 0.035
9.435, 0.010, 0.199, 0.188, 0.379, 2.092, 0.028, 0.009, 1331.998, 0.033, 0.009, 3577.188, 0.037
9.360, 0.009, 0.207, 0.241, 0.377, 2.087, 0.033, 0.009, 1342.074, 0.031, 0.010, 3593.143, 0.035
9.419, 0.010, 0.205, 0.187, 0.379, 2.090, 0.033, 0.009, 1332.910, 0.032, 0.009, 3567.595, 0.035
9.383, 0.010, 0.204, 0.192, 0.437, 2.072, 0.034, 0.009, 1327.812, 0.031, 0.010, 3574.776, 0.036
9.301, 0.015, 0.231, 0.188, 0.379, 2.101, 0.034, 0.009, 1329.382, 0.031, 0.009, 3533.930, 0.037
9.493, 0.010, 0.203, 0.194, 0.378, 2.108, 0.034, 0.009, 1347.679, 0.032, 0.010, 3556.349, 0.019
9.390, 0.010, 0.196, 0.188, 0.379, 2.145, 0.028, 0.009, 1336.847, 0.032, 0.009, 3551.502, 0.036
9.434, 0.010, 0.195, 0.189, 0.377, 2.130, 0.033, 0.010, 1339.668, 0.060, 0.023, 3541.043, 0.037
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
9.389, 0.009, 0.253, 0.297, 0.379, 2.496, 0.058, 0.008, 13.259, 0.039, 0.883, 0.032, 0.009, 21.262, 0.026, 0.009, 20.387, 0.038
9.361, 0.009, 0.259, 0.302, 0.386, 2.403, 0.036, 0.008, 11.207, 0.040, 0.864, 0.031, 0.009, 20.629, 0.021, 0.007, 18.469, 0.017
9.315, 0.009, 0.305, 0.304, 0.387, 2.340, 0.033, 0.007, 11.090, 0.040, 0.876, 0.031, 0.009, 20.217, 0.029, 0.009, 18.142, 0.018
9.195, 0.009, 0.307, 0.296, 0.380, 2.295, 0.029, 0.008, 11.071, 0.040, 0.852, 0.031, 0.010, 20.281, 0.020, 0.007, 18.123, 0.023
9.130, 0.009, 0.307, 0.288, 0.378, 2.309, 0.034, 0.008, 11.038, 0.040, 0.863, 0.031, 0.009, 20.230, 0.021, 0.007, 17.703, 0.018
9.177, 0.009, 0.256, 0.341, 0.388, 2.347, 0.030, 0.008, 11.196, 0.040, 0.865, 0.032, 0.010, 20.615, 0.021, 0.007, 18.440, 0.018
9.386, 0.009, 0.260, 0.300, 0.388, 2.341, 0.030, 0.008, 11.153, 0.040, 0.876, 0.032, 0.010, 20.362, 0.020, 0.007, 18.077, 0.022
9.276, 0.009, 0.252, 0.295, 0.381, 2.366, 0.029, 0.008, 10.981, 0.039, 0.932, 0.031, 0.010, 20.334, 0.020, 0.006, 18.136, 0.018
9.198, 0.009, 0.253, 0.294, 0.377, 2.364, 0.029, 0.008, 11.024, 0.040, 0.849, 0.030, 0.009, 20.264, 0.021, 0.007, 18.098, 0.017
9.193, 0.008, 0.256, 0.299, 0.379, 2.359, 0.033, 0.008, 11.034, 0.039, 0.849, 0.031, 0.010, 20.327, 0.020, 0.007, 18.176, 0.018
9.208, 0.009, 0.250, 0.295, 0.380, 2.361, 0.028, 0.008, 11.140, 0.040, 0.861, 0.031, 0.009, 20.258, 0.020, 0.006, 18.334, 0.022
9.238, 0.008, 0.251, 0.322, 0.380, 2.320, 0.028, 0.008, 11.077, 0.039, 0.856, 0.031, 0.009, 20.346, 0.020, 0.006, 18.245, 0.018
9.410, 0.010, 0.259, 0.300, 0.390, 2.364, 0.068, 0.008, 11.124, 0.040, 0.891, 0.032, 0.009, 20.548, 0.021, 0.007, 17.997, 0.018
9.340, 0.009, 0.253, 0.303, 0.388, 2.364, 0.034, 0.008, 11.157, 0.039, 0.860, 0.031, 0.010, 20.295, 0.020, 0.007, 18.064, 0.018
9.255, 0.009, 0.253, 0.295, 0.380, 2.366, 0.033, 0.008, 11.009, 0.038, 0.858, 0.031, 0.009, 20.258, 0.020, 0.006, 18.056, 0.018
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
9.192, 0.008, 0.253, 0.293, 0.439, 2.298, 0.033, 0.008, 7.240, 0.091, 1.176, 0.112, 0.012, 1.371, 0.020, 0.007, 0.614, 0.017
9.238, 0.009, 0.252, 0.300, 0.443, 2.334, 0.034, 0.008, 7.531, 0.038, 0.796, 0.031, 0.009, 1.419, 0.019, 0.007, 0.593, 0.017
9.243, 0.009, 0.311, 0.301, 0.379, 2.346, 0.032, 0.008, 7.551, 0.040, 0.807, 0.031, 0.009, 1.368, 0.020, 0.007, 0.602, 0.018
9.444, 0.008, 0.260, 0.306, 0.388, 2.428, 0.033, 0.009, 7.518, 0.039, 0.865, 0.030, 0.009, 1.319, 0.020, 0.007, 0.606, 0.019
9.420, 0.009, 0.262, 0.304, 0.388, 2.409, 0.029, 0.008, 7.463, 0.041, 0.866, 0.030, 0.010, 1.326, 0.020, 0.007, 0.609, 0.018
9.458, 0.013, 0.441, 0.599, 1.438, 2.501, 0.033, 0.007, 7.331, 0.051, 0.857, 0.036, 0.008, 1.339, 0.027, 0.009, 0.572, 0.018
9.604, 0.009, 0.260, 0.303, 0.389, 2.394, 0.034, 0.008, 7.411, 0.040, 0.805, 0.032, 0.010, 1.349, 0.020, 0.007, 0.605, 0.018
9.513, 0.009, 0.258, 0.309, 0.387, 2.368, 0.030, 0.008, 7.412, 0.040, 0.864, 0.031, 0.010, 1.408, 0.020, 0.007, 0.606, 0.025
9.518, 0.009, 0.260, 0.307, 0.387, 2.428, 0.034, 0.008, 7.308, 0.040, 0.807, 0.031, 0.009, 1.323, 0.020, 0.007, 0.603, 0.018
9.432, 0.014, 0.541, 0.796, 0.955, 2.436, 0.030, 0.008, 7.432, 0.039, 0.818, 0.031, 0.010, 1.388, 0.020, 0.007, 0.593, 0.018
11.198, 0.009, 0.261, 0.305, 0.387, 2.408, 0.033, 0.008, 7.372, 0.039, 0.857, 0.031, 0.009, 1.345, 0.020, 0.007, 0.598, 0.017
9.430, 0.009, 0.255, 0.307, 0.387, 2.412, 0.030, 0.008, 7.392, 0.040, 0.899, 0.031, 0.010, 1.406, 0.020, 0.007, 0.602, 0.018
9.546, 0.009, 0.260, 0.308, 0.394, 2.431, 0.044, 0.008, 7.426, 0.040, 0.803, 0.032, 0.009, 1.343, 0.020, 0.007, 0.607, 0.023
9.332, 0.009, 0.257, 0.301, 0.390, 2.400, 0.029, 0.008, 7.342, 0.040, 0.803, 0.030, 0.009, 1.307, 0.021, 0.007, 0.607, 0.017
9.418, 0.009, 0.258, 0.302, 0.386, 2.407, 0.029, 0.008, 7.457, 0.039, 0.805, 0.030, 0.009, 1.323, 0.020, 0.007, 0.597, 0.018
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
9.409, 0.009, 0.258, 0.302, 0.387, 2.402, 0.031, 0.008, 119.189, 0.041, 0.889, 0.032, 0.010, 70.820, 0.030, 0.011, 77.839, 0.033
9.185, 0.009, 0.257, 0.296, 0.378, 2.350, 0.032, 0.008, 109.154, 0.041, 0.871, 0.032, 0.009, 69.052, 0.029, 0.010, 77.461, 0.035
9.255, 0.009, 0.313, 0.289, 0.371, 2.284, 0.026, 0.007, 110.426, 0.040, 0.867, 0.032, 0.009, 69.220, 0.047, 0.023, 77.637, 0.035
