Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
10.734, 0.018, 0.483, 0.084, 0.384, 1.418, 0.046, 0.538, 68.830, 0.050, 0.033, 0.011, 0.750, 316.303, 317.170, 0.039
10.601, 0.017, 0.487, 0.078, 0.382, 1.414, 0.042, 0.533, 68.465, 0.050, 0.030, 0.011, 0.754, 321.937, 322.813, 0.037
10.650, 0.017, 0.485, 0.081, 0.384, 1.525, 0.046, 0.537, 68.275, 0.050, 0.033, 0.012, 0.760, 320.289, 321.169, 0.036
10.670, 0.017, 0.487, 0.082, 0.388, 1.472, 0.044, 0.532, 68.254, 0.050, 0.033, 0.010, 0.748, 323.098, 323.968, 0.035
10.746, 0.018, 0.492, 0.079, 0.382, 1.418, 0.101, 0.535, 68.081, 0.051, 0.032, 0.011, 0.753, 314.706, 315.578, 0.036
10.622, 0.017, 0.485, 0.081, 0.383, 1.409, 0.042, 0.537, 68.130, 0.051, 0.032, 0.010, 0.753, 323.587, 324.459, 0.036
10.668, 0.018, 0.486, 0.079, 0.385, 1.453, 0.042, 0.539, 68.022, 0.050, 0.033, 0.010, 0.756, 313.243, 314.150, 0.035
10.609, 0.018, 0.491, 0.081, 0.498, 1.416, 0.045, 0.533, 68.327, 0.050, 0.033, 0.010, 0.755, 323.114, 323.990, 0.037
10.672, 0.018, 0.490, 0.079, 0.384, 1.449, 0.045, 0.531, 67.957, 0.050, 0.033, 0.011, 0.752, 322.481, 323.355, 0.036
10.624, 0.017, 0.541, 0.081, 0.383, 1.389, 0.041, 0.532, 67.752, 0.051, 0.032, 0.010, 0.750, 314.664, 315.532, 0.036
10.726, 0.017, 0.491, 0.080, 0.385, 1.462, 0.041, 0.535, 68.177, 0.048, 0.032, 0.011, 0.758, 320.528, 321.408, 0.035
10.743, 0.018, 0.489, 0.079, 0.385, 1.450, 0.046, 0.532, 68.372, 0.050, 0.032, 0.011, 0.754, 324.384, 325.262, 0.036
10.643, 0.017, 0.490, 0.081, 0.384, 1.527, 0.047, 0.537, 68.420, 0.049, 0.032, 0.011, 0.752, 315.033, 315.906, 0.036
10.660, 0.016, 0.490, 0.081, 0.385, 1.408, 0.042, 0.640, 68.297, 0.051, 0.033, 0.011, 0.750, 316.372, 317.241, 0.036
10.688, 0.017, 0.494, 0.082, 0.384, 1.414, 0.041, 0.602, 68.318, 0.050, 0.034, 0.011, 0.756, 318.243, 319.152, 0.037
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
10.759, 0.018, 0.481, 0.076, 0.388, 1.431, 0.045, 0.534, 64.940, 0.053, 0.032, 0.011, 0.730, 268.980, 269.824, 0.037
10.725, 0.018, 0.472, 0.072, 0.386, 1.413, 0.041, 0.533, 64.681, 0.051, 0.031, 0.010, 0.724, 272.558, 273.394, 0.036
10.662, 0.017, 0.474, 0.077, 0.386, 1.407, 0.046, 0.530, 64.745, 0.051, 0.030, 0.010, 0.788, 269.731, 270.629, 0.036
10.727, 0.018, 0.538, 0.077, 0.385, 1.412, 0.045, 0.531, 64.750, 0.051, 0.043, 0.011, 0.721, 263.281, 264.108, 0.035
10.755, 0.018, 0.475, 0.073, 0.385, 1.465, 0.045, 0.529, 64.571, 0.050, 0.031, 0.010, 0.719, 263.284, 264.110, 0.035
10.694, 0.018, 0.475, 0.079, 0.469, 1.413, 0.045, 0.530, 65.203, 0.049, 0.031, 0.010, 0.756, 269.474, 270.341, 0.036
10.635, 0.017, 0.476, 0.075, 0.386, 1.418, 0.041, 0.531, 64.883, 0.052, 0.031, 0.010, 0.757, 269.835, 270.701, 0.036
10.722, 0.017, 0.480, 0.075, 0.384, 1.415, 0.042, 0.534, 64.795, 0.050, 0.029, 0.010, 0.724, 271.232, 272.066, 0.036
10.679, 0.017, 0.475, 0.074, 0.386, 1.475, 0.038, 0.533, 64.251, 0.049, 0.031, 0.011, 0.721, 269.344, 270.198, 0.036
10.674, 0.017, 0.478, 0.078, 0.385, 1.518, 0.045, 0.531, 65.526, 0.050, 0.030, 0.010, 0.716, 262.172, 262.997, 0.035
10.554, 0.018, 0.474, 0.074, 0.386, 1.519, 0.042, 0.531, 64.163, 0.050, 0.030, 0.010, 0.721, 271.215, 272.047, 0.036
10.592, 0.017, 0.526, 0.075, 0.383, 1.414, 0.044, 0.531, 64.309, 0.049, 0.031, 0.011, 0.758, 270.820, 271.689, 0.036
10.716, 0.017, 0.474, 0.078, 0.386, 1.407, 0.043, 0.572, 64.212, 0.052, 0.033, 0.011, 0.721, 263.137, 263.969, 0.037
10.697, 0.017, 0.479, 0.076, 0.386, 1.520, 0.043, 0.536, 64.078, 0.051, 0.029, 0.011, 0.725, 269.016, 269.849, 0.036
10.613, 0.017, 0.479, 0.074, 0.387, 1.411, 0.042, 0.631, 64.078, 0.049, 0.031, 0.010, 0.721, 270.624, 271.457, 0.037
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
10.636, 0.018, 0.464, 0.075, 0.459, 1.430, 0.042, 0.550, 217.432, 0.049, 0.028, 0.010, 8.251, 1415.675, 1424.074, 0.035
10.563, 0.017, 0.473, 0.101, 0.386, 1.416, 0.045, 0.536, 216.085, 0.048, 0.029, 0.010, 8.233, 1413.697, 1422.053, 0.037
10.599, 0.017, 0.546, 0.075, 0.385, 1.407, 0.041, 0.535, 214.054, 0.049, 0.029, 0.009, 8.178, 1409.927, 1418.235, 0.036
10.587, 0.017, 0.470, 0.074, 0.387, 1.529, 0.042, 0.537, 215.305, 0.050, 0.029, 0.009, 8.222, 1425.269, 1433.612, 0.036
10.664, 0.018, 0.472, 0.072, 0.385, 1.521, 0.043, 0.533, 215.687, 0.050, 0.030, 0.010, 8.234, 1437.778, 1446.130, 0.036
10.552, 0.018, 0.542, 0.073, 0.385, 1.412, 0.043, 0.535, 215.671, 0.049, 0.030, 0.010, 8.212, 1432.307, 1440.639, 0.036
10.622, 0.018, 0.469, 0.075, 0.448, 1.420, 0.045, 0.535, 215.085, 0.049, 0.030, 0.010, 8.279, 1426.788, 1435.188, 0.036
10.664, 0.018, 0.559, 0.074, 0.387, 1.417, 0.046, 0.536, 215.619, 0.048, 0.029, 0.011, 8.242, 1434.514, 1442.873, 0.036
10.644, 0.017, 0.470, 0.074, 0.387, 1.466, 0.043, 0.538, 215.034, 0.051, 0.029, 0.009, 8.228, 1414.660, 1423.010, 0.036
10.654, 0.018, 0.469, 0.074, 0.383, 1.455, 0.043, 0.534, 215.125, 0.050, 0.029, 0.009, 8.269, 1423.388, 1431.778, 0.036
10.605, 0.019, 0.524, 0.078, 0.387, 1.417, 0.045, 0.535, 215.435, 0.049, 0.029, 0.010, 8.236, 1429.251, 1437.602, 0.036
10.702, 0.018, 0.528, 0.073, 0.386, 1.417, 0.045, 0.535, 216.064, 0.048, 0.029, 0.010, 8.211, 1431.719, 1440.051, 0.037
10.684, 0.018, 0.474, 0.073, 0.449, 1.419, 0.045, 0.535, 215.674, 0.049, 0.030, 0.009, 8.189, 1436.024, 1444.330, 0.037
10.650, 0.017, 0.470, 0.073, 0.386, 1.467, 0.041, 0.537, 215.008, 0.050, 0.029, 0.009, 8.232, 1426.104, 1434.457, 0.038
10.632, 0.017, 0.468, 0.073, 0.386, 1.524, 0.042, 0.537, 215.368, 0.050, 0.029, 0.009, 8.210, 1437.916, 1446.242, 0.036
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
10.774, 0.018, 0.558, 0.086, 0.397, 1.813, 0.034, 0.480, 10.438, 0.031, 0.035, 0.906, 0.031, 0.574, 10.265, 0.037, 0.025, 0.010, 0.598, 23.602, 24.319, 0.038
10.600, 0.018, 0.545, 0.088, 0.383, 1.758, 0.036, 0.470, 10.395, 0.031, 0.034, 0.869, 0.031, 0.579, 10.233, 0.036, 0.024, 0.010, 0.520, 23.683, 24.306, 0.020
10.803, 0.018, 0.559, 0.088, 0.395, 1.821, 0.037, 0.482, 10.528, 0.032, 0.037, 0.886, 0.031, 0.580, 10.254, 0.035, 0.026, 0.010, 0.562, 23.584, 24.253, 0.035
10.690, 0.017, 0.552, 0.083, 0.389, 1.749, 0.033, 0.474, 10.311, 0.030, 0.035, 0.854, 0.043, 0.568, 10.087, 0.035, 0.024, 0.010, 0.512, 23.405, 24.025, 0.037
10.538, 0.045, 0.554, 0.089, 0.386, 1.706, 0.037, 0.473, 10.528, 0.031, 0.035, 0.842, 0.030, 0.597, 10.197, 0.035, 0.024, 0.010, 0.512, 23.060, 23.677, 0.036
10.619, 0.017, 0.552, 0.085, 0.390, 1.703, 0.034, 0.474, 10.449, 0.031, 0.036, 0.852, 0.031, 0.582, 10.254, 0.037, 0.024, 0.010, 0.518, 23.732, 24.356, 0.021
10.810, 0.018, 0.559, 0.101, 0.394, 1.721, 0.034, 0.483, 10.490, 0.031, 0.035, 0.848, 0.031, 0.578, 10.246, 0.035, 0.026, 0.009, 0.517, 23.511, 24.134, 0.036
10.612, 0.018, 0.549, 0.087, 0.437, 1.691, 0.033, 0.476, 10.452, 0.030, 0.035, 0.835, 0.030, 0.571, 10.166, 0.034, 0.024, 0.010, 0.508, 23.423, 24.037, 0.035
10.727, 0.017, 0.556, 0.083, 0.414, 1.807, 0.037, 0.474, 10.357, 0.031, 0.035, 0.833, 0.030, 0.569, 10.085, 0.034, 0.025, 0.009, 0.546, 23.271, 23.921, 0.037
10.684, 0.033, 0.567, 0.086, 0.387, 1.766, 0.030, 0.477, 10.406, 0.032, 0.034, 0.869, 0.031, 0.571, 10.234, 0.033, 0.025, 0.010, 0.512, 23.029, 23.644, 0.036
10.666, 0.017, 0.548, 0.088, 0.384, 1.712, 0.034, 0.480, 10.440, 0.031, 0.035, 0.838, 0.030, 0.574, 10.274, 0.037, 0.023, 0.009, 0.513, 23.565, 24.182, 0.036
10.647, 0.017, 0.612, 0.084, 0.388, 1.700, 0.033, 0.475, 10.341, 0.032, 0.035, 0.841, 0.031, 0.571, 10.154, 0.034, 0.025, 0.010, 0.512, 23.495, 24.109, 0.038
10.789, 0.018, 0.567, 0.089, 0.394, 1.740, 0.038, 0.484, 10.497, 0.031, 0.036, 0.848, 0.031, 0.578, 10.326, 0.035, 0.026, 0.010, 0.523, 23.493, 24.123, 0.021
10.785, 0.018, 0.561, 0.085, 0.392, 1.731, 0.034, 0.484, 10.442, 0.031, 0.034, 0.835, 0.030, 0.568, 10.132, 0.036, 0.024, 0.010, 0.515, 23.307, 23.928, 0.037
10.609, 0.018, 0.550, 0.084, 0.388, 1.765, 0.036, 0.474, 10.352, 0.032, 0.035, 0.837, 0.030, 0.570, 10.197, 0.036, 0.026, 0.009, 0.512, 23.356, 23.989, 0.037
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
10.770, 0.017, 0.546, 0.083, 0.443, 1.707, 0.037, 0.488, 43.066, 0.047, 0.038, 0.924, 0.039, 0.579, 5.520, 0.024, 0.022, 0.008, 0.460, 23.783, 24.348, 0.040
10.529, 0.017, 0.592, 0.084, 0.387, 1.708, 0.036, 0.484, 42.661, 0.050, 0.039, 0.917, 0.032, 0.601, 5.421, 0.024, 0.022, 0.009, 0.455, 23.623, 24.185, 0.038
10.687, 0.017, 0.561, 0.084, 0.389, 1.824, 0.036, 0.489, 42.822, 0.050, 0.040, 0.988, 0.032, 0.574, 5.424, 0.024, 0.021, 0.008, 0.453, 23.618, 24.175, 0.038
10.677, 0.017, 0.559, 0.087, 0.385, 1.766, 0.040, 0.484, 43.005, 0.049, 0.037, 0.913, 0.032, 0.575, 5.441, 0.024, 0.021, 0.009, 0.453, 23.681, 24.240, 0.035
10.634, 0.018, 0.622, 0.087, 0.385, 1.696, 0.041, 0.481, 43.039, 0.048, 0.038, 0.910, 0.033, 0.612, 5.436, 0.024, 0.020, 0.008, 0.450, 23.921, 24.476, 0.037
10.655, 0.018, 0.556, 0.083, 0.384, 1.817, 0.039, 0.482, 42.968, 0.048, 0.037, 0.918, 0.032, 0.574, 5.441, 0.022, 0.021, 0.008, 0.505, 23.782, 24.392, 0.022
10.707, 0.018, 0.559, 0.087, 0.385, 1.701, 0.039, 0.483, 43.310, 0.051, 0.039, 0.919, 0.031, 0.642, 5.427, 0.025, 0.021, 0.009, 0.457, 23.641, 24.203, 0.037
10.706, 0.018, 0.558, 0.087, 0.384, 1.765, 0.037, 0.487, 42.838, 0.048, 0.039, 0.962, 0.032, 0.572, 5.412, 0.024, 0.022, 0.008, 0.454, 23.666, 24.225, 0.035
10.729, 0.017, 0.553, 0.085, 0.388, 1.764, 0.037, 0.485, 42.743, 0.050, 0.038, 0.916, 0.033, 0.572, 5.448, 0.024, 0.021, 0.009, 0.457, 23.581, 24.145, 0.037
10.663, 0.018, 0.660, 0.088, 0.384, 1.704, 0.040, 0.484, 42.680, 0.048, 0.038, 0.917, 0.032, 0.574, 5.492, 0.024, 0.022, 0.009, 0.454, 23.812, 24.371, 0.035
10.696, 0.018, 0.556, 0.083, 0.386, 1.751, 0.037, 0.484, 42.761, 0.049, 0.037, 0.990, 0.031, 0.576, 5.419, 0.024, 0.021, 0.008, 0.452, 23.876, 24.433, 0.036
10.669, 0.019, 0.555, 0.087, 0.386, 1.742, 0.040, 0.484, 42.930, 0.049, 0.038, 0.918, 0.032, 0.570, 5.477, 0.024, 0.021, 0.008, 0.455, 23.761, 24.320, 0.038
10.560, 0.018, 0.621, 0.088, 0.386, 1.691, 0.036, 0.484, 42.738, 0.049, 0.038, 0.910, 0.032, 0.638, 5.422, 0.024, 0.020, 0.008, 0.453, 23.891, 24.447, 0.036
10.740, 0.017, 0.560, 0.082, 0.388, 1.755, 0.036, 0.483, 43.193, 0.049, 0.038, 0.916, 0.031, 0.573, 5.424, 0.024, 0.020, 0.008, 0.506, 23.583, 24.196, 0.037
10.646, 0.017, 0.561, 0.086, 0.386, 1.706, 0.036, 0.484, 43.422, 0.050, 0.039, 0.921, 0.032, 0.572, 5.484, 0.024, 0.022, 0.009, 0.454, 23.761, 24.321, 0.038
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
10.669, 0.018, 0.538, 0.079, 0.385, 1.757, 0.036, 0.409, 15.677, 0.036, 0.035, 0.858, 0.031, 0.580, 35.096, 0.047, 0.027, 0.010, 9.123, 7.693, 16.909, 0.035
10.531, 0.017, 0.539, 0.079, 0.389, 1.777, 0.035, 0.404, 15.443, 0.059, 0.034, 0.835, 0.030, 0.575, 35.463, 0.048, 0.026, 0.010, 9.006, 7.749, 16.847, 0.036
10.719, 0.018, 0.546, 0.078, 0.401, 1.701, 0.040, 0.401, 15.617, 0.035, 0.033, 0.908, 0.031, 0.577, 35.729, 0.048, 0.028, 0.011, 9.076, 7.775, 16.943, 0.036
10.617, 0.031, 0.560, 0.077, 0.385, 1.699, 0.036, 0.402, 15.546, 0.034, 0.034, 0.903, 0.031, 0.578, 35.564, 0.050, 0.027, 0.011, 8.964, 7.749, 16.804, 0.036
10.616, 0.017, 0.595, 0.080, 0.387, 1.706, 0.034, 0.404, 15.559, 0.033, 0.035, 0.843, 0.031, 0.630, 35.632, 0.051, 0.040, 0.011, 9.103, 7.780, 16.974, 0.036
10.609, 0.018, 0.549, 0.076, 0.387, 1.691, 0.035, 0.403, 15.536, 0.034, 0.034, 0.836, 0.030, 0.574, 35.711, 0.048, 0.027, 0.011, 9.098, 7.922, 17.117, 0.037
10.586, 0.018, 0.547, 0.079, 0.434, 1.700, 0.038, 0.403, 15.595, 0.034, 0.035, 0.839, 0.030, 0.573, 35.781, 0.050, 0.028, 0.011, 9.060, 7.761, 16.913, 0.036
10.619, 0.017, 0.546, 0.081, 0.426, 1.696, 0.038, 0.399, 15.618, 0.035, 0.033, 0.838, 0.031, 0.574, 35.854, 0.062, 0.035, 0.015, 9.323, 7.655, 17.069, 0.036
10.691, 0.017, 0.550, 0.080, 0.440, 1.697, 0.039, 0.400, 15.515, 0.033, 0.035, 0.837, 0.031, 0.574, 35.568, 0.048, 0.028, 0.011, 9.063, 7.724, 16.877, 0.041
10.690, 0.018, 0.550, 0.077, 0.393, 1.824, 0.036, 0.412, 15.673, 0.036, 0.034, 0.850, 0.031, 0.585, 35.948, 0.050, 0.026, 0.011, 9.225, 7.798, 17.115, 0.037
10.610, 0.017, 0.544, 0.077, 0.388, 1.762, 0.035, 0.408, 15.635, 0.035, 0.034, 0.839, 0.031, 0.574, 34.515, 0.048, 0.026, 0.011, 8.976, 7.634, 16.700, 0.036
10.537, 0.017, 0.545, 0.080, 0.387, 1.694, 0.035, 0.440, 15.559, 0.034, 0.034, 0.897, 0.030, 0.576, 35.632, 0.048, 0.028, 0.011, 9.017, 7.790, 16.896, 0.035
10.666, 0.017, 0.545, 0.080, 0.388, 1.699, 0.036, 0.406, 15.592, 0.035, 0.035, 0.904, 0.031, 0.578, 35.710, 0.050, 0.027, 0.012, 9.006, 7.760, 16.857, 0.035
10.570, 0.018, 0.596, 0.079, 0.386, 1.701, 0.036, 0.405, 15.627, 0.034, 0.034, 0.840, 0.030, 0.635, 35.699, 0.047, 0.027, 0.012, 9.084, 7.787, 16.959, 0.036
10.636, 0.017, 0.579, 0.078, 0.388, 1.705, 0.038, 0.402, 15.532, 0.034, 0.034, 0.843, 0.031, 0.643, 35.638, 0.048, 0.047, 0.024, 9.040, 7.918, 17.057, 0.035
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
