Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.030, 2.809, 69.581, 0.012
0.049, 0.011, 1.318, 45.250, 0.011
0.048, 0.011, 1.307, 44.617, 0.011
0.047, 0.011, 1.330, 45.545, 0.011
0.047, 0.011, 1.315, 45.943, 0.012
0.059, 0.011, 1.364, 44.721, 0.027
0.052, 0.012, 1.395, 45.645, 0.027
0.048, 0.011, 1.323, 45.563, 0.011
0.061, 0.011, 1.370, 45.899, 0.027
0.090, 0.024, 1.326, 44.931, 0.012
0.092, 0.011, 1.377, 44.595, 0.027
0.051, 0.011, 1.369, 44.002, 0.012
0.065, 0.011, 1.367, 45.306, 0.027
0.053, 0.011, 1.338, 45.145, 0.012
0.059, 0.010, 1.368, 45.340, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.042, 0.011, 1.308, 39.647, 0.011
0.038, 0.011, 1.330, 40.558, 0.011
0.038, 0.012, 1.275, 39.690, 0.012
0.034, 0.011, 1.358, 39.673, 0.011
0.037, 0.011, 1.283, 39.438, 0.011
0.035, 0.011, 1.329, 40.944, 0.011
0.038, 0.011, 1.385, 40.005, 0.026
0.038, 0.011, 1.283, 39.213, 0.011
0.041, 0.012, 1.326, 40.913, 0.011
0.035, 0.011, 1.333, 39.369, 0.011
0.036, 0.011, 1.335, 41.357, 0.011
0.039, 0.011, 1.286, 39.255, 0.011
0.037, 0.011, 1.385, 40.055, 0.026
0.041, 0.015, 1.301, 39.206, 0.011
0.039, 0.011, 1.395, 41.413, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.032, 0.012, 1.110, 166.877, 0.013
0.033, 0.011, 1.136, 160.381, 0.012
0.034, 0.011, 1.211, 158.887, 0.012
0.035, 0.011, 1.173, 159.492, 0.012
0.034, 0.012, 1.155, 161.465, 0.012
0.034, 0.011, 1.148, 160.688, 0.012
0.033, 0.011, 1.206, 160.707, 0.013
0.033, 0.012, 1.153, 159.993, 0.012
0.040, 0.014, 1.156, 160.123, 0.012
0.035, 0.012, 1.160, 163.061, 0.014
0.033, 0.011, 1.156, 159.883, 0.013
0.032, 0.011, 1.153, 159.695, 0.012
0.034, 0.011, 1.236, 162.540, 0.012
0.039, 0.014, 1.170, 159.937, 0.012
0.034, 0.011, 1.151, 159.951, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.012, 0.011, 2.552, 11.148, 0.026
0.016, 0.012, 2.193, 10.756, 0.023
0.024, 0.012, 2.135, 10.481, 0.024
0.015, 0.012, 2.220, 9.855, 0.025
0.016, 0.012, 2.139, 9.900, 0.025
0.016, 0.012, 2.236, 9.553, 0.010
0.015, 0.012, 2.174, 10.158, 0.025
