Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.031, 286.018, 29.416, 0.013
0.024, 0.011, 38.058, 27.510, 0.013
0.028, 0.013, 38.707, 27.444, 0.013
0.024, 0.012, 39.139, 27.436, 0.013
0.024, 0.012, 39.039, 27.330, 0.016
0.024, 0.011, 38.364, 27.391, 0.012
0.024, 0.012, 38.113, 27.594, 0.013
0.022, 0.011, 38.169, 27.643, 0.014
0.023, 0.018, 39.051, 27.499, 0.013
0.061, 0.012, 38.320, 27.543, 0.013
0.024, 0.012, 38.370, 27.501, 0.013
0.025, 0.011, 38.402, 27.607, 0.013
0.025, 0.012, 38.727, 27.723, 0.026
0.023, 0.011, 37.944, 27.516, 0.015
0.024, 0.012, 40.682, 27.758, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.028, 0.012, 36.658, 18.976, 0.013
0.025, 0.015, 36.927, 19.160, 0.014
0.022, 0.012, 39.575, 19.743, 0.013
0.023, 0.012, 45.893, 19.886, 0.012
0.025, 0.012, 39.165, 19.045, 0.014
0.022, 0.012, 39.389, 19.067, 0.013
0.024, 0.012, 39.555, 19.044, 0.012
0.053, 0.012, 39.139, 19.120, 0.012
0.023, 0.012, 37.840, 19.061, 0.015
0.024, 0.011, 37.216, 19.079, 0.014
0.023, 0.011, 45.224, 19.094, 0.011
0.023, 0.011, 45.526, 19.144, 0.028
0.055, 0.015, 37.102, 18.963, 0.014
0.024, 0.012, 38.715, 19.150, 0.012
0.024, 0.011, 37.087, 19.053, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.023, 0.013, 37.983, 103.608, 0.011
0.021, 0.012, 38.256, 92.576, 0.013
0.022, 0.011, 39.104, 92.103, 0.011
0.051, 0.011, 36.258, 92.250, 0.011
0.022, 0.011, 36.193, 92.120, 0.011
0.021, 0.012, 39.731, 92.468, 0.013
0.020, 0.011, 36.191, 92.751, 0.013
0.051, 0.026, 36.403, 92.284, 0.014
0.026, 0.016, 38.168, 93.884, 0.018
