Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.012, 0.595, 0.064, 0.350, 1.281, 0.038, 21.173, 0.081, 0.029, 0.011, 52.794, 0.015
0.031, 0.011, 0.279, 0.038, 0.343, 1.019, 0.029, 11.508, 0.066, 0.026, 0.011, 38.346, 0.012
0.026, 0.010, 0.274, 0.037, 0.344, 1.013, 0.028, 10.119, 0.066, 0.027, 0.011, 38.023, 0.011
0.023, 0.012, 0.343, 0.037, 0.344, 1.009, 0.029, 9.781, 0.065, 0.026, 0.012, 38.469, 0.012
0.023, 0.012, 0.272, 0.036, 0.343, 1.057, 0.028, 10.138, 0.064, 0.027, 0.011, 38.825, 0.011
0.021, 0.011, 0.306, 0.036, 0.343, 1.008, 0.028, 9.827, 0.061, 0.027, 0.011, 38.808, 0.011
0.021, 0.011, 0.305, 0.037, 0.345, 1.009, 0.029, 11.046, 0.076, 0.027, 0.011, 37.765, 0.026
0.020, 0.012, 0.272, 0.036, 0.345, 1.013, 0.029, 9.967, 0.078, 0.027, 0.011, 38.476, 0.011
0.022, 0.012, 0.291, 0.038, 0.350, 1.078, 0.029, 9.712, 0.064, 0.026, 0.011, 39.287, 0.011
0.023, 0.012, 0.283, 0.038, 0.380, 1.089, 0.028, 9.988, 0.065, 0.027, 0.011, 39.828, 0.011
0.021, 0.012, 0.278, 0.038, 0.381, 1.082, 0.028, 9.684, 0.063, 0.026, 0.011, 39.741, 0.011
0.022, 0.011, 0.280, 0.038, 0.375, 1.103, 0.029, 10.899, 0.066, 0.026, 0.011, 39.655, 0.011
0.021, 0.012, 0.282, 0.038, 0.371, 1.053, 0.029, 10.788, 0.063, 0.026, 0.012, 39.833, 0.012
0.029, 0.014, 0.487, 0.057, 1.229, 1.641, 0.029, 9.826, 0.062, 0.026, 0.013, 40.055, 0.012
0.026, 0.012, 0.301, 0.038, 0.354, 1.050, 0.029, 9.633, 0.063, 0.026, 0.011, 39.359, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.026, 0.012, 0.276, 0.038, 0.380, 1.120, 0.028, 9.224, 0.073, 0.026, 0.011, 32.604, 0.013
0.023, 0.012, 0.268, 0.038, 0.356, 1.093, 0.028, 10.854, 0.063, 0.026, 0.011, 32.791, 0.011
0.022, 0.011, 0.268, 0.037, 0.358, 1.045, 0.029, 11.332, 0.075, 0.026, 0.012, 32.407, 0.011
0.022, 0.012, 0.286, 0.038, 0.365, 1.074, 0.029, 9.902, 0.063, 0.026, 0.011, 32.338, 0.012
0.021, 0.012, 0.270, 0.039, 0.382, 1.070, 0.029, 10.752, 0.063, 0.026, 0.011, 32.372, 0.012
0.021, 0.012, 0.267, 0.043, 0.367, 1.061, 0.029, 9.938, 0.062, 0.026, 0.010, 32.218, 0.012
0.021, 0.011, 0.270, 0.039, 0.367, 1.067, 0.029, 11.278, 0.066, 0.026, 0.011, 32.550, 0.012
0.029, 0.012, 0.280, 0.039, 0.365, 1.062, 0.029, 10.959, 0.062, 0.027, 0.010, 32.541, 0.011
0.021, 0.012, 0.281, 0.038, 0.366, 1.064, 0.029, 9.873, 0.077, 0.027, 0.012, 32.347, 0.011
0.022, 0.011, 0.273, 0.037, 0.381, 1.081, 0.029, 9.552, 0.067, 0.027, 0.012, 32.637, 0.011
0.021, 0.011, 0.266, 0.038, 0.392, 1.048, 0.029, 11.265, 0.061, 0.026, 0.011, 32.278, 0.011
0.021, 0.011, 0.270, 0.039, 0.388, 1.052, 0.029, 10.800, 0.065, 0.027, 0.011, 32.373, 0.011
0.022, 0.012, 0.270, 0.038, 0.365, 1.080, 0.029, 11.070, 0.129, 0.026, 0.010, 32.394, 0.014
0.022, 0.012, 0.282, 0.040, 0.369, 1.074, 0.029, 10.155, 0.064, 0.027, 0.011, 32.637, 0.011
0.021, 0.011, 0.271, 0.038, 0.377, 1.112, 0.029, 10.851, 0.064, 0.026, 0.011, 32.724, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.023, 0.024, 0.261, 0.037, 0.366, 1.069, 0.029, 50.036, 0.943, 0.027, 0.010, 140.013, 0.011
0.051, 0.011, 0.255, 0.035, 0.353, 1.029, 0.030, 48.031, 1.018, 0.026, 0.010, 122.305, 0.011
0.047, 0.024, 0.253, 0.035, 0.357, 1.015, 0.028, 42.692, 0.985, 0.027, 0.010, 122.341, 0.012
0.052, 0.012, 0.263, 0.036, 0.359, 1.059, 0.030, 43.336, 0.942, 0.028, 0.009, 122.179, 0.012
0.048, 0.012, 0.262, 0.037, 0.376, 1.050, 0.030, 45.079, 0.989, 0.028, 0.009, 120.720, 0.012
0.047, 0.012, 0.262, 0.036, 0.374, 1.043, 0.029, 44.129, 1.021, 0.027, 0.010, 123.589, 0.011
0.043, 0.011, 0.249, 0.036, 0.363, 1.018, 0.028, 44.124, 0.943, 0.027, 0.010, 121.269, 0.012
0.049, 0.011, 0.259, 0.036, 0.379, 1.056, 0.029, 43.653, 0.955, 0.044, 0.010, 122.419, 0.012
0.050, 0.012, 0.260, 0.035, 0.359, 1.058, 0.029, 43.621, 0.952, 0.027, 0.010, 123.795, 0.011
0.046, 0.012, 0.256, 0.035, 0.364, 1.004, 0.028, 43.161, 0.942, 0.027, 0.010, 123.100, 0.012
0.046, 0.011, 0.266, 0.036, 0.350, 1.038, 0.029, 45.261, 0.951, 0.027, 0.010, 121.718, 0.025
0.045, 0.012, 0.257, 0.036, 0.360, 1.048, 0.029, 44.809, 0.948, 0.028, 0.010, 126.240, 0.012
0.057, 0.014, 0.387, 0.035, 0.352, 1.027, 0.029, 45.478, 0.988, 0.027, 0.010, 122.111, 0.013
0.051, 0.011, 0.258, 0.048, 0.352, 1.040, 0.028, 42.812, 1.002, 0.027, 0.010, 121.543, 0.012
0.048, 0.011, 0.262, 0.037, 0.379, 1.051, 0.029, 44.238, 0.945, 0.027, 0.010, 123.555, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.048, 0.011, 0.324, 0.041, 0.354, 1.303, 0.029, 6.767, 0.047, 0.027, 0.713, 0.026, 6.647, 0.052, 0.021, 0.009, 8.345, 0.011
0.227, 0.010, 0.326, 0.069, 0.339, 1.262, 0.027, 6.490, 0.044, 0.026, 0.712, 0.026, 6.069, 0.031, 0.019, 0.008, 6.154, 0.010
0.015, 0.011, 0.348, 0.039, 0.338, 1.226, 0.026, 6.637, 0.031, 0.027, 0.725, 0.026, 6.942, 0.032, 0.020, 0.009, 6.107, 0.010
0.015, 0.011, 0.272, 0.041, 0.351, 1.265, 0.027, 6.632, 0.031, 0.027, 0.721, 0.026, 6.859, 0.030, 0.020, 0.009, 6.075, 0.010
0.016, 0.011, 0.313, 0.041, 0.350, 1.271, 0.026, 6.250, 0.030, 0.028, 0.724, 0.027, 5.921, 0.029, 0.024, 0.009, 6.005, 0.010
0.015, 0.011, 0.274, 0.040, 0.350, 1.268, 0.026, 6.483, 0.031, 0.027, 0.728, 0.027, 7.010, 0.040, 0.022, 0.010, 6.041, 0.010
0.016, 0.011, 0.278, 0.041, 0.355, 1.270, 0.027, 6.454, 0.030, 0.026, 0.726, 0.027, 6.919, 0.030, 0.020, 0.009, 6.096, 0.011
0.014, 0.011, 0.274, 0.085, 0.351, 1.267, 0.026, 6.316, 0.032, 0.028, 0.726, 0.027, 5.840, 0.029, 0.019, 0.008, 6.099, 0.011
0.015, 0.011, 0.275, 0.040, 0.351, 1.271, 0.026, 6.767, 0.031, 0.028, 0.726, 0.026, 6.959, 0.030, 0.020, 0.008, 5.969, 0.010
0.015, 0.010, 0.275, 0.039, 0.353, 1.271, 0.027, 6.288, 0.029, 0.027, 0.723, 0.027, 5.990, 0.053, 0.023, 0.011, 6.206, 0.011
0.016, 0.011, 0.277, 0.041, 0.353, 1.324, 0.027, 6.280, 0.031, 0.028, 0.725, 0.027, 6.816, 0.031, 0.019, 0.009, 6.129, 0.011
0.015, 0.010, 0.275, 0.039, 0.352, 1.267, 0.026, 6.254, 0.031, 0.027, 0.726, 0.027, 6.245, 0.053, 0.024, 0.011, 6.144, 0.011
0.016, 0.011, 0.282, 0.041, 0.401, 1.275, 0.027, 6.356, 0.031, 0.028, 0.774, 0.027, 5.841, 0.030, 0.020, 0.009, 6.131, 0.010
0.015, 0.011, 0.276, 0.039, 0.350, 1.272, 0.026, 6.527, 0.031, 0.027, 0.730, 0.027, 6.011, 0.030, 0.018, 0.009, 6.082, 0.010
0.015, 0.011, 0.273, 0.040, 0.358, 1.271, 0.026, 6.240, 0.030, 0.027, 0.731, 0.027, 6.910, 0.031, 0.020, 0.009, 6.009, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
