Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
11.796, 0.019, 0.510, 0.080, 0.416, 1.467, 0.043, 0.550, 24.065, 0.054, 0.043, 0.015, 1.169, 56.326, 0.017
11.852, 0.019, 0.502, 0.078, 0.421, 1.477, 0.040, 0.563, 24.404, 0.052, 0.045, 0.015, 1.323, 57.305, 0.021
12.031, 0.019, 0.520, 0.081, 0.471, 1.503, 0.048, 0.564, 23.170, 0.050, 0.034, 0.011, 0.793, 57.284, 0.020
11.775, 0.020, 0.513, 0.077, 0.418, 1.463, 0.047, 0.632, 22.002, 0.051, 0.034, 0.012, 0.811, 56.119, 0.019
11.768, 0.019, 0.505, 0.081, 0.414, 1.453, 0.042, 0.618, 21.555, 0.051, 0.042, 0.014, 1.288, 56.914, 0.017
12.101, 0.018, 0.522, 0.082, 0.429, 1.547, 0.048, 0.561, 24.603, 0.054, 0.035, 0.012, 0.824, 57.458, 0.018
12.183, 0.018, 0.528, 0.083, 0.447, 1.528, 0.048, 0.573, 23.136, 0.054, 0.045, 0.017, 1.354, 55.956, 0.021
12.145, 0.019, 0.514, 0.083, 0.446, 1.528, 0.045, 0.578, 22.481, 0.051, 0.033, 0.011, 0.808, 57.452, 0.018
11.892, 0.020, 0.515, 0.081, 0.414, 1.476, 0.052, 0.554, 22.516, 0.052, 0.034, 0.012, 0.834, 56.837, 0.018
11.942, 0.018, 0.511, 0.082, 0.422, 1.530, 0.039, 0.559, 22.157, 0.054, 0.034, 0.012, 0.879, 57.057, 0.019
12.014, 0.018, 0.554, 0.080, 0.423, 1.491, 0.040, 0.560, 23.272, 0.143, 0.033, 0.012, 0.824, 57.179, 0.018
12.318, 0.019, 0.517, 0.082, 0.444, 1.542, 0.048, 0.585, 22.131, 0.052, 0.036, 0.012, 0.822, 57.647, 0.042
11.857, 0.018, 0.501, 0.079, 0.431, 1.473, 0.045, 0.607, 21.906, 0.053, 0.043, 0.016, 1.325, 58.539, 0.019
11.966, 0.019, 0.513, 0.080, 0.431, 1.502, 0.044, 0.571, 23.431, 0.050, 0.035, 0.011, 0.824, 56.996, 0.018
11.851, 0.018, 0.501, 0.077, 0.468, 1.475, 0.040, 0.556, 22.387, 0.052, 0.045, 0.016, 1.357, 56.767, 0.019
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
12.229, 0.019, 0.501, 0.084, 0.453, 1.522, 0.042, 0.575, 22.449, 0.053, 0.045, 0.015, 1.262, 45.169, 0.021
11.992, 0.019, 0.556, 0.084, 0.424, 1.487, 0.045, 0.561, 22.005, 0.053, 0.043, 0.015, 1.269, 45.810, 0.018
11.831, 0.018, 0.483, 0.082, 0.422, 1.457, 0.041, 0.601, 21.253, 0.052, 0.033, 0.012, 0.764, 45.900, 0.016
11.794, 0.018, 0.486, 0.081, 0.416, 1.502, 0.040, 0.557, 21.147, 0.112, 0.045, 0.015, 1.033, 44.608, 0.022
11.911, 0.019, 0.500, 0.081, 0.424, 1.475, 0.040, 0.559, 21.312, 0.049, 0.038, 0.011, 0.773, 44.408, 0.018
11.797, 0.018, 0.486, 0.085, 0.414, 1.527, 0.040, 0.551, 22.370, 0.052, 0.045, 0.014, 1.273, 45.506, 0.020
14.428, 0.019, 0.499, 0.083, 0.424, 1.536, 0.044, 0.557, 20.779, 0.053, 0.033, 0.012, 0.784, 45.983, 0.019
12.090, 0.020, 0.509, 0.084, 0.421, 1.486, 0.047, 0.563, 20.969, 0.053, 0.033, 0.011, 0.783, 45.469, 0.019
11.725, 0.019, 0.476, 0.082, 0.494, 1.438, 0.043, 0.550, 22.745, 0.055, 0.042, 0.014, 1.280, 46.012, 0.017
11.993, 0.018, 0.498, 0.081, 0.423, 1.488, 0.041, 0.555, 20.754, 0.051, 0.036, 0.011, 0.768, 45.725, 0.018
11.782, 0.018, 0.483, 0.081, 0.413, 1.447, 0.042, 0.549, 22.609, 0.055, 0.042, 0.014, 1.275, 45.276, 0.018
12.303, 0.020, 0.514, 0.084, 0.441, 1.538, 0.042, 0.583, 22.012, 0.053, 0.034, 0.011, 0.787, 45.950, 0.020
12.264, 0.020, 0.516, 0.083, 0.444, 1.590, 0.042, 0.582, 22.385, 0.055, 0.033, 0.011, 0.786, 44.760, 0.019
11.762, 0.019, 0.587, 0.081, 0.422, 1.475, 0.040, 0.559, 22.817, 0.051, 0.033, 0.011, 0.786, 46.022, 0.017
11.955, 0.020, 0.504, 0.086, 0.422, 1.487, 0.047, 0.564, 21.947, 0.051, 0.032, 0.011, 0.782, 45.839, 0.021
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
11.831, 0.018, 0.478, 0.079, 0.420, 1.478, 0.040, 0.602, 62.428, 0.052, 0.039, 0.013, 1.237, 163.554, 0.032
11.971, 0.018, 0.473, 0.077, 0.408, 1.432, 0.039, 0.546, 64.097, 0.051, 0.031, 0.009, 0.770, 162.804, 0.031
11.949, 0.018, 0.469, 0.076, 0.403, 1.475, 0.038, 0.543, 62.917, 0.053, 0.040, 0.013, 1.235, 161.289, 0.034
11.783, 0.018, 0.469, 0.079, 0.412, 1.481, 0.045, 0.546, 63.445, 0.051, 0.031, 0.010, 0.774, 162.164, 0.031
12.011, 0.019, 0.489, 0.079, 0.464, 1.445, 0.040, 0.544, 61.497, 0.051, 0.032, 0.010, 0.773, 161.721, 0.018
11.874, 0.017, 0.470, 0.076, 0.404, 1.481, 0.043, 0.539, 63.060, 0.052, 0.034, 0.010, 0.769, 161.824, 0.031
11.818, 0.019, 0.485, 0.082, 0.412, 1.537, 0.047, 0.552, 61.987, 0.051, 0.032, 0.010, 0.774, 164.695, 0.015
12.041, 0.019, 0.499, 0.080, 0.411, 1.466, 0.047, 0.598, 62.464, 0.054, 0.041, 0.014, 1.212, 161.899, 0.032
11.933, 0.018, 0.472, 0.079, 0.406, 1.412, 0.044, 0.596, 63.230, 0.055, 0.041, 0.013, 0.818, 159.935, 0.017
11.994, 0.020, 0.512, 0.079, 0.422, 1.493, 0.048, 0.559, 61.970, 0.051, 0.033, 0.010, 0.774, 163.735, 0.018
11.902, 0.018, 0.469, 0.077, 0.404, 1.423, 0.046, 0.601, 62.260, 0.051, 0.035, 0.010, 0.764, 161.480, 0.016
11.842, 0.046, 0.509, 0.079, 0.405, 1.449, 0.038, 0.550, 62.051, 0.051, 0.031, 0.010, 0.772, 160.428, 0.033
11.994, 0.018, 0.487, 0.089, 0.414, 1.505, 0.043, 0.550, 63.452, 0.054, 0.041, 0.013, 1.228, 163.493, 0.017
12.043, 0.019, 0.486, 0.080, 0.402, 1.443, 0.039, 0.610, 62.531, 0.052, 0.031, 0.009, 0.749, 164.415, 0.033
11.703, 0.018, 0.485, 0.079, 0.413, 1.436, 0.045, 0.544, 62.382, 0.053, 0.032, 0.010, 0.782, 169.549, 0.034
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
12.077, 0.019, 0.561, 0.084, 0.406, 1.782, 0.030, 0.478, 11.404, 0.041, 0.040, 0.971, 0.034, 0.629, 8.205, 0.044, 0.028, 0.011, 0.580, 9.454, 0.017
11.924, 0.019, 0.631, 0.086, 0.422, 1.750, 0.034, 0.486, 12.485, 0.045, 0.053, 1.739, 0.041, 1.194, 8.162, 0.044, 0.027, 0.010, 0.595, 9.389, 0.020
11.821, 0.019, 0.569, 0.086, 0.415, 1.757, 0.031, 0.526, 12.036, 0.044, 0.037, 0.931, 0.033, 0.596, 7.830, 0.044, 0.027, 0.011, 0.558, 9.760, 0.018
11.907, 0.019, 0.584, 0.086, 0.422, 1.780, 0.029, 0.531, 12.713, 0.042, 0.039, 0.941, 0.032, 0.605, 8.770, 0.042, 0.027, 0.009, 0.555, 9.346, 0.017
12.057, 0.019, 0.591, 0.088, 0.423, 1.851, 0.035, 0.499, 12.685, 0.042, 0.038, 0.952, 0.033, 0.612, 9.753, 0.042, 0.026, 0.010, 0.563, 9.497, 0.018
11.940, 0.019, 0.586, 0.087, 0.472, 1.791, 0.031, 0.498, 11.074, 0.042, 0.036, 0.947, 0.034, 0.610, 8.727, 0.045, 0.035, 0.016, 0.895, 10.879, 0.017
11.942, 0.018, 0.567, 0.087, 0.424, 1.786, 0.030, 0.494, 10.330, 0.043, 0.037, 0.945, 0.033, 0.603, 9.076, 0.040, 0.027, 0.010, 0.553, 9.141, 0.017
11.961, 0.018, 0.567, 0.088, 0.423, 1.822, 0.035, 0.497, 12.932, 0.045, 0.052, 1.828, 0.040, 1.177, 7.837, 0.042, 0.028, 0.011, 0.567, 9.416, 0.020
11.916, 0.018, 0.579, 0.086, 0.471, 1.780, 0.037, 0.487, 10.127, 0.043, 0.037, 0.945, 0.032, 0.603, 7.619, 0.041, 0.026, 0.010, 0.559, 9.579, 0.017
11.838, 0.018, 0.616, 0.088, 0.452, 1.782, 0.040, 0.497, 11.194, 0.044, 0.038, 0.950, 0.034, 0.725, 8.111, 0.040, 0.028, 0.011, 0.569, 9.238, 0.017
11.885, 0.018, 0.572, 0.088, 0.424, 1.820, 0.039, 0.491, 13.415, 0.041, 0.038, 0.983, 0.033, 0.604, 9.474, 0.042, 0.027, 0.010, 0.557, 9.359, 0.017
11.871, 0.018, 0.612, 0.087, 0.426, 1.780, 0.031, 0.495, 12.201, 0.044, 0.052, 1.071, 0.033, 0.603, 7.690, 0.042, 0.027, 0.011, 0.564, 9.166, 0.018
12.034, 0.019, 0.580, 0.091, 0.476, 1.810, 0.031, 0.499, 13.219, 0.045, 0.054, 0.995, 0.034, 0.627, 7.764, 0.043, 0.029, 0.011, 0.578, 9.356, 0.020
11.874, 0.018, 0.569, 0.099, 0.424, 1.793, 0.038, 0.496, 12.771, 0.046, 0.052, 1.798, 0.040, 1.177, 7.614, 0.044, 0.026, 0.010, 0.564, 9.416, 0.018
11.754, 0.018, 0.608, 0.087, 0.423, 1.764, 0.034, 0.490, 12.263, 0.042, 0.037, 1.709, 0.040, 1.162, 7.861, 0.043, 0.027, 0.011, 0.560, 9.160, 0.017
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
11.852, 0.019, 0.569, 0.084, 0.423, 1.883, 0.034, 0.506, 13.155, 0.042, 0.039, 0.963, 0.033, 0.604, 6.407, 0.035, 0.026, 0.010, 0.529, 9.520, 0.017
11.974, 0.019, 0.581, 0.088, 0.423, 1.839, 0.034, 0.515, 11.991, 0.044, 0.045, 0.963, 0.032, 0.606, 6.907, 0.033, 0.025, 0.011, 0.521, 9.437, 0.019
11.899, 0.019, 0.588, 0.088, 0.424, 1.837, 0.037, 0.507, 12.435, 0.043, 0.040, 0.955, 0.032, 0.605, 6.629, 0.034, 0.026, 0.009, 0.529, 9.386, 0.018
11.988, 0.018, 0.585, 0.086, 0.423, 1.841, 0.034, 0.508, 13.375, 0.042, 0.039, 0.963, 0.033, 0.667, 6.513, 0.033, 0.025, 0.010, 0.523, 9.145, 0.019
11.924, 0.019, 0.576, 0.085, 0.422, 1.816, 0.038, 0.500, 12.693, 0.042, 0.039, 0.958, 0.032, 0.688, 6.551, 0.033, 0.026, 0.009, 0.521, 9.804, 0.019
12.052, 0.019, 0.592, 0.088, 0.469, 1.790, 0.034, 0.504, 12.792, 0.042, 0.040, 1.013, 0.034, 0.606, 6.913, 0.032, 0.026, 0.010, 0.525, 9.384, 0.018
11.885, 0.018, 0.574, 0.086, 0.424, 1.778, 0.041, 0.500, 12.467, 0.043, 0.039, 1.021, 0.033, 0.606, 6.262, 0.036, 0.035, 0.013, 0.655, 9.482, 0.034
11.995, 0.020, 0.574, 0.086, 0.427, 1.788, 0.034, 0.509, 13.192, 0.071, 0.039, 0.967, 0.032, 0.607, 6.271, 0.035, 0.026, 0.009, 0.524, 9.712, 0.018
11.984, 0.019, 0.640, 0.089, 0.424, 1.788, 0.034, 0.504, 13.165, 0.043, 0.053, 1.723, 0.040, 1.145, 6.026, 0.031, 0.024, 0.009, 0.506, 9.139, 0.017
12.084, 0.020, 0.591, 0.089, 0.423, 1.848, 0.042, 0.509, 13.321, 0.041, 0.037, 0.951, 0.032, 0.645, 8.482, 0.032, 0.026, 0.010, 0.526, 10.053, 0.033
11.923, 0.019, 0.579, 0.087, 0.424, 1.781, 0.034, 0.564, 14.358, 0.043, 0.041, 0.956, 0.033, 0.635, 8.365, 0.033, 0.027, 0.009, 0.514, 9.570, 0.018
11.932, 0.019, 0.571, 0.086, 0.423, 1.773, 0.034, 0.570, 13.907, 0.041, 0.041, 0.958, 0.033, 0.606, 6.101, 0.034, 0.026, 0.010, 0.523, 10.442, 0.019
11.958, 0.019, 0.581, 0.089, 0.424, 1.889, 0.041, 0.499, 13.712, 0.043, 0.041, 0.957, 0.033, 0.602, 6.316, 0.033, 0.026, 0.010, 0.515, 9.816, 0.019
11.930, 0.019, 0.622, 0.087, 0.425, 1.788, 0.039, 0.507, 12.922, 0.043, 0.039, 0.969, 0.033, 0.610, 6.343, 0.032, 0.026, 0.009, 0.522, 11.091, 0.017
12.003, 0.019, 0.585, 0.088, 0.424, 1.904, 0.034, 0.513, 12.124, 0.042, 0.040, 0.964, 0.033, 0.606, 6.808, 0.035, 0.026, 0.010, 0.525, 9.460, 0.017
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
11.868, 0.018, 0.562, 0.081, 0.471, 1.787, 0.033, 0.415, 11.900, 0.042, 0.039, 0.939, 0.033, 0.605, 30.902, 0.048, 0.028, 0.011, 9.319, 6.575, 0.018
12.000, 0.019, 0.577, 0.116, 0.438, 1.791, 0.034, 0.427, 17.061, 0.044, 0.053, 0.948, 0.034, 0.615, 26.779, 0.045, 0.029, 0.011, 9.347, 8.402, 0.019
