Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.011, 0.000, 267.183, 0.010
0.043, 0.011, 0.000, 258.432, 0.011
0.057, 0.012, 0.000, 261.789, 0.010
0.054, 0.013, 0.000, 260.225, 0.011
0.050, 0.011, 0.000, 258.305, 0.010
0.050, 0.011, 0.000, 257.409, 0.010
0.046, 0.011, 0.000, 259.450, 0.010
0.045, 0.010, 0.000, 258.299, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.022, 0.012, 0.000, 113.793, 0.010
0.026, 0.012, 0.000, 113.287, 0.010
0.032, 0.015, 0.000, 120.336, 0.010
0.031, 0.015, 0.000, 121.018, 0.011
0.027, 0.011, 0.000, 118.597, 0.010
0.025, 0.011, 0.000, 113.520, 0.011
0.027, 0.012, 0.000, 120.370, 0.010
0.033, 0.015, 0.000, 113.578, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.021, 0.011, 0.000, 7736.713, 0.011
0.026, 0.012, 0.000, 7748.239, 0.025
0.031, 0.014, 0.000, 7736.158, 0.025
0.032, 0.015, 0.000, 7700.150, 0.026
0.027, 0.012, 0.000, 7710.647, 0.026
0.027, 0.011, 0.000, 7685.966, 0.025
0.026, 0.012, 0.000, 7708.142, 0.026
0.023, 0.011, 0.000, 7690.830, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.034, 0.011, 0.000, 50.494, 0.011
0.025, 0.012, 0.000, 44.841, 0.011
0.059, 0.016, 0.000, 44.775, 0.026
0.059, 0.015, 0.000, 43.993, 0.027
0.026, 0.012, 0.000, 44.513, 0.010
0.025, 0.011, 0.000, 43.117, 0.012
0.025, 0.011, 0.000, 48.868, 0.011
0.024, 0.012, 0.000, 43.660, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.081, 0.011, 0.000, 18.387, 0.007
0.076, 0.011, 0.000, 18.005, 0.007
0.101, 0.011, 0.000, 17.894, 0.007
0.123, 0.011, 0.000, 17.655, 0.007
0.063, 0.011, 0.000, 17.884, 0.007
0.099, 0.013, 0.000, 17.942, 0.008
0.096, 0.011, 0.000, 17.985, 0.022
0.089, 0.011, 0.000, 17.942, 0.007
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
0.043, 0.009, 0.000, 703.016, 0.025
0.037, 0.009, 0.000, 705.714, 0.010
0.064, 0.008, 0.000, 705.685, 0.024
0.045, 0.009, 0.000, 702.763, 0.025
0.034, 0.009, 0.000, 701.859, 0.010
0.070, 0.008, 0.000, 705.281, 0.009
0.041, 0.009, 0.000, 705.696, 0.024
0.048, 0.009, 0.000, 702.564, 0.025
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
0.058, 0.023, 0.000, 106.903, 0.010
0.050, 0.011, 0.000, 110.696, 0.026
0.107, 0.011, 0.000, 112.187, 0.010
0.073, 0.011, 0.000, 117.901, 0.025
0.058, 0.011, 0.000, 107.753, 0.010
0.090, 0.012, 0.000, 104.616, 0.023
0.049, 0.010, 0.000, 108.714, 0.025
0.077, 0.011, 0.000, 106.883, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12a.sql...
0.047, 0.011, 0.000, 147.321, 0.011
0.056, 0.012, 0.000, 149.276, 0.010
0.061, 0.014, 0.000, 148.014, 0.010
0.055, 0.013, 0.000, 152.588, 0.010
0.064, 0.011, 0.000, 147.678, 0.010
0.065, 0.011, 0.000, 147.393, 0.010
0.046, 0.011, 0.000, 150.929, 0.010
0.031, 0.011, 0.000, 149.000, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12b.sql...
0.061, 0.011, 0.000, 40.915, 0.010
0.063, 0.011, 0.000, 41.530, 0.010
0.042, 0.015, 0.000, 40.903, 0.010
