Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.273, 0.796, 0.177, 0.976, 0.564, 0.246, 1.936, 0.492, 1.020, 8.338, , , , 4.279, 19.097
0.324, 0.891, 0.139, 0.854, 0.301, 0.189, 1.408, 0.382, 0.641, 5.647, , , , 1.735, 12.511
0.296, 0.965, 0.146, 0.821, 0.314, 0.161, 2.016, 0.542, 1.147, 8.576, , , , 25.892, 40.876
0.239, 0.748, 0.103, 0.641, 0.253, 0.152, 1.764, 0.476, 0.923, 7.012, , , , 3.153, 15.464
0.293, 0.829, 0.140, 0.815, 0.403, 0.248, 2.002, 0.480, 0.980, 6.780, , , , 2.160, 15.130
0.286, 0.873, 0.174, 0.984, 0.466, 0.148, 1.856, 0.493, 0.998, 8.191, , , , 4.059, 18.528
0.278, 0.940, 0.126, 0.801, 0.393, 0.219, 2.438, 0.687, 0.764, 5.639, , , , 2.447, 14.732
0.344, 1.312, 0.147, 0.751, 0.305, 0.158, 2.044, 0.545, 1.061, 8.411, , , , 25.706, 40.784
0.263, 0.802, 0.103, 0.583, 0.247, 0.150, 1.747, 0.520, 0.906, 6.869, , , , 2.897, 15.087
0.236, 0.750, 0.103, 0.601, 0.263, 0.150, 1.791, 0.465, 0.980, 6.937, , , , 2.380, 14.656
0.254, 0.751, 0.127, 0.652, 0.358, 0.148, 1.906, 0.484, 0.986, 8.229, , , , 4.680, 18.575
0.274, 0.931, 0.122, 0.809, 0.333, 0.219, 2.494, 0.676, 0.821, 6.665, , , , 2.760, 16.104
0.382, 0.933, 0.146, 0.753, 0.309, 0.159, 2.044, 0.536, 1.052, 8.220, , , , 24.894, 39.428
0.259, 0.874, 0.133, 0.832, 0.383, 0.240, 1.724, 0.482, 0.901, 6.794, , , , 2.265, 14.887
0.286, 0.855, 0.184, 0.823, 0.420, 0.247, 1.766, 0.460, 0.967, 6.717, , , , 1.720, 14.445
0.251, 0.764, 0.126, 0.649, 0.352, 0.147, 1.914, 0.474, 0.997, 8.348, , , , 4.759, 18.781
0.244, 0.632, 0.101, 0.528, 0.195, 0.115, 1.423, 0.382, 0.643, 5.451, , , , 1.776, 11.490
0.351, 1.499, 0.146, 0.779, 0.309, 0.160, 2.034, 0.543, 1.064, 8.323, , , , 25.507, 40.715
0.267, 0.825, 0.137, 0.840, 0.377, 0.216, 1.761, 0.462, 0.901, 6.849, , , , 2.319, 14.954
0.258, 0.824, 0.144, 0.817, 0.406, 0.250, 1.790, 0.461, 0.970, 6.743, , , , 1.701, 14.364
0.286, 0.871, 0.173, 0.975, 0.497, 0.150, 1.910, 0.493, 1.007, 8.283, , , , 4.084, 18.729
0.250, 0.943, 0.126, 0.655, 0.195, 0.119, 1.390, 0.392, 0.652, 5.585, , , , 2.619, 12.926
0.333, 1.233, 0.214, 1.056, 0.312, 0.163, 2.030, 0.541, 1.075, 8.290, , , , 24.514, 39.761
0.244, 0.826, 0.139, 0.830, 0.378, 0.229, 1.744, 0.487, 0.914, 6.862, , , , 2.204, 14.857
0.524, 0.737, 0.110, 0.574, 0.272, 0.151, 1.787, 0.471, 0.984, 6.798, , , , 2.293, 14.701
0.295, 0.850, 0.169, 0.945, 0.489, 0.145, 1.860, 0.478, 0.988, 8.146, , , , 4.588, 18.953
0.290, 0.869, 0.137, 0.788, 0.292, 0.240, 2.410, 0.675, 0.791, 5.553, , , , 1.862, 13.907
0.273, 1.072, 0.146, 0.750, 0.305, 0.159, 1.970, 0.600, 1.069, 8.274, , , , 26.022, 40.640
0.228, 0.736, 0.101, 0.619, 0.249, 0.148, 1.782, 0.481, 0.954, 7.022, , , , 3.051, 15.371
0.245, 0.831, 0.138, 0.825, 0.410, 0.219, 1.773, 0.480, 0.981, 6.945, , , , 1.896, 14.743
0.273, 0.845, 0.172, 0.982, 0.490, 0.152, 1.896, 0.488, 1.006, 8.290, , , , 4.568, 19.162
0.690, 0.910, 0.125, 0.640, 0.196, 0.117, 1.389, 0.389, 0.653, 5.633, , , , 2.379, 13.121
0.354, 1.183, 0.197, 1.142, 0.307, 0.160, 2.001, 0.531, 1.053, 8.283, , , , 25.681, 40.892
0.239, 0.854, 0.100, 0.554, 0.240, 0.150, 1.738, 0.464, 0.931, 6.915, , , , 2.473, 14.658
0.247, 1.020, 0.103, 0.616, 0.263, 0.154, 1.771, 0.465, 1.032, 6.788, , , , 2.414, 14.873
0.252, 0.744, 0.126, 0.647, 0.357, 0.150, 1.923, 0.484, 1.011, 8.166, , , , 4.630, 18.490
0.270, 0.782, 0.105, 0.539, 0.194, 0.114, 1.378, 0.381, 0.714, 5.452, , , , 2.681, 12.610
0.359, 1.116, 0.201, 1.141, 0.548, 0.259, 1.956, 0.529, 1.049, 8.291, , , , 24.964, 40.413
0.237, 0.728, 0.101, 0.556, 0.242, 0.148, 1.743, 0.491, 0.937, 7.111, , , , 3.030, 15.324
0.251, 1.057, 0.103, 0.554, 0.262, 0.151, 1.769, 0.476, 0.977, 6.744, , , , 2.356, 14.700
0.284, 0.911, 0.171, 0.956, 0.433, 0.147, 1.866, 0.491, 0.995, 8.193, , , , 4.328, 18.775
0.241, 0.754, 0.105, 0.538, 0.200, 0.179, 1.395, 0.387, 0.669, 5.673, , , , 2.513, 12.654
0.355, 1.213, 0.202, 1.020, 0.301, 0.159, 2.001, 0.541, 1.052, 8.252, , , , 25.790, 40.886
0.212, 0.775, 0.124, 0.585, 0.246, 0.152, 1.757, 0.469, 0.937, 6.902, , , , 2.964, 15.123
0.225, 0.739, 0.104, 0.556, 0.329, 0.156, 1.762, 0.457, 0.966, 6.830, , , , 2.345, 14.469
0.247, 0.750, 0.133, 0.686, 0.365, 0.147, 1.917, 0.479, 0.996, 8.262, , , , 5.136, 19.118
0.294, 0.926, 0.138, 0.794, 0.300, 0.186, 1.534, 0.379, 0.641, 5.457, , , , 1.654, 12.303
0.304, 0.956, 0.146, 0.765, 0.307, 0.161, 2.083, 0.543, 1.067, 8.276, , , , 25.478, 40.086
0.350, 0.936, 0.144, 0.872, 0.372, 0.241, 1.895, 0.466, 0.929, 7.129, , , , 2.282, 15.616
0.257, 1.090, 0.104, 0.562, 0.262, 0.152, 1.768, 0.474, 0.965, 6.830, , , , 2.505, 14.969
0.254, 0.747, 0.128, 0.709, 0.362, 0.151, 1.877, 0.487, 0.996, 8.197, , , , 4.648, 18.556
0.277, 0.918, 0.134, 0.832, 0.336, 0.295, 2.456, 0.688, 0.910, 6.476, , , , 2.394, 15.716
0.355, 1.226, 0.202, 1.174, 0.319, 0.159, 1.960, 0.531, 1.063, 8.206, , , , 25.903, 41.098
0.238, 1.291, 0.102, 0.556, 0.242, 0.166, 1.730, 0.463, 0.917, 7.083, , , , 3.106, 15.894
0.527, 0.725, 0.105, 0.568, 0.271, 0.155, 1.818, 0.465, 0.965, 6.850, , , , 2.306, 14.755
0.302, 0.850, 0.170, 0.954, 0.642, 0.299, 3.324, 0.480, 0.993, 8.212, , , , 3.970, 20.196
0.264, 0.913, 0.124, 0.883, 0.333, 0.217, 2.428, 0.680, 0.642, 5.643, , , , 2.506, 14.633
0.324, 1.174, 0.145, 0.748, 0.302, 0.157, 2.035, 0.531, 1.044, 8.271, , , , 25.806, 40.537
0.252, 0.782, 0.102, 0.567, 0.243, 0.149, 1.737, 0.478, 0.908, 6.940, , , , 3.451, 15.609
0.372, 0.766, 0.110, 0.590, 0.267, 0.152, 1.777, 0.486, 0.979, 7.062, , , , 2.427, 14.988
0.238, 0.622, 0.160, 0.644, 0.356, 0.146, 1.872, 0.483, 1.002, 8.353, , , , 4.168, 18.044
0.235, 1.122, 0.108, 0.567, 0.199, 0.114, 1.490, 0.395, 0.663, 5.674, , , , 2.600, 13.167
0.301, 0.919, 0.158, 0.876, 0.313, 0.164, 2.027, 0.551, 1.112, 8.539, , , , 25.688, 40.648
0.214, 0.731, 0.104, 0.566, 0.246, 0.150, 1.774, 0.475, 0.912, 7.073, , , , 2.908, 15.153
0.219, 0.759, 0.105, 0.576, 0.271, 0.156, 1.865, 0.469, 0.997, 6.983, , , , 2.469, 14.869
0.267, 1.012, 0.132, 0.670, 0.367, 0.151, 1.965, 0.496, 1.028, 8.512, , , , 4.763, 19.363
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.256, 1.084, 0.100, 0.549, 0.197, 0.117, 1.372, 0.383, 0.732, 5.683, , , , 2.434, 12.907
0.405, 1.226, 0.145, 0.771, 0.306, 0.165, 2.050, 0.551, 1.082, 8.337, , , , 19.575, 34.613
0.217, 0.601, 0.101, 0.554, 0.238, 0.150, 1.752, 0.465, 0.911, 6.864, , , , 1.362, 13.215
0.264, 0.727, 0.110, 0.594, 0.271, 0.221, 1.808, 0.468, 0.992, 6.972, , , , 1.208, 13.635
0.257, 0.680, 0.127, 0.707, 0.367, 0.150, 1.898, 0.484, 1.020, 8.411, , , , 1.959, 16.060
0.253, 0.925, 0.126, 0.616, 0.201, 0.117, 1.404, 0.394, 0.651, 5.653, , , , 3.054, 13.394
0.302, 1.324, 0.153, 0.775, 0.315, 0.160, 2.006, 0.536, 1.072, 8.533, , , , 16.647, 31.823
0.228, 0.721, 0.107, 0.602, 0.270, 0.153, 1.808, 0.480, 0.952, 7.145, , , , 2.049, 14.515
0.248, 0.715, 0.112, 0.593, 0.273, 0.156, 1.813, 0.528, 0.992, 6.931, , , , 1.221, 13.582
0.280, 0.935, 0.165, 0.928, 0.549, 0.236, 2.016, 0.483, 0.993, 8.293, , , , 1.397, 16.275
0.370, 0.920, 0.126, 0.844, 0.337, 0.218, 1.596, 0.390, 0.667, 5.639, , , , 2.404, 13.511
0.285, 0.854, 0.145, 0.791, 0.308, 0.160, 1.988, 0.529, 1.125, 8.428, , , , 16.567, 31.180
0.262, 0.795, 0.137, 0.824, 0.373, 0.241, 1.848, 0.464, 0.901, 6.940, , , , 1.337, 14.122
0.205, 0.769, 0.103, 0.578, 0.270, 0.157, 1.771, 0.467, 0.972, 6.967, , , , 1.192, 13.451
0.223, 0.744, 0.139, 0.702, 0.371, 0.154, 1.938, 0.498, 1.024, 8.611, , , , 1.920, 16.324
0.264, 1.144, 0.110, 0.545, 0.199, 0.117, 1.392, 0.386, 0.648, 5.816, , , , 2.471, 13.092
0.364, 1.028, 0.162, 0.796, 0.317, 0.163, 2.058, 0.557, 1.092, 8.601, , , , 16.711, 31.849
0.256, 0.822, 0.132, 0.815, 0.366, 0.241, 1.733, 0.462, 0.903, 6.861, , , , 1.351, 13.942
0.279, 0.764, 0.110, 0.590, 0.269, 0.152, 1.779, 0.484, 0.987, 7.012, , , , 1.215, 13.641
0.277, 0.841, 0.173, 0.955, 0.458, 0.146, 1.915, 0.478, 0.988, 8.288, , , , 1.235, 15.754
0.270, 0.926, 0.125, 0.813, 0.331, 0.219, 2.499, 0.685, 0.815, 5.789, , , , 2.571, 15.043
0.306, 1.250, 0.146, 0.781, 0.316, 0.159, 2.035, 0.544, 1.069, 8.557, , , , 16.491, 31.654
0.200, 0.614, 0.101, 0.561, 0.262, 0.152, 1.786, 0.472, 0.925, 6.961, , , , 1.314, 13.348
0.218, 1.273, 0.106, 0.567, 0.266, 0.152, 1.808, 0.466, 0.987, 7.101, , , , 1.189, 14.133
0.224, 0.746, 0.130, 0.665, 0.366, 0.151, 1.924, 0.502, 1.010, 8.315, , , , 1.967, 16.000
0.279, 0.791, 0.109, 0.583, 0.202, 0.119, 1.431, 0.394, 0.734, 5.881, , , , 2.447, 12.970
0.357, 1.142, 0.202, 1.145, 0.411, 0.160, 1.960, 0.532, 1.100, 8.309, , , , 16.541, 31.859
0.262, 0.817, 0.133, 0.821, 0.372, 0.216, 1.779, 0.462, 0.902, 6.891, , , , 1.333, 13.988
0.225, 1.298, 0.103, 0.567, 0.267, 0.153, 1.782, 0.455, 0.975, 7.060, , , , 1.255, 14.140
0.264, 0.984, 0.126, 0.714, 0.357, 0.148, 1.909, 0.479, 1.026, 8.576, , , , 2.103, 16.686
0.284, 0.878, 0.140, 0.807, 0.308, 0.187, 1.428, 0.449, 0.651, 5.557, , , , 1.646, 12.335
0.349, 1.202, 0.208, 1.087, 0.309, 0.164, 2.038, 0.540, 1.072, 8.333, , , , 16.244, 31.546
0.196, 0.634, 0.100, 0.560, 0.245, 0.155, 1.748, 0.474, 0.921, 6.978, , , , 1.317, 13.328
0.207, 1.033, 0.105, 0.564, 0.266, 0.155, 1.852, 0.475, 0.989, 7.109, , , , 1.260, 14.015
0.228, 0.990, 0.131, 0.664, 0.365, 0.150, 1.952, 0.490, 1.018, 8.734, , , , 2.172, 16.894
0.283, 0.913, 0.126, 0.842, 0.399, 0.224, 2.468, 0.684, 0.751, 5.844, , , , 2.448, 14.982
0.327, 0.922, 0.146, 0.757, 0.306, 0.160, 2.059, 0.534, 1.053, 8.298, , , , 16.842, 31.404
0.268, 0.868, 0.133, 0.831, 0.376, 0.244, 1.737, 0.474, 0.901, 6.928, , , , 1.365, 14.125
0.273, 0.947, 0.105, 0.562, 0.268, 0.153, 1.787, 0.463, 0.976, 6.984, , , , 1.432, 13.950
0.281, 0.837, 0.170, 0.967, 0.541, 0.147, 1.879, 0.480, 0.988, 8.213, , , , 1.189, 15.692
0.269, 0.939, 0.128, 0.812, 0.334, 0.222, 2.500, 0.684, 0.886, 6.480, , , , 2.414, 15.668
0.349, 1.156, 0.201, 1.142, 0.527, 0.161, 1.966, 0.531, 1.095, 8.236, , , , 16.513, 31.877
0.328, 1.101, 0.107, 0.589, 0.250, 0.150, 1.719, 0.509, 0.922, 7.181, , , , 1.436, 14.292
0.220, 0.664, 0.103, 0.558, 0.267, 0.153, 1.794, 0.468, 0.969, 6.689, , , , 1.214, 13.099
0.277, 0.842, 0.168, 0.973, 0.606, 0.257, 1.886, 0.484, 0.987, 8.195, , , , 1.389, 16.064
0.295, 0.849, 0.142, 0.830, 0.323, 0.199, 2.425, 0.685, 0.886, 6.260, , , , 1.705, 14.599
0.347, 1.141, 0.200, 1.133, 0.545, 0.265, 1.971, 0.534, 1.047, 8.445, , , , 16.514, 32.142
0.244, 0.792, 0.141, 0.828, 0.372, 0.241, 2.042, 0.474, 0.916, 6.960, , , , 1.296, 14.306
0.242, 0.828, 0.142, 0.837, 0.421, 0.244, 1.785, 0.467, 0.988, 6.812, , , , 0.472, 13.238
0.247, 0.752, 0.137, 0.710, 0.364, 0.149, 1.949, 0.496, 1.030, 8.623, , , , 1.970, 16.427
0.282, 0.881, 0.138, 0.832, 0.305, 0.187, 1.409, 0.464, 0.653, 5.661, , , , 1.676, 12.488
0.491, 1.003, 0.159, 0.807, 0.312, 0.159, 2.089, 0.546, 1.090, 8.746, , , , 16.501, 31.903
0.241, 0.860, 0.132, 0.834, 0.384, 0.247, 1.759, 0.486, 0.919, 6.955, , , , 1.308, 14.125
0.208, 1.030, 0.105, 0.572, 0.265, 0.153, 1.809, 0.464, 0.998, 7.182, , , , 1.270, 14.056
0.247, 0.900, 0.127, 0.655, 0.366, 0.148, 1.970, 0.492, 1.028, 8.730, , , , 2.056, 16.719
0.283, 0.944, 0.137, 0.922, 0.346, 0.225, 2.501, 0.750, 0.856, 6.543, , , , 2.449, 15.956
0.313, 0.944, 0.168, 0.801, 0.330, 0.212, 2.052, 0.553, 1.109, 8.503, , , , 16.508, 31.493
0.247, 0.840, 0.134, 0.839, 0.376, 0.209, 1.780, 0.471, 0.916, 7.164, , , , 1.315, 14.291
0.214, 0.742, 0.109, 0.592, 0.271, 0.157, 1.835, 0.476, 1.000, 7.105, , , , 1.284, 13.785
0.255, 0.739, 0.138, 0.759, 0.364, 0.149, 1.934, 0.498, 1.044, 8.720, , , , 1.945, 16.545
0.612, 0.802, 0.104, 0.554, 0.196, 0.117, 1.397, 0.389, 0.735, 5.687, , , , 2.187, 12.780
0.359, 1.180, 0.200, 1.023, 0.303, 0.158, 2.022, 0.537, 1.058, 8.249, , , , 16.493, 31.582
0.278, 0.874, 0.136, 0.816, 0.373, 0.246, 1.732, 0.510, 0.913, 6.849, , , , 1.516, 14.243
0.256, 0.813, 0.138, 0.808, 0.400, 0.262, 1.800, 0.463, 0.960, 6.706, , , , 0.502, 13.108
0.288, 0.839, 0.171, 0.966, 0.480, 0.148, 1.869, 0.480, 0.985, 8.145, , , , 1.171, 15.542
0.280, 0.888, 0.141, 0.807, 0.350, 0.191, 2.484, 0.699, 0.701, 5.635, , , , 1.668, 13.844
0.285, 1.307, 0.147, 0.766, 0.314, 0.163, 2.022, 0.544, 1.092, 8.622, , , , 16.968, 32.230
0.245, 0.843, 0.135, 0.848, 0.382, 0.245, 1.759, 0.482, 0.915, 7.029, , , , 1.317, 14.200
0.216, 0.731, 0.104, 0.598, 0.275, 0.155, 1.824, 0.483, 1.001, 7.058, , , , 1.288, 13.733
0.260, 0.845, 0.172, 0.916, 0.581, 0.243, 1.945, 0.496, 1.003, 8.444, , , , 1.241, 16.146
0.355, 0.937, 0.137, 0.867, 0.395, 0.224, 2.502, 0.700, 0.677, 6.038, , , , 2.495, 15.327
0.324, 0.949, 0.168, 0.790, 0.317, 0.163, 2.086, 0.554, 1.100, 8.530, , , , 16.513, 31.494
0.237, 0.850, 0.137, 0.833, 0.377, 0.247, 1.782, 0.472, 0.921, 7.072, , , , 1.314, 14.242
0.226, 0.981, 0.105, 0.570, 0.267, 0.154, 1.819, 0.459, 0.981, 6.969, , , , 1.203, 13.734
0.237, 0.731, 0.136, 0.686, 0.360, 0.151, 1.978, 0.485, 1.020, 8.481, , , , 1.968, 16.233
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17d.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.274, 1.238, 0.125, 0.856, 0.359, 0.218, 2.425, 0.682, 0.688, 5.940, , , , 2.484, 15.289
0.218, 0.686, 0.106, 0.575, 0.205, 0.122, 1.499, 0.410, 0.710, 6.221, , , , 4.831, 15.583
0.223, 0.998, 0.100, 0.556, 0.228, 0.128, 1.523, 0.449, 0.764, 6.098, , , , 2.710, 13.777
0.247, 0.924, 0.144, 0.820, 0.320, 0.166, 2.023, 0.540, 1.086, 8.767, , , , 22.236, 37.273
0.220, 0.653, 0.125, 0.646, 0.356, 0.145, 1.845, 0.464, 0.992, 8.160, , , , 1.903, 15.509
0.240, 0.826, 0.112, 0.577, 0.205, 0.120, 1.423, 0.391, 0.686, 5.859, , , , 2.417, 12.856
0.232, 0.877, 0.132, 0.826, 0.313, 0.197, 1.483, 0.426, 0.708, 5.964, , , , 4.348, 15.506
0.236, 0.783, 0.127, 0.548, 0.233, 0.129, 1.538, 0.413, 0.776, 5.781, , , , 2.758, 13.322
0.286, 1.212, 0.155, 0.784, 0.310, 0.221, 2.023, 0.526, 1.064, 8.755, , , , 22.242, 37.578
0.259, 1.016, 0.130, 0.648, 0.404, 0.141, 1.821, 0.464, 0.970, 7.948, , , , 2.570, 16.371
0.253, 0.768, 0.102, 0.619, 0.200, 0.118, 1.377, 0.387, 0.640, 5.576, , , , 2.497, 12.537
0.271, 0.704, 0.104, 0.581, 0.270, 0.118, 1.493, 0.410, 0.720, 6.281, , , , 5.095, 16.047
0.210, 0.641, 0.097, 0.537, 0.227, 0.125, 1.489, 0.403, 0.743, 5.814, , , , 2.946, 13.232
0.254, 0.935, 0.142, 0.766, 0.312, 0.158, 2.083, 0.540, 1.060, 8.716, , , , 22.558, 37.524
0.253, 0.842, 0.380, 0.646, 0.356, 0.140, 1.865, 0.476, 0.981, 8.169, , , , 2.831, 16.939
0.274, 0.890, 0.124, 0.809, 0.332, 0.219, 2.385, 0.384, 0.647, 5.455, , , , 1.640, 13.159
0.311, 0.816, 0.101, 0.548, 0.203, 0.122, 1.496, 0.411, 0.773, 6.100, , , , 5.015, 15.896
0.294, 0.729, 0.108, 0.568, 0.233, 0.129, 1.534, 0.423, 0.745, 5.907, , , , 3.177, 13.847
0.285, 0.950, 0.158, 0.860, 0.311, 0.161, 2.031, 0.541, 1.079, 8.805, , , , 22.426, 37.607
0.353, 0.769, 0.149, 0.694, 0.362, 0.143, 1.868, 0.472, 1.007, 8.164, , , , 2.782, 16.763
0.237, 0.774, 0.104, 0.545, 0.205, 0.121, 1.413, 0.461, 0.654, 5.668, , , , 2.441, 12.623
0.195, 0.616, 0.098, 0.548, 0.202, 0.126, 1.541, 0.411, 0.708, 6.059, , , , 4.737, 15.241
0.304, 0.729, 0.107, 0.580, 0.238, 0.132, 1.615, 0.418, 0.773, 5.844, , , , 3.203, 13.943
0.268, 0.932, 0.147, 0.809, 0.321, 0.163, 2.056, 0.544, 1.084, 8.947, , , , 22.286, 37.557
0.245, 1.080, 0.127, 0.653, 0.352, 0.147, 1.827, 0.484, 0.977, 8.256, , , , 2.802, 16.950
0.236, 0.786, 0.109, 0.583, 0.201, 0.117, 1.428, 0.463, 0.682, 5.831, , , , 2.439, 12.875
0.189, 0.702, 0.100, 0.585, 0.210, 0.125, 1.566, 0.421, 0.738, 6.107, , , , 4.995, 15.738
0.213, 0.749, 0.345, 0.554, 0.230, 0.127, 1.572, 0.408, 0.761, 6.005, , , , 3.344, 14.308
0.255, 1.245, 0.150, 0.778, 0.306, 0.158, 1.981, 0.532, 1.058, 8.641, , , , 22.949, 38.053
0.218, 0.788, 0.392, 0.642, 0.350, 0.142, 1.857, 0.465, 0.974, 8.102, , , , 2.814, 16.744
0.271, 1.258, 0.128, 0.876, 0.330, 0.221, 2.427, 0.690, 0.820, 6.365, , , , 2.528, 15.914
0.286, 0.702, 0.110, 0.567, 0.205, 0.123, 1.553, 0.409, 0.714, 6.202, , , , 5.014, 15.885
0.235, 0.736, 0.103, 0.581, 0.236, 0.129, 1.595, 0.416, 0.760, 5.903, , , , 3.252, 13.946
0.303, 1.240, 0.149, 0.793, 0.320, 0.163, 2.068, 0.542, 1.061, 8.819, , , , 22.309, 37.767
0.273, 0.827, 0.167, 0.947, 0.536, 0.263, 1.816, 0.467, 0.965, 7.923, , , , 1.883, 16.067
0.255, 0.920, 0.123, 0.825, 0.333, 0.219, 2.538, 0.685, 0.829, 5.727, , , , 2.561, 15.015
0.257, 0.767, 0.130, 0.796, 0.302, 0.194, 1.633, 0.405, 0.697, 5.918, , , , 4.536, 15.635
0.224, 0.744, 0.110, 0.578, 0.234, 0.130, 1.539, 0.434, 0.766, 5.815, , , , 3.310, 13.884
0.279, 0.926, 0.158, 0.854, 0.314, 0.159, 2.004, 0.546, 1.072, 8.774, , , , 22.664, 37.750
0.239, 0.790, 0.153, 0.667, 0.349, 0.143, 1.829, 0.476, 0.986, 8.264, , , , 2.744, 16.640
0.247, 0.781, 0.107, 0.550, 0.199, 0.121, 1.425, 0.395, 0.733, 5.714, , , , 2.572, 12.844
0.222, 0.702, 0.105, 0.591, 0.204, 0.127, 1.518, 0.484, 0.729, 6.246, , , , 5.039, 15.967
0.195, 0.717, 0.101, 0.572, 0.235, 0.128, 1.576, 0.417, 0.773, 6.050, , , , 3.139, 13.903
0.289, 0.940, 0.177, 0.805, 0.313, 0.160, 2.020, 0.537, 1.099, 8.768, , , , 22.262, 37.370
0.225, 1.332, 0.134, 0.655, 0.348, 0.141, 1.836, 0.477, 0.974, 8.100, , , , 2.621, 16.843
0.248, 1.040, 0.132, 0.854, 0.343, 0.222, 1.814, 0.394, 0.670, 5.827, , , , 2.490, 14.034
0.322, 0.706, 0.104, 0.581, 0.211, 0.127, 1.568, 0.417, 0.728, 6.259, , , , 4.917, 15.940
0.242, 0.800, 0.132, 0.879, 0.347, 0.208, 1.514, 0.405, 0.742, 5.748, , , , 2.879, 13.896
0.282, 0.947, 0.151, 0.784, 0.311, 0.158, 2.043, 0.540, 1.080, 8.703, , , , 22.420, 37.419
0.246, 1.071, 0.132, 0.643, 0.349, 0.142, 1.849, 0.462, 0.960, 8.083, , , , 2.831, 16.768
0.295, 0.892, 0.139, 0.884, 0.299, 0.186, 2.439, 0.743, 0.835, 6.299, , , , 1.642, 14.653
0.299, 0.756, 0.109, 0.586, 0.208, 0.126, 1.559, 0.423, 0.727, 6.251, , , , 4.910, 15.954
0.199, 0.718, 0.104, 0.556, 0.233, 0.130, 1.565, 0.412, 0.752, 5.823, , , , 2.909, 13.401
0.273, 0.955, 0.159, 0.829, 0.323, 0.164, 2.036, 0.539, 1.093, 8.805, , , , 22.083, 37.259
0.221, 1.237, 0.128, 0.662, 0.356, 0.145, 1.855, 0.471, 0.987, 8.008, , , , 2.777, 16.847
0.278, 1.007, 0.102, 0.531, 0.195, 0.117, 1.377, 0.386, 0.645, 5.815, , , , 2.631, 13.084
0.245, 0.698, 0.104, 0.570, 0.204, 0.121, 1.492, 0.477, 0.716, 6.141, , , , 4.987, 15.755
0.216, 0.704, 0.100, 0.548, 0.231, 0.127, 1.497, 0.418, 0.745, 5.732, , , , 3.237, 13.555
0.303, 1.142, 0.146, 0.811, 0.306, 0.155, 1.965, 0.539, 1.072, 8.618, , , , 22.167, 37.224
0.238, 1.067, 0.127, 0.701, 0.344, 0.142, 1.799, 0.463, 1.016, 8.051, , , , 2.776, 16.724
0.262, 1.087, 0.101, 0.560, 0.201, 0.114, 1.397, 0.387, 0.723, 5.682, , , , 2.411, 12.925
0.397, 0.724, 0.099, 0.542, 0.202, 0.122, 1.472, 0.405, 0.784, 5.940, , , , 4.898, 15.585
0.243, 0.790, 0.101, 0.576, 0.234, 0.127, 1.535, 0.411, 0.808, 5.977, , , , 3.253, 14.055
0.263, 1.202, 0.144, 0.794, 0.311, 0.161, 1.985, 0.540, 1.103, 9.002, , , , 22.263, 37.768
0.562, 0.765, 0.125, 0.661, 0.351, 0.145, 1.873, 0.480, 1.000, 8.264, , , , 2.749, 16.975
0.266, 0.934, 0.128, 0.830, 0.346, 0.224, 1.828, 0.401, 0.666, 5.634, , , , 2.432, 13.689
0.230, 0.862, 0.134, 0.830, 0.316, 0.208, 1.605, 0.411, 0.710, 5.893, , , , 4.363, 15.562
0.225, 0.739, 0.110, 0.554, 0.229, 0.128, 1.550, 0.415, 0.767, 6.009, , , , 3.445, 14.171
0.325, 1.401, 0.151, 0.794, 0.312, 0.161, 1.996, 0.540, 1.052, 8.614, , , , 22.163, 37.509
0.235, 0.748, 0.134, 0.680, 0.359, 0.142, 1.878, 0.466, 0.983, 8.041, , , , 2.775, 16.441
0.289, 0.883, 0.140, 0.798, 0.368, 0.184, 2.433, 0.686, 0.874, 6.416, , , , 1.741, 14.812
0.236, 0.844, 0.100, 0.586, 0.207, 0.121, 1.508, 0.412, 0.751, 6.024, , , , 4.954, 15.743
0.221, 0.727, 0.100, 0.589, 0.236, 0.128, 1.548, 0.415, 0.766, 5.980, , , , 3.362, 14.072
0.351, 1.219, 0.215, 1.182, 0.437, 0.161, 2.011, 0.549, 1.084, 8.721, , , , 22.001, 37.931
0.269, 0.886, 0.168, 0.947, 0.473, 0.141, 1.819, 0.462, 0.956, 7.883, , , , 1.952, 15.956
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17e.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
