Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.012, 47.685, 97.348, 0.012
0.096, 0.024, 44.439, 72.781, 0.027
0.096, 0.011, 44.156, 72.621, 0.027
0.093, 0.025, 44.388, 79.398, 0.027
0.088, 0.011, 44.500, 77.364, 0.027
0.100, 0.011, 44.738, 75.228, 0.013
0.113, 0.023, 44.255, 79.074, 0.027
0.098, 0.025, 44.581, 75.583, 0.028
0.097, 0.011, 44.586, 73.187, 0.028
0.099, 0.011, 44.571, 79.789, 0.011
0.098, 0.024, 44.094, 81.550, 0.012
0.090, 0.011, 44.593, 76.619, 0.026
0.098, 0.011, 44.762, 78.306, 0.012
0.097, 0.011, 44.636, 75.903, 0.012
0.084, 0.011, 44.752, 84.997, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.074, 0.011, 45.779, 54.600, 0.027
0.065, 0.011, 45.015, 53.725, 0.013
0.067, 0.011, 44.066, 54.066, 0.012
0.067, 0.011, 44.927, 53.206, 0.012
0.069, 0.010, 44.579, 55.248, 0.027
0.083, 0.011, 45.241, 54.297, 0.028
0.072, 0.011, 44.892, 52.794, 0.012
0.098, 0.011, 44.622, 53.028, 0.028
0.097, 0.011, 44.658, 54.467, 0.012
0.102, 0.011, 44.840, 56.182, 0.012
0.066, 0.012, 44.728, 59.113, 0.027
0.069, 0.024, 44.210, 56.851, 0.014
0.068, 0.011, 45.186, 61.173, 0.027
0.066, 0.011, 44.790, 54.479, 0.027
0.068, 0.011, 45.033, 53.928, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.068, 0.010, 34.701, 194.526, 0.026
0.066, 0.011, 35.234, 179.714, 0.027
0.067, 0.011, 35.020, 181.745, 0.018
0.066, 0.012, 35.083, 182.711, 0.012
0.067, 0.011, 34.926, 185.301, 0.014
0.110, 0.011, 34.918, 181.198, 0.016
0.068, 0.012, 34.924, 183.842, 0.027
0.095, 0.011, 35.248, 185.745, 0.013
0.088, 0.011, 35.348, 184.809, 0.027
0.077, 0.011, 34.932, 183.311, 0.027
0.069, 0.011, 34.609, 183.677, 0.027
0.077, 0.011, 35.371, 182.961, 0.027
0.137, 0.011, 35.068, 187.603, 0.027
0.067, 0.012, 35.147, 192.853, 0.026
0.094, 0.011, 34.634, 183.734, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.054, 0.011, 37.959, 18.287, 0.030
0.058, 0.011, 37.833, 19.300, 0.027
0.052, 0.011, 37.871, 18.583, 0.012
0.055, 0.012, 37.730, 18.541, 0.027
0.056, 0.010, 37.764, 18.781, 0.026
0.056, 0.011, 38.251, 17.957, 0.030
0.056, 0.011, 37.728, 20.100, 0.027
0.070, 0.012, 37.992, 21.053, 0.027
0.098, 0.011, 38.124, 21.961, 0.027
0.058, 0.011, 37.749, 17.234, 0.012
0.052, 0.011, 37.811, 17.951, 0.027
0.054, 0.012, 38.184, 17.098, 0.012
0.053, 0.011, 38.245, 17.587, 0.028
0.056, 0.012, 38.161, 18.548, 0.026
0.054, 0.011, 38.016, 17.647, 0.028
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.073, 0.010, 42.687, 15.452, 0.027
0.069, 0.024, 42.881, 15.542, 0.012
0.070, 0.011, 42.923, 14.837, 0.013
0.067, 0.011, 42.824, 15.000, 0.012
0.070, 0.024, 43.394, 15.819, 0.013
0.079, 0.011, 43.046, 15.406, 0.027
0.069, 0.023, 42.641, 15.414, 0.012
0.098, 0.011, 43.062, 15.275, 0.012
0.102, 0.012, 43.372, 15.146, 0.013
0.073, 0.011, 43.030, 15.492, 0.012
0.068, 0.023, 42.492, 16.106, 0.027
0.074, 0.011, 43.447, 15.934, 0.012
0.101, 0.024, 43.680, 17.578, 0.012
0.069, 0.024, 42.943, 15.284, 0.013
0.069, 0.023, 42.974, 17.888, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
0.074, 0.023, 58.771, 87.459, 0.012
0.071, 0.011, 58.588, 96.208, 0.013
0.072, 0.011, 58.415, 96.712, 0.027
0.068, 0.012, 58.636, 109.496, 0.013
0.075, 0.012, 59.009, 114.421, 0.013
0.074, 0.024, 58.920, 107.783, 0.028
0.068, 0.013, 58.348, 117.610, 0.012
0.090, 0.011, 59.025, 117.665, 0.013
0.091, 0.011, 58.994, 122.195, 0.028
0.074, 0.011, 58.398, 108.578, 0.012
0.069, 0.025, 58.279, 111.371, 0.013
0.071, 0.012, 59.056, 113.320, 0.013
0.071, 0.011, 59.206, 113.806, 0.013
0.071, 0.012, 59.037, 117.224, 0.013
0.070, 0.012, 58.575, 110.835, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
0.086, 0.011, 57.764, 245.614, 0.027
0.086, 0.012, 57.271, 247.435, 0.027
0.096, 0.011, 56.708, 263.777, 0.027
0.090, 0.011, 57.159, 267.428, 0.026
0.091, 0.011, 58.195, 278.859, 0.028
0.108, 0.011, 57.587, 273.526, 0.027
0.090, 0.011, 56.787, 284.244, 0.028
0.112, 0.011, 57.276, 288.140, 0.027
0.137, 0.011, 57.427, 338.032, 0.027
0.094, 0.011, 57.670, 308.853, 0.027
0.091, 0.012, 57.558, 307.856, 0.027
0.098, 0.011, 58.338, 306.326, 0.027
0.092, 0.011, 57.791, 320.861, 0.028
0.087, 0.011, 57.648, 323.095, 0.027
0.092, 0.010, 57.059, 316.537, 0.028
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12a.sql...
0.089, 0.011, 68.988, 33.716, 0.014
0.091, 0.010, 68.995, 31.313, 0.026
0.090, 0.011, 68.788, 28.932, 0.012
0.128, 0.011, 69.050, 28.490, 0.027
0.095, 0.011, 69.501, 27.613, 0.028
0.091, 0.011, 69.562, 28.446, 0.027
0.124, 0.011, 68.977, 31.291, 0.027
0.120, 0.027, 69.541, 36.153, 0.028
0.125, 0.011, 69.655, 31.499, 0.028
0.107, 0.011, 68.803, 26.759, 0.027
0.103, 0.011, 68.809, 27.217, 0.027
0.091, 0.010, 69.411, 28.819, 0.012
0.091, 0.012, 69.549, 27.347, 0.052
0.092, 0.011, 69.596, 29.866, 0.027
0.113, 0.011, 69.033, 30.641, 0.028
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12b.sql...
0.120, 0.011, 55.688, 38.442, 0.012
0.122, 0.011, 53.189, 36.326, 0.013
0.156, 0.011, 52.508, 37.731, 0.015
0.120, 0.011, 52.819, 39.034, 0.012
0.128, 0.010, 53.872, 40.897, 0.011
0.119, 0.011, 53.746, 39.554, 0.012
0.120, 0.011, 52.638, 37.538, 0.012
0.133, 0.012, 53.328, 40.339, 0.012
0.143, 0.012, 53.526, 37.758, 0.012
0.128, 0.010, 52.609, 39.040, 0.026
0.119, 0.011, 52.961, 47.480, 0.012
0.109, 0.011, 53.862, 36.819, 0.013
0.136, 0.011, 53.381, 38.388, 0.013
0.119, 0.011, 53.351, 40.493, 0.012
0.120, 0.010, 53.314, 37.426, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12c.sql...
0.089, 0.011, 71.622, 38.948, 0.016
0.091, 0.011, 71.737, 39.666, 0.013
0.087, 0.011, 71.063, 39.620, 0.015
0.087, 0.011, 71.675, 38.189, 0.013
0.086, 0.011, 71.895, 38.946, 0.013
0.084, 0.011, 71.751, 37.933, 0.012
0.086, 0.011, 71.178, 41.996, 0.011
0.101, 0.011, 72.265, 38.866, 0.012
0.108, 0.011, 71.872, 38.508, 0.027
0.089, 0.011, 71.334, 38.906, 0.027
0.088, 0.011, 71.340, 37.885, 0.012
0.091, 0.011, 71.773, 40.269, 0.027
0.087, 0.011, 72.139, 38.585, 0.012
0.088, 0.011, 72.144, 39.088, 0.012
0.086, 0.011, 71.442, 42.869, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13a.sql...
0.105, 0.011, 58.960, 30.253, 0.013
0.111, 0.011, 58.920, 29.536, 0.012
0.110, 0.010, 58.690, 30.153, 0.013
0.106, 0.010, 59.018, 30.721, 0.012
0.110, 0.011, 59.616, 28.504, 0.016
0.107, 0.011, 59.084, 28.927, 0.012
0.110, 0.011, 59.502, 32.505, 0.012
0.129, 0.011, 59.264, 32.508, 0.013
0.155, 0.011, 58.689, 32.575, 0.013
0.127, 0.010, 58.016, 29.956, 0.027
0.110, 0.011, 58.760, 29.866, 0.012
0.127, 0.011, 58.516, 35.365, 0.013
0.115, 0.011, 59.362, 35.268, 0.012
0.108, 0.011, 59.428, 29.494, 0.012
0.110, 0.011, 58.846, 30.002, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13b.sql...
0.091, 0.010, 67.522, 42.892, 0.012
0.097, 0.011, 67.327, 45.745, 0.012
0.094, 0.011, 66.795, 47.179, 0.012
0.091, 0.011, 67.151, 52.001, 0.027
0.100, 0.011, 67.515, 46.042, 0.012
0.092, 0.011, 67.462, 49.082, 0.012
0.096, 0.011, 67.667, 51.005, 0.012
0.115, 0.011, 67.489, 45.350, 0.012
0.121, 0.011, 67.573, 45.033, 0.012
0.107, 0.011, 67.045, 46.032, 0.027
0.095, 0.011, 66.912, 46.553, 0.027
0.094, 0.012, 67.436, 46.578, 0.027
0.092, 0.011, 67.761, 47.735, 0.012
0.095, 0.011, 67.581, 48.882, 0.012
0.094, 0.011, 66.540, 50.029, 0.028
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13c.sql...
0.096, 0.011, 66.181, 46.325, 0.012
0.099, 0.011, 66.027, 44.538, 0.012
0.093, 0.015, 65.554, 41.815, 0.012
0.093, 0.011, 65.028, 41.772, 0.012
0.095, 0.011, 66.447, 42.903, 0.012
0.114, 0.012, 66.413, 43.831, 0.012
0.096, 0.011, 66.344, 44.391, 0.012
0.113, 0.011, 66.416, 49.284, 0.012
0.120, 0.011, 66.457, 47.291, 0.011
0.129, 0.010, 68.073, 43.269, 0.012
0.110, 0.011, 65.028, 44.562, 0.012
0.111, 0.011, 65.498, 46.468, 0.013
0.097, 0.011, 66.452, 42.125, 0.012
0.094, 0.011, 66.688, 44.864, 0.012
0.093, 0.011, 66.093, 43.896, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13d.sql...
0.092, 0.011, 61.888, 57.527, 0.013
0.097, 0.018, 62.668, 60.735, 0.027
0.096, 0.010, 61.249, 58.224, 0.013
0.095, 0.011, 61.792, 67.288, 0.012
0.098, 0.011, 62.024, 57.741, 0.013
0.114, 0.012, 62.103, 61.283, 0.028
0.094, 0.011, 62.113, 62.066, 0.012
0.114, 0.011, 62.040, 56.861, 0.013
0.097, 0.011, 61.832, 64.548, 0.012
0.095, 0.011, 61.605, 58.522, 0.012
0.093, 0.010, 61.642, 67.467, 0.013
0.102, 0.011, 62.199, 66.749, 0.013
0.098, 0.011, 62.192, 65.050, 0.016
0.094, 0.011, 62.155, 59.779, 0.027
0.095, 0.011, 61.749, 67.869, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/14a.sql...
0.092, 0.011, 50.123, 38.040, 0.012
0.112, 0.011, 49.568, 38.086, 0.013
0.091, 0.011, 49.843, 36.317, 0.013
0.088, 0.011, 50.204, 38.743, 0.013
0.093, 0.012, 50.494, 37.354, 0.013
0.118, 0.011, 49.716, 45.904, 0.012
0.091, 0.011, 50.367, 39.712, 0.013
0.110, 0.012, 50.415, 41.569, 0.012
0.092, 0.011, 50.261, 45.982, 0.012
0.100, 0.011, 49.942, 39.859, 0.013
0.089, 0.011, 49.959, 37.952, 0.012
0.100, 0.011, 50.411, 37.453, 0.012
