Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.117, 0.743, 0.761, 1115.271, 0.040, 0.099, 0.000, 574.370, 0.036, 0.031, 21.368, 0.069, 0.447, 5862.253, 0.050, 0.033, 1.030, 0.048, 0.144, 31.471, 0.042, 0.036, 60.223, 0.150, 0.405, 1556.916, 0.130, 0.077, 33.357, 0.147, 0.313, 308.355, 0.133, 0.127, 0.034, 0.000, 69.769, 0.063
8.130, 0.029, 0.106, 0.138, 0.559, 0.007, 0.016, 0.000, 85.051, 0.038, 0.030, 0.354, 0.019, 0.185, 1176.464, 0.039, 0.026, 0.703, 0.040, 0.107, 2.962, 0.028, 0.013, 0.341, 0.034, 0.109, 1.668, 0.016, 0.012, 0.264, 0.019, 0.100, 1.163, 0.028, 0.011, 0.005, 0.000, 0.276, 0.023
8.319, 0.013, 0.102, 0.145, 0.525, 0.006, 0.017, 0.000, 79.743, 0.036, 0.029, 0.366, 0.018, 0.181, 1171.063, 0.038, 0.026, 0.694, 0.041, 0.117, 2.911, 0.028, 0.014, 0.329, 0.019, 0.125, 1.625, 0.028, 0.012, 0.306, 0.034, 0.085, 1.118, 0.027, 0.010, 0.005, 0.000, 0.304, 0.009
8.293, 0.029, 0.111, 0.136, 0.571, 0.006, 0.015, 0.000, 73.021, 0.037, 0.028, 0.366, 0.034, 0.127, 1175.251, 0.041, 0.027, 0.682, 0.041, 0.109, 2.917, 0.029, 0.014, 0.282, 0.016, 0.130, 1.670, 0.028, 0.011, 0.309, 0.034, 0.083, 1.199, 0.028, 0.010, 0.005, 0.000, 0.224, 0.023
8.340, 0.028, 0.101, 0.140, 0.570, 0.006, 0.016, 0.000, 67.714, 0.036, 0.027, 0.354, 0.019, 0.150, 1174.164, 0.039, 0.026, 0.697, 0.042, 0.109, 2.937, 0.028, 0.014, 0.339, 0.034, 0.105, 1.687, 0.016, 0.011, 0.258, 0.016, 0.076, 1.191, 0.016, 0.011, 0.005, 0.000, 0.305, 0.022
8.179, 0.028, 0.111, 0.137, 0.563, 0.006, 0.015, 0.000, 85.430, 0.048, 0.029, 0.345, 0.034, 0.131, 1170.491, 0.040, 0.028, 0.710, 0.042, 0.107, 2.931, 0.016, 0.013, 0.310, 0.034, 0.104, 1.663, 0.028, 0.011, 0.305, 0.034, 0.084, 1.114, 0.016, 0.010, 0.004, 0.000, 0.275, 0.008
8.199, 0.029, 0.103, 0.141, 0.567, 0.006, 0.016, 0.000, 74.544, 0.037, 0.028, 0.350, 0.019, 0.155, 1173.760, 0.038, 0.026, 0.704, 0.042, 0.109, 3.080, 0.016, 0.015, 0.348, 0.019, 0.131, 1.670, 0.015, 0.013, 0.288, 0.019, 0.106, 1.225, 0.015, 0.011, 0.005, 0.000, 0.257, 0.024
8.159, 0.028, 0.111, 0.136, 0.574, 0.006, 0.015, 0.000, 68.469, 0.037, 0.030, 0.353, 0.019, 0.180, 1174.558, 0.033, 0.026, 0.740, 0.032, 0.103, 2.969, 0.028, 0.013, 0.342, 0.034, 0.109, 1.652, 0.038, 0.025, 0.321, 0.033, 0.090, 1.179, 0.028, 0.027, 0.005, 0.000, 0.274, 0.020
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
57.670, 0.000, 0.000, 0.000, 0.000, 0.036, 0.102, 0.000, 89.673, 0.039, 0.027, 0.356, 0.020, 0.261, 1164.122, 0.043, 0.025, 0.662, 0.028, 0.112, 0.904, 0.017, 0.014, 0.007, 0.149, 0.282, 0.021
