Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.109, 0.000, 283645.136, 0.042
0.055, 0.012, 0.000, 253.692, 0.010
0.055, 0.011, 0.000, 245.573, 0.010
0.059, 0.011, 0.000, 245.275, 0.010
0.057, 0.011, 0.000, 246.342, 0.011
0.055, 0.012, 0.000, 244.671, 0.010
0.057, 0.012, 0.000, 246.215, 0.011
0.056, 0.011, 0.000, 249.079, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.083, 0.114, 0.000, 123.376, 0.010
0.026, 0.012, 0.000, 112.852, 0.010
0.027, 0.011, 0.000, 108.503, 0.011
0.028, 0.012, 0.000, 115.548, 0.012
0.028, 0.012, 0.000, 112.323, 0.011
0.028, 0.012, 0.000, 109.076, 0.011
0.027, 0.012, 0.000, 113.962, 0.013
0.035, 0.012, 0.000, 115.046, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.020, 0.032, 0.000, 13854.371, 0.010
0.026, 0.012, 0.000, 1311.959, 0.013
0.028, 0.011, 0.000, 1258.784, 0.012
0.028, 0.012, 0.000, 1294.982, 0.011
0.028, 0.012, 0.000, 1385.254, 0.010
0.028, 0.012, 0.000, 1254.727, 0.010
0.025, 0.012, 0.000, 1290.744, 0.010
0.026, 0.012, 0.000, 1327.674, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.020, 0.031, 0.000, 417.417, 0.013
0.022, 0.012, 0.000, 44.504, 0.014
0.023, 0.012, 0.000, 44.094, 0.026
0.027, 0.012, 0.000, 45.435, 0.025
0.026, 0.012, 0.000, 53.447, 0.027
0.025, 0.012, 0.000, 51.990, 0.025
0.022, 0.012, 0.000, 49.957, 0.025
0.047, 0.012, 0.000, 52.884, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.066, 0.036, 0.000, 20.108, 0.008
0.057, 0.012, 0.000, 17.777, 0.007
0.091, 0.011, 0.000, 17.498, 0.008
0.063, 0.012, 0.000, 17.944, 0.008
0.062, 0.012, 0.000, 17.519, 0.008
0.060, 0.012, 0.000, 17.761, 0.022
0.061, 0.011, 0.000, 17.897, 0.007
0.098, 0.012, 0.000, 17.753, 0.007
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
0.045, 0.023, 0.000, 276.777, 0.010
0.041, 0.010, 0.000, 115.091, 0.010
0.070, 0.009, 0.000, 119.414, 0.026
0.040, 0.009, 0.000, 120.590, 0.010
0.072, 0.010, 0.000, 115.802, 0.012
0.040, 0.010, 0.000, 120.032, 0.010
0.041, 0.009, 0.000, 114.955, 0.027
0.070, 0.009, 0.000, 120.325, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
0.053, 0.039, 0.000, 302.034, 0.028
0.054, 0.012, 0.000, 105.692, 0.010
0.069, 0.011, 0.000, 105.649, 0.010
0.054, 0.012, 0.000, 102.782, 0.010
0.080, 0.011, 0.000, 104.598, 0.010
0.055, 0.011, 0.000, 104.678, 0.025
0.062, 0.032, 0.000, 108.091, 0.010
0.092, 0.011, 0.000, 106.576, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12a.sql...
0.145, 0.076, 0.000, 15194.491, 0.042
0.057, 0.012, 0.000, 248.997, 0.012
0.057, 0.011, 0.000, 251.621, 0.011
0.083, 0.011, 0.000, 252.925, 0.011
0.055, 0.011, 0.000, 249.470, 0.012
0.057, 0.011, 0.000, 250.069, 0.011
0.056, 0.011, 0.000, 249.947, 0.011
0.087, 0.011, 0.000, 250.350, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12b.sql...
0.203, 0.112, 0.000, 187.410, 0.041
0.063, 0.012, 0.000, 38.733, 0.026
0.060, 0.012, 0.000, 38.820, 0.010
0.062, 0.012, 0.000, 40.832, 0.010
0.098, 0.011, 0.000, 40.107, 0.013
0.061, 0.012, 0.000, 42.796, 0.011
0.058, 0.011, 0.000, 39.078, 0.010
0.061, 0.012, 0.000, 40.438, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12c.sql...
0.211, 0.109, 0.000, 18383.199, 0.014
0.058, 0.011, 0.000, 433.962, 0.011
0.055, 0.011, 0.000, 431.674, 0.010
0.054, 0.011, 0.000, 430.629, 0.011
0.050, 0.011, 0.000, 427.211, 0.010
0.057, 0.012, 0.000, 429.346, 0.010
0.056, 0.011, 0.000, 430.916, 0.010
0.083, 0.011, 0.000, 430.444, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13a.sql...
0.082, 0.046, 0.000, 3582.314, 0.010
0.057, 0.013, 0.000, 716.060, 0.011
0.055, 0.011, 0.000, 716.464, 0.011
0.057, 0.012, 0.000, 721.267, 0.010
0.053, 0.012, 0.000, 717.481, 0.025
0.058, 0.012, 0.000, 725.659, 0.025
0.054, 0.012, 0.000, 719.243, 0.010
0.056, 0.012, 0.000, 717.029, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13b.sql...
0.086, 0.028, 0.000, 345.694, 0.010
0.059, 0.012, 0.000, 327.006, 0.010
0.058, 0.012, 0.000, 328.595, 0.011
0.058, 0.012, 0.000, 326.570, 0.010
0.056, 0.011, 0.000, 325.970, 0.010
0.059, 0.012, 0.000, 329.892, 0.011
0.056, 0.012, 0.000, 326.225, 0.010
0.085, 0.011, 0.000, 326.390, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13c.sql...
0.056, 0.030, 0.000, 273.080, 0.026
0.058, 0.013, 0.000, 266.654, 0.025
0.058, 0.012, 0.000, 275.306, 0.011
0.060, 0.012, 0.000, 268.434, 0.011
0.059, 0.011, 0.000, 268.749, 0.010
0.060, 0.013, 0.000, 271.150, 0.017
0.059, 0.012, 0.000, 267.457, 0.010
0.057, 0.012, 0.000, 268.768, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13d.sql...
