Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.096, 0.000, 281868.625, 0.010
0.063, 0.011, 0.000, 249.848, 0.010
0.043, 0.012, 0.000, 245.327, 0.010
0.047, 0.011, 0.000, 251.498, 0.011
0.045, 0.011, 0.000, 243.927, 0.010
0.052, 0.012, 0.000, 246.276, 0.011
0.045, 0.012, 0.000, 250.612, 0.011
0.046, 0.013, 0.000, 246.127, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
0.056, 0.048, 0.000, 116.457, 0.010
0.027, 0.011, 0.000, 112.660, 0.010
0.027, 0.012, 0.000, 106.563, 0.037
0.027, 0.012, 0.000, 113.980, 0.012
0.028, 0.011, 0.000, 107.944, 0.010
0.026, 0.012, 0.000, 115.294, 0.010
0.027, 0.012, 0.000, 112.984, 0.024
0.024, 0.012, 0.000, 109.021, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql...
0.020, 0.032, 0.000, 175803.396, 0.011
0.027, 0.012, 0.000, 6235.343, 0.025
0.025, 0.012, 0.000, 6218.929, 0.025
0.024, 0.012, 0.000, 6208.773, 0.010
0.027, 0.013, 0.000, 6195.179, 0.013
0.027, 0.012, 0.000, 6181.962, 0.010
0.026, 0.012, 0.000, 6190.395, 0.009
0.027, 0.011, 0.000, 6235.390, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
0.019, 0.029, 0.000, 427.669, 0.017
0.025, 0.012, 0.000, 43.923, 0.026
0.027, 0.012, 0.000, 43.763, 0.012
0.026, 0.012, 0.000, 50.891, 0.010
0.023, 0.011, 0.000, 47.182, 0.013
0.041, 0.025, 0.000, 48.167, 0.011
0.025, 0.011, 0.000, 43.988, 0.027
0.023, 0.012, 0.000, 43.059, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
0.140, 0.041, 0.000, 22.198, 0.008
0.062, 0.013, 0.000, 17.197, 0.007
0.069, 0.011, 0.000, 17.265, 0.008
0.067, 0.024, 0.000, 17.355, 0.007
0.065, 0.011, 0.000, 17.462, 0.010
0.098, 0.012, 0.000, 17.526, 0.022
0.062, 0.012, 0.000, 17.539, 0.007
0.091, 0.012, 0.000, 17.721, 0.008
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql...
0.045, 0.030, 0.000, 266.313, 0.010
0.079, 0.009, 0.000, 115.658, 0.010
0.038, 0.023, 0.000, 117.600, 0.011
0.041, 0.009, 0.000, 120.538, 0.011
0.041, 0.009, 0.000, 117.573, 0.010
0.039, 0.009, 0.000, 121.005, 0.012
0.063, 0.010, 0.000, 116.336, 0.026
0.067, 0.009, 0.000, 119.515, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
0.055, 0.029, 0.000, 233.751, 0.013
0.054, 0.012, 0.000, 107.730, 0.010
0.052, 0.012, 0.000, 105.315, 0.010
0.062, 0.011, 0.000, 107.522, 0.026
0.088, 0.012, 0.000, 106.148, 0.010
0.093, 0.011, 0.000, 106.536, 0.025
0.056, 0.011, 0.000, 105.645, 0.010
0.048, 0.011, 0.000, 107.147, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12a.sql...
0.040, 0.037, 0.000, 16929.381, 0.041
0.052, 0.012, 0.000, 149.334, 0.011
0.052, 0.012, 0.000, 150.130, 0.010
0.045, 0.012, 0.000, 144.522, 0.011
0.062, 0.012, 0.000, 144.520, 0.010
0.035, 0.011, 0.000, 145.640, 0.012
0.033, 0.012, 0.000, 147.341, 0.010
0.034, 0.012, 0.000, 150.231, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12b.sql...
0.244, 0.109, 0.000, 180.308, 0.041
0.051, 0.013, 0.000, 40.402, 0.010
0.058, 0.011, 0.000, 40.514, 0.012
0.055, 0.012, 0.000, 39.613, 0.011
0.061, 0.012, 0.000, 39.850, 0.009
0.062, 0.012, 0.000, 43.599, 0.010
0.054, 0.011, 0.000, 40.787, 0.010
0.055, 0.011, 0.000, 40.185, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12c.sql...
0.210, 0.112, 0.000, 18797.410, 0.021
0.051, 0.011, 0.000, 429.401, 0.010
0.053, 0.011, 0.000, 427.657, 0.011
0.051, 0.012, 0.000, 430.194, 0.011
0.051, 0.011, 0.000, 429.575, 0.011
0.055, 0.012, 0.000, 426.055, 0.011
0.038, 0.011, 0.000, 430.476, 0.011
0.050, 0.012, 0.000, 426.997, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13a.sql...
0.088, 0.041, 0.000, 3088.259, 0.010
0.053, 0.013, 0.000, 718.615, 0.010
0.057, 0.012, 0.000, 721.521, 0.025
0.059, 0.013, 0.000, 719.682, 0.010
0.061, 0.012, 0.000, 719.422, 0.011
0.062, 0.013, 0.000, 725.698, 0.010
0.056, 0.012, 0.000, 726.127, 0.010
0.062, 0.012, 0.000, 720.819, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13b.sql...
0.033, 0.027, 0.000, 334.250, 0.010
0.054, 0.011, 0.000, 332.831, 0.011
0.035, 0.011, 0.000, 334.610, 0.011
0.046, 0.012, 0.000, 331.746, 0.011
0.035, 0.012, 0.000, 332.951, 0.011
0.035, 0.012, 0.000, 331.903, 0.011
0.035, 0.011, 0.000, 331.688, 0.011
0.034, 0.012, 0.000, 332.923, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13c.sql...
0.064, 0.028, 0.000, 268.563, 0.010
0.066, 0.012, 0.000, 270.947, 0.025
0.058, 0.011, 0.000, 272.550, 0.012
0.061, 0.013, 0.000, 270.790, 0.011
0.066, 0.012, 0.000, 270.518, 0.026
0.064, 0.012, 0.000, 270.465, 0.026
0.059, 0.012, 0.000, 271.403, 0.011
0.058, 0.012, 0.000, 273.766, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13d.sql...
0.057, 0.029, 0.000, 1211.892, 0.025
0.061, 0.013, 0.000, 1011.128, 0.010
0.079, 0.012, 0.000, 1008.919, 0.025
0.078, 0.013, 0.000, 1019.381, 0.010
0.101, 0.012, 0.000, 1011.370, 0.013
0.074, 0.012, 0.000, 1006.461, 0.025
0.084, 0.012, 0.000, 1014.522, 0.025
0.038, 0.012, 0.000, 1009.988, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/14a.sql...
0.047, 0.028, 0.000, 434.958, 0.013
0.052, 0.013, 0.000, 222.683, 0.011
0.046, 0.012, 0.000, 222.323, 0.011
0.076, 0.012, 0.000, 217.348, 0.011
0.043, 0.011, 0.000, 221.779, 0.011
0.049, 0.011, 0.000, 214.625, 0.012
0.046, 0.012, 0.000, 222.307, 0.011
0.047, 0.011, 0.000, 220.126, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/14b.sql...
0.077, 0.038, 0.000, 53.046, 0.011
0.058, 0.013, 0.000, 47.756, 0.010
0.059, 0.012, 0.000, 47.854, 0.010
0.091, 0.011, 0.000, 48.882, 0.011
0.065, 0.012, 0.000, 48.096, 0.011
0.068, 0.013, 0.000, 47.597, 0.011
0.081, 0.012, 0.000, 47.459, 0.011
0.094, 0.012, 0.000, 48.697, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/14c.sql...
0.102, 0.030, 0.000, 1340.239, 0.012
0.063, 0.012, 0.000, 384.084, 0.011
0.069, 0.011, 0.000, 384.137, 0.026
0.094, 0.012, 0.000, 376.373, 0.011
0.077, 0.012, 0.000, 381.289, 0.011
0.080, 0.012, 0.000, 376.153, 0.011
0.086, 0.012, 0.000, 386.845, 0.011
0.105, 0.012, 0.000, 377.670, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/15a.sql...
0.101, 0.031, 0.000, 744.948, 0.015
0.062, 0.012, 0.000, 181.621, 0.024
0.061, 0.011, 0.000, 179.797, 0.013
0.096, 0.012, 0.000, 182.035, 0.010
0.065, 0.012, 0.000, 182.938, 0.010
0.068, 0.011, 0.000, 182.064, 0.010
0.056, 0.012, 0.000, 182.839, 0.012
0.093, 0.012, 0.000, 180.904, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/15b.sql...
0.059, 0.029, 0.000, 26.838, 0.013
0.054, 0.012, 0.000, 27.038, 0.010
0.067, 0.012, 0.000, 26.798, 0.010
0.061, 0.012, 0.000, 27.008, 0.010
0.067, 0.012, 0.000, 27.019, 0.010
0.070, 0.012, 0.000, 26.800, 0.009
0.052, 0.012, 0.000, 26.721, 0.010
0.062, 0.013, 0.000, 26.777, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/15c.sql...
0.053, 0.029, 0.000, 1029.040, 0.025
0.056, 0.011, 0.000, 299.686, 0.026
0.063, 0.010, 0.000, 294.394, 0.026
0.067, 0.011, 0.000, 294.120, 0.011
0.064, 0.011, 0.000, 294.504, 0.010
0.064, 0.010, 0.000, 292.019, 0.026
0.052, 0.011, 0.000, 297.653, 0.013
0.062, 0.010, 0.000, 293.661, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/15d.sql...
0.143, 0.027, 0.000, 545.481, 0.011
0.113, 0.012, 0.000, 473.364, 0.013
0.070, 0.012, 0.000, 473.619, 0.011
0.082, 0.012, 0.000, 465.903, 0.011
0.094, 0.010, 0.000, 462.408, 0.010
0.084, 0.011, 0.000, 463.653, 0.011
0.054, 0.011, 0.000, 461.757, 0.010
0.099, 0.012, 0.000, 462.564, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/16a.sql...
0.090, 0.031, 0.000, 2259.831, 0.011
0.096, 0.012, 0.000, 134.054, 0.026
0.082, 0.013, 0.000, 138.097, 0.011
0.086, 0.011, 0.000, 134.422, 0.011
0.079, 0.012, 0.000, 141.863, 0.010
0.054, 0.012, 0.000, 134.262, 0.026
