Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/16d.sql...
0.000, 0.012, 774.128, 0.028
0.000, 0.011, 783.101, 0.011
0.000, 0.011, 776.336, 0.011
0.000, 0.011, 771.631, 0.015
0.000, 0.012, 778.421, 0.014
0.000, 0.023, 766.345, 0.029
0.000, 0.011, 773.738, 0.026
0.000, 0.011, 776.564, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17a.sql...
0.000, 0.014, 7842.559, 0.026
0.000, 0.011, 7825.418, 0.026
0.000, 0.011, 7836.854, 0.014
0.000, 0.011, 7801.399, 0.011
0.000, 0.011, 7806.851, 0.011
0.000, 0.023, 7814.310, 0.026
0.000, 0.024, 7804.369, 0.011
0.000, 0.011, 7853.304, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17b.sql...
0.000, 0.011, 5924.066, 0.027
0.000, 0.010, 5900.875, 0.026
0.001, 0.011, 5909.010, 0.013
0.000, 0.027, 5921.480, 0.012
0.000, 0.011, 5914.592, 0.012
0.000, 0.011, 5914.000, 0.011
0.000, 0.024, 5902.132, 0.026
0.000, 0.024, 5939.810, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17c.sql...
0.000, 0.010, 5768.924, 0.026
0.001, 0.011, 5755.262, 0.026
0.000, 0.011, 5771.354, 0.011
0.000, 0.011, 5740.374, 0.026
0.000, 0.011, 5812.736, 0.014
0.000, 0.011, 5762.803, 0.011
0.000, 0.025, 5752.946, 0.011
0.000, 0.027, 5793.275, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17d.sql...
0.000, 0.039, 5843.830, 0.014
0.000, 0.011, 5822.833, 0.026
0.000, 0.011, 5814.260, 0.012
0.000, 0.010, 5886.438, 0.012
0.000, 0.011, 5828.009, 0.010
0.001, 0.011, 5834.505, 0.012
0.000, 0.011, 5829.059, 0.026
0.000, 0.025, 5857.213, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17e.sql...
0.000, 0.023, 7867.462, 0.027
0.000, 0.011, 7861.865, 0.010
0.000, 0.011, 7831.366, 0.012
0.000, 0.011, 7832.231, 0.012
0.000, 0.010, 7863.654, 0.026
0.000, 0.011, 7853.190, 0.026
0.000, 0.023, 7843.863, 0.012
0.001, 0.032, 7890.561, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17f.sql...
0.000, 0.024, 7291.874, 0.035
0.000, 0.026, 7326.917, 0.026
0.000, 0.011, 7266.461, 0.010
0.000, 0.011, 7302.285, 0.013
0.000, 0.011, 7280.524, 0.026
0.000, 0.011, 7290.015, 0.026
0.000, 0.024, 7279.911, 0.011
0.000, 0.011, 7305.230, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18a.sql...
