Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.027, 0.090, 0.128, 11.914, 0.008, 0.032, 0.000, 0.011, 88.036, 0.028, 0.565, 0.019, 0.407, 0.016, 1280.032, 0.024, 0.677, 0.035, 0.114, 0.010, 3.013, 0.015, 0.449, 0.019, 0.128, 0.010, 2.173, 0.011, 0.307, 0.033, 0.079, 0.010, 0.687, 0.008, 0.004, 0.000, 0.949, 0.021
8.227, 0.013, 0.104, 0.135, 10.616, 0.008, 0.019, 0.000, 0.011, 72.134, 0.026, 0.351, 0.020, 0.168, 0.015, 1173.708, 0.027, 0.660, 0.040, 0.109, 0.010, 2.944, 0.013, 0.338, 0.034, 0.104, 0.010, 1.653, 0.011, 0.276, 0.033, 0.079, 0.009, 0.691, 0.008, 0.004, 0.000, 0.671, 0.023
8.451, 0.028, 0.102, 0.136, 0.638, 0.005, 0.016, 0.000, 0.009, 70.016, 0.027, 0.346, 0.019, 0.142, 0.014, 1180.531, 0.026, 0.689, 0.024, 0.117, 0.010, 2.927, 0.012, 0.326, 0.019, 0.088, 0.010, 1.672, 0.011, 0.291, 0.033, 0.078, 0.009, 0.695, 0.008, 0.004, 0.000, 0.717, 0.008
8.419, 0.029, 0.103, 0.137, 0.650, 0.005, 0.016, 0.000, 0.009, 68.118, 0.028, 0.359, 0.019, 0.206, 0.015, 1183.653, 0.026, 0.704, 0.028, 0.114, 0.010, 2.925, 0.013, 0.340, 0.035, 0.105, 0.010, 1.656, 0.011, 0.259, 0.035, 0.073, 0.009, 0.697, 0.008, 0.004, 0.000, 0.695, 0.023
8.507, 0.029, 0.105, 0.138, 0.604, 0.005, 0.016, 0.000, 0.009, 76.388, 0.027, 0.348, 0.035, 0.154, 0.031, 1180.394, 0.027, 0.680, 0.040, 0.112, 0.010, 2.897, 0.013, 0.316, 0.020, 0.119, 0.010, 1.658, 0.011, 0.295, 0.033, 0.078, 0.010, 0.688, 0.009, 0.004, 0.000, 0.716, 0.023
8.604, 0.029, 0.104, 0.136, 0.584, 0.005, 0.015, 0.000, 0.010, 76.802, 0.027, 0.359, 0.019, 0.172, 0.015, 1190.985, 0.026, 0.648, 0.036, 0.117, 0.010, 2.990, 0.013, 0.340, 0.034, 0.110, 0.010, 1.709, 0.011, 0.283, 0.032, 0.079, 0.009, 0.636, 0.008, 0.004, 0.000, 0.710, 0.007
8.621, 0.014, 0.101, 0.134, 0.606, 0.005, 0.015, 0.000, 0.009, 70.248, 0.027, 0.352, 0.019, 0.145, 0.014, 1180.622, 0.025, 0.629, 0.036, 0.087, 0.009, 2.927, 0.012, 0.292, 0.021, 0.162, 0.010, 1.661, 0.011, 0.292, 0.034, 0.075, 0.010, 0.696, 0.008, 0.023, 0.000, 0.717, 0.024
8.551, 0.028, 0.103, 0.135, 0.575, 0.005, 0.016, 0.000, 0.009, 69.503, 0.027, 0.352, 0.020, 0.181, 0.014, 1177.245, 0.025, 0.667, 0.036, 0.122, 0.010, 2.782, 0.013, 0.331, 0.033, 0.102, 0.010, 1.641, 0.011, 0.256, 0.029, 0.051, 0.021, 0.703, 0.008, 0.004, 0.000, 0.700, 0.020
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql...
7.609, 0.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.000, 0.011, 74.528, 0.027, 0.347, 0.018, 0.269, 0.015, 1164.776, 0.025, 0.642, 0.050, 0.097, 0.010, 0.885, 0.013, 0.007, 0.150, 0.231, 0.023
