Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.448, 0.853, 0.438, 0.994, 0.426, 0.227, , , , , 0.240, 0.194, 0.024, 4.780, 8.624
0.292, 0.559, 0.439, 0.927, 0.542, 0.269, , , , , 0.251, 0.215, 0.024, 3.213, 6.731
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.285, 0.751, 0.599, 0.825, 0.363, 0.277, , , , , 0.257, 0.172, 0.022, 4.683, 8.234
0.285, 0.511, 0.360, 0.579, 0.255, 0.169, , , , , 0.171, 0.137, 0.022, 11.640, 14.129
0.400, 0.848, 0.467, 1.001, 0.423, 0.230, , , , , 0.259, 0.188, 0.023, 3.814, 7.653
0.295, 0.547, 0.419, 0.921, 0.542, 0.215, , , , , 0.266, 0.211, 0.022, 3.396, 6.834
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.291, 0.711, 0.525, 0.803, 0.360, 0.269, , , , , 0.255, 0.171, 0.024, 3.758, 7.167
0.307, 0.422, 0.382, 0.594, 0.253, 0.168, , , , , 0.167, 0.133, 0.021, 10.019, 12.466
0.327, 0.693, 0.404, 0.920, 0.390, 0.216, , , , , 0.224, 0.182, 0.023, 18.625, 22.004
0.322, 0.566, 0.448, 0.935, 0.537, 0.210, , , , , 0.259, 0.210, 0.024, 3.519, 7.030
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.307, 0.889, 0.581, 0.735, 0.209, 0.143, , , , , 0.140, 0.110, 0.021, 3.603, 6.738
0.296, 0.524, 0.351, 0.627, 0.255, 0.174, , , , , 0.174, 0.136, 0.023, 10.200, 12.760
0.331, 0.811, 0.429, 0.967, 0.365, 0.227, , , , , 0.232, 0.234, 0.024, 19.709, 23.329
0.345, 0.584, 0.446, 0.956, 0.564, 0.217, , , , , 0.254, 0.216, 0.023, 3.657, 7.262
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.309, 0.792, 0.598, 0.836, 0.366, 0.276, , , , , 0.258, 0.176, 0.022, 3.979, 7.612
0.273, 0.493, 0.366, 0.624, 0.263, 0.172, , , , , 0.173, 0.137, 0.021, 10.066, 12.588
0.336, 0.706, 0.440, 0.995, 0.379, 0.228, , , , , 0.238, 0.181, 0.025, 20.877, 24.405
0.514, 0.834, 0.431, 0.932, 0.536, 0.210, , , , , 0.248, 0.217, 0.024, 3.428, 7.374
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.295, 0.714, 0.537, 0.817, 0.362, 0.271, , , , , 0.255, 0.171, 0.023, 4.304, 7.749
0.261, 0.458, 0.399, 0.611, 0.253, 0.170, , , , , 0.169, 0.202, 0.021, 10.652, 13.196
0.365, 0.739, 0.433, 0.973, 0.365, 0.225, , , , , 0.232, 0.182, 0.025, 18.108, 21.647
0.329, 0.604, 0.438, 0.895, 0.524, 0.207, , , , , 0.247, 0.214, 0.024, 3.448, 6.930
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.295, 0.738, 0.588, 0.836, 0.362, 0.272, , , , , 0.256, 0.173, 0.022, 3.991, 7.533
0.268, 0.494, 0.368, 0.583, 0.255, 0.172, , , , , 0.171, 0.136, 0.022, 10.331, 12.800
0.334, 1.174, 0.438, 0.998, 0.360, 0.215, , , , , 0.236, 0.181, 0.025, 19.750, 23.711
0.371, 0.585, 0.455, 0.922, 0.532, 0.208, , , , , 0.242, 0.212, 0.023, 3.781, 7.331
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.288, 0.732, 0.540, 0.870, 0.365, 0.274, , , , , 0.258, 0.172, 0.022, 4.003, 7.524
0.311, 0.658, 0.387, 0.605, 0.259, 0.169, , , , , 0.171, 0.136, 0.023, 9.948, 12.667
0.342, 0.698, 0.433, 0.988, 0.420, 0.217, , , , , 0.234, 0.185, 0.026, 19.665, 23.208
0.449, 0.820, 0.427, 0.921, 0.540, 0.212, , , , , 0.246, 0.216, 0.026, 3.259, 7.116
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.297, 0.724, 0.528, 0.818, 0.370, 0.278, , , , , 0.255, 0.175, 0.025, 3.894, 7.364
0.291, 0.517, 0.358, 0.574, 0.255, 0.172, , , , , 0.172, 0.139, 0.024, 11.087, 13.589
0.473, 1.012, 0.437, 0.976, 0.367, 0.221, , , , , 0.242, 0.194, 0.025, 19.790, 23.737
0.486, 0.956, 0.659, 1.219, 0.545, 0.219, , , , , 0.243, 0.216, 0.026, 3.442, 8.011
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.333, 0.740, 0.585, 0.844, 0.369, 0.276, , , , , 0.259, 0.173, 0.020, 4.123, 7.722
0.306, 0.521, 0.363, 0.605, 0.260, 0.172, , , , , 0.165, 0.137, 0.028, 8.460, 11.017
0.392, 0.758, 0.424, 1.041, 0.365, 0.223, , , , , 0.243, 0.182, 0.025, 19.883, 23.536
0.439, 0.865, 0.570, 0.906, 0.539, 0.212, , , , , 0.244, 0.212, 0.024, 3.242, 7.253
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.337, 0.749, 0.540, 0.842, 0.368, 0.275, , , , , 0.309, 0.173, 0.021, 3.926, 7.540
0.284, 0.540, 0.355, 0.647, 0.264, 0.176, , , , , 0.173, 0.135, 0.021, 9.689, 12.284
0.413, 0.742, 0.444, 0.982, 0.365, 0.222, , , , , 0.226, 0.183, 0.025, 19.750, 23.352
0.334, 0.585, 0.435, 0.932, 0.539, 0.212, , , , , 0.248, 0.214, 0.025, 3.690, 7.214
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.284, 0.726, 0.556, 0.923, 0.371, 0.276, , , , , 0.257, 0.174, 0.023, 4.082, 7.672
0.236, 0.408, 0.356, 0.599, 0.264, 0.176, , , , , 0.171, 0.138, 0.022, 9.743, 12.113
0.340, 0.756, 0.461, 0.989, 0.382, 0.221, , , , , 0.225, 0.183, 0.024, 19.991, 23.572
0.452, 0.835, 0.635, 0.952, 0.542, 0.210, , , , , 0.247, 0.215, 0.024, 3.228, 7.340
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.298, 0.830, 0.429, 0.534, 0.203, 0.138, , , , , 0.134, 0.110, 0.021, 3.590, 6.287
0.291, 0.613, 0.408, 0.572, 0.255, 0.175, , , , , 0.169, 0.137, 0.021, 8.763, 11.404
0.421, 0.689, 0.425, 0.973, 0.410, 0.214, , , , , 0.229, 0.183, 0.026, 19.730, 23.300
0.373, 0.650, 0.445, 0.944, 0.538, 0.211, , , , , 0.247, 0.215, 0.026, 3.628, 7.277
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.310, 0.804, 0.569, 0.865, 0.367, 0.277, , , , , 0.259, 0.173, 0.021, 3.622, 7.267
0.305, 0.440, 0.384, 0.617, 0.258, 0.173, , , , , 0.170, 0.136, 0.021, 11.001, 13.505
0.406, 0.752, 0.455, 1.007, 0.371, 0.226, , , , , 0.232, 0.186, 0.025, 19.713, 23.373
0.354, 0.582, 0.453, 0.960, 0.541, 0.217, , , , , 0.252, 0.233, 0.024, 3.577, 7.193
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.289, 0.737, 0.557, 0.877, 0.367, 0.275, , , , , 0.256, 0.174, 0.021, 4.027, 7.580
0.293, 0.534, 0.366, 0.600, 0.261, 0.177, , , , , 0.173, 0.136, 0.022, 11.347, 13.909
0.410, 0.799, 0.424, 0.958, 0.367, 0.223, , , , , 0.227, 0.184, 0.025, 22.183, 25.800
0.353, 0.602, 0.444, 0.971, 0.542, 0.213, , , , , 0.260, 0.219, 0.025, 4.138, 7.767
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.302, 0.796, 0.598, 0.821, 0.365, 0.275, , , , , 0.256, 0.175, 0.023, 4.322, 7.933
0.230, 0.416, 0.387, 0.582, 0.260, 0.176, , , , , 0.171, 0.138, 0.022, 11.491, 13.873
0.376, 0.749, 0.425, 0.987, 0.363, 0.225, , , , , 0.232, 0.192, 0.040, 23.694, 27.283
0.378, 0.596, 0.460, 0.949, 0.561, 0.213, , , , , 0.258, 0.216, 0.023, 4.616, 8.270
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.384, 0.731, 0.603, 0.858, 0.373, 0.276, , , , , 0.256, 0.177, 0.022, 4.055, 7.735
0.257, 0.498, 0.379, 0.594, 0.255, 0.176, , , , , 0.171, 0.137, 0.023, 9.576, 12.066
0.340, 0.751, 0.428, 1.054, 0.366, 0.226, , , , , 0.229, 0.184, 0.024, 22.355, 25.957
0.332, 0.598, 0.444, 0.948, 0.541, 0.213, , , , , 0.267, 0.216, 0.024, 3.558, 7.141
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.312, 0.729, 0.581, 0.864, 0.353, 0.262, , , , , 0.230, 0.159, 0.021, 1.340, 4.851
0.325, 0.645, 0.345, 0.521, 0.223, 0.139, , , , , 0.132, 0.108, 0.020, 21.952, 24.410
0.262, 0.459, 0.341, 0.561, 0.236, 0.148, , , , , 0.146, 0.119, 0.021, 2.421, 4.714
0.319, 0.660, 0.410, 0.834, 0.316, 0.184, , , , , 0.181, 0.153, 0.023, 3.240, 6.320
0.308, 0.608, 0.438, 0.901, 0.539, 0.210, , , , , 0.237, 0.205, 0.024, 20.920, 24.390
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.293, 0.735, 0.610, 0.843, 0.358, 0.264, , , , , 0.232, 0.160, 0.021, 1.399, 4.915
0.290, 0.601, 0.341, 0.535, 0.224, 0.146, , , , , 0.138, 0.110, 0.020, 23.679, 26.084
0.218, 0.357, 0.373, 0.553, 0.234, 0.150, , , , , 0.148, 0.119, 0.021, 3.109, 5.282
0.293, 0.640, 0.402, 0.751, 0.311, 0.183, , , , , 0.230, 0.152, 0.022, 3.096, 6.080
0.319, 0.622, 0.452, 0.946, 0.545, 0.214, , , , , 0.249, 0.210, 0.025, 21.619, 25.201
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.351, 0.760, 0.385, 0.548, 0.248, 0.139, , , , , 0.129, 0.105, 0.022, 1.278, 3.965
0.706, 0.624, 0.350, 0.575, 0.231, 0.148, , , , , 0.137, 0.109, 0.021, 20.613, 23.514
0.325, 0.366, 0.386, 0.586, 0.247, 0.153, , , , , 0.152, 0.122, 0.022, 2.760, 5.119
0.385, 0.729, 0.400, 0.766, 0.316, 0.188, , , , , 0.189, 0.155, 0.022, 3.071, 6.221
0.384, 0.676, 0.434, 0.918, 0.546, 0.215, , , , , 0.245, 0.210, 0.025, 21.220, 24.873
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.344, 0.810, 0.547, 0.817, 0.353, 0.263, , , , , 0.286, 0.161, 0.022, 1.405, 5.008
0.234, 0.539, 0.347, 0.530, 0.233, 0.140, , , , , 0.136, 0.110, 0.020, 21.419, 23.708
0.289, 0.489, 0.359, 0.568, 0.237, 0.149, , , , , 0.157, 0.119, 0.021, 2.336, 4.724
0.314, 0.687, 0.407, 0.774, 0.315, 0.183, , , , , 0.190, 0.155, 0.023, 3.509, 6.557
0.401, 0.612, 0.483, 0.942, 0.530, 0.214, , , , , 0.253, 0.207, 0.024, 21.860, 25.526
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.367, 0.750, 0.557, 0.848, 0.352, 0.266, , , , , 0.280, 0.160, 0.022, 1.363, 4.965
0.292, 0.646, 0.348, 0.538, 0.228, 0.139, , , , , 0.135, 0.112, 0.020, 21.571, 24.029
0.235, 0.389, 0.356, 0.580, 0.237, 0.151, , , , , 0.147, 0.129, 0.023, 3.437, 5.684
0.342, 0.714, 0.388, 0.762, 0.306, 0.235, , , , , 0.186, 0.148, 0.021, 4.180, 7.282
0.356, 0.672, 0.441, 0.910, 0.512, 0.203, , , , , 0.239, 0.203, 0.025, 21.585, 25.146
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.335, 0.612, 0.354, 0.532, 0.205, 0.137, , , , , 0.129, 0.103, 0.021, 1.236, 3.664
0.316, 0.717, 0.353, 0.534, 0.225, 0.136, , , , , 0.137, 0.109, 0.019, 21.524, 24.070
0.508, 0.514, 0.459, 0.556, 0.238, 0.150, , , , , 0.148, 0.119, 0.020, 2.366, 5.078
0.420, 1.167, 0.436, 0.763, 0.313, 0.182, , , , , 0.182, 0.151, 0.022, 3.273, 6.909
0.409, 0.731, 0.414, 0.878, 0.512, 0.207, , , , , 0.233, 0.203, 0.024, 21.437, 25.048
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.335, 0.804, 0.557, 0.833, 0.352, 0.264, , , , , 0.232, 0.157, 0.022, 1.394, 4.950
0.289, 0.715, 0.354, 0.536, 0.228, 0.141, , , , , 0.135, 0.112, 0.020, 22.890, 25.420
0.284, 0.513, 0.550, 0.568, 0.237, 0.154, , , , , 0.150, 0.119, 0.022, 2.494, 5.091
0.404, 1.006, 0.588, 0.791, 0.317, 0.188, , , , , 0.186, 0.153, 0.023, 3.379, 7.035
0.408, 0.925, 0.683, 0.970, 0.525, 0.212, , , , , 0.243, 0.214, 0.024, 21.740, 25.944
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.316, 0.695, 0.536, 0.798, 0.350, 0.262, , , , , 0.232, 0.177, 0.023, 1.292, 4.681
0.284, 0.729, 0.337, 0.530, 0.223, 0.142, , , , , 0.136, 0.109, 0.020, 22.389, 24.899
0.249, 0.485, 0.559, 0.582, 0.236, 0.149, , , , , 0.148, 0.117, 0.021, 2.450, 4.996
0.340, 0.695, 0.416, 0.786, 0.335, 0.186, , , , , 0.192, 0.155, 0.021, 3.581, 6.707
0.381, 0.707, 0.432, 0.914, 0.535, 0.211, , , , , 0.255, 0.207, 0.026, 21.455, 25.123
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.297, 0.733, 0.553, 0.865, 0.355, 0.271, , , , , 0.231, 0.161, 0.021, 1.336, 4.823
0.323, 0.723, 0.355, 0.578, 0.231, 0.143, , , , , 0.140, 0.111, 0.020, 22.844, 25.468
0.215, 0.361, 0.367, 0.582, 0.235, 0.149, , , , , 0.149, 0.121, 0.021, 2.851, 5.051
0.385, 0.691, 0.403, 0.760, 0.321, 0.187, , , , , 0.193, 0.154, 0.023, 3.365, 6.482
0.316, 0.621, 0.440, 0.971, 0.534, 0.215, , , , , 0.239, 0.208, 0.024, 21.424, 24.992
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.305, 0.733, 0.557, 0.850, 0.354, 0.263, , , , , 0.231, 0.165, 0.022, 1.350, 4.830
0.233, 0.501, 0.343, 0.598, 0.227, 0.143, , , , , 0.141, 0.111, 0.020, 21.633, 23.950
0.218, 0.400, 0.363, 0.590, 0.241, 0.149, , , , , 0.154, 0.121, 0.022, 3.565, 5.823
0.338, 0.721, 0.433, 0.796, 0.315, 0.186, , , , , 0.188, 0.163, 0.023, 3.259, 6.422
0.314, 0.636, 0.453, 0.967, 0.527, 0.212, , , , , 0.241, 0.209, 0.023, 21.496, 25.078
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.315, 0.693, 0.535, 0.801, 0.351, 0.262, , , , , 0.231, 0.163, 0.022, 1.290, 4.663
0.231, 0.490, 0.350, 0.591, 0.231, 0.143, , , , , 0.137, 0.108, 0.021, 22.842, 25.144
0.234, 0.368, 0.368, 0.537, 0.232, 0.166, , , , , 0.146, 0.118, 0.021, 2.682, 4.872
0.430, 0.800, 0.400, 0.767, 0.307, 0.180, , , , , 0.195, 0.151, 0.022, 3.210, 6.462
0.355, 0.645, 0.463, 0.913, 0.519, 0.205, , , , , 0.231, 0.208, 0.024, 21.306, 24.869
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.305, 0.776, 0.562, 0.860, 0.354, 0.261, , , , , 0.231, 0.162, 0.022, 1.471, 5.004
0.291, 0.860, 0.559, 0.542, 0.231, 0.145, , , , , 0.139, 0.160, 0.020, 24.711, 27.658
0.211, 0.376, 0.368, 0.568, 0.233, 0.152, , , , , 0.154, 0.120, 0.024, 2.626, 4.832
0.927, 0.693, 0.405, 0.814, 0.322, 0.189, , , , , 0.190, 0.154, 0.022, 3.567, 7.283
0.325, 0.626, 0.436, 0.977, 0.530, 0.213, , , , , 0.240, 0.210, 0.025, 21.452, 25.034
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.318, 0.730, 0.560, 0.866, 0.354, 0.263, , , , , 0.234, 0.164, 0.022, 1.298, 4.809
0.282, 0.563, 0.364, 0.545, 0.228, 0.141, , , , , 0.137, 0.111, 0.021, 19.807, 22.199
0.219, 0.372, 0.358, 0.570, 0.240, 0.154, , , , , 0.151, 0.121, 0.023, 2.708, 4.916
0.429, 0.748, 0.385, 0.768, 0.315, 0.181, , , , , 0.189, 0.156, 0.022, 3.075, 6.268
0.396, 0.831, 0.428, 0.913, 0.528, 0.211, , , , , 0.250, 0.210, 0.025, 21.543, 25.335
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.308, 0.719, 0.553, 0.836, 0.357, 0.264, , , , , 0.234, 0.161, 0.022, 1.363, 4.817
0.479, 0.783, 0.541, 0.613, 0.229, 0.144, , , , , 0.138, 0.111, 0.019, 20.329, 23.386
0.220, 0.374, 0.356, 0.549, 0.234, 0.150, , , , , 0.152, 0.119, 0.022, 2.892, 5.068
0.323, 0.685, 0.396, 0.780, 0.319, 0.187, , , , , 0.190, 0.153, 0.023, 3.489, 6.545
0.319, 0.625, 0.447, 0.977, 0.530, 0.218, , , , , 0.238, 0.208, 0.025, 21.303, 24.890
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.324, 0.743, 0.540, 0.807, 0.355, 0.265, , , , , 0.231, 0.164, 0.022, 1.319, 4.770
0.285, 0.636, 0.339, 0.531, 0.223, 0.143, , , , , 0.193, 0.110, 0.019, 20.938, 23.417
0.234, 0.408, 0.361, 0.585, 0.241, 0.149, , , , , 0.148, 0.130, 0.022, 2.926, 5.204
0.326, 0.646, 0.392, 0.803, 0.321, 0.193, , , , , 0.186, 0.149, 0.023, 3.485, 6.524
0.328, 0.603, 0.437, 0.985, 0.521, 0.208, , , , , 0.242, 0.207, 0.024, 21.279, 24.834
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.290, 0.746, 0.545, 0.798, 0.342, 0.243, , , , , 0.219, 0.151, 0.021, 10.011, 13.366
0.393, 1.183, 0.401, 0.726, 0.342, 0.168, , , , , 0.174, 0.153, 0.022, 6.027, 9.589
0.301, 0.620, 0.537, 1.113, 0.311, 0.149, , , , , 0.150, 0.119, 0.020, 0.735, 4.055
0.260, 0.455, 0.388, 0.820, 0.486, 0.177, , , , , 0.212, 0.164, 0.018, 7.392, 10.372
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.300, 0.632, 0.349, 0.545, 0.201, 0.125, , , , , 0.124, 0.101, 0.021, 9.840, 12.238
0.397, 0.899, 0.476, 0.808, 0.361, 0.173, , , , , 0.181, 0.156, 0.024, 5.978, 9.453
0.246, 0.495, 0.383, 0.743, 0.243, 0.160, , , , , 0.156, 0.124, 0.020, 0.881, 3.451
0.293, 0.565, 0.366, 0.830, 0.445, 0.186, , , , , 0.204, 0.172, 0.020, 7.447, 10.528
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.311, 0.811, 0.559, 0.818, 0.345, 0.247, , , , , 0.221, 0.153, 0.023, 10.727, 14.215
0.476, 0.985, 0.439, 0.801, 0.362, 0.178, , , , , 0.180, 0.157, 0.022, 5.906, 9.506
0.277, 0.579, 0.370, 0.788, 0.240, 0.159, , , , , 0.161, 0.127, 0.022, 0.795, 3.518
0.298, 0.686, 0.616, 1.456, 0.860, 0.396, , , , , 0.397, 0.277, 0.021, 6.894, 11.901
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.291, 0.763, 0.554, 0.810, 0.343, 0.243, , , , , 0.221, 0.150, 0.027, 10.178, 13.580
0.322, 0.855, 0.428, 0.785, 0.346, 0.176, , , , , 0.177, 0.151, 0.022, 6.024, 9.286
0.247, 0.481, 0.366, 0.712, 0.236, 0.149, , , , , 0.152, 0.123, 0.020, 1.250, 3.736
0.273, 0.476, 0.404, 0.835, 0.428, 0.173, , , , , 0.209, 0.199, 0.019, 7.340, 10.356
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.434, 0.751, 0.351, 0.525, 0.190, 0.121, , , , , 0.119, 0.098, 0.021, 10.794, 13.404
0.353, 0.788, 0.407, 0.814, 0.351, 0.168, , , , , 0.172, 0.155, 0.022, 6.183, 9.413
0.261, 0.474, 0.371, 0.707, 0.233, 0.151, , , , , 0.154, 0.122, 0.021, 0.854, 3.348
0.294, 0.642, 0.573, 1.357, 0.743, 0.175, , , , , 0.198, 0.168, 0.020, 6.902, 11.072
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.306, 0.725, 0.524, 0.802, 0.343, 0.242, , , , , 0.218, 0.151, 0.022, 10.056, 13.389
0.350, 0.907, 0.406, 0.803, 0.349, 0.178, , , , , 0.177, 0.152, 0.023, 6.160, 9.505
0.268, 0.491, 0.379, 0.740, 0.229, 0.152, , , , , 0.153, 0.121, 0.020, 0.705, 3.258
0.301, 0.550, 0.363, 0.820, 0.430, 0.178, , , , , 0.200, 0.166, 0.021, 7.386, 10.415
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.312, 0.788, 0.543, 0.822, 0.346, 0.247, , , , , 0.222, 0.155, 0.022, 9.896, 13.353
0.328, 0.839, 0.416, 0.840, 0.353, 0.174, , , , , 0.179, 0.155, 0.024, 6.115, 9.423
0.335, 0.686, 0.383, 0.745, 0.235, 0.158, , , , , 0.155, 0.127, 0.021, 0.750, 3.595
0.291, 0.649, 0.591, 1.395, 0.894, 0.398, , , , , 0.405, 0.277, 0.020, 7.354, 12.274
